报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.63亿,21.98%,1.16亿,-11.67%,6.33亿,-15.50%,0.3800,3.22,0.80,1.24,0.44,25.81%,54.10%,11.66%,11.65%,74.82,8.01,22.46,52.36,2.82,2.57,2.57,0.38,27.28%
2024-03-31,9491.47万,57.54%,5671.03万,-3.09%,3.18亿,-9.29%,0.2200,3.30,0.80,1.37,0.27,29.86%,54.72%,6.84%,6.61%,76.37,4.02,22.40,53.97,3.18,2.89,2.89,0.32,24.23%
2023-12-31,2.14亿,20.94%,1.64亿,5.78%,13.23亿,-5.43%,0.5000,3.08,0.80,1.15,0.55,16.18%,50.81%,16.81%,15.97%,73.79,18.35,19.61,54.18,3.04,2.73,2.73,0.33,24.57%
2023-09-30,2.10亿,39.24%,1.70亿,14.20%,10.61亿,-0.56%,0.4900,3.09,0.80,1.15,0.37,19.81%,50.11%,15.97%,15.64%,78.59,15.63,17.28,61.32,3.08,2.80,2.80,0.32,24.14%
2023-06-30,1.34亿,30.13%,1.31亿,29.32%,7.49亿,12.18%,0.3100,2.90,0.80,0.98,0.18,17.88%,50.89%,10.50%,10.60%,75.96,10.94,16.45,59.50,2.88,2.62,2.61,0.35,25.66%
2023-03-31,6024.63万,54.82%,5851.59万,54.31%,3.50亿,11.13%,0.1400,2.96,0.79,1.04,0.12,17.19%,50.55%,4.81%,4.68%,76.45,5.02,17.92,58.53,2.92,2.65,2.65,0.35,25.77%
2022-12-31,1.77亿,84.50%,1.55亿,90.95%,13.99亿,35.31%,0.4100,2.80,0.78,0.90,0.57,12.65%,52.60%,15.55%,14.50%,67.96,24.01,14.99,52.97,2.77,2.50,2.50,0.36,26.68%
2022-09-30,1.51亿,83.33%,1.49亿,112.20%,10.67亿,41.96%,0.3500,2.77,0.78,0.89,0.42,14.15%,52.46%,13.24%,12.51%,67.85,20.79,12.98,54.87,2.74,2.50,2.50,0.35,25.77%
2022-06-30,1.03亿,93.10%,1.02亿,95.66%,6.68亿,33.63%,0.2400,2.59,0.76,0.78,0.27,15.41%,51.34%,9.20%,9.15%,71.01,13.46,13.37,57.64,2.43,2.21,2.20,0.39,28.30%
2022-03-31,3891.30万,109.71%,3792.17万,107.14%,3.15亿,51.62%,0.0900,2.57,0.75,0.79,0.06,12.34%,51.31%,3.56%,3.48%,74.01,6.55,13.75,60.26,2.49,2.24,2.23,0.39,27.99%
2021-12-31,9591.11万,64.16%,8115.50万,105.46%,10.34亿,44.43%,0.2300,2.45,0.73,0.70,0.39,9.28%,51.59%,9.44%,8.99%,89.29,22.56,15.96,73.33,2.41,2.16,2.16,0.40,28.64%
2021-09-30,8235.85万,82.24%,7019.71万,123.38%,7.52亿,61.34%,0.1900,2.39,0.70,0.69,0.23,10.96%,50.12%,8.19%,7.94%,96.90,16.84,16.04,80.86,2.34,2.04,2.03,0.42,29.69%
2021-06-30,5332.51万,81.33%,5195.56万,192.84%,5.00亿,77.68%,0.1300,2.36,0.61,0.64,0.15,10.67%,50.09%,5.32%,5.34%,105.68,11.66,15.44,90.23,2.17,1.94,1.94,0.47,32.07%
2021-03-31,1855.56万,69.62%,1830.74万,145.25%,2.08亿,59.99%,0.0400,2.37,0.61,0.65,-0.0100,8.92%,51.44%,1.87%,1.85%,126.74,4.53,19.85,106.89,2.45,2.21,2.21,0.38,27.74%
2020-12-31,5842.48万,4.93%,3949.91万,9.00%,7.16亿,-3.41%,0.1400,2.32,0.61,0.61,0.32,8.16%,46.33%,6.16%,5.94%,137.11,21.50,16.74,120.37,2.43,2.18,2.18,0.38,27.71%
2020-09-30,4519.28万,1.79%,3142.56万,10.50%,4.66亿,-14.97%,0.1100,2.26,0.61,0.58,0.14,9.70%,48.02%,4.79%,4.73%,153.54,13.66,19.77,133.78,2.77,2.44,2.44,0.33,24.95%
2020-06-30,2940.76万,-21.67%,1774.19万,-32.10%,2.81亿,-18.93%,0.0700,2.22,0.61,0.54,0.02,10.45%,48.30%,3.12%,3.13%,187.45,8.24,21.84,165.61,2.56,2.26,2.26,0.37,26.98%
2020-03-31,1093.96万,-46.27%,746.47万,-31.79%,1.30亿,-15.89%,0.0300,2.22,0.61,0.54,-0.02,8.42%,47.29%,1.17%,1.16%,183.37,4.59,19.59,163.79,2.58,2.29,2.15,0.37,27.09%
2019-12-31,5567.78万,-24.18%,3623.61万,-26.17%,7.41亿,-0.72%,0.1300,2.20,0.61,0.52,0.25,7.51%,46.88%,6.11%,5.99%,127.10,32.83,10.97,116.13,2.45,2.18,2.12,0.40,28.71%
2019-09-30,4439.79万,-31.05%,2843.84万,-35.94%,5.48亿,14.91%,0.1000,2.17,0.61,0.49,-0.06,8.10%,45.98%,4.88%,4.83%,134.20,27.60,9.78,124.41,2.18,1.00,1.00,0.49,32.89%
2019-06-30,3754.16万,-33.62%,2612.95万,-30.61%,3.47亿,15.70%,0.0900,2.16,0.61,0.48,-0.04,10.82%,47.79%,4.11%,4.12%,133.14,13.86,12.98,120.16,2.47,1.50,1.50,0.40,28.32%
2019-03-31,2036.19万,-39.35%,1094.39万,-33.40%,1.55亿,0.17%,0.0500,2.17,0.61,0.49,0.12,13.18%,49.15%,2.24%,2.22%,150.88,5.53,16.27,134.61,2.33,0.78,0.78,0.44,30.70%
2018-12-31,7343.59万,-27.71%,4907.75万,-32.28%,7.46亿,77.54%,0.1700,2.12,0.61,0.44,0.20,9.84%,46.38%,8.39%,8.18%,111.61,16.33,22.04,89.57,2.54,1.25,1.25,0.38,27.32%
