报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1865.78万,-68.94%,463.58万,-91.54%,223.52亿,0.50%,0.0140,2.74,1.09,0.47,-0.72,0.07%,4.80%,0.50%,0.50%,79.27,6.49,27.72,51.55,1.15,0.84,0.82,4.85,78.53%
2024-03-31,2052.82万,-47.27%,1862.12万,-46.55%,100.43亿,-3.43%,0.0150,2.78,1.09,0.47,-0.79,0.13%,4.81%,0.54%,0.54%,87.34,2.91,30.97,56.38,1.11,0.80,0.78,4.51,77.36%
2023-12-31,3102.45万,-52.52%,3056.29万,67.34%,437.98亿,5.59%,0.0200,2.74,1.09,0.46,0.90,0.10%,5.30%,0.83%,0.83%,71.58,13.72,26.24,45.34,1.08,0.77,0.76,4.64,77.79%
2023-09-30,9253.43万,698.25%,8383.22万,524.61%,336.41亿,7.88%,0.0670,2.74,1.10,0.50,-0.51,0.32%,5.32%,2.47%,2.46%,71.36,11.69,23.10,48.26,1.10,0.83,0.81,5.05,79.17%
2023-06-30,6007.05万,377.86%,5478.97万,212.31%,222.42亿,9.49%,0.0440,2.74,1.10,0.48,-0.52,0.32%,5.40%,1.60%,1.60%,70.82,7.67,23.48,47.34,1.06,0.80,0.79,4.86,78.53%
2023-03-31,3893.10万,2.85%,3484.18万,51.95%,104.00亿,4.16%,0.0280,2.75,1.10,0.47,-0.78,0.41%,5.29%,1.04%,1.03%,74.35,3.74,24.08,50.27,1.01,0.78,0.77,4.75,78.19%
2022-12-31,6533.88万,108.57%,1826.37万,102.30%,414.82亿,-3.51%,0.0500,2.73,1.10,0.44,0.29,0.16%,5.12%,1.75%,1.73%,67.98,14.73,24.44,43.54,0.97,0.74,0.72,4.37,77.10%
2022-09-30,1159.21万,-95.94%,-1974.34万,-107.13%,311.85亿,-1.52%,0.0080,2.52,1.10,0.39,0.15,0.05%,4.86%,0.33%,0.34%,70.87,10.88,24.83,46.05,1.09,0.80,0.79,4.95,78.85%
2022-06-30,-2161.89万,-111.23%,-4878.39万,-125.77%,203.14亿,-1.48%,-0.0160,2.47,1.10,0.37,-0.27,-0.09%,4.59%,-0.62%,-0.64%,72.34,6.45,27.92,44.43,1.03,0.70,0.69,5.09,79.23%
2022-03-31,3785.11万,-60.53%,2293.05万,-75.06%,99.85亿,11.52%,0.0280,2.71,1.10,0.41,-0.68,0.38%,5.31%,1.03%,1.02%,73.99,3.51,25.66,48.33,1.03,0.75,0.74,4.63,78.37%
