报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2.33亿,8.46%,1.92亿,6.72%,29.61亿,46.84%,0.8500,17.60,10.22,6.34,0.91,7.80%,20.73%,4.76%,4.80%,164.58,2.95,61.01,103.56,1.88,1.59,1.57,0.74,42.08%
2024-03-31,1.23亿,37.72%,9972.06万,39.57%,13.63亿,51.06%,0.4400,17.78,10.19,6.54,0.70,9.11%,22.08%,2.53%,2.50%,171.85,1.36,66.36,105.50,1.95,1.51,1.49,0.71,41.18%
2023-12-31,4.41亿,0.76%,3.59亿,-14.32%,51.74亿,15.84%,1.5900,17.29,10.15,6.10,2.24,8.51%,22.25%,9.44%,9.24%,158.01,6.13,58.72,99.29,1.90,1.49,1.47,0.74,42.17%
2023-09-30,3.49亿,-8.55%,2.91亿,-21.39%,35.68亿,6.54%,1.2600,17.24,10.12,6.10,1.26,9.91%,22.57%,7.51%,7.32%,162.94,4.48,60.21,102.72,2.21,1.36,1.32,0.62,37.74%
2023-06-30,2.15亿,-12.44%,1.80亿,-24.62%,20.16亿,-7.55%,0.7800,16.76,10.30,5.62,0.93,10.84%,23.26%,4.66%,4.65%,170.88,2.70,66.59,104.29,2.37,1.50,1.47,0.55,35.22%
2023-03-31,8905.82万,-14.80%,7144.95万,-26.54%,9.02亿,-18.47%,0.3200,16.50,10.27,5.46,0.54,10.20%,24.33%,1.97%,1.96%,173.25,1.36,66.22,107.03,2.60,1.76,1.70,0.49,32.52%
2022-12-31,4.38亿,28.14%,4.19亿,36.06%,44.67亿,5.22%,1.7600,16.55,10.27,5.14,2.29,9.91%,21.75%,13.46%,9.58%,162.28,5.85,61.49,100.79,2.41,1.88,1.85,0.53,34.46%
2022-09-30,3.81亿,53.25%,3.70亿,62.83%,33.49亿,12.90%,1.5900,16.35,10.26,4.99,1.50,11.39%,20.67%,13.32%,8.44%,168.27,4.44,60.76,107.50,2.34,2.10,2.04,0.57,36.06%
2022-06-30,2.46亿,51.37%,2.39亿,58.37%,21.81亿,16.97%,1.0500,11.51,5.15,5.28,1.28,11.25%,20.02%,9.39%,9.08%,178.45,2.79,64.41,114.05,1.61,1.35,1.29,0.97,48.65%
2022-03-31,1.05亿,26.99%,9725.83万,21.82%,11.07亿,29.78%,0.4400,11.06,5.15,4.88,0.28,9.43%,19.04%,4.10%,4.02%,173.41,1.36,66.32,107.09,1.62,1.32,1.25,0.98,49.37%
2021-12-31,3.42亿,3.79%,3.08亿,-2.48%,42.45亿,44.14%,1.4500,10.63,5.12,4.47,1.52,8.09%,18.22%,14.63%,13.75%,148.15,6.82,52.76,95.39,1.60,1.31,1.26,1.02,50.59%
