报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,8657.64万,0.66%,8526.24万,10.35%,8.06亿,-15.77%,0.2400,4.15,0.58,2.24,0.05,11.02%,31.40%,5.77%,5.61%,365.14,0.78,231.07,134.08,1.46,0.90,0.78,1.32,56.64%
2024-03-31,2485.76万,5.66%,2005.39万,3.00%,3.44亿,-22.46%,0.0700,4.21,0.61,2.30,-0.10,7.40%,28.35%,1.60%,1.59%,393.64,0.37,244.23,149.40,1.52,0.96,0.84,1.21,54.66%
2023-12-31,1.63亿,-19.64%,1.43亿,-10.81%,19.92亿,6.51%,0.4536,4.15,0.61,2.23,0.95,8.38%,24.02%,10.95%,10.60%,273.22,2.05,175.85,97.37,1.48,0.99,0.86,1.25,55.44%
2023-09-30,1.39亿,-11.83%,1.31亿,-1.53%,14.45亿,9.17%,0.3850,4.06,0.61,2.22,0.41,9.77%,23.88%,9.45%,9.18%,298.68,1.41,191.65,107.03,1.55,0.97,0.84,1.26,55.56%
2023-06-30,8600.46万,-2.64%,7726.64万,4.12%,9.57亿,21.70%,0.2387,4.72,0.93,2.49,0.0100,9.13%,21.11%,6.05%,5.87%,299.48,0.94,190.54,108.94,1.51,0.93,0.78,1.36,57.55%
2023-03-31,2352.70万,11.63%,1946.94万,39.71%,4.44亿,36.36%,0.0700,4.73,0.93,2.54,-0.09,5.36%,16.98%,1.62%,1.60%,301.41,0.46,196.94,104.47,1.60,0.98,0.80,1.28,56.05%
2022-12-31,2.03亿,9.73%,1.61亿,1.54%,18.70亿,17.71%,0.5645,4.64,0.93,2.46,0.04,10.96%,23.89%,14.86%,14.10%,295.49,1.73,208.26,87.23,1.60,0.93,0.80,1.26,55.69%
2022-09-30,1.57亿,1.94%,1.33亿,1.07%,13.24亿,16.98%,0.5236,4.45,0.93,2.37,-0.20,11.97%,24.59%,11.65%,11.36%,320.43,1.16,231.82,88.61,1.64,0.88,0.78,1.27,55.80%
2022-06-30,8833.38万,0.67%,7420.98万,-5.98%,7.86亿,7.35%,0.2941,4.22,0.93,2.14,-0.07,11.32%,24.14%,6.60%,6.72%,354.83,0.70,257.51,97.32,1.56,0.87,0.79,1.42,58.63%
2022-03-31,2107.50万,53.74%,1393.51万,32.57%,3.26亿,19.59%,0.0700,4.23,0.93,2.14,-0.18,6.48%,23.32%,1.62%,1.60%,405.87,0.31,286.72,119.16,1.54,0.91,0.85,1.33,57.10%
2021-12-31,1.85亿,19.69%,1.58亿,22.74%,15.89亿,26.03%,0.6300,4.15,0.93,2.07,0.45,11.74%,27.66%,14.97%,14.32%,288.93,1.70,211.16,77.78,1.51,0.90,0.82,1.37,57.77%
2021-09-30,1.54亿,31.12%,1.32亿,33.42%,11.32亿,28.06%,0.5191,4.17,0.93,1.96,0.0100,13.69%,27.94%,12.34%,11.88%,291.22,1.23,219.03,72.18,1.51,0.87,0.76,1.40,58.36%
2021-06-30,8774.92万,31.37%,7892.61万,46.12%,7.33亿,39.02%,0.2925,5.48,1.69,2.43,0.15,11.99%,26.68%,7.14%,7.16%,267.31,0.90,200.11,67.20,1.51,0.96,0.85,1.39,58.20%
2021-03-31,1370.86万,119.81%,1051.17万,196.25%,2.72亿,34.42%,0.0500,5.44,1.60,2.40,0.19,5.02%,22.27%,1.15%,1.13%,338.45,0.37,242.98,95.47,1.60,1.06,0.91,1.39,58.19%
2020-12-31,1.55亿,50.79%,1.29亿,38.15%,12.61亿,14.02%,0.5300,5.27,1.48,2.36,0.93,12.28%,28.25%,14.11%,13.24%,288.50,1.73,208.08,80.41,1.61,1.11,0.97,1.42,58.71%
2020-09-30,1.18亿,51.77%,9881.82万,42.53%,8.84亿,12.49%,0.4006,5.28,1.64,2.26,0.52,13.36%,27.73%,10.88%,10.04%,325.99,1.15,234.07,91.92,1.70,1.15,1.04,1.43,58.18%
2020-06-30,6679.47万,54.26%,5401.56万,38.88%,5.27亿,18.49%,0.3188,5.06,1.63,2.02,0.43,12.74%,28.00%,6.41%,6.25%,367.72,0.68,265.60,102.12,1.37,0.85,0.78,1.43,58.07%
2020-03-31,623.64万,76.00%,354.83万,56.88%,2.03亿,6.67%,0.0300,4.83,1.62,1.83,0.14,2.96%,20.65%,0.34%,0.61%,420.77,0.32,284.18,136.59,1.40,0.91,0.85,1.37,57.12%
2019-12-31,1.03亿,55.69%,9333.59万,56.19%,11.06亿,44.80%,0.4900,4.79,1.62,1.80,0.99,9.79%,27.91%,10.70%,10.17%,297.09,1.80,199.57,97.52,1.38,0.91,0.84,1.40,57.61%
2019-09-30,7752.48万,63.11%,6933.34万,58.35%,7.85亿,52.64%,0.3710,4.56,1.62,1.73,0.68,9.87%,26.38%,8.40%,8.05%,304.48,1.34,200.77,103.70,1.46,0.97,0.97,1.46,58.70%
2019-06-30,4330.14万,62.09%,3889.31万,64.87%,4.45亿,36.75%,0.2052,4.36,1.61,1.57,0.34,9.74%,28.74%,4.76%,4.70%,362.35,0.74,242.82,119.53,1.56,0.95,0.95,1.20,54.45%
2019-03-31,354.34万,77.12%,226.18万,47.63%,1.90亿,60.65%,0.0200,4.25,1.60,1.46,0.44,1.87%,23.93%,0.40%,0.40%,392.18,0.37,246.17,146.01,1.56,1.00,1.00,1.16,53.62%
2018-12-31,6592.67万,3.30%,5975.89万,8.65%,7.64亿,19.97%,0.3200,4.24,1.59,1.44,0.53,8.63%,25.56%,7.75%,7.47%,319.10,1.94,186.01,133.09,1.70,1.08,1.08,1.08,52.02%
2018-09-30,4753.00万,9.50%,4378.46万,19.28%,5.15亿,21.89%,0.2258,4.17,1.58,1.38,0.27,9.24%,24.42%,5.54%,5.41%,313.24,1.51,178.29,134.95,2.39,1.59,1.59,0.56,35.84%
2018-06-30,2671.42万,8.65%,2359.02万,22.43%,3.25亿,22.23%,0.1278,4.03,1.56,1.28,-0.0100,8.21%,23.71%,3.17%,3.13%,331.06,1.00,179.48,151.58,2.42,1.62,1.62,0.55,35.51%
2018-03-31,200.06万,23.25%,153.21万,63.53%,1.18亿,25.89%,0.0100,5.15,2.27,1.61,-0.16,1.69%,24.13%,0.24%,0.24%,423.55,0.38,234.99,188.56,3.00,1.92,1.92,0.42,29.48%
2017-12-31,6381.92万,12.08%,5500.34万,6.27%,6.37亿,17.62%,0.3100,5.14,2.27,1.60,0.23,10.02%,24.99%,8.24%,7.77%,274.82,2.47,145.65,129.17,3.17,2.30,2.30,0.39,28.19%
2017-09-30,4340.68万,18.80%,3670.64万,10.79%,4.22亿,14.46%,0.2146,5.00,2.27,1.51,-0.02,10.28%,25.74%,5.71%,5.42%,310.93,1.54,175.28,135.65,3.42,2.41,2.41,0.38,27.38%
2017-06-30,2458.67万,17.88%,1926.91万,6.25%,2.66亿,13.12%,0.1233,4.88,2.27,1.39,-0.11,9.24%,26.75%,3.31%,3.15%,316.41,1.03,174.28,142.12,3.69,2.49,2.49,0.34,25.54%
2017-03-31,162.31万,129.21%,93.69万,111.45%,9393.23万,52.64%,0.0100,4.86,2.29,1.34,-0.15,1.73%,25.65%,0.24%,0.21%,436.98,0.36,247.18,189.79,4.06,2.83,2.83,0.31,23.82%
2016-12-31,5693.87万,5.72%,5175.78万,1.60%,5.41亿,-2.01%,0.4700,4.30,1.23,1.78,0.26,10.52%,25.10%,11.50%,11.04%,283.51,2.16,166.48,117.03,2.63,1.72,1.72,0.50,33.36%
2016-09-30,3653.74万,40.72%,3313.00万,37.39%,3.69亿,2.53%,0.3000,4.12,False,False,0.07,9.91%,25.70%,False,7.38%,False,False,False,False,2.68,2.68,0.0000,0.48,32.60%
2016-06-30,2085.70万,False,1813.53万,False,2.35亿,False,0.1700,4.12,1.23,1.65,0.07,8.87%,25.35%,4.32%,4.22%,319.27,0.91,197.54,121.73,2.29,1.46,1.46,0.61,37.87%
2016-03-31,-555.75万,False,-818.49万,False,6153.86万,False,-0.0500,False,False,False,-0.0045,-9.03%,19.79%,-1.18%,False,False,False,False,False,False,False,False,False,False
2015-12-31,5385.71万,-9.49%,5094.12万,-12.27%,5.52亿,14.57%,0.4500,3.93,1.23,1.47,0.18,9.75%,24.95%,12.00%,11.41%,274.76,1.93,186.61,88.16,2.09,1.30,1.30,0.69,40.75%
2015-09-30,2596.51万,False,2411.41万,False,3.60亿,False,False,False,False,False,0.13,7.22%,False,False,False,False,False,False,False,False,False,False,False,False
2014-12-31,5950.52万,-2.56%,5806.66万,-2.27%,4.82亿,2.02%,0.5000,3.55,1.23,1.14,0.71,12.34%,29.99%,14.89%,13.98%,312.22,1.71,210.72,101.50,2.03,1.04,1.04,0.70,41.24%
2014-03-31,1865.04万,False,1811.83万,False,9149.91万,False,0.1600,3.27,1.23,0.92,0.12,20.38%,42.06%,4.87%,4.75%,458.58,0.29,313.37,145.21,1.67,0.87,0.87,0.81,44.67%
2013-12-31,6106.78万,22.90%,5941.31万,22.70%,4.73亿,17.44%,0.5100,3.11,1.23,0.77,0.53,12.92%,28.54%,17.83%,16.34%,275.42,2.16,166.34,109.07,1.63,1.03,1.03,0.84,45.53%
2012-12-31,4968.79万,11.85%,4842.02万,16.23%,4.02亿,15.41%,0.4600,2.59,1.23,0.31,-0.31,12.35%,26.21%,22.20%,15.96%,276.11,1.98,181.38,94.73,1.85,1.13,1.13,0.81,44.87%
2011-12-31,4442.40万,False,4165.99万,False,3.49亿,False,False,1.23,0.16,0.47,-0.07,12.74%,24.87%,False,30.03%,287.00,1.72,208.84,78.16,1.41,0.62,0.62,1.45,59.17%
