报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2.09亿,-12.64%,2.07亿,-1.24%,31.10亿,10.48%,0.2700,10.72,5.41,4.14,-0.05,6.44%,22.69%,2.43%,2.45%,297.92,0.99,182.43,115.50,2.51,1.57,1.55,0.52,34.09%
2024-03-31,7743.16万,-24.21%,7331.58万,-5.15%,12.91亿,1.79%,0.1000,10.76,5.37,4.21,-0.08,6.02%,22.53%,0.91%,0.91%,319.98,0.46,193.72,126.26,2.98,1.93,1.90,0.41,29.01%
2023-12-31,6.19亿,1.80%,5.65亿,3.45%,60.61亿,-12.31%,0.8300,10.63,5.34,4.12,1.32,10.22%,22.63%,8.00%,7.34%,267.16,2.22,161.86,105.29,3.07,2.09,2.05,0.43,29.89%
2023-09-30,4.14亿,-15.80%,3.51亿,-21.45%,43.27亿,-18.06%,0.6000,10.17,5.29,3.92,0.62,9.38%,21.80%,5.59%,5.12%,280.24,1.57,171.81,108.43,3.00,2.05,1.99,0.43,29.91%
2023-06-30,2.39亿,-23.19%,2.09亿,-29.37%,28.15亿,-20.54%,0.3200,9.92,5.25,3.70,0.29,8.19%,21.73%,3.27%,3.03%,289.16,0.99,181.16,108.00,2.86,2.02,1.97,0.46,31.59%
2023-03-31,1.02亿,-28.62%,7729.38万,-42.70%,12.68亿,-25.92%,0.1300,11.13,5.82,4.22,0.30,7.60%,22.04%,1.42%,1.31%,326.83,0.42,212.51,114.31,2.77,1.89,1.84,0.49,32.83%
2022-12-31,6.08亿,7.25%,5.46亿,16.16%,69.12亿,6.56%,0.9000,8.76,3.72,4.07,0.92,8.88%,23.61%,10.41%,9.94%,237.21,2.33,154.47,82.75,2.25,1.41,1.36,0.62,38.29%
2022-09-30,4.92亿,7.84%,4.47亿,7.91%,52.81亿,11.65%,0.7300,8.59,3.77,3.97,0.76,8.89%,22.46%,8.28%,8.19%,247.51,1.69,160.19,87.32,2.14,1.41,1.41,0.74,42.55%
2022-06-30,3.11亿,6.28%,2.96亿,4.27%,35.42亿,12.91%,0.4600,8.31,3.74,3.71,0.21,8.34%,23.17%,5.35%,5.35%,250.06,1.14,158.31,91.75,2.15,1.43,1.43,0.78,43.78%
2022-03-31,1.43亿,8.71%,1.35亿,3.56%,17.12亿,13.34%,0.2100,8.22,3.72,3.64,0.26,7.93%,22.13%,2.53%,2.49%,245.62,0.57,157.18,88.44,2.22,1.49,1.49,0.75,42.82%
