报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,5339.08万,21.22%,-2093.48万,-113.79%,268.02亿,7.04%,0.0118,0.67,1.02,-1.34,-0.04,0.67%,11.27%,1.79%,1.76%,131.84,2.57,70.03,61.81,1.05,0.60,0.60,8.79,73.82%
2024-03-31,537.74万,115.68%,-3534.90万,-791.32%,128.05亿,6.93%,0.0012,0.67,1.02,-1.35,0.05,0.38%,11.02%,0.18%,0.18%,130.68,1.31,68.85,61.83,1.05,0.62,0.61,8.39,72.92%
2023-12-31,2.78亿,220.19%,3.25亿,769.74%,545.97亿,-11.77%,0.0613,0.64,1.02,-1.35,0.62,1.15%,13.13%,9.96%,9.51%,124.56,5.45,66.08,58.48,1.15,0.70,0.70,8.40,72.71%
2023-09-30,7399.53万,159.21%,1.45亿,193.81%,395.35亿,-13.96%,0.0163,0.66,0.99,-1.36,0.22,0.68%,12.69%,2.63%,2.49%,141.96,3.39,79.58,62.38,1.17,0.64,0.64,9.44,75.02%
2023-06-30,4404.55万,271.55%,1.52亿,328.00%,250.40亿,-20.58%,0.0097,0.65,0.99,-1.37,0.25,0.69%,12.65%,1.57%,1.49%,143.54,2.23,80.90,62.64,1.17,0.65,0.65,9.05,74.27%
2023-03-31,-3429.40万,-128.95%,-396.59万,-103.12%,119.75亿,-26.91%,-0.0076,0.57,0.99,-1.38,0.25,-0.22%,12.03%,-1.31%,-1.34%,138.31,1.15,78.60,59.71,1.04,0.59,0.59,9.93,75.06%
2022-12-31,8669.36万,-83.71%,3734.45万,-73.86%,618.83亿,-12.32%,0.0191,0.59,0.99,-1.38,1.01,0.37%,10.02%,3.67%,3.27%,130.98,4.90,73.49,57.49,1.11,0.65,0.64,10.02,75.57%
2022-09-30,-1.25亿,-127.19%,-1.54亿,-161.99%,459.49亿,-9.69%,-0.0276,0.58,0.92,-1.35,0.16,-0.24%,9.39%,-5.36%,-4.73%,145.89,3.13,86.27,59.62,1.04,0.52,0.51,11.55,77.90%
2022-06-30,1185.45万,-97.09%,3547.05万,-88.61%,315.27亿,-4.42%,0.0026,0.55,0.92,-1.32,-0.08,0.36%,9.57%,0.53%,0.48%,145.08,2.10,85.58,59.50,1.04,0.51,0.51,12.52,78.94%
2022-03-31,1.18亿,-40.69%,1.27亿,12.37%,163.84亿,-1.43%,0.0262,0.50,0.92,-1.30,-0.10,1.67%,10.66%,5.52%,5.22%,143.45,1.06,85.07,58.38,1.12,0.55,0.54,14.54,80.82%
