报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.37亿,-77.23%,1.28亿,-78.82%,71.58亿,-6.16%,0.0154,1.33,0.56,-0.34,0.04,2.04%,7.23%,1.12%,1.11%,30.75,6.67,26.99,3.75,3.33,1.00,0.78,0.20,16.03%
2024-03-31,6814.67万,-79.31%,6567.58万,-79.70%,35.86亿,-9.20%,0.0073,1.31,0.56,-0.35,-0.0061,2.15%,8.08%,0.56%,0.56%,33.18,3.09,29.16,4.02,3.18,1.04,0.73,0.22,17.37%
2023-12-31,10.58亿,-21.32%,10.47亿,-19.28%,143.80亿,-4.69%,0.1184,1.30,0.56,-0.36,0.03,7.46%,14.40%,10.11%,8.72%,34.72,11.79,30.54,4.18,3.01,1.18,0.89,0.23,18.24%
2023-09-30,8.69亿,-29.19%,8.63亿,-27.31%,111.56亿,-2.03%,0.0973,1.29,0.57,-0.37,0.04,7.85%,14.18%,8.36%,7.25%,30.64,10.18,26.53,4.11,3.07,2.59,2.27,0.23,18.43%
2023-06-30,6.03亿,-43.81%,6.06亿,-41.51%,76.27亿,-7.53%,0.0702,1.26,0.57,-0.40,-0.02,7.93%,14.46%,6.61%,5.15%,29.77,7.08,25.42,4.35,3.32,2.81,2.40,0.22,17.43%
2023-03-31,3.29亿,-29.95%,3.24亿,-24.05%,39.50亿,-4.49%,0.0383,1.06,0.43,-0.46,-0.02,8.33%,14.26%,3.67%,3.61%,29.32,3.58,25.12,4.20,2.14,1.62,1.27,0.27,20.52%
2022-12-31,13.44亿,1.25%,12.97亿,29.58%,150.88亿,7.31%,0.1565,1.02,0.43,-0.50,0.23,9.05%,16.30%,16.47%,15.28%,33.97,11.99,30.02,3.95,1.84,1.37,1.22,0.31,23.15%
2022-09-30,12.27亿,10.31%,11.88亿,52.74%,113.87亿,4.39%,0.1427,1.02,0.43,-0.50,0.15,11.05%,17.92%,15.02%,13.93%,37.20,8.01,33.71,3.50,2.01,1.34,1.02,0.28,21.35%
2022-06-30,10.73亿,55.53%,10.36亿,106.50%,82.48亿,16.04%,0.1248,1.01,0.43,-0.52,0.10,13.54%,19.68%,13.26%,12.40%,33.25,6.08,29.62,3.63,2.08,1.41,1.03,0.26,19.78%
2022-03-31,4.70亿,120.74%,4.26亿,195.11%,41.36亿,23.19%,0.0547,0.93,0.43,-0.59,0.05,11.95%,16.67%,6.06%,5.87%,29.66,3.40,26.49,3.17,1.76,1.18,0.86,0.27,20.63%
2021-12-31,13.28亿,248.56%,10.01亿,367.67%,140.60亿,33.42%,0.1546,0.88,0.43,-0.64,0.21,10.35%,19.92%,13.15%,17.64%,34.64,11.59,31.05,3.58,1.34,0.63,0.48,0.30,22.20%
2021-09-30,11.13亿,485.14%,7.77亿,305.75%,109.08亿,39.98%,0.1295,1.20,0.65,-0.67,0.04,8.18%,15.98%,7.91%,7.59%,28.14,11.36,23.76,4.38,4.18,3.57,2.72,0.20,16.41%
2021-06-30,6.90亿,706.35%,5.02亿,462.28%,71.08亿,42.62%,0.0803,1.17,0.65,-0.70,0.0100,8.20%,14.46%,5.20%,5.06%,28.08,7.60,23.70,4.39,4.54,3.79,3.02,0.18,14.88%
