报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,12.20亿,44.76%,10.28亿,23.97%,35.28亿,11.78%,0.2532,2.10,0.84,0.24,0.32,34.81%,35.72%,12.81%,12.08%,36.03,6.68,26.94,9.09,5.39,5.05,4.46,0.24,18.87%
2024-03-31,6.71亿,65.32%,5.52亿,40.47%,18.39亿,13.65%,0.1388,1.99,0.84,0.12,0.16,36.69%,37.05%,7.22%,7.04%,36.01,3.43,26.23,9.78,4.75,4.43,3.76,0.29,22.00%
2023-12-31,15.57亿,8.55%,15.37亿,8.75%,61.97亿,-1.08%,0.3209,1.86,0.84,-0.02,0.51,25.31%,32.83%,18.99%,17.30%,39.72,12.15,29.63,10.09,4.99,4.56,3.90,0.28,21.45%
2023-09-30,12.03亿,26.11%,11.88亿,27.35%,46.47亿,5.91%,0.2479,1.79,0.84,-0.09,0.36,26.08%,33.15%,14.96%,13.85%,40.46,8.75,30.87,9.59,3.74,3.40,2.71,0.33,24.65%
2023-06-30,8.43亿,94.44%,8.29亿,100.86%,31.56亿,23.78%,0.1737,1.72,0.84,-0.17,0.28,26.89%,33.52%,10.71%,10.10%,39.67,6.10,29.51,10.16,3.29,2.99,2.43,0.33,24.56%
2023-03-31,4.06亿,292.67%,3.93亿,281.92%,16.18亿,47.76%,0.0837,1.60,0.84,-0.26,0.12,25.29%,33.34%,5.35%,5.22%,38.99,3.17,28.43,10.56,2.98,2.69,2.05,0.34,24.94%
2022-12-31,14.34亿,383.85%,14.13亿,402.41%,62.64亿,62.20%,0.2956,1.52,0.84,-0.34,0.40,23.09%,30.02%,21.78%,19.38%,35.00,13.63,26.41,8.59,2.52,2.25,1.70,0.40,28.39%
2022-09-30,9.54亿,263.94%,9.33亿,275.03%,43.88亿,55.89%,0.2000,1.43,0.84,-0.44,0.23,21.96%,27.98%,14.99%,13.72%,40.52,9.37,28.81,11.72,2.53,2.23,1.62,0.41,28.50%
2022-06-30,4.34亿,108.28%,4.13亿,99.31%,25.50亿,35.09%,0.0890,1.30,0.84,-0.55,0.10,17.22%,22.95%,7.17%,6.87%,46.42,5.75,31.28,15.14,1.90,1.62,1.23,0.49,32.29%
2022-03-31,1.03亿,-2.37%,1.03亿,-2.65%,10.95亿,20.30%,0.0200,1.21,0.84,-0.61,0.02,9.69%,17.67%,1.78%,1.76%,49.24,2.78,32.33,16.91,1.74,1.47,1.10,0.50,32.76%
2021-12-31,2.96亿,-78.68%,2.81亿,-70.12%,38.62亿,-4.20%,0.0600,1.19,0.84,-0.64,0.18,7.91%,18.12%,5.18%,5.14%,40.76,12.65,28.46,12.30,1.68,1.42,1.09,0.49,32.58%
2021-09-30,2.62亿,-81.02%,2.49亿,-73.36%,28.15亿,-11.81%,0.0500,1.19,0.84,-0.64,0.12,9.56%,18.36%,4.56%,4.55%,46.07,9.42,28.68,17.39,1.84,1.63,1.32,0.55,34.91%
