报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,8737.41万,31.55%,8191.09万,78.11%,10.13亿,18.63%,0.5400,8.74,2.35,5.31,0.63,8.81%,25.92%,6.28%,6.23%,235.33,1.14,157.60,77.72,1.78,0.89,0.85,0.67,39.93%
2024-03-31,3112.85万,40.07%,2963.01万,807.11%,4.51亿,8.05%,0.1900,8.61,2.38,5.20,0.15,7.07%,23.97%,2.28%,2.25%,251.49,0.55,162.43,89.06,1.83,0.98,0.95,0.67,39.77%
2023-12-31,1.33亿,-25.35%,1.03亿,-38.08%,19.17亿,-2.86%,0.8400,8.40,2.38,5.01,1.81,7.18%,22.01%,10.27%,9.87%,219.65,2.72,132.13,87.51,1.77,1.02,0.98,0.70,40.85%
2023-09-30,1.03亿,-24.16%,7445.92万,-41.22%,13.63亿,-4.82%,0.6400,8.24,2.41,4.82,1.13,7.84%,23.15%,8.09%,7.79%,255.33,1.62,166.30,89.03,1.66,0.81,0.79,0.81,44.43%
2023-06-30,6641.91万,-28.75%,4599.03万,-49.64%,8.54亿,-13.71%,0.4100,8.02,2.41,4.59,0.60,8.10%,23.20%,5.24%,5.15%,277.62,0.96,187.25,90.38,1.64,0.69,0.66,0.79,43.79%
2023-03-31,2222.42万,-59.96%,326.64万,-94.25%,4.18亿,-14.66%,0.1400,7.89,2.48,4.44,0.12,5.62%,22.63%,1.76%,1.74%,245.35,0.59,151.41,93.94,1.83,0.89,0.85,0.58,36.30%
2022-12-31,1.79亿,-21.49%,1.67亿,-20.42%,19.73亿,12.66%,1.1200,7.73,2.47,4.31,0.24,9.32%,23.05%,15.05%,14.30%,194.66,3.14,114.81,79.85,1.86,1.05,1.02,0.61,37.67%
2022-09-30,1.36亿,-19.87%,1.27亿,-22.31%,14.32亿,18.08%,0.8500,7.47,2.47,4.04,0.17,9.83%,24.40%,11.78%,11.30%,206.17,2.04,132.09,74.08,1.92,0.95,0.93,0.58,36.43%
2022-06-30,9321.90万,-13.68%,9132.55万,-11.24%,9.90亿,30.06%,0.5800,7.18,2.46,3.77,0.29,9.73%,25.44%,8.11%,8.03%,192.18,1.54,116.51,75.67,1.93,1.12,1.09,0.58,36.52%
2022-03-31,5549.84万,27.70%,5682.22万,36.64%,4.89亿,34.01%,0.3400,7.13,2.45,3.73,-0.11,11.68%,26.91%,4.86%,4.82%,190.55,0.77,116.49,74.06,2.10,1.22,1.20,0.51,33.65%
