报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2471.07万,-51.37%,-1806.41万,-126.01%,2.74亿,30.31%,0.0700,10.39,4.11,3.68,-0.53,9.03%,27.13%,0.72%,0.72%,646.51,0.65,278.94,367.57,2.06,1.66,1.64,0.29,22.22%
2024-03-31,-2731.49万,-1415.60%,-3427.77万,-218.48%,6495.21万,37.73%,-0.0800,10.37,4.16,3.59,-0.38,-42.05%,28.68%,-0.80%,-0.80%,1353.08,0.15,618.98,734.09,1.96,1.53,1.52,0.30,22.85%
2023-12-31,2.21亿,11.48%,1.36亿,-20.96%,6.96亿,10.05%,1.1200,10.38,4.06,3.68,-0.05,29.74%,33.09%,8.68%,6.46%,315.37,3.01,119.76,195.61,1.98,1.64,1.62,0.30,22.91%
2023-09-30,1.07亿,-17.04%,1.06亿,-16.89%,6942.80万,-59.38%,0.5400,12.22,3.42,5.24,-0.24,153.72%,10.77%,4.76%,4.41%,935.91,3.00,90.05,845.86,1.29,1.18,1.18,0.13,11.71%
2023-06-30,5081.07万,-31.89%,6945.57万,-5.06%,2.10亿,-53.67%,0.2600,11.43,2.79,5.06,-0.20,120.47%,8.99%,3.17%,3.12%,757.33,2.57,70.04,687.29,1.20,1.10,1.10,0.15,12.97%
2023-03-31,-180.23万,-107.95%,2893.03万,28.44%,4716.01万,-1.91%,-0.0100,11.22,2.78,4.93,-0.14,90.39%,8.74%,1.31%,1.31%,677.10,1.47,61.08,616.02,1.41,1.31,1.31,0.13,11.44%
2022-12-31,1.98亿,116.87%,1.72亿,86.75%,6.32亿,111.00%,1.0000,11.06,2.78,4.78,-0.12,80.06%,14.86%,8.44%,8.48%,297.17,10.70,33.63,263.54,1.37,1.26,1.26,0.13,11.85%
2022-09-30,1.29亿,67.24%,1.27亿,67.30%,1.71亿,85.79%,0.6500,10.74,2.75,4.67,-0.24,75.28%,11.67%,5.92%,6.05%,308.27,7.54,35.82,272.45,1.61,1.49,1.48,0.12,10.95%
2022-06-30,7460.48万,0.96%,7315.93万,0.29%,1.27亿,41.03%,0.3800,10.51,2.74,4.45,-0.18,58.96%,10.54%,3.47%,3.59%,273.14,4.91,36.64,236.50,1.62,1.45,1.45,0.12,10.84%
2022-03-31,2266.42万,274.55%,2252.52万,343.05%,3281.13万,58.97%,0.1100,10.84,3.37,4.16,-0.06,69.07%,9.36%,1.06%,1.06%,442.55,1.06,84.99,357.57,1.84,1.56,1.56,0.10,9.41%
