报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.26亿,-42.12%,1.12亿,-29.39%,27.49亿,2.82%,0.0939,2.68,0.31,1.47,-0.15,4.85%,11.82%,3.43%,3.50%,40.15,8.83,20.39,19.76,0.49,0.32,0.32,1.09,51.18%
2024-03-31,9043.12万,-47.60%,8861.21万,-23.55%,20.25亿,9.11%,0.0674,2.78,0.31,1.57,-0.39,4.66%,10.30%,2.45%,2.42%,29.06,6.72,13.40,15.67,0.63,0.42,0.42,1.08,50.80%
2023-12-31,3.68亿,-5.82%,2.81亿,-19.38%,52.23亿,4.27%,0.2700,2.71,0.31,1.50,0.50,7.40%,15.44%,9.99%,10.13%,45.81,15.66,23.00,22.82,0.61,0.43,0.43,1.12,51.72%
2023-09-30,2.66亿,-11.07%,2.02亿,-24.96%,34.25亿,1.51%,0.2000,2.64,0.31,1.43,-0.04,8.12%,16.15%,7.28%,7.51%,58.50,10.37,26.04,32.46,0.55,0.37,0.37,1.20,53.39%
2023-06-30,2.18亿,-11.64%,1.59亿,-33.11%,26.73亿,1.88%,0.1622,2.75,0.31,1.54,-0.12,8.47%,15.17%,5.91%,5.89%,51.25,8.32,21.62,29.62,0.57,0.38,0.38,1.07,50.62%
2023-03-31,1.73亿,18.26%,1.16亿,-17.29%,18.56亿,1.05%,0.1287,2.67,0.36,1.48,-0.15,9.55%,13.63%,4.59%,4.73%,36.82,5.91,15.22,21.60,0.57,0.39,0.39,1.10,51.20%
2022-12-31,3.91亿,-27.20%,3.49亿,-29.60%,50.10亿,8.33%,0.2898,2.70,0.36,1.51,0.37,8.11%,17.42%,10.30%,10.65%,55.10,14.91,24.14,30.96,0.60,0.42,0.42,1.09,51.08%
2022-09-30,2.99亿,-31.72%,2.69亿,-33.47%,33.74亿,7.76%,0.2200,2.63,0.36,1.44,0.0013,9.18%,18.21%,7.91%,8.33%,67.97,9.11,29.64,38.33,0.57,0.37,0.37,1.07,50.59%
2022-06-30,2.46亿,-28.19%,2.38亿,-28.62%,26.24亿,7.28%,0.1810,2.74,0.36,1.55,-0.19,9.56%,17.71%,6.39%,6.60%,57.76,8.00,22.50,35.26,0.83,0.62,0.62,0.99,48.77%
2022-03-31,1.46亿,-27.51%,1.40亿,-29.14%,18.37亿,9.98%,0.1100,2.72,0.36,1.47,-0.29,8.02%,14.29%,3.66%,3.93%,39.42,5.89,15.29,24.13,0.91,0.70,0.70,1.13,51.99%
2021-12-31,5.37亿,5.89%,4.95亿,1.91%,46.25亿,7.65%,0.3900,2.87,0.36,1.61,0.83,12.00%,22.08%,13.38%,13.74%,74.42,12.48,28.85,45.57,0.86,0.67,0.67,1.05,50.13%
2021-09-30,4.37亿,6.46%,4.05亿,2.75%,31.31亿,10.36%,0.3200,2.80,0.36,1.54,0.24,14.61%,24.78%,10.93%,11.47%,92.34,7.60,35.51,56.83,0.96,0.70,0.70,1.06,50.48%
2021-06-30,3.43亿,3.68%,3.33亿,5.12%,24.46亿,9.62%,0.2500,2.92,0.36,1.65,0.09,14.60%,23.82%,8.42%,8.60%,79.95,6.03,29.86,50.09,0.77,0.56,0.56,0.91,46.87%
2021-03-31,2.01亿,3.90%,1.98亿,9.22%,16.70亿,10.84%,0.1500,2.67,0.63,1.46,-0.05,12.26%,19.53%,4.74%,5.23%,58.58,4.45,20.23,38.35,0.78,0.61,0.61,1.14,52.40%
2020-12-31,5.07亿,-30.32%,4.86亿,-27.68%,42.96亿,-12.00%,0.3600,2.94,0.63,1.63,0.62,12.17%,23.36%,11.75%,11.97%,104.66,9.91,36.32,68.34,0.85,0.62,0.62,0.86,45.29%
2020-09-30,4.11亿,-37.51%,3.94亿,-34.20%,28.37亿,-22.01%,0.2900,2.88,0.63,1.57,0.22,14.67%,25.83%,9.37%,9.87%,122.77,6.32,42.72,80.05,0.76,0.54,0.54,0.84,44.77%
2020-06-30,3.31亿,-35.67%,3.17亿,-31.53%,22.31亿,-20.21%,0.2400,2.83,0.63,1.51,0.04,14.96%,25.15%,7.33%,8.09%,107.19,5.22,34.48,72.71,0.77,0.59,0.59,0.90,46.61%
2020-03-31,1.94亿,-40.65%,1.81亿,-40.97%,15.07亿,-23.24%,0.1400,3.23,0.65,1.83,-0.23,12.86%,22.48%,4.22%,4.16%,82.16,3.45,26.09,56.07,0.98,0.76,0.76,0.82,44.15%
2019-12-31,7.28亿,-27.64%,6.72亿,-31.56%,48.82亿,2.71%,0.5100,3.13,0.64,1.70,0.99,15.17%,27.24%,16.49%,16.12%,124.47,8.43,42.72,81.75,1.10,0.88,0.88,0.99,48.99%
2019-09-30,6.57亿,-8.71%,5.98亿,-10.80%,36.37亿,17.67%,0.4600,3.11,0.65,1.65,0.29,18.29%,30.10%,14.91%,14.67%,140.13,6.52,41.42,98.71,1.25,0.86,0.86,0.90,46.77%
2019-06-30,5.14亿,2.31%,4.63亿,2.33%,27.96亿,22.55%,0.3600,3.04,0.64,1.55,0.05,18.63%,29.35%,11.57%,11.73%,126.14,4.96,36.30,89.84,1.08,0.86,0.86,0.91,46.97%
2019-03-31,3.26亿,11.60%,3.07亿,13.29%,19.63亿,22.91%,0.2300,2.95,0.64,1.42,-0.13,16.78%,25.04%,7.06%,7.67%,90.42,3.47,25.96,64.46,0.97,0.74,0.74,1.03,49.93%
2018-12-31,10.06亿,17.29%,9.82亿,14.79%,47.53亿,59.90%,0.9800,4.35,1.30,2.17,1.18,21.27%,31.55%,24.16%,22.45%,174.50,4.33,83.20,91.30,1.08,0.77,0.77,0.96,48.25%
2018-09-30,7.20亿,90.40%,6.71亿,78.91%,30.91亿,100.25%,0.7000,4.07,1.29,1.89,0.36,23.41%,29.89%,17.69%,17.17%,213.32,2.66,101.56,111.76,1.01,0.68,0.68,0.97,48.71%
2018-06-30,5.02亿,175.91%,4.52亿,148.75%,22.82亿,169.20%,0.4900,3.85,1.29,1.69,0.10,22.05%,26.40%,12.28%,12.66%,184.74,2.00,89.92,94.82,1.65,1.21,1.21,0.67,39.97%
