报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1604.08万,136.96%,1518.22万,207.28%,1.08亿,12.64%,0.0165,1.16,1.15,-0.99,-0.11,14.38%,67.10%,1.42%,1.41%,3526.41,0.06,3197.16,329.25,2.25,1.01,1.01,0.61,38.65%
2024-03-31,1488.18万,88.32%,1401.42万,95.48%,7184.63万,32.41%,0.0153,1.16,1.15,-0.99,-0.03,20.65%,61.42%,1.32%,1.31%,2178.60,0.05,1935.48,243.11,2.24,1.13,1.13,0.62,39.01%
2023-12-31,-3.97亿,-2312.36%,-3.36亿,-645.44%,3.36亿,-43.67%,-0.4100,1.14,1.15,-1.01,0.18,-121.92%,30.67%,-30.10%,-35.43%,1376.39,0.35,1018.68,357.71,2.33,1.25,1.25,0.60,38.30%
2023-09-30,-4530.12万,-152.22%,-1599.46万,-111.87%,2.99亿,-63.22%,-0.0467,1.50,1.15,-0.65,0.09,-16.97%,40.69%,-3.03%,-3.08%,1442.41,0.25,1068.04,374.38,3.09,1.53,1.52,0.42,29.96%
2023-06-30,-4339.93万,-246.32%,-1415.18万,-118.63%,9569.95万,-73.31%,-0.0447,1.50,1.15,-0.65,0.05,-48.37%,63.60%,-2.90%,-2.94%,4683.90,0.05,3930.13,753.77,2.69,1.25,1.14,0.50,33.80%
2023-03-31,790.24万,-35.98%,716.92万,-87.47%,5425.92万,-70.16%,0.0081,1.56,1.15,-0.59,0.11,14.22%,62.93%,0.52%,0.52%,4068.87,0.03,3396.23,672.65,2.77,1.34,1.22,0.49,33.27%
2022-12-31,1795.06万,105.38%,6168.83万,115.97%,5.96亿,53.73%,0.0200,1.55,1.15,-0.60,-0.0100,1.28%,-0.30%,1.19%,1.18%,763.30,0.66,546.61,216.68,2.67,1.32,1.20,0.52,34.51%
2022-09-30,8675.47万,44.99%,1.35亿,1122.37%,8.12亿,76.37%,0.0894,1.62,1.15,-0.53,-0.02,10.40%,34.11%,5.62%,5.47%,594.00,0.59,458.48,135.52,2.66,1.33,1.31,0.55,35.59%
2022-06-30,2966.07万,161.31%,7594.45万,672.47%,3.59亿,481.64%,0.0300,1.56,1.15,-0.59,0.07,8.73%,36.29%,1.96%,1.94%,933.00,0.24,761.10,171.90,2.35,1.10,1.09,0.67,40.09%
2022-03-31,1234.38万,-33.46%,5720.51万,211.41%,1.82亿,548.74%,0.0127,1.54,1.15,-0.61,0.08,6.17%,52.10%,0.82%,0.82%,1222.05,0.08,1081.73,140.32,2.43,0.98,0.98,0.65,39.52%
2021-12-31,-3.34亿,57.48%,-3.86亿,48.34%,3.88亿,109.71%,-0.3437,1.53,1.15,-0.62,-0.28,-87.31%,21.76%,-19.64%,-22.25%,1424.36,0.29,1225.32,199.04,2.45,0.86,0.86,0.59,37.18%
2021-09-30,5983.67万,140.35%,1102.12万,110.89%,4.60亿,2578.63%,0.0610,1.97,1.16,-0.22,-0.19,12.27%,17.47%,3.01%,3.10%,946.97,0.34,795.76,151.22,3.04,1.14,1.11,0.43,30.23%
2021-06-30,1135.08万,109.21%,983.13万,111.27%,6164.64万,143.29%,0.0116,1.92,1.16,-0.27,-0.06,18.41%,63.80%,0.61%,0.60%,9825.04,0.02,9326.42,498.62,2.82,1.08,1.06,0.53,34.51%
2021-03-31,1855.19万,29.69%,1836.96万,-36.70%,2802.54万,138.93%,0.0189,1.92,1.15,-0.26,-0.27,66.20%,92.61%,0.99%,0.98%,45580.27,0.0020,45000.00,580.27,3.90,1.37,1.31,0.35,26.13%
2020-12-31,-7.85亿,-42.40%,-7.48亿,-36.00%,1.85亿,-65.76%,-0.8000,1.91,1.15,-0.28,0.28,-424.39%,-33.49%,-34.71%,-41.99%,2913.72,0.24,1502.50,1411.21,3.46,1.47,1.40,0.42,29.35%
2020-09-30,-1.48亿,-2716.26%,-1.01亿,-2744.16%,1718.88万,-87.49%,-0.1512,2.55,1.15,0.37,0.13,-862.80%,-42.66%,-5.75%,-5.92%,26916.26,0.02,12162.16,14754.10,3.69,1.85,1.45,0.38,27.30%
2020-06-30,-1.23亿,-775.31%,-8720.97万,-517.66%,2533.89万,-76.80%,-0.1256,2.58,1.15,0.39,0.05,-486.37%,10.33%,-4.75%,-4.87%,15539.76,0.02,8695.65,6844.11,3.44,1.82,1.30,0.40,28.58%
2020-03-31,1430.46万,31.27%,2901.83万,191.54%,1172.97万,-79.64%,0.0146,2.73,1.15,0.54,-0.02,121.95%,85.86%,0.54%,0.54%,69677.42,0.0015,60000.00,9677.42,3.94,2.13,2.13,0.33,24.65%
2019-12-31,-5.51亿,-269.79%,-5.50亿,-298.78%,5.40亿,-59.35%,-0.5618,2.71,1.15,0.52,-0.0100,-102.06%,-6.33%,-18.81%,-20.77%,1925.79,0.49,730.96,1194.82,3.82,2.11,2.11,0.34,25.25%
2019-09-30,566.85万,-96.72%,382.61万,-97.59%,1.37亿,-73.94%,0.0058,3.52,1.15,1.33,-0.09,4.12%,88.61%,0.16%,0.16%,27580.31,0.01,23684.21,3896.10,4.98,2.09,2.09,0.24,19.50%
2019-06-30,1824.92万,-63.58%,2088.03万,-46.40%,1.09亿,-57.28%,0.0186,3.53,1.15,1.35,-0.15,16.70%,87.79%,0.53%,0.53%,21461.54,0.01,18000.00,3461.54,3.74,2.19,2.19,0.35,25.96%
2019-03-31,1089.68万,29.55%,995.33万,2557.70%,5762.00万,-26.82%,0.0111,3.52,1.15,1.34,-0.05,18.91%,93.06%,0.32%,0.32%,32520.63,0.0031,29032.26,3488.37,3.82,2.48,2.48,0.38,27.57%
2018-12-31,3.25亿,-20.42%,2.77亿,-24.42%,13.28亿,-15.23%,0.3300,3.51,1.15,1.33,-0.66,24.34%,58.66%,9.89%,9.42%,1210.96,0.54,663.35,547.61,3.50,2.42,2.42,0.43,29.85%
2018-09-30,1.73亿,940.94%,1.59亿,378.70%,5.27亿,22.08%,0.1760,3.36,1.15,1.17,-0.65,32.50%,66.07%,5.39%,5.24%,2590.42,0.16,1682.24,908.17,3.26,2.01,2.01,0.47,32.02%
