报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2.80亿,-17.03%,3.48亿,10.05%,127.14亿,-10.08%,0.2000,6.44,2.12,2.95,0.17,1.79%,19.83%,3.17%,3.16%,86.88,3.12,57.72,29.16,0.95,0.55,0.54,1.32,50.99%
2024-03-31,1.72亿,-8.07%,1.86亿,6.20%,64.17亿,-9.25%,0.1300,6.49,2.12,3.09,-0.29,2.33%,19.64%,1.63%,1.93%,89.49,1.45,62.11,27.38,0.95,0.50,0.50,1.29,50.77%
2023-12-31,9.67亿,168.19%,5.23亿,210.07%,264.85亿,-6.13%,0.7000,6.47,2.12,2.97,1.06,3.14%,19.66%,11.44%,10.84%,94.04,5.48,65.67,28.37,0.95,0.54,0.53,1.44,52.85%
2023-09-30,3.23亿,-12.67%,3.12亿,10.68%,206.64亿,-3.37%,0.2300,5.90,2.12,2.50,0.75,1.51%,18.67%,4.01%,3.97%,89.72,4.37,61.73,27.99,0.94,0.49,0.49,1.60,55.20%
2023-06-30,3.38亿,20.07%,3.17亿,31.03%,141.39亿,-1.88%,0.2500,5.95,2.12,2.51,0.45,2.96%,20.12%,4.19%,4.12%,90.85,2.84,63.49,27.36,0.93,0.47,0.46,1.57,54.36%
2023-03-31,1.87亿,13.05%,1.75亿,25.20%,70.71亿,-2.42%,0.1400,5.91,2.12,2.48,-0.10,3.39%,19.96%,2.33%,2.30%,94.14,1.35,66.89,27.25,0.94,0.44,0.44,1.61,55.05%
2022-12-31,3.61亿,-39.11%,1.69亿,-61.08%,282.15亿,-3.39%,0.2600,5.80,2.12,2.34,0.48,1.39%,18.65%,4.57%,4.51%,84.02,6.28,57.34,26.68,0.92,0.47,0.46,1.74,56.86%
2022-09-30,3.69亿,-16.98%,2.82亿,-15.72%,213.85亿,-3.05%,0.2700,5.54,2.12,2.36,0.30,1.86%,18.40%,4.72%,4.84%,75.53,5.49,49.15,26.38,0.95,0.51,0.51,1.73,57.87%
2022-06-30,2.81亿,7.83%,2.42亿,23.65%,144.11亿,1.03%,0.2000,5.76,2.12,2.46,0.27,2.60%,19.11%,3.58%,3.54%,73.98,3.74,48.13,25.85,1.01,0.56,0.55,1.64,55.87%
2022-03-31,1.66亿,65.93%,1.40亿,104.97%,72.46亿,3.68%,0.1200,5.82,2.12,2.37,0.08,2.58%,19.78%,2.09%,2.07%,75.16,1.77,50.79,24.38,1.04,0.56,0.55,1.67,55.89%
2021-12-31,5.92亿,-2.55%,4.33亿,-6.81%,292.06亿,15.59%,0.4800,5.70,2.12,2.25,1.49,1.94%,18.35%,9.35%,7.54%,68.10,7.98,45.12,22.99,1.06,0.60,0.59,1.67,55.86%
2021-09-30,4.45亿,3.06%,3.34亿,4.07%,220.57亿,17.68%,0.3600,5.15,1.35,2.46,0.75,1.59%,23.13%,7.05%,7.06%,68.66,6.16,43.82,24.85,1.02,0.57,0.57,1.85,57.45%
2021-06-30,2.61亿,-16.81%,1.95亿,-6.76%,142.64亿,17.36%,0.2100,5.03,1.35,2.31,-0.05,1.54%,24.19%,4.14%,4.24%,76.24,3.49,51.56,24.67,0.94,0.47,0.46,1.87,57.20%
2021-03-31,9992.99万,29.52%,6808.95万,517.21%,69.89亿,36.07%,0.0800,5.11,1.38,2.35,-0.15,1.23%,22.48%,1.58%,1.58%,73.72,1.82,49.57,24.15,0.96,0.51,0.49,1.79,56.22%
2020-12-31,6.08亿,21.95%,4.65亿,0.02%,252.66亿,11.79%,0.5000,5.13,1.38,2.29,1.76,3.11%,25.81%,10.19%,9.68%,74.09,7.24,49.73,24.36,1.00,0.59,0.56,1.81,56.10%
2020-09-30,4.32亿,-2.73%,3.21亿,-32.14%,187.44亿,9.26%,0.3500,4.88,1.38,2.14,1.21,3.16%,29.23%,7.34%,7.13%,72.29,5.71,47.27,25.02,0.95,0.64,0.63,2.05,60.84%
2020-06-30,3.14亿,-14.60%,2.10亿,-47.32%,121.54亿,9.52%,0.2600,4.75,1.38,2.05,0.53,4.00%,30.80%,5.37%,5.30%,80.40,3.32,54.15,26.25,0.94,0.57,0.57,2.02,60.34%
2020-03-31,7715.25万,-45.35%,-1632.03万,-109.56%,51.34亿,-5.84%,0.0600,4.54,1.38,1.99,-0.39,2.93%,32.60%,1.36%,1.39%,95.27,1.36,65.98,29.29,0.78,0.41,0.41,1.92,60.36%
2019-12-31,4.98亿,45.84%,4.65亿,41.12%,225.63亿,7.52%,0.4100,4.67,1.38,1.92,1.97,3.02%,31.28%,9.03%,8.72%,76.25,7.15,50.38,25.87,0.88,0.51,0.51,1.79,57.95%
2019-09-30,4.44亿,11.27%,4.74亿,14.44%,171.37亿,8.25%,0.3600,4.48,1.38,1.90,1.51,3.58%,32.20%,8.07%,8.09%,68.07,6.27,43.09,24.98,0.84,0.62,0.61,2.10,62.34%
2019-06-30,3.67亿,8.07%,3.98亿,14.90%,110.90亿,3.23%,0.3000,4.56,1.38,1.84,0.39,4.60%,32.80%,6.64%,6.58%,79.24,3.53,51.05,28.19,0.88,0.59,0.59,2.00,60.85%
2019-03-31,1.41亿,4.03%,1.71亿,24.52%,54.52亿,5.51%,0.1200,4.52,1.38,1.75,0.20,4.20%,32.24%,2.58%,2.55%,77.59,1.76,51.11,26.48,0.88,0.57,0.57,1.90,59.72%
2018-12-31,3.42亿,-44.87%,3.29亿,-43.51%,209.86亿,-4.71%,0.2800,4.36,1.38,1.64,1.19,2.51%,33.32%,6.28%,6.40%,79.40,7.31,49.27,30.13,0.88,0.60,0.60,2.09,62.17%
2018-09-30,3.99亿,-24.55%,4.14亿,-23.75%,158.31亿,-5.71%,0.3300,4.43,1.40,1.80,0.59,3.35%,33.53%,7.18%,7.27%,76.36,6.07,44.50,31.86,0.84,0.61,0.61,1.81,59.16%
2018-06-30,3.40亿,-7.19%,3.46亿,-10.53%,107.44亿,-3.23%,0.2800,4.45,1.40,1.75,0.31,4.29%,33.48%,6.02%,6.14%,79.33,3.87,46.56,32.76,0.88,0.61,0.61,1.79,58.91%
2018-03-31,1.36亿,-27.42%,1.37亿,-30.67%,51.68亿,-4.98%,0.1108,4.56,1.40,1.74,0.26,4.23%,34.30%,2.44%,2.40%,82.05,1.78,50.68,31.38,0.90,0.62,0.62,1.72,57.84%
2017-12-31,6.20亿,10.06%,5.83亿,25.21%,220.23亿,7.25%,0.5000,4.38,1.40,1.64,1.31,3.77%,33.31%,11.92%,11.52%,74.62,7.93,45.41,29.20,0.87,0.61,0.61,1.84,59.60%
2017-09-30,5.29亿,24.28%,5.43亿,48.07%,165.07亿,6.73%,0.4319,4.12,1.20,1.62,1.07,3.76%,34.43%,10.31%,10.42%,70.55,6.29,42.90,27.65,0.82,0.59,0.59,1.97,61.24%
2017-06-30,3.66亿,52.17%,3.87亿,74.48%,109.23亿,6.37%,0.2992,4.25,1.44,1.49,0.30,3.92%,34.81%,7.11%,7.00%,77.03,3.71,48.50,28.53,1.07,0.72,0.72,1.88,60.16%
2017-03-31,1.87亿,58.39%,1.98亿,82.13%,53.66亿,7.45%,0.1527,4.21,1.44,1.50,-0.30,3.97%,35.17%,3.66%,3.61%,82.75,1.65,54.46,28.29,1.09,0.68,0.68,1.91,60.79%
2016-12-31,5.63亿,34.63%,4.66亿,35.12%,202.07亿,4.30%,0.4600,4.06,1.44,1.34,2.12,3.34%,38.68%,11.88%,11.28%,82.96,6.70,53.77,29.18,1.05,0.72,0.72,1.99,61.69%
2016-09-30,4.26亿,94.56%,3.66亿,87.89%,154.66亿,-24.27%,0.3475,3.99,1.44,1.25,1.19,3.25%,40.79%,9.00%,8.67%,78.31,5.60,48.18,30.13,1.00,0.70,0.70,1.92,61.12%
