报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,34.32亿,48.67%,34.90亿,55.58%,136.01亿,21.78%,0.5400,6.68,0.50,4.85,0.48,25.21%,86.23%,8.13%,8.05%,294.47,0.82,219.38,75.09,7.23,6.37,6.23,0.12,10.37%
2024-03-31,13.69亿,10.48%,14.40亿,18.06%,59.98亿,9.20%,0.2100,6.56,0.49,4.73,0.20,22.80%,84.28%,3.33%,3.27%,294.10,0.41,218.92,75.18,9.12,8.01,7.42,0.09,8.42%
2023-12-31,43.02亿,10.14%,41.41亿,21.46%,228.20亿,7.26%,0.6800,6.34,0.48,4.52,1.20,18.75%,84.55%,10.99%,10.63%,330.72,1.48,243.28,87.44,12.25,10.74,10.50,0.07,6.28%
2023-09-30,34.74亿,9.47%,33.60亿,10.13%,170.14亿,6.70%,0.5500,6.21,0.50,4.39,0.68,20.28%,84.38%,8.91%,8.76%,341.80,1.08,250.42,91.38,12.53,11.03,9.93,0.07,6.22%
2023-06-30,23.08亿,8.91%,22.43亿,11.68%,111.68亿,9.19%,0.3600,6.09,0.49,4.20,0.45,20.51%,84.16%,5.94%,5.94%,343.07,0.73,247.35,95.71,13.23,11.32,10.58,0.07,6.02%
2023-03-31,12.39亿,0.17%,12.20亿,3.40%,54.92亿,0.25%,0.1900,6.10,0.48,4.19,0.03,22.46%,84.35%,3.23%,3.19%,356.45,0.34,261.40,95.05,12.08,10.46,8.94,0.07,6.67%
2022-12-31,39.06亿,-13.77%,34.10亿,-18.83%,212.75亿,-17.87%,0.6100,5.93,0.47,4.00,0.20,17.93%,83.61%,10.89%,10.33%,339.60,1.44,250.56,89.04,8.50,7.36,6.82,0.10,9.31%
2022-09-30,31.73亿,-24.57%,30.51亿,-26.46%,159.45亿,-21.06%,0.5000,5.76,0.42,3.92,0.34,19.42%,83.26%,8.88%,8.63%,325.54,1.13,238.14,87.40,11.47,10.16,9.60,0.08,7.13%
2022-06-30,21.19亿,-20.55%,20.09亿,-24.12%,102.28亿,-23.08%,0.3300,5.65,0.42,3.76,0.13,20.22%,83.50%,5.88%,5.88%,346.78,0.70,255.46,91.32,8.05,7.09,6.61,0.11,10.09%
2022-03-31,12.37亿,-17.35%,11.80亿,-19.80%,54.79亿,-20.93%,0.1900,5.68,0.43,3.78,0.02,22.05%,84.39%,3.47%,3.41%,350.84,0.34,264.01,86.83,11.09,9.57,9.20,0.08,7.62%
2021-12-31,45.30亿,-28.41%,42.01亿,-29.53%,259.06亿,-6.59%,0.7100,5.47,0.52,3.58,0.66,17.31%,85.56%,13.96%,12.94%,268.56,1.79,201.12,67.44,8.87,7.72,7.38,0.11,9.41%
2021-09-30,42.07亿,-1.21%,41.49亿,0.19%,201.99亿,4.05%,0.6600,5.35,0.53,3.58,0.55,20.75%,86.49%,12.96%,12.29%,276.81,1.34,201.25,75.56,7.70,6.81,6.40,0.12,10.61%
2021-06-30,26.68亿,0.21%,26.47亿,3.31%,132.98亿,17.58%,0.4200,5.12,0.55,3.34,0.23,20.02%,86.81%,8.34%,8.14%,287.16,0.85,211.69,75.47,8.73,7.62,6.95,0.11,9.79%
2021-03-31,14.97亿,13.77%,14.71亿,15.27%,69.29亿,25.37%,0.2300,6.04,0.62,4.19,0.04,21.59%,86.86%,4.78%,4.65%,258.77,0.48,188.80,69.97,8.46,7.50,6.61,0.11,10.19%
2020-12-31,63.28亿,18.78%,59.61亿,19.73%,277.35亿,19.09%,0.9900,5.72,0.59,3.91,0.64,22.75%,87.93%,22.51%,20.75%,246.72,1.98,181.95,64.77,7.44,6.70,5.87,0.13,11.35%
2020-09-30,42.59亿,14.02%,41.41亿,17.11%,194.13亿,14.57%,0.6700,5.32,0.34,3.56,0.75,21.86%,87.72%,16.04%,15.08%,264.42,1.43,189.30,75.12,6.52,5.89,5.89,0.15,12.69%
