报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1097.80万,-36.88%,1065.25万,-8.88%,9.73亿,-20.51%,0.0140,3.31,2.11,0.19,0.16,1.29%,21.19%,0.43%,0.44%,176.62,1.85,97.46,79.16,0.94,0.53,0.53,0.76,41.75%
2024-03-31,319.79万,-69.12%,349.13万,-52.27%,4.59亿,-25.70%,0.0040,3.35,2.11,0.23,0.09,0.55%,20.32%,0.13%,0.13%,183.06,0.91,99.05,84.01,0.96,0.51,0.51,0.69,39.58%
2023-12-31,4307.82万,130.70%,3420.47万,121.47%,26.77亿,-11.25%,0.0580,3.38,2.11,0.23,0.38,2.12%,23.63%,1.73%,1.71%,147.28,4.39,82.01,65.26,1.05,0.57,0.57,0.71,40.37%
2023-09-30,4407.19万,415.54%,3175.35万,1449.34%,19.22亿,-5.29%,0.0590,3.39,2.11,0.23,0.38,2.61%,21.23%,1.76%,1.75%,151.16,3.29,82.07,69.09,1.07,0.58,0.58,0.72,40.52%
2023-06-30,1739.31万,156.69%,1169.03万,417.39%,12.24亿,-5.56%,0.0230,3.35,2.11,0.19,0.27,1.49%,19.07%,0.70%,0.70%,155.41,2.17,82.97,72.44,1.00,0.55,0.55,0.71,40.31%
2023-03-31,1035.43万,62.26%,731.45万,51.11%,6.18亿,-9.22%,0.0140,3.34,2.11,0.19,0.17,1.67%,18.97%,0.42%,0.42%,159.49,1.02,88.24,71.25,0.93,0.48,0.48,0.84,44.43%
2022-12-31,-1.40亿,-28.68%,-1.59亿,-46.14%,30.16亿,-25.07%,-0.1890,3.33,2.11,0.17,0.35,-4.80%,20.12%,-5.52%,-5.67%,143.41,5.00,72.01,71.40,0.90,0.49,0.49,0.87,46.05%
2022-09-30,854.87万,-40.16%,204.95万,-86.68%,20.29亿,-26.39%,0.0120,3.53,2.11,0.37,0.21,0.01%,18.39%,0.33%,0.33%,146.65,3.80,71.06,75.59,1.20,0.62,0.62,0.78,43.38%
2022-06-30,677.59万,-42.80%,225.95万,-76.30%,12.96亿,-26.61%,0.0090,3.52,2.11,0.37,0.10,0.18%,17.89%,0.26%,0.26%,165.78,2.27,79.24,86.55,1.35,0.77,0.77,0.79,43.54%
2022-03-31,638.15万,-41.00%,484.05万,-58.43%,6.81亿,-19.03%,0.0090,3.52,2.11,0.37,0.0100,0.40%,17.68%,0.24%,0.24%,162.66,1.18,76.48,86.18,1.30,0.78,0.69,0.86,45.78%
2021-12-31,-1.09亿,-1296.92%,-1.09亿,-1509.96%,40.25亿,4.79%,-0.1470,3.52,2.11,0.36,0.78,-2.70%,18.25%,-4.09%,-4.17%,132.01,5.63,63.98,68.03,1.13,0.68,0.60,0.93,47.73%
2021-09-30,1428.69万,157.64%,1538.78万,136.15%,27.57亿,14.79%,0.0190,3.68,2.11,0.53,0.34,0.67%,20.95%,0.52%,0.52%,165.25,3.19,84.73,80.52,1.16,0.60,0.60,0.89,46.54%
2021-06-30,1184.62万,143.21%,953.18万,128.48%,17.66亿,20.14%,0.0160,3.68,2.11,0.52,0.0047,1.03%,20.63%,0.43%,0.43%,181.42,1.99,90.38,91.04,1.14,0.61,0.61,0.97,48.80%
2021-03-31,1081.64万,140.40%,1164.53万,140.87%,8.41亿,49.03%,0.0150,3.68,2.11,0.52,0.14,1.37%,19.19%,0.40%,0.40%,179.14,0.99,91.06,88.09,1.07,0.57,0.57,0.90,46.88%
2020-12-31,911.08万,-73.08%,773.25万,694.99%,38.41亿,-14.18%,0.0120,3.66,2.11,0.51,0.52,0.03%,19.29%,0.33%,0.33%,148.79,5.34,67.39,81.40,1.00,0.54,0.54,0.90,46.81%
2020-09-30,-2478.64万,-184.85%,-4256.37万,-349.56%,24.01亿,-19.84%,-0.0330,3.62,2.19,0.39,0.41,-1.03%,21.06%,-0.90%,-0.92%,170.74,3.48,77.57,93.16,0.99,0.53,0.53,0.87,45.94%
2020-06-30,-2741.68万,-241.33%,-3347.15万,-411.82%,14.70亿,-25.96%,-0.0370,3.63,2.20,0.38,0.17,-1.99%,21.20%,-1.00%,-1.01%,192.63,2.09,85.93,106.70,1.07,0.60,0.60,0.89,46.62%
2020-03-31,-2677.46万,-454.55%,-2849.67万,-596.69%,5.64亿,-40.68%,-0.0360,3.65,2.12,0.48,0.11,-5.29%,18.51%,-0.98%,-0.98%,241.20,0.83,108.58,132.63,1.26,0.66,0.66,0.88,46.30%
2019-12-31,3384.65万,-43.51%,97.27万,-97.21%,44.76亿,12.90%,0.0450,3.69,2.13,0.51,0.29,0.31%,19.19%,1.23%,1.23%,114.04,8.00,45.00,69.04,1.19,0.72,0.72,0.89,46.41%
2019-09-30,2921.08万,-40.72%,1705.52万,-58.34%,29.96亿,31.26%,0.0390,3.68,2.13,0.51,0.23,0.81%,19.11%,1.06%,1.06%,121.92,5.13,52.63,69.29,1.26,0.66,0.66,0.86,45.42%
2019-06-30,1939.85万,17.17%,1073.41万,-12.04%,19.85亿,46.94%,0.0260,3.68,2.14,0.50,0.24,0.87%,18.42%,0.71%,0.71%,119.53,3.76,47.90,71.62,1.20,0.67,0.67,0.86,45.34%
2019-03-31,755.18万,-40.06%,573.73万,-44.63%,9.51亿,71.87%,0.0100,3.67,2.14,0.49,0.12,1.29%,17.25%,0.28%,0.28%,127.06,1.91,47.09,79.98,1.04,0.61,0.61,0.86,45.23%
2018-12-31,5991.30万,-46.06%,3484.74万,-53.75%,39.64亿,43.03%,0.0840,3.66,2.14,0.48,0.23,0.61%,20.57%,2.30%,2.20%,116.59,7.76,46.37,70.22,1.07,0.64,0.64,0.94,47.63%
2018-09-30,4927.33万,-45.70%,4093.65万,-52.80%,22.82亿,52.61%,0.0700,3.72,2.19,0.49,0.03,2.05%,25.78%,1.89%,1.88%,152.60,3.91,69.03,83.57,1.05,0.57,0.57,0.92,46.65%
2018-06-30,1655.59万,-39.98%,1220.41万,-49.97%,13.51亿,44.90%,0.0230,3.70,2.15,0.51,0.06,0.86%,26.71%,0.64%,0.63%,156.56,2.70,66.62,89.95,1.04,0.63,0.63,0.90,46.21%
2018-03-31,1259.96万,-46.31%,1036.26万,-52.08%,5.53亿,17.91%,0.0180,3.66,2.15,0.50,0.05,3.40%,32.13%,0.49%,0.48%,196.87,0.99,90.76,106.11,1.24,0.76,0.76,0.86,45.02%
2017-12-31,1.11亿,580.74%,7534.70万,169.23%,27.72亿,19.76%,0.1750,3.64,2.14,0.49,0.54,3.78%,26.28%,6.36%,4.29%,119.96,5.70,63.17,56.78,1.29,0.91,0.91,0.90,46.13%
2017-09-30,9073.92万,50.06%,8673.35万,38.10%,14.96亿,27.18%,0.1450,3.22,1.71,0.50,0.28,6.16%,27.44%,5.09%,4.45%,112.33,3.39,79.55,32.78,1.75,1.11,1.11,0.75,41.17%
2017-06-30,2758.17万,29.35%,2439.25万,74.48%,9.32亿,27.42%,0.0440,2.77,1.39,0.39,0.18,3.52%,27.66%,1.57%,1.56%,123.95,1.96,91.98,31.98,1.32,0.76,0.76,0.95,47.44%
2017-03-31,2346.76万,4.98%,2162.58万,36.65%,4.69亿,7.13%,0.0370,2.76,1.39,0.39,0.04,4.11%,27.41%,1.34%,1.33%,118.02,1.00,90.14,27.88,1.15,0.60,0.60,0.78,42.60%
2016-12-31,1631.61万,-89.06%,2798.59万,-81.91%,23.14亿,22.61%,0.0250,2.72,1.39,0.35,-0.11,1.09%,23.33%,0.94%,0.94%,92.27,5.57,64.58,27.69,1.16,0.64,0.64,0.74,41.52%
2016-09-30,6046.95万,-14.34%,6280.28万,2.97%,11.76亿,13.96%,0.0950,2.80,1.40,0.41,-0.15,5.51%,30.57%,3.42%,3.39%,171.13,2.13,126.58,44.55,1.51,0.69,0.69,0.75,42.03%
2016-06-30,2132.32万,-47.03%,1398.02万,-56.52%,7.32亿,2.77%,0.0330,2.73,1.40,0.35,-0.08,3.27%,30.22%,1.22%,1.22%,160.88,1.55,116.38,44.50,1.35,0.73,0.73,0.71,40.82%
2016-03-31,2235.39万,-31.28%,1582.60万,-47.92%,4.38亿,-2.00%,0.0350,5.51,3.79,0.81,-0.48,5.47%,23.10%,1.28%,1.27%,116.57,1.10,81.96,34.61,1.42,0.78,0.78,0.67,39.19%
2015-12-31,1.49亿,186.72%,1.55亿,175.60%,18.88亿,21.43%,0.2380,5.45,3.78,0.74,0.51,7.90%,32.59%,7.71%,8.59%,83.95,7.12,50.54,33.41,1.53,1.07,1.07,0.63,38.48%
2015-09-30,7059.40万,63.22%,6099.32万,42.88%,10.32亿,5.64%,0.1110,5.35,3.77,0.50,-0.18,6.83%,29.84%,3.67%,4.14%,113.51,3.60,74.91,38.61,1.93,1.21,1.21,0.57,36.21%
2015-06-30,4025.53万,23.81%,3215.12万,13.33%,7.12亿,5.82%,0.1280,5.32,3.75,0.40,-0.18,5.65%,28.74%,2.12%,2.41%,100.69,3.13,57.53,43.17,1.99,1.38,1.38,0.56,35.79%
2015-03-31,3252.99万,19.55%,3038.95万,42.50%,4.47亿,19.70%,0.1040,5.94,4.38,0.47,-0.32,6.79%,22.96%,1.65%,1.59%,52.78,3.73,24.13,28.64,2.92,2.15,2.15,0.25,20.06%
2014-12-31,5201.52万,26.43%,5613.60万,45.94%,15.54亿,14.71%,0.2020,5.80,4.32,0.39,-0.11,4.13%,31.54%,6.14%,3.44%,58.61,11.14,32.33,26.28,2.68,2.21,2.21,0.29,22.25%
2014-09-30,4325.11万,47.56%,4268.96万,112.16%,9.77亿,13.31%,0.1370,3.53,1.98,0.45,-0.06,5.47%,29.28%,5.94%,5.87%,65.63,5.75,46.94,18.69,1.33,0.53,0.53,0.65,39.20%
2014-06-30,3251.44万,39.01%,2837.05万,102.59%,6.73亿,20.40%,0.1040,3.48,1.98,0.39,-0.26,5.86%,27.12%,4.33%,4.33%,61.99,3.93,45.80,16.19,1.30,0.62,0.62,0.60,37.55%
2014-03-31,2721.14万,40.14%,2132.52万,13.61%,3.70亿,22.82%,0.0870,3.50,1.98,0.41,-0.41,7.31%,23.92%,3.21%,3.16%,57.05,2.39,37.70,19.35,1.33,0.64,0.64,0.67,39.84%
2013-12-31,4114.21万,40.11%,3846.48万,447.80%,13.06亿,41.89%,0.1890,3.39,1.98,0.30,0.44,3.15%,30.29%,5.36%,4.94%,50.50,10.51,34.26,16.24,1.23,0.73,0.73,0.75,42.60%
2013-09-30,2931.17万,56.83%,2012.16万,571.55%,8.20亿,30.10%,0.1190,3.34,2.21,0.09,-0.48,3.58%,26.32%,5.75%,3.57%,60.75,5.92,45.59,15.17,1.60,0.89,0.89,0.69,40.73%
2013-06-30,2339.08万,54.26%,1400.42万,37.36%,5.22亿,31.64%,0.0950,3.33,2.22,0.07,-0.43,4.49%,25.10%,4.70%,2.86%,58.42,3.99,45.13,13.28,1.58,0.90,0.90,0.70,41.04%
2013-03-31,1941.71万,1946.79%,1877.08万,272.21%,3.01亿,22.62%,0.0830,2.05,1.01,-0.0095,-0.18,9.71%,40.60%,5.58%,5.42%,74.76,1.72,52.22,22.54,0.71,0.40,0.40,1.68,62.55%
2012-12-31,2936.32万,133.42%,702.16万,-69.22%,9.20亿,0.71%,0.1350,1.93,1.01,-0.12,0.23,2.73%,41.45%,5.83%,5.39%,99.61,5.54,65.03,34.58,0.67,0.45,0.45,1.76,63.63%
2012-09-30,1868.95万,145.05%,299.63万,-80.53%,6.30亿,1.12%,0.1050,1.90,1.01,-0.15,0.13,3.34%,34.95%,4.84%,4.72%,96.22,4.31,62.61,33.61,0.79,0.42,0.42,2.03,66.87%
2012-06-30,1516.32万,3.04%,1019.52万,-19.95%,3.97亿,7.84%,0.0850,1.77,1.01,-0.29,-0.25,3.98%,36.98%,3.93%,3.86%,104.57,2.66,67.67,36.90,0.55,0.27,0.27,2.57,73.18%
2012-03-31,-105.14万,-140.46%,504.31万,-34.37%,1.66亿,14.45%,-0.0060,1.73,1.01,-0.32,-0.15,1.53%,38.09%,0.95%,0.95%,99.44,1.48,60.65,38.79,0.67,0.34,0.34,1.83,66.32%
