报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,5689.34万,-12.17%,5529.26万,-11.26%,5.22亿,4.54%,0.1475,4.28,1.62,1.43,0.08,9.08%,26.17%,3.56%,3.45%,167.62,5.17,34.84,132.77,2.25,2.11,2.03,0.57,33.17%
2024-03-31,2539.15万,-5.29%,2491.49万,-3.54%,2.44亿,7.99%,0.0658,4.29,1.63,1.46,0.03,8.50%,25.66%,1.61%,1.53%,171.21,2.42,37.24,133.97,2.40,2.25,2.22,0.54,32.01%
2023-12-31,1.05亿,-0.46%,1.01亿,1.58%,10.30亿,9.66%,0.2729,4.24,1.65,1.39,0.38,6.52%,26.06%,6.27%,6.44%,152.03,10.59,34.00,118.03,2.51,2.35,2.33,0.51,30.74%
2023-09-30,9852.04万,20.37%,9574.96万,23.65%,7.71亿,11.02%,0.2555,4.41,1.83,1.41,0.30,9.81%,27.23%,5.89%,5.79%,147.59,8.00,33.73,113.86,5.58,5.22,5.16,0.45,29.00%
2023-06-30,6477.44万,5.25%,6231.14万,8.10%,4.99亿,6.14%,0.1680,4.34,1.85,1.32,0.17,9.94%,28.18%,3.89%,3.87%,154.75,5.29,34.03,120.72,5.14,4.84,4.79,0.49,30.58%
2023-03-31,2680.85万,-18.80%,2582.87万,-20.84%,2.26亿,-7.40%,0.0695,5.60,2.72,1.66,-0.02,8.82%,26.94%,1.62%,1.61%,164.47,2.33,38.65,125.82,4.80,4.46,4.27,0.50,30.97%
2022-12-31,1.06亿,87.12%,9976.77万,87.62%,9.39亿,18.56%,0.3149,5.52,2.74,1.57,0.41,9.64%,27.75%,9.68%,6.45%,150.27,11.45,31.45,118.82,3.36,3.17,3.01,0.63,35.82%
2022-09-30,8184.85万,194.29%,7743.78万,190.51%,6.95亿,28.81%,0.2472,4.99,2.00,1.79,0.37,10.39%,27.28%,6.90%,6.44%,148.96,8.87,30.42,118.54,1.86,1.70,1.63,0.66,35.89%
2022-06-30,6154.26万,302.80%,5764.36万,309.15%,4.70亿,40.24%,0.1858,4.91,2.00,1.71,0.59,12.41%,27.24%,5.22%,4.92%,148.51,5.99,30.03,118.48,2.00,1.85,1.76,0.71,37.62%
2022-03-31,3301.34万,253.78%,3262.72万,275.69%,2.44亿,55.98%,0.1296,6.06,2.64,2.17,-0.05,13.53%,29.37%,2.82%,2.78%,148.35,3.29,27.37,120.98,1.17,1.07,1.02,0.83,45.30%
2021-12-31,5650.77万,-2.90%,5317.46万,7.82%,7.92亿,40.50%,0.2218,5.89,2.64,2.00,-0.25,7.06%,22.15%,4.99%,4.89%,135.83,15.25,23.60,112.22,1.14,1.06,1.04,0.95,48.71%
2021-09-30,2781.20万,-34.80%,2665.55万,-30.40%,5.40亿,32.13%,0.1092,5.75,2.64,1.90,-0.40,5.08%,19.14%,2.48%,2.47%,136.83,10.14,26.62,110.21,1.14,0.97,0.95,0.95,48.81%
2021-06-30,1527.88万,-30.99%,1408.88万,-31.22%,3.35亿,30.56%,0.0600,5.68,2.64,1.83,-0.10,4.48%,18.70%,1.37%,1.37%,136.36,7.69,23.41,112.95,1.33,1.25,1.22,0.85,45.87%
2021-03-31,933.16万,5.99%,868.45万,4.32%,1.56亿,30.16%,0.0476,7.47,3.73,2.46,-0.28,5.88%,18.48%,1.25%,0.83%,139.34,3.94,22.87,116.47,1.30,1.02,0.99,0.80,44.57%
2020-12-31,5819.29万,68.58%,4931.76万,56.29%,5.64亿,14.96%,0.3137,7.41,3.73,2.40,-0.07,10.19%,25.82%,6.97%,5.21%,139.38,13.16,27.37,112.01,1.48,1.42,1.38,0.78,43.91%
2020-09-30,4265.64万,29.40%,3830.06万,24.74%,4.08亿,12.19%,0.3174,5.79,2.05,2.49,0.18,10.37%,33.48%,5.26%,5.19%,153.28,8.60,31.39,121.89,1.36,1.27,1.21,0.91,47.56%
2020-06-30,2214.06万,40.38%,2048.24万,43.20%,2.57亿,13.60%,0.1647,5.65,2.05,2.34,0.10,8.54%,32.41%,2.76%,2.76%,152.96,5.97,30.16,122.80,1.39,1.32,1.22,0.79,44.10%
2020-03-31,880.38万,83.82%,832.47万,108.26%,1.20亿,22.81%,0.0806,7.32,2.97,3.02,0.15,7.24%,29.77%,1.11%,1.10%,165.66,2.50,36.00,129.66,1.60,1.49,1.43,0.75,42.91%
2019-12-31,3451.86万,-13.54%,3155.44万,-4.49%,4.90亿,27.82%,0.2432,7.24,2.97,2.94,0.41,6.71%,30.08%,4.43%,4.37%,152.17,10.98,32.79,119.38,1.79,1.68,1.59,0.71,41.50%
2019-09-30,3296.60万,11.74%,3070.54万,20.98%,3.64亿,28.31%,0.3019,7.23,2.98,2.96,0.17,8.76%,31.23%,4.22%,4.17%,156.81,8.09,33.38,123.43,1.82,1.67,1.67,0.49,32.75%
2019-06-30,1577.21万,-17.94%,1430.33万,-7.48%,2.26亿,26.46%,0.1440,7.08,2.98,2.80,-0.07,6.69%,30.00%,2.05%,2.04%,169.26,5.29,34.01,135.25,1.98,1.83,1.73,0.48,32.44%
2019-03-31,478.93万,-44.36%,399.73万,-36.23%,9782.83万,17.38%,0.0570,9.22,4.17,3.67,-0.07,4.65%,27.96%,0.59%,0.62%,180.03,2.59,34.73,145.30,2.96,2.77,2.77,0.35,25.98%
2018-12-31,3992.31万,-25.62%,3303.72万,-29.06%,3.84亿,8.30%,0.3656,9.16,4.17,3.61,0.87,10.34%,30.59%,5.29%,5.19%,173.97,10.83,33.23,140.73,2.23,2.07,2.07,0.31,23.72%
2018-09-30,2950.18万,-31.57%,2538.07万,-39.74%,2.84亿,5.00%,0.2702,9.04,4.17,3.53,0.58,10.40%,30.52%,3.93%,3.89%,175.32,8.94,30.19,145.13,3.53,3.32,3.32,0.25,20.24%
2018-06-30,1921.99万,-26.29%,1545.99万,-39.03%,1.79亿,2.67%,0.1760,8.92,4.17,3.41,0.44,10.76%,29.15%,2.57%,2.57%,176.42,5.93,30.37,146.04,4.38,4.19,4.19,0.25,19.95%
2018-03-31,860.77万,-26.18%,626.87万,-45.68%,8334.09万,5.38%,0.1025,12.31,6.24,4.60,0.28,10.33%,26.41%,1.14%,1.17%,183.80,2.92,30.79,153.01,4.82,3.26,3.26,0.25,19.77%
2017-12-31,5367.79万,-22.14%,4656.98万,-26.22%,3.54亿,6.37%,0.6816,12.46,6.24,4.76,0.61,15.15%,35.13%,9.09%,7.18%,163.18,14.29,25.19,137.98,7.78,4.76,4.76,0.18,15.25%
2017-09-30,4311.55万,-14.74%,4211.62万,-11.30%,2.70亿,10.50%,0.5774,12.29,6.24,4.67,0.49,15.96%,37.94%,7.53%,5.85%,162.72,11.95,22.60,140.12,6.46,3.67,3.67,0.21,17.40%
2017-06-30,2607.64万,-10.83%,2535.83万,-3.71%,1.74亿,15.25%,0.3730,12.00,6.24,4.39,0.63,14.98%,37.80%,5.29%,3.62%,163.24,8.11,22.20,141.04,6.62,3.95,3.95,0.22,18.04%
2017-03-31,1165.97万,5.50%,1154.07万,4.42%,7908.72万,13.14%,0.2591,11.77,6.24,4.15,0.07,14.74%,36.71%,3.06%,1.65%,171.06,3.47,25.97,145.09,6.47,6.28,6.28,0.23,18.71%
2016-12-31,6894.27万,11.32%,6311.73万,5.96%,3.33亿,2.28%,1.5321,8.49,1.32,5.67,1.81,20.70%,41.41%,19.59%,18.06%,168.39,16.00,22.50,145.88,3.05,2.90,2.90,0.45,31.26%
2016-09-30,5056.80万,False,4747.91万,False,2.44亿,False,1.1237,False,False,False,1.27,20.68%,42.09%,14.57%,False,False,False,False,False,False,False,False,False,False
2016-06-30,2924.50万,False,2633.53万,False,1.51亿,False,0.6500,7.60,1.32,4.79,1.18,19.37%,41.21%,8.69%,8.55%,190.27,7.14,25.21,165.06,2.95,2.77,2.77,0.40,28.65%
2016-03-31,1105.19万,False,1105.19万,False,6989.96万,False,0.2456,False,False,False,0.39,15.81%,38.68%,3.29%,False,False,False,False,False,False,False,False,False,False
2015-12-31,6193.18万,-5.92%,5956.58万,-6.77%,3.26亿,-8.00%,1.3760,7.35,1.32,4.54,1.92,19.02%,42.00%,20.45%,18.72%,189.06,12.91,27.88,161.18,2.51,2.38,2.38,0.50,33.42%
2014-12-31,6583.14万,241.32%,6388.97万,85.22%,3.54亿,33.67%,1.4630,6.38,1.32,3.56,1.38,18.60%,42.39%,25.46%,22.94%,166.20,10.67,33.73,132.47,1.41,1.31,1.31,0.69,40.76%
2013-12-31,1928.72万,-23.64%,3449.41万,45.90%,2.65亿,-5.90%,0.4400,5.21,1.32,2.45,1.69,7.28%,39.91%,7.69%,8.22%,205.13,7.12,50.53,154.60,1.09,0.98,0.98,0.90,47.36%
2012-12-31,2525.67万,False,2364.28万,False,2.81亿,False,0.5610,5.85,2.28,2.16,0.86,8.98%,35.94%,9.96%,9.59%,198.59,7.60,47.36,151.22,1.46,1.29,1.29,0.63,38.55%
