报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,6.05亿,-5.11%,6.29亿,14.17%,67.62亿,5.10%,0.0800,2.71,0.59,0.97,0.22,10.75%,25.45%,2.96%,2.96%,48.01,9.63,18.69,29.32,1.19,1.11,1.09,1.25,51.42%
2024-03-31,3.18亿,-6.58%,3.10亿,-3.99%,32.38亿,8.86%,0.0420,2.71,0.59,0.99,0.11,11.37%,25.62%,1.56%,1.55%,50.61,4.01,22.47,28.14,1.62,1.49,1.46,1.28,52.15%
2023-12-31,10.79亿,0.01%,9.32亿,-6.13%,131.94亿,3.59%,0.1400,2.67,0.59,0.95,0.32,10.00%,23.17%,5.47%,5.35%,55.55,14.90,24.16,31.40,1.41,1.29,1.25,1.28,52.09%
2023-09-30,8.81亿,-2.70%,7.85亿,-5.97%,97.09亿,8.01%,0.1200,2.66,0.59,0.93,0.31,10.94%,24.41%,4.46%,4.40%,55.39,11.81,22.86,32.53,1.67,1.54,1.50,1.26,51.87%
2023-06-30,6.37亿,-6.67%,5.51亿,-13.84%,64.34亿,3.65%,0.0840,2.62,0.59,0.89,0.16,11.93%,25.33%,3.24%,3.22%,62.88,6.52,27.61,35.26,1.49,1.35,1.32,1.32,53.12%
2023-03-31,3.40亿,9.81%,3.22亿,8.26%,29.74亿,5.92%,0.0450,2.62,0.59,0.91,0.11,13.20%,26.69%,1.74%,1.72%,65.48,2.92,30.80,34.67,1.54,1.40,1.36,1.30,52.71%
2022-12-31,10.79亿,-4.95%,9.93亿,-11.15%,127.37亿,5.96%,0.1600,2.58,0.59,0.86,0.26,9.39%,21.80%,7.20%,5.56%,54.97,13.14,27.41,27.56,1.31,1.18,1.15,1.29,52.67%
2022-09-30,9.05亿,9.12%,8.35亿,3.26%,89.89亿,-4.18%,0.1400,2.55,0.59,0.84,0.30,11.34%,22.35%,5.92%,4.70%,47.83,10.65,25.36,22.47,1.58,1.47,1.44,1.27,52.23%
2022-06-30,6.83亿,27.14%,6.39亿,25.22%,62.07亿,3.34%,0.1100,2.43,0.29,0.99,0.26,12.22%,22.20%,4.58%,4.54%,44.32,7.82,23.01,21.31,0.87,0.78,0.75,1.53,55.98%
2022-03-31,3.10亿,21.69%,2.98亿,25.23%,28.08亿,2.76%,0.0500,2.43,0.29,1.00,0.04,11.81%,24.53%,2.09%,2.06%,51.65,3.05,29.55,22.10,0.83,0.67,0.65,1.48,54.94%
