报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.17亿,-16.57%,9998.89万,5.73%,5.55亿,9.42%,0.4100,9.33,2.79,5.04,0.24,23.55%,43.43%,4.52%,4.43%,406.14,0.61,292.78,113.36,2.07,1.57,1.54,0.49,30.52%
2024-03-31,4302.17万,-23.13%,3875.82万,21.29%,2.48亿,12.89%,0.1500,9.13,2.83,4.79,0.03,20.30%,43.36%,1.69%,1.67%,441.05,0.28,318.13,122.92,2.16,1.64,1.61,0.47,29.82%
2023-12-31,3.12亿,20.11%,1.74亿,4.45%,10.72亿,1.10%,1.1000,8.96,2.82,4.63,0.67,31.27%,43.05%,12.95%,12.35%,360.57,1.34,268.54,92.03,2.11,1.59,1.57,0.44,29.28%
2023-09-30,2.14亿,8.72%,1.53亿,11.01%,8.06亿,0.45%,0.7500,8.62,2.84,4.34,0.41,28.55%,43.67%,8.90%,8.77%,359.62,1.02,264.24,95.38,2.11,1.63,1.61,0.48,31.17%
2023-06-30,1.40亿,10.06%,9457.34万,12.99%,5.07亿,0.22%,0.4900,8.61,2.84,4.35,0.13,29.37%,42.64%,5.92%,5.74%,369.22,0.66,271.00,98.22,2.09,1.67,1.65,0.53,33.19%
2023-03-31,5596.62万,60.04%,3195.46万,32.72%,2.20亿,9.40%,0.2000,8.31,2.83,4.06,-0.08,26.51%,40.78%,2.41%,2.38%,406.85,0.30,299.10,107.75,2.14,1.63,1.60,0.50,32.24%
2022-12-31,2.60亿,3.53%,1.67亿,-9.82%,10.61亿,2.85%,0.9200,8.11,2.83,3.86,0.63,25.99%,40.24%,11.64%,11.35%,285.00,1.78,201.70,83.30,2.17,1.67,1.64,0.49,31.91%
2022-09-30,1.96亿,3.29%,1.38亿,-3.90%,8.02亿,5.51%,0.8200,7.84,2.83,3.71,0.56,25.93%,40.63%,8.95%,8.85%,272.89,1.41,191.54,81.35,2.09,1.62,1.59,0.51,32.98%
2022-06-30,1.27亿,2.88%,8370.34万,-7.98%,5.06亿,3.81%,0.5400,9.43,3.59,4.48,0.23,26.24%,38.91%,5.89%,5.72%,273.41,0.96,187.89,85.52,2.25,1.78,1.75,0.48,31.34%
2022-03-31,3497.00万,-0.63%,2407.60万,-21.37%,2.01亿,-0.89%,0.1500,9.11,3.55,4.12,-0.03,17.68%,36.57%,1.65%,1.64%,331.30,0.40,223.49,107.81,2.32,1.84,1.80,0.46,30.51%
2021-12-31,2.51亿,14.17%,1.85亿,-1.45%,10.31亿,23.44%,0.8900,8.96,3.55,3.97,0.86,24.84%,38.31%,12.33%,11.99%,211.60,2.51,143.22,68.38,2.43,1.97,1.92,0.42,29.38%
2021-09-30,1.90亿,21.27%,1.44亿,3.18%,7.60亿,30.85%,1.0900,8.69,3.55,3.81,0.56,25.56%,39.85%,9.44%,9.35%,215.39,1.87,144.11,71.28,3.20,2.25,2.03,0.30,22.82%
2021-06-30,1.24亿,27.62%,9096.66万,6.69%,4.88亿,38.83%,0.7400,12.17,5.37,5.34,0.36,26.01%,39.35%,6.27%,6.08%,205.29,1.28,141.10,64.19,3.82,2.65,2.36,0.24,19.29%
2021-03-31,3519.04万,20.31%,3061.79万,18.11%,2.03亿,64.32%,0.2100,11.65,5.37,4.81,-0.26,17.74%,39.96%,1.82%,1.81%,246.03,0.53,171.01,75.03,3.87,2.43,2.07,0.23,18.78%
2020-12-31,2.20亿,20.19%,1.87亿,40.65%,8.35亿,12.82%,1.5800,11.44,5.37,4.60,1.60,26.77%,41.14%,11.82%,11.51%,216.17,2.34,153.87,62.30,3.49,2.28,1.95,0.26,20.75%
2020-09-30,1.57亿,20.49%,1.39亿,33.31%,5.81亿,6.69%,1.2600,11.06,5.37,4.33,1.01,27.09%,42.62%,8.54%,8.48%,228.73,1.62,166.24,62.49,4.26,3.61,3.36,0.22,17.91%
2020-06-30,9690.25万,24.88%,8526.56万,40.80%,3.51亿,1.47%,0.8100,15.48,7.92,6.06,0.84,27.64%,43.36%,5.38%,5.24%,255.00,0.97,185.24,69.76,5.00,4.04,3.76,0.19,15.65%
