报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,5624.58万,4.53%,3609.18万,4.57%,18.54亿,5.40%,0.0909,6.19,2.35,2.32,0.23,3.03%,11.75%,1.47%,1.47%,160.73,1.76,102.51,58.22,1.78,1.35,1.32,0.69,40.76%
2024-03-31,2794.34万,29.03%,1992.33万,102.36%,9.41亿,18.12%,0.0452,6.20,2.35,2.33,0.04,2.97%,11.81%,0.73%,0.73%,151.13,0.93,96.88,54.25,1.81,1.41,1.39,0.67,40.29%
2023-12-31,8563.53万,-29.43%,4328.17万,-11.68%,35.42亿,-1.07%,0.1385,6.15,2.35,2.29,0.63,2.42%,11.92%,2.27%,2.25%,161.19,3.32,108.43,52.76,1.70,1.28,1.24,0.72,41.72%
2023-09-30,8102.48万,-34.40%,5176.19万,-21.37%,26.52亿,0.05%,0.1310,6.14,2.35,2.30,0.48,3.06%,12.79%,2.14%,2.13%,162.79,2.52,107.00,55.79,1.93,1.47,1.43,0.71,41.39%
2023-06-30,5380.66万,-37.45%,3451.39万,-27.71%,17.59亿,0.51%,0.0870,6.10,2.35,2.26,0.17,3.06%,12.56%,1.42%,1.43%,161.75,1.75,103.02,58.73,1.95,1.50,1.44,0.67,40.26%
2023-03-31,2165.60万,-14.91%,984.57万,378.83%,7.97亿,4.28%,0.0350,6.10,2.35,2.26,-0.03,2.72%,12.11%,0.58%,0.57%,173.21,0.78,114.97,58.24,1.96,1.47,1.42,0.67,40.02%
2022-12-31,1.21亿,-48.22%,4900.50万,-66.86%,35.80亿,-11.49%,0.1962,6.07,2.35,2.23,0.63,3.39%,12.15%,3.05%,3.23%,159.51,3.43,105.09,54.42,1.82,1.36,1.29,0.75,42.95%
2022-09-30,1.24亿,-30.46%,6583.00万,-53.78%,26.50亿,-10.98%,0.1997,6.18,2.39,2.32,0.22,4.34%,12.86%,2.91%,2.88%,167.44,2.49,108.45,58.99,1.97,1.43,1.43,0.55,35.65%
2022-06-30,8602.52万,-6.09%,4774.64万,-30.36%,17.50亿,-3.72%,0.1391,6.13,2.39,2.27,-0.0100,4.74%,13.60%,2.09%,2.08%,176.98,1.56,115.03,61.95,1.87,1.36,1.36,0.61,37.90%
2022-03-31,2544.94万,-30.97%,205.62万,-91.66%,7.64亿,-10.28%,0.0411,6.09,2.39,2.22,-0.02,2.91%,10.19%,0.56%,0.56%,188.16,0.72,124.53,63.63,1.65,1.20,1.20,0.60,37.50%
2021-12-31,2.34亿,131.67%,1.48亿,157.10%,40.45亿,16.64%,0.3789,6.06,2.39,2.19,1.07,5.29%,15.67%,5.53%,5.41%,154.93,3.54,101.75,53.18,1.56,1.15,1.15,0.68,40.34%
