报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2.09亿,281.48%,1.89亿,221.89%,82.49亿,26.67%,0.8000,14.10,8.02,5.11,-1.27,2.47%,18.14%,5.69%,5.61%,136.64,1.89,95.17,41.47,1.54,0.79,0.72,2.06,67.36%
2024-03-31,5476.60万,140.60%,5133.89万,135.25%,39.54亿,26.06%,0.2100,13.69,8.00,4.64,-2.68,1.33%,16.93%,1.51%,1.51%,142.45,0.89,101.06,41.39,1.48,0.73,0.68,2.26,69.34%
2023-12-31,9070.61万,-85.43%,566.91万,-98.82%,138.61亿,-2.59%,0.3400,13.73,8.00,4.43,3.92,0.61%,18.94%,2.41%,2.50%,152.90,3.44,104.73,48.17,1.53,0.81,0.74,2.09,67.74%
2023-09-30,-1802.46万,-104.14%,-6497.93万,-119.63%,99.67亿,-1.67%,-0.0700,13.26,7.96,4.02,1.38,-0.22%,18.37%,-0.49%,-0.51%,153.35,2.61,103.48,49.87,1.55,0.85,0.79,2.05,67.28%
2023-06-30,-1.15亿,-141.70%,-1.55亿,-160.64%,65.12亿,-2.64%,-0.4400,12.97,7.93,3.65,0.59,-1.82%,17.57%,-3.15%,-3.36%,162.37,1.61,111.63,50.74,1.53,0.80,0.76,2.20,68.74%
2023-03-31,-1.35亿,-209.14%,-1.46亿,-237.59%,31.37亿,2.58%,-0.5100,19.05,11.52,6.01,1.47,-4.36%,17.59%,-3.69%,-3.75%,164.82,0.81,111.44,53.38,1.46,0.84,0.80,1.96,66.20%
2022-12-31,6.23亿,73.87%,4.82亿,43.68%,142.30亿,26.36%,2.3500,19.69,11.50,6.72,2.65,4.36%,19.78%,17.98%,16.74%,135.99,4.00,90.07,45.92,1.50,0.89,0.85,1.76,63.79%
2022-09-30,4.35亿,83.67%,3.31亿,47.17%,101.36亿,35.58%,1.6400,18.68,11.48,6.02,1.91,4.30%,19.19%,12.93%,12.34%,141.68,2.78,97.06,44.62,1.36,0.65,0.63,1.64,62.13%
2022-06-30,2.77亿,107.32%,2.55亿,111.52%,66.89亿,54.99%,1.0500,17.88,11.44,5.18,3.38,4.15%,18.94%,8.27%,8.19%,141.23,1.84,97.80,43.42,1.38,0.68,0.67,1.68,62.72%
2022-03-31,1.24亿,104.25%,1.06亿,111.35%,30.58亿,64.74%,0.6500,22.92,15.12,6.43,-0.11,4.05%,18.19%,3.78%,3.71%,147.95,0.88,101.75,46.20,1.40,0.71,0.66,1.62,61.87%
2021-12-31,3.58亿,89.43%,3.35亿,97.18%,112.62亿,84.45%,1.9200,22.07,15.11,5.58,-3.36,3.18%,17.56%,12.72%,11.16%,119.30,4.49,80.21,39.09,1.42,0.73,0.69,1.54,60.57%
2021-09-30,2.37亿,89.53%,2.25亿,127.92%,74.76亿,77.66%,1.2500,21.46,15.09,5.00,-9.06,3.17%,18.48%,8.84%,7.59%,133.56,2.71,99.75,33.82,1.43,0.51,0.36,1.59,61.33%
2021-06-30,1.33亿,91.61%,1.21亿,169.12%,43.16亿,72.82%,0.7100,20.74,15.08,4.27,-4.24,3.09%,18.07%,5.41%,4.43%,149.73,1.64,109.76,39.96,1.48,0.64,0.53,1.52,60.32%
2021-03-31,6052.05万,78.43%,5008.44万,329.96%,18.56亿,80.28%,0.5600,26.77,19.88,5.41,-2.33,3.26%,19.38%,2.68%,2.02%,140.77,0.93,96.86,43.91,1.70,0.95,0.82,1.08,51.93%
2020-12-31,1.89亿,27.71%,1.70亿,26.13%,61.06亿,47.85%,1.3600,17.46,10.88,5.09,-3.72,3.10%,20.23%,10.57%,10.12%,119.79,4.50,79.92,39.87,1.40,0.73,0.58,1.46,59.39%
2020-09-30,1.25亿,33.84%,9869.80万,12.02%,42.08亿,47.40%,0.8700,16.84,10.86,4.65,-4.87,2.97%,20.34%,7.11%,6.94%,124.18,3.30,81.88,42.30,1.48,0.72,0.62,1.30,56.61%
2020-06-30,6965.73万,-10.94%,4480.97万,-40.69%,24.97亿,46.22%,0.4800,16.30,10.84,4.13,-3.03,2.79%,20.35%,4.03%,3.99%,135.68,1.89,95.01,40.68,1.56,0.78,0.67,1.29,56.27%
2020-03-31,3391.84万,-21.88%,1164.87万,-72.81%,10.30亿,39.25%,0.3100,19.64,13.18,5.06,-4.37,3.29%,21.32%,1.96%,1.94%,159.22,0.83,107.91,51.31,1.86,0.93,0.86,0.88,46.92%
2019-12-31,1.48亿,-18.00%,1.35亿,-20.87%,41.30亿,52.87%,1.6200,19.23,13.15,4.68,-1.61,3.58%,21.15%,13.34%,8.63%,97.57,5.34,67.39,30.18,2.10,1.31,1.17,0.71,41.52%
2019-09-30,9339.82万,-15.32%,8810.39万,-18.06%,28.55亿,53.32%,0.8700,18.59,13.12,4.16,-3.88,3.27%,21.38%,10.33%,5.63%,112.39,3.39,79.66,32.73,2.31,1.14,1.13,0.65,39.38%
2019-06-30,7821.61万,24.32%,7555.26万,23.60%,17.08亿,63.61%,0.7300,11.03,4.31,5.32,-0.88,4.58%,20.96%,11.23%,10.60%,94.98,2.65,67.87,27.12,1.76,0.78,0.69,1.01,50.19%
2019-03-31,4341.96万,54.35%,4284.43万,False,7.39亿,67.48%,0.6500,False,False,False,-2.16,5.87%,21.64%,6.40%,False,False,False,False,False,2.30,2.30,0.0000,False,38.00%
2018-12-31,1.80亿,121.42%,1.70亿,123.26%,27.01亿,62.66%,2.7000,9.80,4.24,4.15,1.26,6.68%,20.41%,32.21%,27.54%,85.06,5.60,64.25,20.81,1.86,0.89,0.89,0.97,49.30%
2018-09-30,1.10亿,False,1.08亿,False,18.62亿,False,1.6500,False,False,False,False,5.92%,19.83%,21.04%,False,False,False,False,False,False,False,False,False,False
