报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,10.71亿,83.06%,10.59亿,98.33%,140.01亿,14.42%,0.4700,6.29,1.67,2.45,1.14,10.65%,12.19%,7.41%,7.51%,59.09,13.23,13.61,45.49,0.63,0.44,0.44,2.99,66.68%
2024-03-31,4.53亿,188.24%,4.50亿,271.10%,69.85亿,12.45%,0.2000,6.29,1.67,2.40,0.52,9.50%,10.89%,3.22%,3.18%,52.24,9.20,9.79,42.46,0.59,0.43,0.43,2.86,65.90%
2023-12-31,14.30亿,186.37%,12.83亿,219.55%,278.67亿,8.26%,0.6300,6.11,1.67,2.20,0.75,6.28%,6.87%,10.38%,10.32%,47.13,36.63,9.83,37.31,0.54,0.39,0.39,2.90,66.36%
2023-09-30,13.05亿,161.04%,12.52亿,207.77%,202.11亿,4.57%,0.5756,6.20,1.71,2.28,1.00,8.48%,8.03%,9.22%,9.29%,49.15,28.21,9.57,39.58,0.76,0.59,0.59,2.81,65.93%
2023-06-30,5.85亿,74.58%,5.34亿,113.16%,122.36亿,-2.42%,0.2600,5.81,1.71,1.96,0.27,5.95%,6.28%,4.26%,4.44%,59.50,11.18,16.11,43.40,0.75,0.53,0.53,2.98,67.14%
2023-03-31,1.57亿,14.10%,1.21亿,-6.58%,62.12亿,-8.65%,0.0700,5.66,1.68,1.82,0.26,2.85%,4.55%,0.99%,0.98%,47.73,7.91,11.38,36.35,0.78,0.59,0.59,2.37,63.65%
2022-12-31,4.99亿,137.57%,4.02亿,129.50%,257.40亿,15.42%,0.2200,5.56,1.68,1.77,1.27,0.75%,0.90%,3.39%,3.37%,41.06,31.71,11.35,29.70,0.61,0.44,0.44,2.24,62.44%
2022-09-30,5.00亿,197.97%,4.07亿,176.77%,193.28亿,24.44%,0.2205,5.55,1.68,1.80,0.98,1.96%,3.12%,3.46%,3.45%,36.94,25.37,10.64,26.30,0.64,0.48,0.47,2.16,61.42%
2022-06-30,3.35亿,227.88%,2.50亿,181.89%,125.39亿,31.22%,0.1500,5.47,1.68,1.73,0.53,2.10%,2.89%,2.16%,2.17%,43.71,13.27,13.56,30.15,0.71,0.54,0.53,2.17,61.54%
2022-03-31,1.38亿,25.25%,1.30亿,24.05%,63.56亿,52.35%,0.0600,5.48,1.68,1.62,0.44,2.52%,3.38%,1.11%,1.11%,37.33,10.26,8.78,28.55,0.63,0.45,0.44,2.02,60.03%
2021-12-31,-13.29亿,-231.10%,-13.61亿,-238.60%,210.32亿,25.55%,-0.5900,5.49,1.68,1.56,-0.47,-10.43%,-4.59%,-9.94%,-10.74%,38.29,40.95,8.79,29.50,0.51,0.33,0.33,1.92,58.90%
2021-09-30,-5.10亿,-163.04%,-5.30亿,-168.18%,148.79亿,26.64%,-0.2251,5.88,1.68,1.92,0.50,-6.04%,-1.15%,-3.66%,-3.83%,37.49,38.97,6.93,30.57,0.52,0.35,0.35,1.42,51.18%
2021-06-30,1.02亿,-79.67%,8885.58万,-81.28%,91.01亿,20.26%,0.0451,6.12,1.68,2.19,0.64,0.65%,3.22%,0.72%,0.74%,44.15,21.00,8.57,35.58,0.48,0.33,0.33,1.24,47.25%
2021-03-31,1.10亿,-16.44%,1.05亿,-21.40%,41.72亿,20.02%,0.0500,6.26,1.68,2.27,0.29,2.42%,3.08%,0.77%,0.77%,42.74,11.14,8.08,34.66,0.48,0.37,0.37,1.08,44.47%
2020-12-31,10.14亿,30.97%,9.82亿,30.88%,167.52亿,4.10%,0.4500,6.39,1.68,2.22,1.30,7.93%,8.76%,7.25%,6.99%,42.53,49.40,7.29,35.25,0.50,0.40,0.40,0.99,42.56%
2020-09-30,8.09亿,16.81%,7.77亿,14.39%,117.49亿,0.89%,0.3570,6.41,1.68,2.10,0.85,8.82%,8.57%,5.76%,5.57%,48.82,27.70,9.75,39.08,0.51,0.40,0.40,0.99,42.78%
2020-06-30,5.03亿,42.45%,4.75亿,37.46%,75.68亿,2.51%,0.2217,5.97,1.68,1.97,0.54,8.36%,8.21%,3.68%,3.71%,52.96,16.15,11.14,41.81,0.57,0.47,0.47,1.08,44.35%
2020-03-31,1.31亿,-10.75%,1.33亿,-7.99%,34.76亿,-15.39%,0.0600,5.99,1.68,1.92,0.35,4.83%,7.52%,0.97%,0.97%,49.99,8.20,10.97,39.02,0.54,0.45,0.45,1.13,45.42%
2019-12-31,7.74亿,39.12%,7.50亿,103.35%,160.92亿,19.94%,0.3900,5.95,1.68,1.86,1.18,6.58%,8.68%,6.76%,5.74%,43.49,39.00,9.23,34.26,0.47,0.39,0.39,1.09,44.56%
2019-09-30,6.93亿,130.50%,6.79亿,134.14%,116.45亿,22.16%,0.3654,5.78,1.69,1.85,0.86,7.63%,8.77%,6.41%,5.29%,44.44,23.84,11.32,33.12,0.48,0.36,0.36,1.13,45.52%
2019-06-30,3.53亿,150.67%,3.45亿,162.67%,73.83亿,25.86%,0.1970,5.91,1.12,2.15,0.54,6.32%,8.40%,3.46%,3.33%,50.86,14.27,12.61,38.24,0.35,0.27,0.27,1.69,53.87%
2019-03-31,1.47亿,71.77%,1.45亿,81.49%,41.09亿,36.49%,0.0800,5.98,1.12,2.08,0.35,5.40%,8.50%,1.44%,1.38%,41.65,9.94,9.05,32.60,0.57,0.44,0.44,1.28,47.04%
