报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2705.15万,329.74%,3144.49万,1006.50%,7.06亿,29.98%,0.0255,1.78,0.46,0.20,0.09,5.93%,24.98%,1.42%,1.43%,215.18,1.35,133.10,82.08,2.86,2.15,1.99,0.35,24.24%
2024-03-31,1956.84万,159.09%,1741.27万,340.39%,3.65亿,32.80%,0.0185,1.81,0.47,0.22,0.04,7.35%,24.66%,0.91%,1.02%,209.73,0.68,133.21,76.52,2.71,2.00,1.78,0.37,25.32%
2023-12-31,2840.27万,147.41%,1841.25万,139.68%,14.25亿,1.01%,0.0300,1.79,0.47,0.20,0.12,2.78%,24.14%,1.51%,1.50%,222.84,2.68,134.17,88.67,2.47,1.78,1.60,0.41,27.31%
2023-09-30,2569.47万,1060.48%,1688.14万,533.40%,9.76亿,-3.76%,0.0242,1.79,0.47,0.20,0.04,3.50%,23.50%,1.38%,1.36%,246.71,1.85,145.72,101.00,2.60,1.83,1.68,0.38,25.76%
2023-06-30,629.49万,1073.59%,-346.88万,34.41%,5.43亿,-17.18%,0.0059,1.77,0.47,0.18,0.09,1.28%,23.84%,0.34%,0.34%,270.19,1.07,167.58,102.61,2.71,1.91,1.75,0.35,24.28%
2023-03-31,755.28万,298.02%,-724.37万,-813.41%,2.75亿,-22.99%,0.0071,1.77,0.47,0.18,0.04,1.92%,23.13%,-0.39%,0.40%,269.20,0.56,160.00,109.20,2.54,1.82,1.64,0.35,24.14%
2022-12-31,-5990.28万,-111.76%,-4639.73万,-36.33%,14.11亿,-8.98%,-0.0600,1.76,0.47,0.18,0.18,-4.09%,22.35%,-3.16%,-3.20%,228.92,2.71,132.91,96.02,2.09,1.56,1.17,0.46,29.85%
2022-09-30,-267.52万,72.78%,-389.51万,66.40%,10.14亿,-11.31%,-0.0025,1.81,0.47,0.24,0.05,0.34%,21.23%,-0.13%,-0.13%,234.85,1.90,142.13,92.73,2.26,1.52,1.36,0.39,26.15%
2022-06-30,-64.66万,-123.47%,-528.89万,-401.51%,6.55亿,-18.88%,-0.0006,1.81,0.47,0.24,0.09,0.73%,20.55%,-0.02%,-0.02%,238.46,1.26,142.77,95.69,2.02,1.42,1.26,0.42,27.68%
2022-03-31,-381.42万,-428.82%,-79.30万,-163.87%,3.57亿,-20.36%,-0.0036,1.81,0.47,0.23,0.11,0.24%,20.41%,-0.04%,-0.15%,211.05,0.71,126.69,84.36,2.00,1.39,1.17,0.36,24.88%
2021-12-31,-2828.86万,-461.25%,-3403.39万,-233.45%,15.50亿,-3.03%,-0.0300,1.81,0.47,0.24,0.25,-1.66%,19.50%,-1.46%,-1.47%,227.22,2.66,135.38,91.84,2.13,1.42,1.19,0.40,26.61%
2021-09-30,-982.81万,-250.36%,-1159.27万,-138.32%,11.44亿,2.12%,-0.0093,1.83,0.47,0.25,0.19,-0.49%,20.52%,-0.51%,-0.51%,223.62,1.92,140.95,82.67,2.87,1.95,1.63,0.36,24.63%
2021-06-30,275.45万,172.64%,175.41万,-91.39%,8.08亿,12.80%,0.0026,1.84,0.47,0.27,0.18,0.72%,21.03%,0.14%,0.14%,215.03,1.35,133.24,81.78,2.91,2.01,1.66,0.35,24.44%
2021-03-31,116.00万,114.62%,124.17万,115.54%,4.49亿,69.72%,0.0011,1.84,0.47,0.27,0.10,0.65%,20.16%,0.06%,0.06%,206.30,0.73,122.83,83.46,2.49,1.75,1.53,0.43,28.04%
2020-12-31,783.08万,103.95%,2550.22万,111.44%,15.99亿,-7.82%,0.0074,1.84,0.47,0.26,0.13,0.92%,24.46%,0.40%,0.40%,249.24,2.46,146.10,103.14,2.33,1.58,1.39,0.45,29.21%
2020-09-30,653.64万,-91.09%,3024.90万,-45.44%,11.20亿,-13.26%,0.0062,1.84,0.47,0.26,0.14,1.13%,24.10%,0.34%,0.34%,267.81,1.69,160.05,107.76,2.26,1.49,1.33,0.44,28.68%
2020-06-30,101.03万,-98.29%,2036.33万,-47.29%,7.16亿,-19.92%,0.0010,1.83,0.47,0.26,0.09,0.55%,25.09%,0.05%,0.05%,282.58,1.12,160.44,122.14,2.24,1.54,1.42,0.45,28.86%
