报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,8.00亿,16.35%,9.98亿,67.95%,187.75亿,-17.77%,0.4806,11.04,5.06,4.63,0.94,4.50%,11.93%,4.45%,3.97%,74.88,2.63,68.40,6.49,1.70,0.74,0.70,0.86,45.10%
2024-03-31,3.26亿,22.09%,3.04亿,17.49%,83.99亿,-24.47%,0.1982,11.00,5.06,4.60,0.65,4.13%,11.20%,1.82%,1.80%,81.89,1.19,75.72,6.17,1.34,0.49,0.46,0.98,48.08%
2023-12-31,14.08亿,4.61%,13.83亿,11.18%,423.59亿,-18.54%,0.8557,10.81,5.06,4.40,1.33,3.60%,9.15%,8.29%,7.92%,62.81,6.20,58.03,4.78,1.39,0.45,0.42,1.03,49.24%
2023-09-30,10.95亿,-18.59%,9.90亿,-18.61%,336.58亿,-20.18%,0.6655,10.64,5.06,4.24,1.19,3.48%,8.27%,6.46%,6.25%,56.19,5.33,50.67,5.51,1.34,0.52,0.49,1.08,50.48%
2023-06-30,6.87亿,-54.78%,5.94亿,-58.53%,228.32亿,-25.97%,0.4177,10.40,5.06,3.99,0.83,3.26%,7.58%,4.10%,4.02%,53.93,3.69,48.76,5.16,1.33,0.54,0.48,1.09,50.84%
2023-03-31,2.67亿,-77.93%,2.59亿,-77.43%,111.21亿,-26.09%,0.1624,10.21,5.06,3.85,0.53,2.48%,7.66%,1.61%,1.59%,57.43,1.76,51.05,6.38,1.24,0.57,0.49,1.19,53.05%
2022-12-31,13.46亿,-52.21%,12.44亿,-56.72%,519.98亿,-3.43%,0.8180,9.96,5.06,3.69,3.07,3.02%,9.63%,8.44%,8.21%,55.12,7.16,50.26,4.86,1.15,0.44,0.39,1.18,52.76%
2022-09-30,13.45亿,-25.08%,12.17亿,-33.61%,421.67亿,-2.42%,0.8174,9.64,5.11,3.68,2.28,3.49%,10.69%,8.51%,8.37%,52.42,5.82,46.38,6.03,1.15,0.53,0.48,1.33,55.83%
2022-06-30,15.20亿,58.38%,14.33亿,50.33%,308.41亿,4.69%,0.9237,9.92,5.20,3.79,1.27,5.21%,12.85%,9.48%,9.18%,55.81,3.64,49.48,6.33,1.27,0.55,0.49,1.32,54.60%
2022-03-31,12.11亿,268.05%,11.46亿,250.29%,150.47亿,8.13%,0.7356,9.99,5.20,3.71,0.39,8.19%,13.88%,7.52%,7.26%,59.16,1.71,52.72,6.44,1.35,0.57,0.51,1.42,56.36%
