报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,9096.77万,-19.72%,8030.38万,-23.64%,11.43亿,17.36%,0.2177,4.94,1.09,2.42,0.21,7.84%,29.03%,4.50%,4.40%,139.16,2.21,81.62,57.54,4.30,3.41,3.40,0.27,21.57%
2024-03-31,5855.44万,47.15%,5346.47万,54.48%,5.23亿,32.30%,0.1401,5.12,1.09,2.60,0.09,11.06%,30.24%,2.78%,2.74%,150.48,0.97,92.66,57.82,4.08,3.28,3.20,0.29,22.45%
2023-12-31,2.19亿,3.59%,2.00亿,3.87%,21.84亿,11.47%,0.5300,4.98,1.09,2.46,1.04,9.85%,29.53%,10.97%,10.51%,139.09,4.58,78.60,60.50,3.96,3.20,3.13,0.30,23.20%
2023-09-30,1.76亿,14.07%,1.63亿,12.98%,15.46亿,11.55%,0.4208,4.87,1.09,2.39,0.71,11.26%,28.51%,8.81%,8.64%,143.21,3.67,73.53,69.69,4.28,3.50,3.41,0.28,21.87%
2023-06-30,1.13亿,35.84%,1.05亿,38.51%,9.73亿,8.09%,0.2712,4.72,1.09,2.24,0.47,11.52%,27.90%,5.69%,5.74%,153.43,2.34,76.89,76.54,4.35,3.62,3.45,0.27,21.26%
2023-03-31,3979.30万,8.74%,3460.96万,8.41%,3.96亿,-2.76%,0.0952,4.73,1.09,2.26,0.08,9.94%,25.22%,2.04%,2.01%,187.18,0.98,92.18,95.01,4.65,3.81,3.57,0.25,20.36%
2022-12-31,2.11亿,51.41%,1.93亿,68.49%,19.60亿,4.89%,0.5100,4.63,1.09,2.17,0.87,10.62%,24.81%,11.44%,10.90%,151.60,4.99,72.18,79.42,4.46,3.66,3.44,0.26,20.71%
2022-09-30,1.54亿,38.26%,1.44亿,52.30%,13.86亿,5.85%,0.3688,4.47,1.09,2.07,0.72,10.99%,25.70%,8.45%,8.25%,154.70,3.50,77.25,77.45,4.48,3.59,3.37,0.26,20.77%
2022-06-30,8342.44万,40.80%,7593.02万,52.26%,9.01亿,12.11%,0.1996,4.30,1.09,1.90,0.38,9.11%,25.29%,4.62%,4.64%,173.96,2.22,81.18,92.78,4.01,3.19,3.08,0.27,21.53%
2022-03-31,3659.35万,19.72%,3192.37万,19.45%,4.07亿,22.46%,0.0875,4.33,1.09,1.94,0.20,8.86%,24.93%,1.78%,2.02%,184.78,1.02,88.00,96.77,3.95,3.12,2.92,0.28,22.05%
2021-12-31,1.39亿,21.58%,1.14亿,36.75%,18.68亿,45.48%,0.3400,4.24,1.09,1.85,0.24,7.15%,22.59%,8.05%,7.86%,144.91,5.50,65.41,79.50,4.10,3.34,3.22,0.26,20.98%
2021-09-30,1.11亿,46.56%,9455.79万,55.30%,13.09亿,66.46%,0.2665,4.15,1.09,1.82,0.08,8.30%,23.68%,6.28%,6.42%,155.35,3.65,73.89,81.46,4.18,3.29,3.17,0.26,20.71%
