报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,10.21亿,3.49%,9.92亿,1.35%,97.63亿,0.02%,0.7440,9.72,1.40,6.35,0.0100,15.52%,43.90%,7.57%,7.66%,347.71,0.55,324.50,23.21,3.33,1.85,1.83,0.78,33.28%
2024-03-31,5.76亿,10.04%,5.71亿,9.98%,52.67亿,2.42%,0.4200,9.90,1.42,6.52,-0.18,16.38%,42.93%,4.32%,4.24%,307.06,0.32,283.55,23.50,3.76,2.23,2.22,0.74,31.97%
2023-12-31,16.69亿,16.92%,16.57亿,18.45%,178.61亿,16.19%,1.2170,9.52,1.46,6.10,1.36,14.46%,47.29%,13.42%,12.78%,330.34,1.17,306.59,23.75,3.26,1.91,1.89,0.75,32.68%
2023-09-30,13.91亿,38.67%,13.78亿,39.22%,137.21亿,25.88%,1.0140,9.33,1.46,5.99,1.75,15.84%,46.28%,11.23%,10.86%,290.43,1.03,261.55,28.88,3.26,2.13,2.12,0.75,32.51%
2023-06-30,9.87亿,32.69%,9.79亿,33.22%,97.61亿,30.02%,0.7190,9.05,1.46,5.70,1.73,15.97%,46.10%,8.00%,7.95%,254.12,0.78,229.47,24.64,3.13,2.17,2.14,0.78,33.32%
2023-03-31,5.23亿,30.85%,5.19亿,31.13%,51.43亿,30.08%,0.3820,8.97,1.46,5.68,0.84,16.13%,46.50%,4.34%,4.25%,239.76,0.42,214.13,25.63,3.36,2.33,2.31,0.71,31.13%
2022-12-31,14.27亿,16.29%,13.99亿,15.67%,153.72亿,5.27%,1.0410,8.61,1.46,5.30,2.26,14.31%,48.80%,12.71%,12.08%,321.21,1.22,294.21,27.00,3.25,2.15,2.13,0.73,31.76%
2022-09-30,10.03亿,9.01%,9.90亿,8.85%,109.00亿,2.03%,0.7310,8.30,1.46,5.07,1.76,13.39%,48.39%,9.06%,8.81%,332.33,0.90,299.60,32.73,3.08,2.08,2.06,0.79,33.72%
2022-06-30,7.43亿,19.12%,7.35亿,19.20%,75.07亿,2.01%,0.5420,8.05,1.45,4.88,1.37,14.51%,49.74%,6.74%,6.73%,324.32,0.61,296.20,28.12,2.76,1.87,1.85,0.85,35.30%
2022-03-31,4.00亿,25.61%,3.96亿,25.14%,39.54亿,6.67%,0.2920,8.04,1.45,4.92,0.68,14.35%,48.25%,3.69%,3.63%,293.27,0.34,266.11,27.16,2.99,2.02,2.00,0.76,32.62%
2021-12-31,12.27亿,19.00%,12.09亿,19.52%,146.03亿,13.86%,0.8950,7.75,1.45,4.63,2.50,12.95%,47.62%,11.99%,11.54%,314.26,1.25,287.82,26.45,2.88,1.86,1.83,0.79,33.50%
2021-09-30,9.20亿,28.67%,9.09亿,29.05%,106.83亿,18.00%,0.6710,7.55,1.46,4.46,1.76,13.14%,47.96%,9.05%,8.88%,323.46,0.93,291.61,31.86,2.77,1.78,1.76,0.77,33.00%
2021-06-30,6.24亿,29.91%,6.17亿,29.57%,73.59亿,22.58%,0.4550,7.34,1.46,4.25,1.37,13.46%,47.97%,6.16%,6.20%,309.24,0.64,279.37,29.87,2.55,1.70,1.66,0.92,36.77%
2021-03-31,3.18亿,33.24%,3.17亿,31.68%,37.06亿,22.33%,0.2320,7.41,1.46,4.30,0.70,13.14%,46.73%,3.19%,3.14%,297.04,0.34,266.67,30.38,2.87,1.86,1.83,0.75,32.31%
2020-12-31,10.31亿,4.67%,10.12亿,9.49%,128.26亿,-3.40%,0.7520,7.17,1.46,4.06,1.59,12.60%,47.04%,10.82%,10.49%,351.31,1.13,318.33,32.98,2.95,1.80,1.76,0.64,28.81%
2020-09-30,7.15亿,-15.89%,7.05亿,-16.36%,90.53亿,-9.09%,0.5210,6.98,1.46,3.88,1.32,12.47%,47.91%,7.56%,7.47%,382.63,0.79,342.34,40.30,2.70,1.67,1.62,0.72,31.25%
2020-06-30,4.80亿,-27.28%,4.76亿,-27.36%,60.04亿,-16.11%,0.3500,6.84,1.46,3.71,0.86,12.34%,48.48%,5.06%,5.12%,384.07,0.52,348.97,35.10,2.91,1.78,1.72,0.75,32.24%
2020-03-31,2.39亿,-31.55%,2.40亿,-30.31%,30.30亿,-22.53%,0.1740,6.92,1.46,3.80,0.26,11.82%,50.16%,2.55%,2.52%,394.10,0.25,354.33,39.77,3.38,2.09,2.05,0.66,29.38%
