报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,742.63万,-33.28%,-3020.45万,-6407.11%,4.90亿,13.19%,0.0128,1.27,2.15,-1.96,0.58,1.06%,1.11%,1.01%,1.01%,257.47,0.72,251.29,6.18,0.89,0.47,0.40,2.30,68.82%
2024-03-31,437.55万,50.01%,-1386.77万,-334.47%,2.95亿,40.93%,0.0075,1.26,2.15,-1.96,0.67,1.36%,1.74%,0.60%,0.60%,253.47,0.37,244.96,8.50,0.92,0.54,0.50,3.31,76.00%
2023-12-31,1470.75万,105.29%,-3553.89万,86.63%,9.72亿,-26.63%,0.0253,1.25,2.15,-1.97,-0.74,0.64%,3.35%,2.01%,2.02%,234.27,1.60,225.42,8.85,0.93,0.46,0.42,3.16,75.13%
2023-09-30,1385.62万,111.98%,1337.67万,116.30%,5.37亿,2.62%,0.0238,1.38,2.15,-1.84,0.27,1.88%,9.26%,1.74%,1.73%,128.46,2.26,119.21,9.25,0.94,0.77,0.76,2.30,70.54%
2023-06-30,1113.00万,118.71%,47.89万,100.80%,4.33亿,36.24%,0.0191,1.37,2.15,-1.85,0.38,2.30%,5.04%,1.40%,1.39%,94.43,2.15,83.62,10.82,0.93,0.69,0.69,1.97,67.25%
2023-03-31,291.68万,116.85%,-319.19万,79.41%,2.09亿,70.72%,0.0050,1.36,2.15,-1.86,0.34,1.56%,6.77%,0.37%,0.37%,124.63,0.77,116.28,8.35,0.95,0.58,0.57,2.24,70.03%
2022-12-31,-2.78亿,-67.05%,-2.66亿,-69.80%,13.24亿,20.72%,-0.4785,1.36,2.15,-1.87,0.86,-23.12%,-14.34%,-32.21%,-35.32%,179.41,2.08,172.86,6.54,0.95,0.51,0.50,2.39,71.43%
2022-09-30,-1.16亿,-2066.18%,-8205.18万,-1021.85%,5.23亿,-30.14%,-0.2033,1.63,2.15,-1.59,1.30,-25.62%,-3.87%,-12.22%,-12.17%,465.52,0.60,450.75,14.77,1.06,0.47,0.47,1.64,62.86%
2022-06-30,-5949.22万,-1349.98%,-5951.41万,-1172.14%,3.18亿,-50.48%,-0.1057,1.73,2.15,-1.49,0.33,-19.80%,0.52%,-6.30%,-5.91%,580.34,0.32,569.62,10.72,1.12,0.45,0.45,1.53,60.89%
2022-03-31,-1730.80万,-403.39%,-1550.49万,-436.65%,1.23亿,-77.72%,-0.0298,1.80,2.15,-1.42,0.04,-14.94%,3.74%,-0.03%,-1.65%,838.58,0.11,821.17,17.42,1.13,0.47,0.47,1.79,64.51%
2021-12-31,-1.67亿,-1995.60%,-1.56亿,-246.90%,10.97亿,3.85%,-0.3537,1.09,1.72,-1.72,-1.42,-15.96%,2.00%,-28.07%,-32.55%,297.91,1.24,290.93,6.98,0.85,0.17,0.17,3.88,80.04%
2021-09-30,588.44万,216.88%,890.08万,149.99%,7.48亿,84.31%,0.0125,1.44,1.70,-1.35,0.93,0.83%,3.93%,0.87%,0.87%,146.06,1.95,138.23,7.82,0.84,0.58,0.58,1.52,60.58%
2021-06-30,475.95万,98.78%,555.10万,139.35%,6.42亿,102.83%,0.0101,1.43,1.70,-1.35,0.84,0.79%,4.26%,0.70%,0.70%,113.13,1.68,107.28,5.85,0.80,0.46,0.46,1.12,53.01%
2021-03-31,570.49万,216.24%,460.56万,194.49%,5.50亿,152.15%,0.0121,1.45,1.71,-1.35,0.83,0.94%,3.45%,0.84%,0.84%,66.95,1.42,63.20,3.75,0.81,0.47,0.47,1.09,52.74%
2020-12-31,878.62万,-57.92%,-4511.27万,4.97%,10.56亿,-18.92%,0.0187,1.44,1.71,-1.36,-0.46,0.76%,5.08%,1.30%,1.30%,175.60,2.18,165.21,10.39,0.87,0.17,0.17,1.63,62.51%
2020-09-30,185.70万,109.97%,-1780.55万,46.04%,4.06亿,-26.75%,0.0039,1.43,1.72,-1.38,0.13,0.58%,6.81%,0.0028%,0.28%,238.96,1.26,215.09,23.87,0.95,0.55,0.55,1.56,61.93%
2020-06-30,239.43万,119.15%,-1410.82万,23.49%,3.17亿,-29.43%,0.0051,1.43,1.72,-1.38,0.27,1.05%,7.93%,0.36%,0.36%,181.84,1.16,155.15,26.70,1.03,0.62,0.62,1.12,53.73%
2020-03-31,180.40万,117.21%,-487.43万,63.89%,2.18亿,-24.97%,0.0038,1.43,1.72,-1.38,0.24,0.64%,5.93%,0.27%,0.27%,132.63,0.77,116.69,15.94,0.99,0.52,0.52,1.06,52.49%
2019-12-31,2088.10万,2.54%,-4747.19万,-156.38%,13.80亿,7.54%,0.0443,1.42,1.72,-1.38,0.21,1.44%,6.74%,3.18%,3.12%,155.05,2.57,140.31,14.73,1.00,0.47,0.47,1.46,60.26%
2019-09-30,-1863.12万,-1033.73%,-3299.91万,-263.46%,5.54亿,-29.02%,-0.0396,1.33,1.71,-1.47,0.27,-3.27%,6.18%,-0.03%,-2.97%,278.73,1.08,250.60,28.13,1.10,0.62,0.62,1.70,63.88%
2019-06-30,-1250.07万,-274.70%,-1844.07万,-1782.72%,4.49亿,-27.32%,-0.0265,1.34,1.71,-1.45,0.0033,-2.46%,7.39%,-1.96%,-1.97%,236.34,0.87,207.35,28.99,0.96,0.38,0.38,1.55,68.35%
2019-03-31,-1048.34万,-496.02%,-1349.92万,-1314.44%,2.91亿,-16.46%,0.0056,1.35,1.71,-1.45,-0.06,-3.89%,5.27%,-1.64%,-1.65%,196.71,0.52,173.08,23.63,0.97,0.36,0.36,1.76,71.09%
2018-12-31,2036.40万,83.46%,-1851.63万,60.32%,12.84亿,16.41%,0.0432,1.37,1.71,-1.43,0.04,2.47%,6.96%,3.21%,3.15%,232.42,1.89,190.22,42.20,0.95,0.32,0.32,2.23,75.51%
2018-09-30,199.53万,-74.50%,-907.91万,9.38%,7.81亿,-36.43%,0.0042,1.33,1.71,-1.46,0.74,1.26%,6.93%,0.32%,0.32%,248.09,1.56,173.32,74.77,0.76,0.43,0.43,2.34,72.06%
2018-06-30,715.55万,21.72%,109.59万,117.79%,6.17亿,-11.80%,0.0152,1.34,1.71,-1.45,0.41,2.08%,7.73%,1.14%,1.13%,209.08,1.24,144.69,64.39,0.73,0.38,0.38,2.04,69.35%
2018-03-31,264.72万,-26.81%,111.16万,125.34%,3.48亿,72.10%,0.0056,1.33,1.71,-1.46,0.17,2.33%,7.24%,0.42%,0.42%,216.95,0.60,150.33,66.62,0.77,0.36,0.36,2.56,73.94%
2017-12-31,1110.02万,102.34%,-4666.30万,80.22%,11.03亿,4.98%,0.0236,1.33,1.71,-1.47,-0.35,2.21%,9.76%,1.79%,1.78%,247.09,2.12,170.13,76.96,0.78,0.30,0.30,2.72,75.28%
2017-09-30,782.59万,236.54%,-1001.93万,59.59%,12.29亿,134.45%,0.0166,1.32,1.71,-1.48,0.08,1.39%,4.56%,1.27%,1.26%,117.19,3.99,67.61,49.58,0.78,0.50,0.50,2.80,75.94%
2017-06-30,587.89万,180.12%,-616.12万,70.53%,7.00亿,287.87%,0.0125,1.32,1.71,-1.48,-0.13,1.79%,5.30%,0.95%,0.95%,130.87,2.50,72.10,58.77,0.78,0.54,0.54,2.82,76.21%
2017-03-31,361.70万,154.94%,-438.57万,69.14%,2.02亿,191.15%,0.0077,1.31,1.71,-1.48,-0.19,3.56%,6.75%,0.60%,0.59%,240.09,0.66,137.24,102.86,0.77,0.54,0.54,2.93,76.97%
2016-12-31,-4.74亿,-331.75%,-2.36亿,-49.28%,10.50亿,-11.92%,-1.0061,1.30,1.71,-1.49,0.11,-68.23%,4.15%,-55.68%,-77.16%,163.89,3.56,101.19,62.70,0.79,0.56,0.56,3.25,78.88%
2016-09-30,-573.15万,72.79%,-2479.31万,40.45%,5.24亿,46.09%,-0.0122,2.30,1.71,-0.50,0.03,-2.08%,6.71%,-0.53%,-0.53%,188.27,2.28,118.64,69.62,0.89,0.71,0.71,1.73,60.19%
2016-06-30,-733.77万,51.33%,-2090.35万,17.42%,1.80亿,-35.03%,-0.0156,2.29,1.71,-0.50,0.11,-5.96%,8.88%,-0.68%,-0.68%,386.71,0.71,255.28,131.43,0.86,0.61,0.61,1.44,55.62%
2016-03-31,-658.35万,14.40%,-1421.21万,-5.34%,6945.38万,-62.76%,-0.0140,2.30,1.71,-0.50,-0.14,-11.61%,6.14%,-0.60%,-0.61%,502.13,0.26,341.56,160.57,0.86,0.59,0.59,1.42,55.31%
