报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.04亿,53.90%,9210.93万,125.05%,20.05亿,14.28%,0.1400,3.81,1.81,0.88,0.58,5.21%,17.19%,3.70%,3.71%,146.40,2.37,75.96,70.44,1.29,1.10,1.07,1.28,55.99%
2024-03-31,6059.12万,58.61%,5202.83万,99.30%,10.22亿,16.16%,0.0820,3.85,1.81,0.92,-0.07,5.94%,16.08%,2.15%,2.13%,146.89,1.13,79.66,67.23,1.30,1.07,0.90,1.23,54.95%
2023-12-31,9695.35万,42.74%,6854.59万,100.08%,38.74亿,3.32%,0.1300,3.77,1.81,0.84,0.96,2.50%,16.66%,3.56%,3.48%,156.53,4.09,88.07,68.45,1.27,1.03,0.97,1.24,55.13%
2023-09-30,9727.91万,139.42%,6052.45万,184.29%,27.16亿,2.64%,0.1320,3.50,1.54,0.84,0.40,3.59%,16.85%,3.57%,3.51%,161.12,2.89,93.27,67.84,1.24,0.98,0.90,1.44,58.94%
2023-06-30,6784.42万,111.39%,4092.83万,112.81%,17.55亿,3.46%,0.0900,3.46,1.54,0.80,0.68,3.87%,17.05%,2.51%,2.48%,159.89,1.87,96.45,63.44,1.25,0.97,0.92,1.37,57.36%
2023-03-31,3820.02万,60.38%,2610.52万,39.96%,8.80亿,-8.41%,0.0520,3.42,1.54,0.76,0.28,4.38%,15.96%,1.42%,1.41%,161.86,0.94,96.01,65.85,1.24,1.00,0.93,1.37,57.53%
2022-12-31,6792.24万,54.71%,3425.89万,298.42%,37.50亿,3.29%,0.0900,3.37,1.54,0.71,0.55,1.84%,13.68%,2.55%,2.54%,140.78,4.52,79.71,61.07,1.21,0.95,0.89,1.42,58.34%
2022-09-30,4063.12万,25.92%,2128.96万,1818.69%,26.46亿,4.40%,0.0551,3.33,1.54,0.68,0.53,1.57%,13.44%,1.51%,1.54%,145.32,3.28,82.33,62.99,1.64,1.11,1.03,1.39,57.80%
2022-06-30,3209.46万,4.39%,1923.19万,228.80%,16.96亿,-2.51%,0.0400,3.32,1.54,0.67,0.32,1.93%,13.76%,1.19%,1.22%,142.49,2.16,83.53,58.96,1.70,1.14,1.02,1.29,56.03%
2022-03-31,2381.84万,58.73%,1865.17万,98.56%,9.60亿,8.77%,0.0320,3.41,1.54,0.75,0.15,2.52%,14.17%,0.89%,0.88%,125.89,1.30,69.27,56.61,1.69,1.17,1.03,1.29,55.93%
2021-12-31,4390.39万,168.37%,-1726.54万,64.42%,36.31亿,24.29%,0.0600,3.38,1.54,0.72,0.64,1.27%,13.49%,1.64%,1.64%,129.82,5.05,71.26,58.56,1.78,1.19,1.06,1.18,53.70%
2021-09-30,3226.78万,190.19%,110.96万,101.55%,25.34亿,28.76%,0.0437,3.40,1.54,0.71,0.61,1.32%,14.32%,1.20%,1.20%,133.61,3.73,72.48,61.13,1.65,1.39,1.28,1.32,56.51%
2021-06-30,3074.58万,168.21%,584.91万,109.13%,17.39亿,45.82%,0.0400,3.40,1.54,0.71,0.37,1.81%,14.70%,1.15%,1.14%,130.60,2.64,68.24,62.37,1.66,1.41,1.30,1.27,55.53%
2021-03-31,1500.55万,146.98%,939.33万,124.10%,8.83亿,70.86%,0.0200,3.38,1.54,0.69,0.21,1.75%,14.67%,0.56%,0.56%,127.06,1.34,67.41,59.65,1.77,1.47,1.25,1.11,52.23%
2020-12-31,1635.92万,116.64%,-4852.23万,68.68%,29.21亿,-8.24%,0.0200,3.36,1.54,0.67,0.70,0.59%,12.88%,0.62%,0.61%,158.30,4.27,84.25,74.04,1.82,1.46,1.24,1.07,51.23%
2020-09-30,-3577.72万,52.19%,-7159.26万,26.23%,19.68亿,-12.59%,-0.0490,3.29,1.54,0.60,0.46,-1.80%,13.79%,-1.36%,-1.37%,170.57,3.23,83.50,87.07,1.70,1.46,1.31,1.18,53.68%
2020-06-30,-4507.30万,-7.22%,-6409.47万,-5.44%,11.93亿,-26.16%,-0.0600,3.28,1.54,0.58,0.27,-3.76%,12.96%,-1.72%,-1.73%,191.36,1.83,98.30,93.06,1.62,1.35,1.23,1.23,54.78%
2020-03-31,-3193.99万,-648.36%,-3898.31万,-240.21%,5.17亿,-41.42%,-0.0400,3.30,1.54,0.60,0.16,-6.18%,13.43%,-1.21%,-1.22%,216.79,0.78,115.58,101.21,1.63,1.33,1.19,1.18,53.66%
2019-12-31,-9828.75万,-1333.74%,-1.55亿,-208.93%,31.83亿,-18.47%,-0.1300,3.34,1.54,0.65,0.43,-3.01%,13.17%,-3.62%,-3.71%,158.24,4.33,83.16,75.08,1.59,1.29,1.10,1.21,54.44%
2019-09-30,-7483.22万,-311.73%,-9705.06万,-776.15%,22.52亿,-22.61%,-0.1010,3.42,1.54,0.68,0.18,-3.24%,12.87%,-2.72%,-2.76%,163.93,3.14,86.05,77.89,1.61,0.95,0.95,1.12,52.59%
2019-06-30,-4203.88万,-216.52%,-6078.71万,-412.43%,16.15亿,-24.25%,-0.0600,3.47,1.54,0.72,0.05,-2.51%,12.32%,-1.52%,-1.53%,150.59,2.40,75.14,75.45,1.66,0.98,0.98,1.06,51.06%
2019-03-31,-426.80万,-118.92%,-1145.86万,-162.62%,8.82亿,-18.76%,-0.0100,3.52,1.54,0.77,-0.07,-0.33%,12.68%,-0.15%,-0.15%,146.70,1.20,75.18,71.52,1.62,0.88,0.88,1.07,51.39%
2018-12-31,796.66万,-90.45%,-5014.62万,-178.20%,39.04亿,-1.49%,0.0100,3.52,1.54,0.78,0.66,0.32%,12.98%,0.28%,0.29%,143.85,4.65,77.40,66.44,1.60,0.85,0.85,1.09,51.70%
2018-09-30,3534.28万,-55.58%,1435.33万,-80.01%,29.10亿,5.15%,0.0480,3.56,1.54,0.82,0.34,1.34%,13.81%,1.25%,1.26%,144.51,3.40,79.47,65.03,1.57,0.82,0.82,1.09,51.82%
2018-06-30,3607.97万,-44.62%,1945.59万,-68.26%,21.33亿,9.09%,0.0500,3.56,1.54,0.82,-0.02,1.83%,13.54%,1.26%,1.28%,131.46,2.58,69.78,61.69,1.50,0.84,0.84,1.18,53.78%
2018-03-31,2256.09万,-48.17%,1829.95万,-56.89%,10.86亿,5.75%,0.0300,3.64,1.54,0.90,-0.08,2.24%,12.67%,0.79%,0.78%,135.42,1.27,71.13,64.29,1.55,0.86,0.86,1.17,53.36%
2017-12-31,8340.69万,-42.16%,6412.29万,-46.45%,39.64亿,15.93%,0.1100,3.61,1.54,0.87,0.27,2.22%,14.93%,3.13%,2.92%,145.98,4.65,77.45,68.53,1.54,0.85,0.85,1.17,53.53%
2017-09-30,7956.80万,-36.21%,7179.73万,-32.12%,27.67亿,13.90%,0.1080,3.61,1.54,0.87,-0.09,3.05%,16.32%,3.00%,2.99%,152.01,3.36,80.44,71.57,1.19,0.82,0.82,0.89,46.61%
2017-06-30,6515.26万,-34.41%,6130.56万,-30.25%,19.55亿,15.83%,0.0900,3.59,1.54,0.85,-0.18,3.48%,16.26%,2.45%,2.46%,137.70,2.52,71.44,66.25,1.21,0.89,0.89,0.91,47.10%
2017-03-31,4352.89万,2.25%,4244.75万,10.39%,10.27亿,21.27%,0.0590,3.66,1.54,0.92,-0.30,4.43%,17.88%,1.63%,1.61%,146.24,1.22,73.52,72.73,1.25,0.90,0.90,0.91,47.26%
2016-12-31,1.44亿,1.61%,1.20亿,22.57%,34.19亿,11.75%,0.2000,3.60,1.54,0.86,0.30,4.43%,17.03%,5.53%,5.43%,146.74,4.98,72.26,74.49,1.28,0.89,0.89,0.83,44.93%
2016-09-30,1.25亿,5.46%,1.06亿,8.13%,24.30亿,8.21%,0.1700,3.57,1.54,0.86,0.21,5.40%,17.82%,4.79%,4.73%,141.07,4.17,64.71,76.36,1.37,1.04,1.04,0.74,41.98%
2016-06-30,9933.23万,-4.06%,8789.77万,3.91%,16.88亿,-2.20%,0.1300,3.54,1.54,0.82,0.0100,6.09%,17.88%,3.81%,3.81%,130.44,3.20,56.26,74.18,1.41,1.09,1.09,0.72,41.61%
2016-03-31,4257.08万,-4.51%,3845.08万,-9.46%,8.47亿,0.22%,0.0580,3.56,1.54,0.85,-0.08,5.20%,16.83%,1.63%,1.62%,132.34,1.61,56.03,76.31,1.42,1.04,1.04,0.70,40.64%
2015-12-31,1.42亿,-19.17%,9769.30万,-37.76%,30.59亿,-6.69%,0.1900,3.50,1.54,0.79,0.36,4.86%,16.61%,5.62%,5.49%,145.96,5.20,69.25,76.71,1.57,0.99,0.99,0.63,38.22%
2015-09-30,1.18亿,-7.29%,9782.19万,-15.49%,22.45亿,-6.46%,0.1600,3.47,1.54,0.77,0.22,5.50%,16.88%,4.70%,4.62%,136.18,3.88,69.57,66.61,1.65,0.88,0.88,0.57,36.00%
2015-06-30,1.04亿,10.14%,8459.11万,1.04%,17.26亿,1.48%,0.1400,3.45,1.54,0.75,0.14,6.25%,16.90%,4.11%,4.07%,128.31,3.09,58.24,70.07,1.66,0.97,0.97,0.63,38.33%
2015-03-31,4458.21万,17.64%,4246.98万,31.91%,8.45亿,5.03%,0.0600,6.85,3.58,1.95,0.02,5.45%,16.10%,1.78%,1.77%,138.03,1.32,68.01,70.02,1.74,0.84,0.84,0.68,40.20%
2014-12-31,1.76亿,28.11%,1.57亿,24.74%,32.79亿,20.61%,0.3000,6.72,3.58,1.83,0.62,5.52%,16.70%,12.80%,7.08%,127.67,5.88,61.19,66.48,1.75,0.83,0.83,0.68,40.04%
2014-09-30,1.28亿,29.80%,1.16亿,24.44%,24.00亿,24.15%,0.2200,4.56,0.98,2.25,0.72,5.50%,16.82%,10.14%,9.74%,123.68,4.54,59.54,64.15,1.10,0.77,0.77,1.23,54.30%
2014-06-30,9400.16万,26.15%,8371.92万,20.01%,17.00亿,27.58%,0.1600,4.44,0.98,2.13,0.47,5.68%,16.21%,7.54%,7.37%,113.70,3.55,50.64,63.06,1.12,0.83,0.83,1.21,54.01%
2014-03-31,3789.81万,25.69%,3219.50万,11.52%,8.04亿,31.50%,0.1320,4.35,0.98,2.03,0.30,4.86%,15.18%,3.08%,3.04%,122.26,1.58,57.01,65.25,1.16,0.81,0.81,1.20,53.70%
2013-12-31,1.37亿,61.08%,1.26亿,82.60%,27.19亿,29.00%,0.4800,4.21,0.98,1.90,0.88,5.20%,16.79%,11.91%,11.33%,122.52,6.27,57.46,65.06,1.19,0.84,0.84,1.13,52.11%
2013-09-30,9829.32万,62.11%,9302.23万,66.38%,19.33亿,28.63%,0.3420,4.08,0.98,1.81,0.68,5.21%,16.79%,8.64%,8.39%,121.63,4.66,57.96,63.67,1.25,0.86,0.86,1.06,50.59%
2013-06-30,7451.46万,61.31%,6976.16万,63.01%,13.33亿,29.13%,0.2600,4.00,0.98,1.73,0.42,5.71%,16.95%,6.57%,6.49%,117.75,3.41,52.79,64.97,1.27,0.91,0.91,1.08,51.05%
2013-03-31,3015.28万,72.40%,2886.84万,74.08%,6.12亿,32.79%,0.1050,3.92,0.98,1.66,0.0050,5.02%,16.55%,2.70%,2.68%,128.68,1.44,62.29,66.39,1.25,0.84,0.84,1.12,51.90%
2012-12-31,8507.73万,6.60%,6890.87万,10.12%,21.07亿,13.85%,0.3000,3.84,0.98,1.57,0.73,4.16%,15.39%,7.98%,7.72%,130.99,5.78,62.32,68.66,1.28,0.94,0.94,1.01,49.33%
2012-09-30,6063.47万,-1.97%,5591.03万,-2.98%,15.03亿,7.64%,0.2110,3.74,0.98,1.53,0.12,4.17%,15.16%,5.72%,5.65%,139.01,4.06,66.44,72.57,1.36,0.95,0.95,1.05,50.42%
2012-06-30,4619.33万,-19.22%,4279.60万,-22.01%,10.32亿,3.75%,0.1610,3.69,0.98,1.48,0.11,4.63%,14.69%,4.36%,4.36%,131.23,3.00,60.03,71.20,1.30,0.96,0.96,1.03,49.86%
2012-03-31,1748.97万,-38.94%,1658.32万,-40.15%,4.61亿,-0.42%,0.0610,3.69,0.98,1.48,-0.25,3.97%,15.15%,1.66%,1.65%,146.20,1.32,67.99,78.21,1.40,0.96,0.96,0.87,45.50%
2011-12-31,7980.95万,-32.66%,6257.59万,-44.57%,18.51亿,5.77%,0.2800,3.63,0.98,1.42,0.06,4.54%,15.78%,7.90%,7.66%,135.50,5.91,60.96,74.54,1.38,1.01,1.01,0.99,48.76%
2011-09-30,6185.46万,-28.37%,5762.88万,-32.13%,13.96亿,7.89%,0.2150,3.54,0.95,1.38,-0.04,4.68%,14.75%,6.21%,6.09%,138.05,4.50,59.95,78.10,1.53,1.06,1.06,1.00,48.99%
2011-06-30,5718.28万,2.12%,5487.59万,1.14%,9.95亿,12.94%,0.1990,3.52,0.95,1.36,0.0050,6.03%,15.90%,5.73%,5.66%,130.74,3.36,53.49,77.24,1.58,1.10,1.10,1.03,49.64%
2011-03-31,2864.25万,2.06%,2770.97万,5.07%,4.63亿,9.33%,0.1000,5.23,1.92,2.00,-0.08,6.53%,16.44%,2.90%,2.86%,135.30,1.74,51.73,83.57,1.66,1.26,1.26,0.90,46.20%
2010-12-31,1.19亿,30.95%,1.13亿,35.48%,17.50亿,32.19%,0.4100,5.08,1.92,1.85,0.68,7.12%,18.89%,12.85%,12.18%,123.24,7.33,49.10,74.14,1.72,1.34,1.34,0.84,44.53%
2010-09-30,8634.77万,30.66%,8491.57万,32.22%,12.94亿,41.96%,0.3010,4.92,1.92,1.74,0.36,7.12%,18.77%,9.50%,9.17%,120.13,5.51,48.96,71.17,1.81,1.33,1.33,0.88,45.88%
2010-06-30,5599.81万,49.19%,5425.56万,50.10%,8.81亿,52.80%,0.1950,4.76,1.92,1.58,0.38,6.64%,18.29%,6.23%,6.15%,118.89,3.88,46.39,72.50,1.77,1.39,1.39,0.93,47.45%
2010-03-31,2806.43万,186.58%,2637.19万,False,4.23亿,88.34%,0.1470,9.43,4.34,3.56,0.21,6.94%,17.97%,3.16%,3.11%,120.40,1.86,48.30,72.09,1.79,1.38,1.38,0.92,47.05%
