报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.76亿,95.38%,1.64亿,92.92%,20.53亿,30.44%,0.4600,7.88,5.04,1.74,0.49,8.85%,24.56%,5.59%,5.71%,171.01,3.14,57.38,113.64,1.46,1.21,1.08,1.02,50.26%
2024-03-31,5836.75万,206.73%,5249.57万,207.30%,7.74亿,21.05%,0.1500,7.86,5.05,1.76,0.11,7.89%,24.20%,1.88%,1.90%,201.88,1.19,75.64,126.24,1.71,1.41,1.18,0.78,43.83%
2023-12-31,2.09亿,9.34%,2.01亿,16.97%,36.30亿,28.68%,0.6300,7.90,5.03,1.62,0.44,5.99%,22.34%,9.33%,6.77%,152.13,6.64,54.23,97.90,1.91,1.58,1.34,0.71,41.37%
2023-09-30,1.65亿,15.56%,1.55亿,18.43%,25.18亿,22.49%,0.5300,7.78,5.01,1.52,0.19,6.67%,21.34%,8.52%,5.44%,151.54,4.85,55.64,95.90,1.96,1.62,1.40,0.70,41.10%
2023-06-30,9023.40万,6.59%,8478.81万,15.09%,15.74亿,13.38%,0.3000,5.95,2.93,1.72,0.22,5.74%,19.46%,5.05%,5.02%,158.20,3.14,57.39,100.80,1.21,0.92,0.80,1.28,56.14%
2023-03-31,1902.92万,-45.55%,1708.26万,-41.64%,6.39亿,0.49%,0.0600,5.99,2.91,1.73,0.04,2.98%,17.15%,1.07%,1.05%,172.00,1.37,65.89,106.11,1.26,0.93,0.89,1.09,52.21%
2022-12-31,1.91亿,-1.71%,1.72亿,149.44%,28.21亿,26.50%,0.6400,5.88,2.85,1.68,0.62,6.80%,20.08%,11.37%,10.88%,152.70,5.76,62.51,90.19,1.30,1.04,0.99,1.00,50.06%
2022-09-30,1.43亿,-21.51%,1.31亿,125.13%,20.56亿,33.84%,0.4800,5.72,2.83,1.54,0.39,7.02%,20.60%,8.59%,8.38%,152.44,4.09,65.96,86.47,1.43,1.09,1.04,0.87,46.59%
2022-06-30,8465.90万,-40.45%,7367.07万,229.50%,13.88亿,53.49%,0.2900,5.50,2.82,1.35,0.15,6.17%,19.38%,5.13%,5.15%,152.99,2.88,62.44,90.55,1.56,1.17,1.11,0.89,46.87%
2022-03-31,3494.77万,-70.30%,2927.14万,183.64%,6.36亿,76.66%,0.1200,5.58,2.78,1.39,-0.02,5.76%,17.29%,2.14%,2.12%,159.18,1.31,68.48,90.70,1.69,1.24,1.13,0.76,43.12%
2021-12-31,1.95亿,278.70%,6887.67万,87.00%,22.30亿,58.61%,0.6600,5.46,2.78,1.27,-0.23,8.46%,17.10%,12.75%,12.04%,153.16,5.60,64.27,88.90,1.78,1.26,1.22,0.68,40.44%
2021-09-30,1.82亿,475.23%,5815.88万,177.08%,15.36亿,73.67%,0.6200,5.41,2.78,1.28,-0.21,11.57%,17.21%,11.98%,11.38%,163.26,3.85,70.12,93.13,1.83,1.36,1.31,0.66,39.66%
2021-06-30,1.42亿,841.80%,2235.86万,179.90%,9.04亿,69.67%,0.4800,5.23,2.78,1.15,-0.36,15.25%,16.69%,9.42%,9.17%,170.11,2.38,75.63,94.48,1.86,1.39,1.34,0.64,38.88%
2021-03-31,1.18亿,3746.51%,1031.99万,280.71%,3.60亿,80.97%,0.4000,8.96,5.43,2.01,-0.33,32.22%,19.23%,7.83%,7.54%,186.86,1.06,84.86,102.01,2.12,1.60,1.52,0.51,33.63%
2020-12-31,5143.42万,-10.36%,3683.27万,-16.85%,14.06亿,8.44%,0.2000,8.28,5.42,1.33,0.14,3.39%,20.46%,5.01%,3.56%,165.38,5.62,64.04,101.34,1.91,1.56,1.51,0.59,36.90%
2020-09-30,3170.58万,-8.65%,2099.00万,-16.38%,8.85亿,-2.15%,0.2300,7.05,3.81,1.70,0.48,3.36%,23.07%,3.37%,3.33%,167.13,3.81,70.86,96.27,1.27,1.00,0.96,1.14,52.84%
2020-06-30,1509.61万,-19.53%,798.80万,-23.64%,5.33亿,-6.94%,0.1100,6.83,3.80,1.58,0.28,2.74%,23.62%,1.61%,1.63%,180.58,2.50,71.99,108.59,1.60,1.17,1.17,0.57,35.94%
2020-03-31,-322.74万,-266.74%,-571.06万,-373.94%,1.99亿,-15.44%,-0.0239,6.87,3.77,1.64,-0.0006,-1.76%,23.37%,-0.35%,-0.35%,237.02,0.89,101.21,135.81,1.68,1.20,1.13,0.49,32.82%
2019-12-31,5737.70万,37.97%,4429.90万,56.32%,12.97亿,19.14%,0.4300,6.87,3.75,1.66,0.34,4.36%,23.99%,6.28%,6.18%,135.06,6.01,59.92,75.14,1.64,1.28,1.22,0.53,34.52%
2019-09-30,3470.93万,2.58%,2510.24万,5.72%,9.04亿,13.86%,0.2613,6.79,3.78,1.54,0.41,3.80%,22.95%,3.83%,3.80%,133.60,3.93,68.72,64.88,1.76,1.25,1.22,0.51,33.64%
2019-06-30,1876.03万,5.73%,1046.11万,5.42%,5.73亿,17.07%,0.1400,6.65,3.76,1.42,0.30,3.18%,22.41%,2.08%,2.10%,138.58,2.51,71.66,66.92,1.67,1.19,1.17,0.57,36.12%
2019-03-31,193.56万,44.98%,-120.49万,-8.90%,2.35亿,14.83%,0.0147,6.79,3.67,1.47,-0.04,0.70%,21.90%,0.22%,0.22%,161.18,1.03,87.78,73.40,1.97,0.79,0.79,0.44,30.45%
2018-12-31,4158.61万,-46.52%,2833.89万,-62.03%,10.88亿,-5.27%,0.3200,6.78,3.67,1.46,0.49,3.66%,22.76%,4.70%,4.65%,147.43,4.70,76.58,70.85,1.92,0.92,0.92,0.50,33.17%
2018-09-30,3383.77万,-39.81%,2374.50万,-56.80%,7.94亿,-0.75%,0.2564,6.72,3.67,1.40,0.25,4.12%,22.44%,3.78%,3.81%,154.67,3.42,79.05,75.62,2.17,0.88,0.88,0.45,30.84%
2018-06-30,1774.32万,-53.75%,992.30万,-73.99%,4.89亿,-5.35%,0.1300,6.59,3.67,1.28,0.17,3.53%,23.03%,2.06%,2.04%,171.45,1.98,90.87,80.58,2.33,1.14,1.14,0.42,29.75%
2018-03-31,133.51万,-92.40%,-110.64万,-106.22%,2.05亿,-15.98%,0.0101,6.66,3.67,1.37,0.10,0.58%,24.06%,0.15%,0.15%,185.67,0.87,103.70,81.97,2.32,1.73,1.73,0.37,26.88%
2017-12-31,7775.55万,8.55%,7464.20万,0.52%,11.49亿,30.47%,0.7900,6.66,3.67,1.36,0.48,6.78%,28.30%,16.27%,8.85%,133.48,4.81,74.89,58.59,2.15,1.73,1.73,0.54,35.07%
2017-09-30,5622.08万,15.29%,5496.26万,1.98%,8.00亿,22.77%,0.5679,5.00,False,False,0.68,7.06%,28.43%,False,11.35%,False,False,False,False,1.34,1.34,0.0000,0.91,47.47%
2017-06-30,3836.01万,False,3815.58万,False,5.17亿,False,0.3900,4.84,1.57,1.48,0.47,7.53%,29.44%,8.36%,8.03%,132.07,2.37,75.96,56.11,1.33,0.94,0.94,0.88,46.65%
2017-03-31,1757.11万,41.95%,1778.16万,44.75%,2.44亿,32.85%,0.1800,False,False,False,0.07,7.31%,31.37%,4.01%,False,False,False,False,False,False,False,False,False,False
2016-12-31,7162.94万,-43.46%,7425.36万,91.17%,8.81亿,10.29%,0.7200,4.44,1.57,1.09,0.76,8.09%,29.94%,16.52%,16.30%,141.72,4.59,78.43,63.29,1.29,0.85,0.85,0.89,46.98%
2016-09-30,4876.45万,False,5389.57万,False,6.52亿,False,False,False,False,False,0.67,7.41%,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-31,1237.81万,False,1228.45万,False,1.84亿,False,0.1400,4.45,1.57,1.20,0.16,6.85%,30.05%,2.85%,2.81%,153.82,1.09,82.33,71.49,1.60,1.08,1.08,0.71,41.44%
2015-12-31,1.27亿,385.55%,3884.10万,7.85%,7.98亿,-0.94%,1.4200,4.32,1.57,1.08,0.86,15.89%,26.21%,38.77%,29.62%,135.83,5.37,67.09,68.74,1.50,1.16,1.16,0.80,44.35%
2014-12-31,2609.16万,-36.68%,3601.55万,-9.94%,8.06亿,-1.50%,0.2900,3.10,1.40,0.17,0.91,3.35%,25.74%,7.29%,9.43%,138.79,5.56,64.79,73.99,0.86,0.58,0.58,1.58,61.07%
2013-12-31,4120.74万,False,3998.88万,False,8.18亿,False,0.4600,4.93,1.40,2.11,0.90,5.07%,23.76%,9.85%,9.39%,144.11,5.88,61.26,82.85,1.29,0.95,0.95,0.73,42.28%
