报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.90亿,431.53%,1.78亿,6821.68%,23.53亿,33.50%,0.3100,4.22,1.47,1.40,0.23,8.70%,24.44%,7.22%,7.29%,189.09,1.80,99.76,89.33,1.20,0.76,0.67,1.65,58.84%
2024-03-31,8117.15万,320.81%,7525.30万,627.52%,11.02亿,37.42%,0.1300,4.23,1.46,1.42,0.13,8.04%,24.03%,3.16%,3.11%,184.62,0.92,98.01,86.61,1.24,0.80,0.63,1.48,56.22%
2023-12-31,1.98亿,27.08%,1.49亿,6.81%,38.61亿,3.62%,0.3200,4.10,1.46,1.29,0.48,5.03%,22.33%,7.76%,7.83%,204.64,3.31,108.62,96.02,1.65,1.05,0.88,1.52,56.89%
2023-09-30,1.07亿,13.91%,6435.23万,-23.02%,27.82亿,1.48%,0.1700,4.08,1.59,1.16,0.30,3.51%,20.34%,4.23%,4.25%,201.22,2.57,105.07,96.15,1.77,1.15,0.95,1.51,57.47%
2023-06-30,3566.95万,-25.81%,-264.45万,-106.53%,17.63亿,-1.18%,0.0600,3.97,1.59,1.04,0.19,1.33%,18.74%,1.41%,1.46%,210.59,1.65,108.87,101.72,1.84,1.19,1.07,1.58,58.49%
2023-03-31,1928.94万,180.12%,-1426.53万,-420.93%,8.02亿,-9.88%,0.0300,4.11,1.66,1.12,0.07,1.45%,18.77%,0.76%,0.76%,229.33,0.73,123.86,105.46,1.58,0.97,0.86,1.43,55.73%
2022-12-31,1.56亿,472.70%,1.40亿,455.87%,37.26亿,3.76%,0.2500,4.08,1.66,1.09,0.50,4.55%,22.05%,6.21%,6.20%,196.34,3.51,102.62,93.73,1.29,0.79,0.74,1.44,55.70%
2022-09-30,9388.33万,10.91%,8359.44万,10.81%,27.41亿,1.86%,0.1500,4.00,1.69,1.00,0.45,3.69%,21.26%,3.79%,3.81%,195.26,2.66,101.42,93.84,1.22,0.78,0.71,1.50,56.85%
2022-06-30,4807.80万,-20.74%,4048.31万,-28.15%,17.84亿,2.84%,0.0800,3.93,1.69,0.92,0.35,2.98%,21.04%,1.84%,1.99%,196.97,1.77,101.80,95.16,1.18,0.76,0.70,1.51,57.03%
2022-03-31,688.61万,-84.76%,-273.84万,-106.25%,8.90亿,3.69%,0.0100,3.90,1.69,0.91,0.07,0.80%,18.86%,0.27%,0.29%,193.11,0.93,96.78,96.33,1.25,0.81,0.73,1.51,56.98%
