报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,5.79亿,-20.09%,6.09亿,-6.10%,52.13亿,-13.59%,0.2900,5.81,1.23,2.95,0.47,11.24%,24.87%,4.86%,5.00%,106.53,2.78,64.75,41.78,2.04,1.81,1.81,0.72,41.40%
2024-03-31,2.93亿,-13.28%,3.15亿,17.13%,29.29亿,-5.44%,0.1500,5.97,1.23,3.10,0.31,10.25%,27.48%,2.48%,2.47%,107.59,1.53,58.85,48.74,2.19,1.97,1.97,0.65,38.92%
2023-12-31,9.36亿,32.21%,7.54亿,9.66%,112.44亿,-3.79%,0.4700,5.90,1.23,2.96,0.40,8.50%,21.41%,8.15%,7.98%,99.87,5.06,71.12,28.75,2.30,1.95,1.94,0.59,36.93%
2023-09-30,9.84亿,18.32%,9.28亿,11.05%,97.80亿,5.92%,0.4900,5.94,1.23,3.04,0.43,10.28%,22.22%,8.42%,8.33%,96.67,5.12,52.73,43.93,2.20,1.96,1.96,0.64,38.64%
2023-06-30,7.24亿,20.22%,6.49亿,9.70%,60.33亿,9.57%,0.3600,5.81,1.23,2.91,0.05,12.20%,20.87%,6.27%,6.27%,93.92,3.00,60.02,33.89,2.33,2.00,2.00,0.58,36.46%
2023-03-31,3.38亿,12.16%,2.69亿,-17.56%,30.97亿,11.43%,0.1700,5.80,1.23,2.90,0.47,11.26%,20.34%,2.97%,2.93%,89.52,1.58,56.95,32.57,2.37,2.05,2.05,0.57,36.14%
2022-12-31,7.08亿,10.65%,6.87亿,20.44%,116.87亿,15.78%,0.3600,5.63,1.23,2.73,0.87,6.26%,19.55%,6.40%,6.32%,102.07,4.40,81.81,20.27,2.42,1.96,1.96,0.55,35.24%
2022-09-30,8.31亿,8.57%,8.36亿,18.70%,92.33亿,20.01%,0.4200,5.72,1.23,2.85,0.47,9.23%,18.45%,7.40%,7.31%,108.55,3.51,76.83,31.72,2.34,1.87,1.87,0.60,37.21%
2022-06-30,6.02亿,7.81%,5.92亿,15.04%,55.06亿,14.05%,0.3000,5.61,1.23,2.73,0.25,11.06%,19.82%,5.36%,5.40%,105.15,2.10,85.58,19.57,2.62,1.98,1.98,0.52,33.85%
2022-03-31,3.01亿,13.77%,3.26亿,32.38%,27.80亿,22.33%,0.1500,5.63,1.23,2.75,0.09,11.06%,21.02%,2.75%,2.69%,127.60,0.90,99.94,27.65,2.34,1.73,1.73,0.62,37.89%
2021-12-31,6.40亿,4.23%,5.71亿,-4.69%,100.94亿,16.57%,0.3200,5.49,1.23,2.60,0.45,6.55%,20.21%,5.94%,5.85%,109.54,4.07,88.36,21.18,2.56,1.90,1.89,0.54,34.69%
2021-09-30,7.66亿,15.70%,7.04亿,16.90%,76.94亿,20.88%,0.3800,5.54,1.23,2.72,0.15,10.24%,19.56%,7.04%,6.95%,123.62,3.17,85.16,38.46,2.47,1.81,1.81,0.59,36.98%
2021-06-30,5.59亿,20.16%,5.14亿,23.66%,48.28亿,28.79%,0.2800,5.46,1.23,2.62,0.23,11.84%,20.20%,5.13%,5.15%,102.53,2.33,77.23,25.30,2.72,2.08,2.08,0.51,33.60%
2021-03-31,2.65亿,20.95%,2.46亿,18.36%,22.72亿,29.38%,0.1300,5.46,1.23,2.63,0.02,12.04%,24.10%,2.47%,2.44%,130.81,0.99,90.53,40.28,2.60,1.99,1.98,0.55,35.19%
2020-12-31,6.14亿,10.18%,5.99亿,8.78%,86.59亿,-1.97%,0.3100,5.33,1.23,2.50,0.42,7.38%,20.66%,5.85%,5.79%,113.67,4.55,79.05,34.62,2.91,2.29,2.29,0.38,27.10%
2020-09-30,6.62亿,8.32%,6.02亿,9.53%,63.65亿,-6.16%,0.3300,5.38,1.23,2.57,0.13,10.60%,22.61%,6.26%,6.18%,147.02,3.12,86.42,60.60,2.79,2.21,2.21,0.42,28.96%
2020-06-30,4.65亿,7.35%,4.16亿,9.01%,37.49亿,-15.48%,0.2300,5.28,1.23,2.47,0.09,12.48%,22.75%,4.39%,4.43%,137.40,2.15,83.86,53.54,3.18,2.58,2.58,0.36,25.82%
2020-03-31,2.19亿,-24.03%,2.08亿,-8.82%,17.56亿,-27.46%,0.1100,5.31,1.23,2.51,-0.15,12.46%,24.15%,2.09%,2.07%,151.52,1.13,79.53,71.99,3.43,2.94,2.94,0.31,23.31%
2019-12-31,5.57亿,-48.75%,5.51亿,-3.34%,88.33亿,-10.16%,0.2800,5.20,1.23,2.40,0.57,6.56%,20.64%,5.50%,5.38%,110.38,5.19,69.31,41.08,3.19,2.58,2.58,0.33,24.40%
2019-09-30,6.11亿,-44.08%,5.50亿,-12.65%,67.82亿,-8.96%,0.3100,5.14,1.22,2.42,0.27,9.19%,21.71%,5.98%,5.98%,125.18,4.17,64.82,60.37,2.98,2.41,2.41,0.37,26.48%
2019-06-30,4.33亿,-50.42%,3.82亿,-6.71%,44.35亿,1.33%,0.2200,5.05,1.22,2.33,0.18,9.91%,21.09%,4.38%,4.31%,107.84,2.97,60.55,47.29,3.65,3.02,3.02,0.29,21.76%
2019-03-31,2.88亿,-56.22%,2.28亿,9.69%,24.21亿,7.29%,0.1400,5.18,1.22,2.44,-0.0076,11.98%,20.87%,2.84%,2.80%,106.26,1.81,49.62,56.64,3.29,2.66,2.66,0.32,23.99%
2018-12-31,10.87亿,-2.67%,5.70亿,-2.73%,98.32亿,12.89%,0.5500,5.04,1.22,2.28,0.30,11.25%,18.05%,11.19%,10.85%,87.79,6.60,54.56,33.23,3.57,2.72,2.72,0.29,22.02%
2018-09-30,10.93亿,5.38%,6.30亿,5.03%,74.50亿,15.74%,0.5500,5.05,1.22,2.39,-0.05,14.88%,18.78%,11.21%,10.88%,102.43,5.29,51.03,51.41,3.10,2.12,2.12,0.36,25.81%
2018-06-30,8.74亿,5.27%,4.09亿,5.08%,43.77亿,15.59%,0.4400,4.94,1.22,2.28,0.07,20.21%,19.50%,9.28%,8.89%,98.10,3.04,59.23,38.87,3.26,2.19,2.19,0.33,24.47%
2018-03-31,6.58亿,5.34%,2.08亿,-0.48%,22.57亿,16.61%,0.3300,5.01,1.22,2.34,-0.0018,29.48%,20.15%,6.90%,6.61%,102.82,1.60,56.31,46.51,3.45,2.17,2.17,0.31,23.13%
2017-12-31,11.17亿,5.48%,5.86亿,2.56%,87.10亿,14.70%,0.5600,4.68,1.22,2.01,0.07,13.02%,18.32%,12.48%,11.99%,81.52,6.47,55.61,25.90,3.64,2.22,2.19,0.29,22.13%
2017-09-30,10.37亿,45.33%,5.99亿,2.31%,64.37亿,13.30%,0.5200,4.65,1.22,2.08,-0.23,16.25%,19.99%,11.65%,11.21%,103.83,5.58,48.42,55.41,3.08,2.13,2.13,0.35,25.81%
2017-06-30,8.30亿,72.85%,3.89亿,6.36%,37.87亿,12.82%,0.4200,4.55,1.22,1.98,-0.06,21.97%,20.71%,9.42%,9.16%,88.02,3.61,49.82,38.20,4.08,2.87,2.87,0.26,20.11%
2017-03-31,6.25亿,154.98%,2.09亿,-6.35%,19.35亿,10.00%,0.3100,4.61,1.22,2.04,-0.05,32.31%,24.28%,7.05%,6.81%,99.75,1.63,55.32,44.43,3.38,2.37,2.37,0.34,24.96%
2016-12-31,10.59亿,37.00%,5.71亿,0.85%,75.94亿,15.38%,0.5600,4.30,1.22,1.72,0.28,14.16%,19.99%,17.22%,12.38%,76.34,6.95,51.76,24.58,3.97,2.83,2.83,0.27,20.82%
2016-09-30,7.13亿,3.72%,5.86亿,18.75%,56.81亿,16.94%,0.3900,4.07,1.22,1.61,0.03,12.70%,21.14%,11.52%,8.81%,105.29,5.42,49.77,55.52,3.05,2.38,2.38,0.39,27.41%
2016-06-30,4.80亿,2.30%,3.66亿,18.48%,33.57亿,13.55%,0.2600,3.24,0.35,1.63,0.12,14.48%,22.11%,8.25%,8.13%,95.97,3.40,52.88,43.09,2.51,1.77,1.77,0.48,31.74%
2016-03-31,2.45亿,10.42%,2.23亿,10.04%,17.59亿,15.65%,0.1200,6.57,1.69,3.26,0.0100,14.20%,25.81%,4.19%,4.10%,92.92,1.94,46.40,46.52,2.75,2.10,2.10,0.42,28.89%
