报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.04亿,-11.82%,2489.34万,75.09%,76.59亿,-0.83%,0.0474,2.92,-0.49,2.28,0.10,1.72%,5.88%,1.56%,1.63%,55.71,3.38,53.32,2.39,1.20,0.97,0.94,1.82,54.00%
2024-03-31,4246.59万,-17.53%,817.17万,880.28%,37.06亿,-4.59%,0.0194,2.98,-0.35,2.20,-0.03,1.26%,4.68%,0.66%,0.65%,54.70,1.67,53.84,0.86,1.23,1.02,0.98,1.80,54.32%
2023-12-31,1.93亿,-57.32%,427.51万,-98.65%,153.59亿,-15.48%,0.0900,2.96,-0.35,2.18,-0.07,1.77%,5.93%,3.00%,2.98%,53.54,6.85,52.54,1.00,1.19,1.01,0.98,2.09,57.91%
2023-09-30,1.65亿,-61.13%,2009.86万,-93.33%,113.45亿,-18.46%,0.0754,2.95,-0.35,2.17,0.36,2.29%,6.24%,2.57%,2.56%,50.68,5.42,49.83,0.85,1.24,1.00,0.96,1.48,49.10%
2023-06-30,1.18亿,-67.31%,1421.77万,-95.12%,77.24亿,-21.56%,0.0538,2.90,-0.28,2.13,0.05,2.22%,6.30%,1.66%,1.66%,48.91,3.74,48.11,0.80,1.29,1.01,0.97,1.18,43.40%
2023-03-31,5148.96万,-73.88%,83.36万,-99.47%,38.84亿,-16.26%,0.0235,2.93,-0.28,2.16,0.04,2.12%,5.18%,0.80%,0.80%,50.01,1.83,49.16,0.85,1.38,1.05,0.98,1.05,40.78%
2022-12-31,4.53亿,-59.26%,3.16亿,-66.79%,181.73亿,-1.70%,0.2100,2.90,-0.28,2.13,0.46,4.41%,8.59%,7.23%,7.07%,46.18,7.88,45.68,0.49,1.35,1.01,0.94,1.10,41.91%
2022-09-30,4.26亿,-48.47%,3.01亿,-57.76%,139.14亿,-1.07%,0.1940,2.89,-0.28,2.13,0.31,5.23%,9.91%,6.81%,6.67%,45.37,6.02,44.82,0.55,1.45,1.09,0.97,1.01,39.06%
2022-06-30,3.61亿,-33.91%,2.91亿,-38.38%,96.88亿,4.36%,0.1645,2.86,-0.28,2.10,0.19,6.64%,11.69%,5.80%,5.71%,46.20,3.91,46.07,0.13,1.45,1.04,0.95,0.98,38.31%
2022-03-31,1.97亿,-12.37%,1.58亿,-16.90%,46.38亿,13.24%,0.0898,2.87,-0.28,2.11,0.02,7.84%,12.62%,3.16%,3.12%,47.41,1.95,46.14,1.27,1.54,1.13,0.99,0.92,36.75%
2021-12-31,11.12亿,71.25%,9.50亿,75.71%,184.87亿,28.14%,0.5100,2.78,-0.28,2.02,1.39,11.42%,17.86%,19.53%,18.15%,45.92,7.92,45.46,0.46,1.50,1.08,0.99,0.94,37.45%
2021-09-30,8.26亿,90.76%,7.13亿,106.43%,140.65亿,35.37%,0.3766,2.64,-0.28,1.90,0.87,11.27%,16.50%,14.94%,14.16%,46.38,5.87,45.97,0.41,1.60,1.16,1.05,1.05,40.10%
2021-06-30,5.46亿,116.45%,4.73亿,140.52%,92.83亿,43.31%,0.2489,2.52,-0.28,1.78,0.39,11.47%,16.90%,10.13%,9.83%,47.58,3.83,46.96,0.62,1.67,1.16,1.00,0.98,38.68%
2021-03-31,2.25亿,128.88%,1.90亿,168.85%,40.96亿,49.05%,0.1025,2.47,-0.28,1.73,0.08,10.48%,15.99%,4.21%,4.13%,49.74,1.84,49.04,0.70,1.69,1.20,0.99,0.97,38.38%
2020-12-31,6.50亿,22.81%,5.41亿,36.83%,144.27亿,7.07%,0.3000,2.37,-0.28,1.63,0.87,8.41%,13.04%,12.71%,12.43%,48.95,7.53,47.79,1.16,1.62,1.22,0.98,0.98,38.85%
2020-09-30,4.33亿,16.96%,3.46亿,26.04%,103.90亿,4.64%,0.1965,2.27,-0.28,1.54,0.43,7.76%,12.07%,8.68%,8.64%,47.48,5.85,46.16,1.32,1.61,1.20,0.93,0.91,37.46%
2020-06-30,2.52亿,-11.45%,1.97亿,-11.67%,64.77亿,3.89%,0.1140,2.24,-0.28,1.46,0.40,7.19%,11.16%,5.01%,5.11%,53.80,3.44,52.31,1.49,1.55,1.11,0.93,0.94,38.50%
2020-03-31,9827.43万,-1.99%,7084.77万,-13.41%,27.48亿,-5.39%,0.0445,2.30,-0.28,1.49,0.09,6.66%,10.59%,1.96%,1.94%,63.67,1.44,62.53,1.15,1.72,1.20,0.93,0.83,35.30%
2019-12-31,5.29亿,-55.07%,3.95亿,-61.90%,134.75亿,-8.41%,0.2400,2.25,-0.28,1.45,0.14,7.12%,10.33%,11.23%,10.65%,50.79,7.26,49.57,1.21,1.77,1.27,1.00,0.80,34.72%
2019-09-30,3.70亿,-62.73%,2.74亿,-68.52%,99.29亿,-9.89%,0.1678,2.18,-0.28,1.40,0.09,7.05%,10.45%,8.00%,7.71%,49.68,5.55,48.63,1.05,1.74,1.27,1.27,0.84,35.83%
2019-06-30,2.85亿,-55.97%,2.23亿,-59.27%,62.35亿,-13.82%,0.1290,2.14,-0.28,1.32,-0.03,9.17%,13.70%,6.20%,6.02%,59.61,3.07,58.64,0.97,1.64,1.12,1.12,0.91,37.61%
2019-03-31,1.00亿,-60.62%,8182.18万,-65.33%,29.05亿,-13.96%,0.0454,2.08,-0.28,1.25,0.09,6.78%,10.86%,2.22%,2.19%,55.03,1.67,53.91,1.11,1.86,0.38,0.38,0.80,33.37%
2018-12-31,11.77亿,67.00%,10.38亿,54.36%,147.12亿,18.51%,0.5300,2.02,-0.28,1.21,1.16,15.42%,22.41%,29.87%,26.39%,53.89,6.83,52.70,1.20,1.85,0.28,0.28,0.89,34.64%
2018-09-30,9.93亿,168.59%,8.71亿,147.29%,110.20亿,23.89%,0.4502,1.95,-0.28,1.14,0.86,17.48%,24.34%,25.70%,23.14%,52.92,5.22,51.74,1.18,1.98,0.49,0.49,0.74,30.50%
2018-06-30,6.47亿,242.33%,5.46亿,202.93%,72.35亿,18.41%,0.2932,1.82,-0.28,1.01,0.54,17.24%,23.72%,17.49%,16.13%,52.13,3.55,50.74,1.39,1.67,0.44,0.44,0.92,35.76%
2018-03-31,2.55亿,138.88%,2.36亿,130.79%,33.76亿,16.04%,0.1154,1.65,-0.28,0.83,0.12,15.66%,22.68%,7.24%,6.99%,59.99,1.54,58.62,1.37,1.67,0.45,0.45,0.94,35.00%
2017-12-31,7.05亿,220.37%,6.72亿,219.84%,124.14亿,63.66%,0.3190,1.54,-0.28,0.72,0.82,11.41%,18.17%,23.01%,20.80%,62.70,5.88,61.23,1.48,1.60,0.45,0.45,1.04,36.32%
2017-09-30,3.70亿,181.44%,3.52亿,193.30%,88.94亿,69.99%,0.1676,1.39,-0.28,0.57,0.58,8.42%,14.21%,12.72%,12.02%,57.38,4.79,56.42,0.96,1.42,0.51,0.51,1.10,38.04%
2017-06-30,1.89亿,187.56%,1.80亿,188.50%,61.10亿,83.48%,0.0857,1.32,-0.28,0.48,0.39,6.59%,11.71%,6.68%,6.48%,56.86,3.26,55.17,1.69,1.33,0.53,0.53,1.13,38.81%
2017-03-31,1.07亿,2555.79%,1.02亿,3743.60%,29.09亿,103.58%,0.0480,1.29,-0.28,0.45,0.19,7.33%,12.16%,3.81%,3.74%,64.00,1.44,62.37,1.63,1.28,0.37,0.37,1.17,39.90%
2016-12-31,2.20亿,372.87%,2.10亿,411.03%,75.85亿,3.10%,0.1000,1.24,-0.28,0.40,0.14,5.72%,11.72%,8.72%,8.03%,75.25,5.04,71.41,3.83,1.22,0.36,0.36,1.10,38.48%
2016-09-30,1.31亿,280.36%,1.20亿,1000.03%,52.32亿,-23.14%,0.0596,1.11,-0.28,0.36,0.23,4.79%,10.84%,5.54%,5.39%,60.46,4.83,55.90,4.56,1.19,0.41,0.41,0.97,35.32%
2016-06-30,6573.46万,204.48%,6250.68万,10442.40%,33.30亿,-18.03%,0.0298,1.08,-0.28,0.33,0.14,3.79%,10.17%,2.81%,2.77%,58.82,3.28,54.82,3.99,1.14,0.46,0.46,1.07,37.68%
2016-03-31,401.36万,185.30%,266.05万,123.17%,14.29亿,-20.85%,0.0018,1.05,-0.28,0.30,0.08,0.38%,5.49%,0.17%,0.17%,62.34,1.56,57.86,4.48,1.10,0.51,0.51,1.18,40.06%
2015-12-31,-8062.18万,-328.93%,-6757.70万,-380.74%,73.57亿,-28.63%,-0.0370,1.05,-0.28,0.30,0.28,-1.76%,4.37%,-3.43%,-3.50%,61.08,6.53,55.15,5.93,1.08,0.65,0.65,1.08,38.11%
2015-09-30,-7286.80万,-239.24%,-1334.14万,-126.72%,68.07亿,-11.05%,-0.0330,1.47,0.0100,0.42,0.33,-1.33%,4.88%,-3.10%,-3.14%,58.63,4.93,54.81,3.82,1.11,0.54,0.54,1.23,41.09%
2015-06-30,-6291.76万,-279.95%,59.29万,-98.20%,40.63亿,-23.38%,-0.0285,1.48,0.0100,0.43,0.18,-1.27%,8.35%,-2.67%,-2.71%,66.94,2.96,60.72,6.22,0.99,0.46,0.46,1.26,41.46%
