报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.42亿,27.38%,1.23亿,78.06%,17.59亿,31.43%,0.5200,5.98,1.44,3.30,-0.35,8.15%,23.02%,8.68%,8.71%,337.00,1.43,125.65,211.34,1.84,1.35,1.30,2.18,68.09%
2024-03-31,6717.15万,65.05%,5654.71万,91.03%,7.52亿,42.86%,0.3000,7.25,1.93,4.03,-0.06,9.02%,23.88%,4.17%,4.08%,386.49,0.61,146.37,240.13,1.82,1.38,1.30,2.24,68.72%
2023-12-31,2.99亿,161.36%,2.37亿,160.92%,39.05亿,48.88%,1.3200,6.95,1.93,3.74,1.84,7.82%,23.77%,20.35%,18.95%,275.90,2.97,121.27,154.64,1.72,1.34,1.26,2.33,69.52%
2023-09-30,1.80亿,58.27%,1.31亿,34.87%,23.18亿,56.56%,0.7900,6.42,1.93,3.26,0.08,7.93%,23.03%,12.62%,12.31%,335.61,1.57,172.15,163.46,2.02,1.40,1.24,2.42,70.34%
2023-06-30,1.11亿,38.14%,6926.29万,-3.68%,13.38亿,35.35%,0.4100,6.12,1.93,2.96,-0.29,8.59%,24.39%,7.87%,8.01%,399.91,0.85,211.47,188.44,1.90,1.28,1.16,2.68,72.45%
2023-03-31,4069.76万,149.65%,2960.13万,111.53%,5.27亿,64.77%,0.2500,8.64,3.10,4.20,-0.44,8.09%,25.25%,2.95%,2.90%,480.59,0.34,265.33,215.26,2.00,1.33,1.18,2.51,71.09%
2022-12-31,1.14亿,29.14%,9080.81万,372.92%,26.23亿,28.61%,0.5000,8.39,3.10,3.95,-1.94,4.57%,23.11%,8.62%,8.41%,348.33,2.03,177.03,171.30,1.77,1.19,1.08,2.42,70.37%
2022-09-30,1.13亿,40.40%,9685.39万,248.98%,14.80亿,32.33%,0.7000,8.38,3.10,3.98,-2.36,7.86%,25.39%,8.57%,8.35%,501.35,0.98,274.84,226.51,1.94,1.18,1.14,2.48,70.91%
2022-06-30,8066.80万,1.92%,7191.17万,138.94%,9.89亿,44.63%,0.3600,8.18,3.10,3.78,-1.52,8.37%,24.94%,6.12%,6.08%,469.82,0.73,246.44,223.38,1.56,0.99,0.93,2.27,69.17%
2022-03-31,1630.18万,15.16%,1399.37万,2397.68%,3.20亿,43.27%,0.1000,7.98,3.10,3.59,-1.08,5.48%,28.23%,1.27%,1.26%,708.94,0.23,388.77,320.17,1.49,0.89,0.84,1.99,66.36%
2021-12-31,8861.28万,-19.67%,1920.17万,-80.79%,20.39亿,16.31%,0.5500,7.88,3.10,3.49,-0.96,4.60%,21.71%,7.14%,6.93%,348.63,2.32,154.89,193.75,1.44,0.98,0.94,1.96,65.84%
2021-09-30,8083.45万,36.68%,2775.35万,-47.74%,11.19亿,25.29%,0.5000,7.83,3.10,3.46,-1.88,7.54%,23.04%,6.51%,6.36%,473.86,1.15,235.17,238.68,1.61,0.90,0.86,1.64,61.76%
2021-06-30,7914.53万,140.33%,3009.59万,3.20%,6.84亿,34.79%,0.4900,7.79,3.10,3.45,-1.96,11.85%,24.46%,6.32%,6.26%,481.38,0.81,222.80,258.58,1.73,1.08,1.06,1.43,58.44%
2021-03-31,1415.58万,40083.37%,56.03万,111.87%,2.23亿,74.88%,0.0900,7.60,3.10,3.26,-0.73,6.40%,25.35%,1.16%,1.15%,693.69,0.29,311.85,381.84,1.59,1.08,1.06,1.45,58.89%
2020-12-31,1.10亿,22.14%,9996.86万,28.96%,17.53亿,22.81%,0.6800,7.51,3.10,3.18,0.12,6.49%,24.87%,9.48%,9.06%,304.59,3.03,118.64,185.95,1.55,1.17,1.16,1.45,58.88%
2020-09-30,5914.11万,38.06%,5310.23万,63.14%,8.93亿,9.62%,0.3600,7.19,3.10,2.89,-0.34,6.86%,26.91%,5.16%,5.07%,443.50,1.35,199.47,244.03,1.56,0.97,0.94,1.32,56.56%
2020-06-30,3293.15万,25.72%,2916.16万,48.97%,5.07亿,3.00%,0.2000,6.99,3.10,2.73,-0.67,6.79%,26.46%,2.90%,2.90%,498.49,0.87,206.42,292.07,1.61,1.10,1.10,1.15,53.24%
2020-03-31,3.52万,100.44%,-472.09万,58.29%,1.28亿,-0.81%,0.0002,6.92,3.06,2.69,-0.47,0.27%,27.19%,0.0031%,0.0031%,941.00,0.22,401.43,539.57,1.61,1.06,1.05,1.08,51.73%
2019-12-31,9031.55万,3.74%,7752.19万,9.98%,14.28亿,16.96%,0.5600,6.92,3.05,2.69,1.00,6.47%,27.71%,8.36%,8.05%,307.96,3.03,118.83,189.14,1.56,1.19,1.17,1.13,52.82%
2019-09-30,4283.69万,1.33%,3255.09万,-7.95%,8.15亿,12.70%,0.2700,6.62,3.05,2.42,-0.71,5.31%,27.11%,4.05%,3.99%,410.98,1.59,169.86,241.11,1.67,1.11,1.11,1.14,53.19%
2019-06-30,2619.34万,6.69%,1957.59万,-3.07%,4.92亿,19.81%,0.1600,6.47,3.05,2.32,-0.72,5.22%,27.50%,2.48%,2.50%,434.61,1.04,173.18,261.44,1.65,1.18,1.18,1.02,50.36%
2019-03-31,-795.83万,-269.53%,-1131.94万,-363.76%,1.29亿,13.70%,-0.0497,6.41,3.03,2.28,-0.64,-6.49%,27.71%,-0.76%,-0.77%,797.55,0.27,336.95,460.59,1.67,1.09,1.09,0.79,44.05%
2018-12-31,8705.56万,19.65%,7048.56万,6.40%,12.21亿,25.91%,0.5400,6.45,3.02,2.32,0.29,7.07%,27.48%,8.61%,8.32%,310.94,2.73,132.02,178.92,1.68,1.29,1.29,0.85,45.90%
2018-09-30,4227.44万,48.62%,3536.16万,45.24%,7.23亿,33.08%,0.2600,6.16,3.01,2.07,-0.43,5.79%,28.19%,4.29%,4.23%,403.43,1.38,195.47,207.96,1.67,1.10,1.10,0.86,46.21%
2018-06-30,2455.19万,27.63%,2019.58万,19.46%,4.11亿,15.23%,0.1500,6.12,2.94,1.99,-0.50,5.94%,28.76%,2.49%,2.51%,465.09,0.78,230.59,234.50,1.75,1.13,1.13,0.78,43.82%
2018-03-31,469.44万,5.08%,429.15万,-1.66%,1.13亿,-9.85%,0.0320,6.15,2.94,2.02,-0.03,4.15%,35.73%,0.48%,0.48%,843.56,0.20,448.65,394.91,1.83,1.07,1.07,0.74,42.35%
2017-12-31,7275.85万,9.35%,6624.53万,11.00%,9.69亿,22.14%,0.4900,6.12,2.94,1.99,0.14,7.50%,29.53%,8.45%,7.43%,317.95,2.50,143.79,174.17,1.85,1.09,1.09,0.76,43.02%
2017-09-30,2844.42万,25.34%,2434.64万,35.80%,5.43亿,14.51%,0.2000,5.84,2.94,1.74,-0.25,5.24%,30.07%,3.50%,3.04%,447.53,1.18,228.48,219.05,1.88,1.06,1.06,0.80,44.41%
2017-06-30,1923.75万,94.52%,1690.65万,168.35%,3.57亿,12.58%,0.1400,7.19,3.73,2.27,-0.40,5.39%,31.26%,2.61%,2.01%,410.63,0.95,190.48,220.16,2.15,1.12,1.12,0.63,38.65%
2017-03-31,446.73万,17.37%,436.39万,195.91%,1.25亿,66.90%,0.0370,6.25,2.11,2.88,-0.45,3.56%,31.86%,0.70%,0.71%,535.06,0.37,245.30,289.76,1.88,1.31,1.31,0.81,44.61%
2016-12-31,6653.90万,17.48%,5968.07万,13.55%,7.94亿,31.09%,0.5300,6.21,2.11,2.84,0.84,8.38%,28.79%,11.20%,10.72%,295.57,3.22,111.96,183.61,1.82,1.38,1.38,0.86,46.24%
2016-09-30,2269.44万,False,1792.78万,False,4.74亿,False,0.1900,False,False,False,-0.16,4.78%,28.33%,3.97%,False,False,False,False,False,False,False,False,False,False
2016-06-30,988.98万,False,630.03万,False,3.17亿,False,0.1000,False,False,False,0.0043,3.12%,26.96%,1.73%,False,False,False,False,False,False,False,False,False,False
2016-03-31,380.62万,False,147.47万,False,7516.24万,False,0.0380,False,False,False,0.16,5.06%,29.96%,0.26%,False,False,False,False,False,False,False,False,False,False
2015-12-31,5663.97万,10.32%,5255.98万,5.86%,6.05亿,19.24%,0.5700,5.67,2.11,2.34,0.82,9.35%,31.55%,10.42%,9.99%,328.73,2.98,120.77,207.96,2.03,1.63,1.63,0.72,41.79%
2014-12-31,5134.15万,-11.07%,4965.03万,-6.72%,5.08亿,19.06%,0.7400,5.20,2.11,1.90,-0.02,10.11%,36.24%,13.55%,9.87%,330.56,2.62,137.20,193.36,2.26,1.78,1.78,0.64,38.86%
2013-12-31,5773.03万,-1.82%,5322.58万,-8.72%,4.27亿,33.59%,0.9800,5.32,1.65,2.42,0.51,13.54%,36.74%,19.80%,18.36%,310.20,2.66,135.09,175.11,1.48,1.14,1.14,1.15,53.41%
2012-12-31,5880.20万,False,5830.74万,False,3.19亿,False,0.9900,4.54,1.65,1.73,0.77,18.42%,43.26%,24.58%,21.89%,383.61,1.97,182.48,201.13,1.85,1.39,1.39,0.78,43.77%
