报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.37亿,6.51%,1.17亿,1.25%,11.27亿,-1.67%,0.2200,5.11,2.13,1.70,0.20,13.79%,34.55%,4.30%,4.30%,193.46,2.62,68.62,124.84,1.56,1.20,1.20,0.58,33.68%
2024-03-31,4694.84万,18.41%,3386.78万,0.57%,4.89亿,5.28%,0.0800,5.10,2.13,1.71,-0.06,11.16%,33.22%,1.49%,1.48%,221.23,1.11,81.23,139.99,1.63,1.26,1.26,0.55,32.24%
2023-12-31,3.05亿,112.00%,2.74亿,143.57%,25.41亿,18.05%,0.4900,5.02,2.13,1.63,0.60,13.84%,35.88%,10.20%,9.77%,152.13,6.32,56.94,95.19,1.55,1.25,1.25,0.59,33.90%
2023-09-30,2.26亿,12.41%,2.08亿,17.26%,18.11亿,16.54%,0.3600,4.89,2.12,1.54,0.22,14.45%,36.12%,7.64%,7.43%,169.81,4.70,57.49,112.32,1.47,1.27,1.27,0.55,32.37%
2023-06-30,1.28亿,15.65%,1.16亿,19.05%,11.46亿,21.49%,0.2100,4.74,2.12,1.39,0.15,13.54%,34.71%,4.40%,4.36%,164.58,3.07,58.56,106.01,1.41,1.23,1.23,0.56,32.66%
2023-03-31,3964.91万,16.58%,3367.43万,9.55%,4.65亿,14.72%,0.0600,4.67,2.12,1.32,-0.09,9.44%,31.04%,1.38%,1.37%,192.59,1.33,67.85,124.74,1.42,1.21,1.21,0.54,31.89%
2022-12-31,1.44亿,-40.15%,1.13亿,-49.62%,21.52亿,8.27%,0.2400,4.60,2.12,1.26,0.47,8.36%,35.38%,5.30%,5.03%,152.96,6.66,54.07,98.89,1.36,1.18,1.18,0.58,33.24%
2022-09-30,2.01亿,30.00%,1.77亿,22.48%,15.54亿,16.30%,0.3400,4.70,2.12,1.38,0.34,14.81%,35.25%,7.37%,6.87%,158.29,5.51,48.96,109.33,1.35,1.21,1.21,0.54,32.09%
2022-06-30,1.11亿,26.75%,9734.82万,22.39%,9.43亿,15.93%,0.1900,4.51,2.00,1.30,0.14,13.86%,34.73%,4.19%,4.14%,173.77,3.08,58.43,115.33,1.41,1.23,1.23,0.62,34.39%
2022-03-31,3400.95万,5.46%,3073.75万,12.88%,4.05亿,17.60%,0.0600,4.49,1.97,1.31,-0.11,9.63%,32.11%,1.30%,1.29%,193.78,1.41,63.67,130.11,1.67,1.36,1.36,0.46,27.95%
2021-12-31,2.40亿,25.01%,2.23亿,30.49%,19.88亿,13.29%,0.4300,4.41,1.95,1.25,0.54,14.06%,36.19%,10.23%,9.25%,133.73,7.77,46.31,87.43,1.62,1.37,1.37,0.50,29.87%
2021-09-30,1.54亿,6.95%,1.45亿,11.76%,13.36亿,15.13%,0.2800,4.31,1.97,1.14,0.20,13.77%,36.66%,6.92%,6.19%,145.23,5.33,50.67,94.56,1.74,1.48,1.48,0.50,29.66%
2021-06-30,8743.57万,4.36%,7954.17万,9.27%,8.14亿,18.50%,0.1600,3.93,1.64,1.09,0.02,12.61%,35.39%,3.94%,3.96%,149.89,3.41,52.77,97.11,2.28,1.86,1.86,0.51,29.79%
2021-03-31,3224.90万,198.72%,2723.10万,385.99%,3.44亿,51.95%,0.0600,3.93,1.64,1.09,-0.09,10.14%,33.87%,1.44%,1.46%,172.56,1.48,60.78,111.77,2.81,2.23,2.23,0.44,26.99%
2020-12-31,1.92亿,33.74%,1.71亿,43.51%,17.55亿,18.44%,0.3500,3.86,1.64,1.03,0.50,12.97%,36.84%,9.33%,8.83%,127.44,6.65,54.15,73.29,2.37,2.02,2.02,0.51,30.00%
2020-09-30,1.44亿,25.56%,1.29亿,31.66%,11.60亿,14.07%,0.2600,3.87,1.74,0.96,0.22,13.88%,40.78%,6.91%,6.76%,148.67,4.02,67.19,81.47,1.82,1.14,1.14,0.68,36.18%
2020-06-30,8377.89万,34.67%,7279.49万,47.31%,6.87亿,10.19%,0.1500,3.69,1.67,0.85,0.04,13.49%,39.41%,4.13%,4.12%,165.85,2.35,76.74,89.11,1.38,0.91,0.91,0.64,34.57%
2020-03-31,1079.57万,25.61%,560.32万,107.23%,2.27亿,-6.13%,0.0300,5.10,2.74,1.13,-0.41,4.37%,35.70%,0.54%,0.54%,235.49,0.76,117.69,117.80,1.94,1.45,1.45,0.57,32.04%
2019-12-31,1.44亿,104.15%,1.19亿,171.42%,14.39亿,65.73%,0.2600,5.05,2.71,1.10,0.47,10.84%,37.92%,7.60%,7.27%,109.40,6.21,57.96,51.45,1.44,0.92,0.92,0.51,30.94%
2019-09-30,1.15亿,118.51%,9822.26万,165.99%,10.17亿,108.89%,0.2100,4.90,2.64,1.10,0.21,11.86%,37.91%,6.13%,6.00%,91.03,5.59,48.29,42.74,2.29,1.35,1.35,0.23,17.39%
2019-06-30,6221.23万,74.87%,4941.58万,122.91%,6.23亿,104.52%,0.1100,4.76,2.64,0.98,-0.05,10.70%,36.66%,3.35%,3.34%,95.59,3.37,53.34,42.25,1.82,1.05,1.05,0.30,21.52%
2019-03-31,859.43万,-21.49%,270.39万,-26.25%,2.42亿,103.50%,0.0200,4.72,2.64,0.94,-0.39,3.76%,32.92%,0.47%,0.47%,123.23,1.42,63.30,59.93,1.76,1.00,1.00,0.32,22.52%
2018-12-31,7033.76万,2.51%,4395.40万,-12.57%,8.68亿,53.60%,0.2200,4.69,2.64,0.92,0.21,8.81%,37.84%,6.33%,3.83%,85.75,7.14,50.39,35.35,1.56,0.86,0.86,0.40,27.05%
2018-09-30,5262.16万,-7.34%,3692.76万,-10.59%,4.87亿,25.60%,0.1700,3.16,0.88,1.12,-0.03,11.28%,40.19%,5.46%,5.38%,62.85,4.30,62.85,False,1.44,0.63,0.63,0.57,33.56%
2018-06-30,3557.57万,9.69%,2216.88万,8.79%,3.05亿,31.54%,0.1100,3.10,0.88,1.06,-0.07,12.14%,39.46%,3.69%,3.70%,90.93,3.72,48.43,42.50,1.52,0.81,0.81,0.42,28.39%
2018-03-31,1094.63万,46.84%,366.64万,-21.97%,1.19亿,23.60%,0.0500,4.34,1.63,1.48,-0.25,9.49%,37.37%,1.15%,1.14%,112.05,1.52,59.05,53.00,1.55,0.52,0.52,0.42,28.48%
2017-12-31,6861.30万,-32.03%,5027.59万,-13.12%,5.65亿,19.79%,0.3100,4.29,1.63,1.43,0.48,12.01%,42.54%,7.08%,7.24%,80.38,7.87,45.74,34.64,1.70,0.73,0.73,0.36,25.66%
2017-09-30,5679.26万,-33.29%,4130.25万,-20.38%,3.88亿,19.69%,0.1800,4.24,1.63,1.38,0.18,14.26%,44.97%,5.78%,6.07%,94.45,5.41,49.92,44.53,1.51,0.73,0.73,0.28,20.96%
2017-06-30,3243.20万,-39.62%,2037.85万,-25.75%,2.32亿,13.92%,0.1500,4.13,1.63,1.27,0.12,14.48%,44.41%,3.22%,3.55%,96.52,3.42,52.62,43.91,2.10,1.13,1.13,0.27,20.93%
2017-03-31,745.46万,-69.54%,469.89万,43.93%,9601.63万,44.38%,0.0300,4.51,1.62,1.65,-0.15,8.26%,40.26%,0.75%,0.75%,123.32,1.55,58.11,65.21,3.90,2.31,2.31,0.16,14.03%
