报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2.32亿,-6.95%,2.32亿,9.82%,26.82亿,-5.09%,0.1900,5.25,1.25,2.81,-0.21,8.67%,20.01%,3.60%,3.68%,449.94,6.82,26.41,423.53,1.58,1.42,1.27,1.06,51.56%
2024-03-31,1210.25万,-83.22%,1198.24万,-75.16%,10.19亿,-22.98%,0.0100,5.28,1.25,2.83,-0.08,1.19%,17.76%,0.19%,0.19%,590.11,2.83,31.80,558.31,1.58,1.44,1.30,1.05,51.32%
2023-12-31,8.28亿,3.43%,7.86亿,1.26%,76.73亿,0.76%,0.6900,5.27,1.25,2.82,0.76,10.79%,21.56%,13.79%,13.08%,303.86,35.22,10.22,293.64,1.53,1.47,1.35,1.14,53.35%
2023-09-30,3.42亿,-18.27%,3.03亿,-25.44%,39.39亿,-15.00%,0.2800,4.85,1.25,2.45,-0.46,8.69%,20.57%,5.91%,5.87%,427.08,9.67,27.91,399.17,1.58,1.44,1.28,0.99,49.81%
2023-06-30,2.50亿,8.19%,2.11亿,-4.50%,28.26亿,-4.12%,0.2100,4.78,1.25,2.37,-0.54,8.84%,18.75%,4.29%,4.35%,406.50,6.85,26.27,380.23,1.51,1.36,1.23,1.12,52.93%
2023-03-31,7210.33万,46.93%,4823.71万,8.65%,13.23亿,10.36%,0.0600,4.83,1.25,2.42,-0.51,5.45%,17.94%,1.25%,1.24%,415.90,3.38,26.62,389.27,1.53,1.38,1.21,1.07,51.58%
2022-12-31,8.01亿,18.27%,7.76亿,19.56%,76.15亿,2.00%,0.6700,4.77,1.25,2.36,0.71,10.53%,20.60%,14.81%,13.98%,273.92,27.86,12.92,261.00,1.52,1.45,1.31,1.10,52.34%
2022-09-30,4.19亿,12.91%,4.06亿,13.92%,46.34亿,8.53%,0.3500,4.47,1.20,2.08,-0.61,9.04%,19.29%,7.98%,7.84%,371.85,11.00,24.54,347.31,1.50,1.37,1.26,1.18,54.07%
2022-06-30,2.31亿,6.31%,2.21亿,7.41%,29.47亿,2.31%,0.1900,4.32,1.20,1.92,-0.67,7.83%,18.83%,4.43%,4.47%,374.86,6.69,26.90,347.96,1.48,1.33,1.20,1.22,54.96%
2022-03-31,4907.21万,12.14%,4439.67万,24.27%,11.98亿,12.17%,0.0400,4.33,1.20,1.94,-0.53,4.09%,17.35%,0.95%,0.95%,435.57,3.02,29.80,405.77,1.52,1.37,1.26,1.13,53.14%
