报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,20.16亿,34.61%,17.03亿,34.82%,486.42亿,13.27%,1.4800,10.21,1.48,7.18,1.51,6.23%,21.28%,14.00%,14.23%,69.55,5.70,31.56,37.99,1.01,0.79,0.63,3.65,73.12%
2024-03-31,9.81亿,59.48%,8.38亿,60.89%,234.86亿,20.87%,0.7200,10.31,1.57,7.45,0.11,6.55%,21.63%,7.06%,6.86%,72.29,2.64,34.13,38.16,1.05,0.78,0.63,3.44,70.50%
2023-12-31,28.37亿,97.73%,23.55亿,160.08%,856.00亿,15.50%,2.0800,9.78,1.52,6.74,7.65,5.60%,22.08%,22.64%,20.89%,71.49,10.01,35.97,35.52,1.02,0.75,0.64,3.43,70.59%
2023-09-30,24.26亿,126.76%,20.63亿,165.99%,649.00亿,13.81%,1.7800,9.51,1.59,6.45,6.27,6.11%,22.10%,19.57%,18.37%,65.29,8.59,31.44,33.85,1.01,0.80,0.63,3.48,71.26%
2023-06-30,14.98亿,141.45%,12.63亿,195.10%,429.44亿,12.10%,1.0900,8.83,1.56,5.78,2.75,5.79%,21.53%,12.28%,12.22%,70.05,5.33,33.75,36.30,1.02,0.79,0.59,3.83,73.38%
2023-03-31,6.15亿,131.11%,5.21亿,179.80%,194.30亿,6.16%,0.4500,8.80,1.53,5.77,0.65,5.36%,21.12%,5.21%,5.13%,76.13,2.35,38.33,37.79,1.02,0.75,0.57,3.56,71.86%
2022-12-31,14.35亿,47.54%,9.06亿,35.94%,741.15亿,9.70%,1.0500,8.45,1.52,5.32,2.96,4.14%,20.69%,13.13%,12.46%,85.78,7.84,45.90,39.89,1.01,0.72,0.58,3.39,70.60%
2022-09-30,10.70亿,15.48%,7.75亿,14.10%,570.26亿,13.90%,0.7900,8.19,1.52,5.05,3.02,4.03%,20.48%,9.93%,9.58%,81.45,6.31,42.76,38.69,1.03,0.77,0.60,3.54,70.85%
2022-06-30,6.20亿,0.79%,4.28亿,-5.87%,383.07亿,18.15%,0.4600,7.86,1.52,4.72,0.53,3.56%,19.25%,5.84%,5.79%,87.10,4.02,44.75,42.35,1.07,0.76,0.61,3.69,70.98%
2022-03-31,2.66亿,22.10%,1.86亿,39.46%,183.04亿,31.35%,0.2000,7.78,1.52,4.68,-0.15,3.12%,18.53%,2.54%,2.51%,93.73,1.81,49.72,44.01,1.07,0.70,0.58,3.72,71.70%
