报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2.96亿,22.20%,2.81亿,24.15%,33.40亿,-9.73%,0.4700,10.74,4.23,5.23,1.16,8.51%,30.29%,4.27%,4.44%,89.99,2.24,80.44,9.55,1.26,0.65,0.65,0.32,24.44%
2024-03-31,1.65亿,20.02%,1.56亿,15.66%,16.95亿,-7.04%,0.2600,11.19,4.22,5.52,0.63,9.40%,30.03%,2.40%,2.38%,87.57,1.16,77.91,9.66,1.36,0.83,0.83,0.37,26.98%
2023-12-31,3.44亿,46.63%,4.01亿,55.88%,72.61亿,9.64%,0.5600,10.91,4.59,5.16,0.67,4.37%,24.77%,4.91%,5.00%,67.89,5.94,60.59,7.31,1.33,0.73,0.73,0.36,26.43%
2023-09-30,3.90亿,77.57%,3.66亿,37.22%,56.31亿,9.99%,0.6400,11.37,4.68,5.22,0.39,6.57%,24.15%,5.47%,5.43%,60.04,5.09,53.10,6.94,1.50,0.83,0.83,0.31,23.77%
2023-06-30,2.42亿,145.55%,2.26亿,50.26%,37.00亿,10.91%,0.4000,11.17,4.65,4.99,0.37,6.20%,23.31%,3.44%,3.43%,54.85,3.68,48.94,5.91,1.60,0.98,0.98,0.29,22.84%
2023-03-31,1.37亿,54.37%,1.35亿,63.66%,18.24亿,8.04%,0.2300,11.18,4.61,5.00,0.39,7.22%,24.30%,1.97%,1.95%,47.19,2.17,41.43,5.76,1.69,1.20,1.20,0.27,21.48%
2022-12-31,2.35亿,-76.06%,2.57亿,-64.25%,66.23亿,1.13%,0.3800,10.94,4.62,4.79,1.91,2.93%,25.57%,4.05%,3.37%,64.14,6.34,56.79,7.36,1.70,1.20,1.20,0.28,22.23%
2022-09-30,2.19亿,-77.24%,2.67亿,-71.20%,51.20亿,5.64%,0.3600,9.34,2.91,4.94,1.42,3.65%,26.47%,3.78%,3.86%,62.79,4.93,54.79,7.99,1.20,0.70,0.70,0.35,25.87%
2022-06-30,9859.27万,-80.36%,1.51亿,-68.57%,33.36亿,6.11%,0.1600,9.06,3.26,4.70,0.80,2.36%,28.02%,1.52%,1.77%,70.20,2.94,61.15,9.04,1.18,0.61,0.61,0.34,25.19%
2022-03-31,8906.68万,-62.24%,8237.81万,-64.73%,16.88亿,12.09%,0.1400,9.38,3.11,5.24,0.58,4.99%,30.31%,1.55%,1.54%,64.48,1.59,56.50,7.97,1.48,0.95,0.95,0.28,21.96%
