报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2.18亿,-0.59%,1.93亿,-0.47%,13.08亿,2.79%,0.2600,4.25,0.11,2.82,0.11,16.67%,55.02%,5.88%,6.14%,276.18,0.77,232.41,43.77,3.08,1.41,1.41,0.27,21.28%
2024-03-31,1.22亿,10.24%,1.05亿,2.40%,6.52亿,5.20%,0.1500,4.76,0.10,3.34,0.09,18.77%,54.21%,3.12%,3.07%,265.40,0.40,223.27,42.13,3.73,2.10,2.10,0.23,18.73%
2023-12-31,5.72亿,7.02%,5.22亿,8.53%,30.30亿,-1.62%,0.6900,4.61,0.10,3.20,0.92,18.88%,55.63%,15.03%,14.82%,233.89,1.84,195.62,38.27,3.18,1.85,1.85,0.28,21.96%
2023-09-30,3.46亿,5.69%,3.07亿,5.88%,19.25亿,-2.90%,0.4200,4.39,0.06,3.00,0.39,17.99%,54.59%,9.36%,9.54%,271.52,1.13,239.21,32.30,3.64,2.35,2.35,0.23,18.53%
2023-06-30,2.19亿,3.78%,1.94亿,0.97%,12.72亿,-4.74%,0.2700,4.23,0.06,2.85,0.34,17.24%,54.19%,6.03%,6.27%,261.61,0.78,231.01,30.61,3.27,2.12,2.12,0.24,19.22%
2023-03-31,1.11亿,5.28%,1.03亿,4.41%,6.20亿,-7.57%,0.1400,4.68,0.06,3.31,0.14,17.91%,54.34%,2.90%,2.86%,269.10,0.38,235.60,33.49,3.91,2.43,2.43,0.21,17.13%
2022-12-31,5.35亿,-2.07%,4.81亿,-6.72%,30.80亿,-3.14%,0.6500,4.55,0.06,3.18,0.86,17.33%,53.10%,14.33%,14.16%,222.35,1.84,195.89,26.47,3.65,2.30,2.30,0.24,19.35%
2022-09-30,3.28亿,3.24%,2.90亿,0.85%,19.82亿,-0.36%,0.4000,4.28,0.06,3.03,0.36,16.53%,53.15%,9.03%,9.22%,271.02,1.09,246.82,24.19,3.10,1.91,1.91,0.25,20.17%
2022-06-30,2.11亿,0.68%,1.92亿,0.14%,13.35亿,2.06%,0.2600,4.14,0.04,2.89,0.24,15.83%,52.81%,5.93%,6.17%,262.41,0.75,239.90,22.50,2.91,1.72,1.72,0.27,21.41%
2022-03-31,1.05亿,13.82%,9824.69万,6.31%,6.71亿,6.84%,0.1300,4.59,0.05,3.35,0.03,15.72%,53.12%,2.81%,2.77%,256.44,0.39,231.36,25.08,3.45,2.26,2.26,0.23,18.46%
2021-12-31,5.46亿,5.69%,5.16亿,7.01%,31.79亿,10.62%,0.6700,4.47,0.05,3.23,0.94,17.17%,52.14%,15.73%,14.75%,209.37,1.94,185.63,23.74,2.78,1.78,1.78,0.27,21.49%
2021-09-30,3.17亿,15.49%,2.88亿,20.09%,19.89亿,17.10%,0.3900,4.17,0.07,2.98,0.13,15.95%,55.13%,9.02%,9.18%,280.31,1.05,257.95,22.35,3.05,1.63,1.63,0.27,21.22%
2021-06-30,2.10亿,25.37%,1.92亿,34.47%,13.08亿,18.91%,0.2600,4.05,0.06,2.87,0.13,16.04%,56.22%,6.06%,6.27%,288.58,0.68,265.33,23.25,2.64,1.43,1.43,0.31,23.93%
2021-03-31,9263.92万,21.52%,9241.64万,38.30%,6.28亿,22.80%,0.1100,4.40,0.06,3.22,0.0040,14.76%,57.12%,2.57%,2.55%,296.46,0.33,270.60,25.86,2.99,1.85,1.85,0.29,22.35%
2020-12-31,5.16亿,1.89%,4.82亿,10.33%,28.74亿,3.06%,0.6200,4.20,0.13,3.02,0.78,17.97%,53.90%,14.27%,14.43%,243.05,1.67,215.67,27.38,2.82,1.91,1.91,0.25,20.11%
2020-09-30,2.75亿,11.78%,2.40亿,13.38%,16.99亿,1.29%,0.3300,4.11,0.10,2.81,0.11,16.18%,54.10%,7.82%,7.93%,331.78,0.89,304.95,26.83,2.98,1.64,1.64,0.22,17.95%
2020-06-30,1.67亿,8.11%,1.43亿,13.51%,11.00亿,-0.41%,0.2000,3.95,0.10,2.69,0.05,15.22%,53.66%,4.86%,5.02%,328.19,0.60,300.60,27.59,2.86,1.56,1.56,0.22,18.08%
2020-03-31,7623.12万,-5.95%,6682.49万,-9.74%,5.11亿,-2.02%,0.0900,4.32,0.09,3.07,-0.22,14.91%,53.96%,2.12%,2.09%,351.98,0.28,322.00,29.98,3.44,2.12,2.12,0.20,16.39%
2019-12-31,5.07亿,-6.72%,4.37亿,-10.88%,27.89亿,-4.44%,0.6100,4.23,0.09,2.98,1.02,18.17%,52.00%,14.17%,14.22%,260.34,1.62,222.47,37.88,2.38,1.59,1.59,0.32,24.21%
2019-09-30,2.46亿,-15.44%,2.11亿,-18.66%,16.77亿,-4.88%,0.2900,3.74,0.27,2.57,0.74,14.66%,51.78%,7.22%,7.56%,312.99,0.98,276.61,36.38,2.55,1.55,1.55,0.30,22.95%
2019-06-30,1.55亿,-16.22%,1.26亿,-21.11%,11.05亿,-3.58%,0.1900,3.64,0.28,2.47,0.56,14.02%,50.30%,4.61%,4.89%,296.92,0.70,257.77,39.15,2.47,1.55,1.55,0.31,23.60%
2019-03-31,8105.08万,-16.32%,7403.47万,-15.80%,5.22亿,-5.55%,0.1000,4.09,0.28,2.86,0.36,15.54%,49.80%,2.28%,2.28%,322.80,0.32,280.55,42.25,3.06,1.99,1.99,0.25,20.27%
2018-12-31,5.43亿,10.11%,4.90亿,6.68%,29.18亿,11.55%,0.6500,4.09,0.28,2.76,0.40,18.62%,49.82%,16.19%,15.26%,232.69,1.90,189.64,43.04,2.85,0.93,0.93,0.28,22.14%
2018-09-30,2.91亿,20.84%,2.60亿,15.55%,17.63亿,14.60%,0.3400,3.80,0.28,2.61,-0.31,16.49%,50.56%,6.22%,8.82%,305.37,1.01,266.11,39.25,2.63,0.59,0.59,0.31,23.51%
2018-06-30,1.85亿,16.56%,1.59亿,8.80%,11.46亿,19.21%,0.2100,3.64,0.27,2.49,0.08,16.13%,50.66%,5.72%,5.84%,282.47,0.74,244.63,37.83,2.44,0.67,0.67,0.34,25.32%
2018-03-31,9686.19万,22.13%,8793.06万,18.39%,5.52亿,28.04%,0.1100,3.73,0.25,2.63,0.10,17.54%,50.93%,3.04%,2.98%,284.31,0.37,243.37,40.94,2.46,0.82,0.82,0.35,25.75%
2017-12-31,4.93亿,12.40%,4.60亿,12.33%,26.16亿,13.18%,0.6000,3.61,0.24,2.51,0.42,18.86%,49.58%,17.05%,15.71%,229.15,1.94,185.22,43.93,2.79,1.01,1.01,0.28,21.71%
2017-09-30,2.41亿,-1.21%,2.25亿,0.19%,15.39亿,14.16%,0.2800,3.29,0.18,2.27,-0.18,15.64%,49.54%,8.16%,8.44%,299.98,1.06,253.78,46.19,2.63,0.93,0.93,0.28,22.05%
2017-06-30,1.59亿,-6.36%,1.46亿,-6.12%,9.61亿,9.10%,0.1900,3.25,0.17,2.26,-0.20,16.50%,50.22%,5.73%,5.61%,310.78,0.68,265.76,45.01,2.93,0.79,0.79,0.26,20.33%
2017-03-31,7930.84万,-10.39%,7427.39万,-9.23%,4.31亿,0.06%,0.0900,3.25,0.16,2.18,-0.05,18.39%,50.25%,3.18%,2.82%,334.60,0.31,286.17,48.43,3.01,0.97,0.97,0.25,20.01%
2016-12-31,4.39亿,9.42%,4.09亿,7.81%,23.12亿,10.46%,0.5200,3.13,0.10,2.13,0.49,18.99%,50.24%,15.73%,16.50%,222.90,1.96,183.42,39.48,2.45,1.07,1.07,0.33,24.59%
2016-09-30,2.44亿,-2.77%,2.24亿,-2.04%,13.48亿,3.80%,0.2900,2.89,0.09,1.93,0.05,18.07%,50.76%,10.26%,9.91%,284.11,1.08,250.74,33.36,2.98,0.95,0.95,0.26,20.80%
2016-06-30,1.69亿,-7.41%,1.56亿,-8.06%,8.81亿,2.15%,0.2040,2.79,0.09,1.84,0.09,19.22%,51.21%,7.40%,7.14%,267.05,0.77,234.80,32.25,2.98,0.99,0.99,0.26,20.88%
