报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1028.69万,-68.51%,-889.30万,-140.73%,25.08亿,-3.98%,0.0094,2.86,3.47,-1.98,-0.19,0.57%,9.33%,0.33%,0.33%,106.35,7.12,25.27,81.08,1.16,0.94,0.76,1.21,53.28%
2024-03-31,-271.67万,-126.86%,-579.18万,-202.45%,13.09亿,7.13%,-0.0025,2.85,3.47,-1.99,-0.22,0.03%,8.47%,-0.09%,-0.09%,94.33,4.04,22.28,72.05,1.27,1.00,0.77,1.19,52.78%
2023-12-31,-1928.70万,-124.90%,-6167.69万,-221.36%,51.96亿,25.38%,-0.0177,2.86,3.47,-1.99,-0.39,0.65%,10.73%,-0.62%,-0.62%,88.50,13.39,26.89,61.61,1.12,0.93,0.73,1.18,52.43%
2023-09-30,3579.97万,-65.36%,2210.93万,-75.98%,40.46亿,45.11%,0.0329,2.90,3.47,-1.94,-0.44,1.73%,9.47%,1.14%,1.13%,81.39,9.47,28.51,52.88,1.37,1.02,0.83,1.14,51.92%
2023-06-30,3266.61万,-46.52%,2183.65万,-57.67%,26.12亿,49.28%,0.0300,2.90,3.47,-1.94,-0.22,2.03%,9.19%,1.04%,1.03%,77.97,5.90,30.50,47.47,1.27,0.95,0.72,1.04,49.78%
2023-03-31,1011.26万,-47.86%,565.30万,-56.34%,12.22亿,57.02%,0.0093,2.88,3.47,-1.96,-0.32,1.37%,9.37%,0.32%,0.32%,80.50,2.49,36.10,44.40,1.30,0.89,0.64,1.06,50.27%
2022-12-31,7745.34万,-63.25%,5082.14万,-70.53%,41.44亿,23.01%,0.0898,2.87,3.47,-1.97,-0.08,2.68%,12.13%,4.03%,2.48%,68.40,11.69,30.81,37.59,1.33,1.09,0.99,1.32,55.89%
2022-09-30,1.03亿,-49.99%,9204.22万,-45.71%,27.89亿,11.22%,0.1198,2.31,3.30,-2.46,-0.28,4.18%,12.51%,5.34%,5.19%,67.14,8.30,32.53,34.61,1.05,0.72,0.59,1.87,63.71%
2022-06-30,6107.53万,-65.90%,5158.32万,-71.23%,17.50亿,7.37%,0.0708,2.26,3.30,-2.50,0.02,3.79%,11.73%,3.19%,3.14%,57.86,6.16,29.21,28.65,0.87,0.69,0.56,1.74,62.37%
2022-03-31,1939.57万,-87.10%,1294.74万,-91.25%,7.78亿,-15.53%,0.0225,2.21,3.30,-2.55,0.02,2.73%,10.54%,1.02%,1.02%,58.90,2.91,30.89,28.00,0.75,0.57,0.48,1.58,60.06%
