报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,4.17亿,53.99%,3.82亿,56.14%,32.35亿,20.23%,0.8800,8.95,2.58,5.76,1.31,12.96%,31.81%,9.61%,9.61%,117.12,2.96,60.90,56.23,1.06,0.82,0.75,0.97,48.78%
2024-03-31,1.88亿,67.56%,1.64亿,61.67%,16.29亿,12.56%,0.4100,8.97,2.55,5.76,0.60,11.86%,30.06%,4.39%,4.33%,114.23,1.45,62.00,52.23,1.03,0.80,0.79,0.95,48.19%
2023-12-31,5.38亿,9.08%,4.69亿,7.27%,52.94亿,-3.78%,1.1300,8.99,2.52,5.37,3.03,10.20%,28.42%,12.36%,12.36%,164.45,3.45,104.48,59.98,1.04,0.75,0.74,0.93,47.65%
2023-09-30,4.12亿,-2.71%,3.72亿,-3.72%,41.00亿,-6.70%,0.8500,8.99,2.72,5.20,1.80,10.11%,28.55%,9.44%,9.47%,166.97,2.77,97.41,69.56,1.03,0.77,0.76,0.89,46.53%
2023-06-30,2.71亿,-13.16%,2.45亿,-16.23%,26.91亿,-13.54%,0.5600,8.87,2.73,4.89,1.25,10.13%,28.41%,6.16%,6.28%,169.60,1.76,102.09,67.50,1.04,0.74,0.74,0.87,45.90%
2023-03-31,1.12亿,-41.14%,1.02亿,-45.76%,14.47亿,-20.53%,0.2300,8.99,2.76,4.88,0.65,7.86%,26.68%,2.58%,2.57%,158.82,0.94,96.13,62.69,1.17,0.83,0.82,0.81,44.05%
2022-12-31,4.94亿,5.84%,4.37亿,0.18%,55.02亿,-9.12%,1.0800,8.83,2.75,4.65,1.82,9.11%,26.74%,13.54%,11.50%,214.60,2.30,156.84,57.76,1.19,0.79,0.79,0.97,48.56%
2022-09-30,4.24亿,25.96%,3.86亿,20.83%,43.94亿,-5.18%,0.9400,8.71,2.78,4.64,0.45,9.92%,26.59%,12.05%,10.01%,213.64,1.77,152.31,61.33,1.46,0.95,0.95,0.99,49.21%
2022-06-30,3.12亿,21.26%,2.92亿,18.86%,31.12亿,-7.62%,0.7000,7.58,1.52,4.77,-0.42,10.28%,26.48%,9.40%,9.14%,213.35,1.16,155.66,57.69,1.27,0.70,0.70,1.32,56.20%
2022-03-31,1.91亿,37.43%,1.87亿,38.65%,18.21亿,3.91%,0.4300,7.76,1.49,4.86,-0.76,10.72%,26.17%,5.67%,5.51%,185.27,0.66,135.79,49.48,1.22,0.64,0.64,1.24,54.67%
2021-12-31,4.66亿,48.67%,4.36亿,156.33%,60.54亿,71.91%,1.0500,7.32,1.39,4.43,-0.44,7.87%,24.73%,15.14%,14.29%,165.32,2.84,126.60,38.71,1.17,0.49,0.49,1.34,56.60%
2021-09-30,3.37亿,41.09%,3.20亿,78.29%,46.35亿,81.14%,0.7600,7.06,1.42,4.21,-0.35,7.45%,23.44%,11.15%,10.69%,153.36,2.42,111.61,41.75,1.22,0.57,0.51,1.13,52.41%
2021-06-30,2.57亿,206.87%,2.46亿,152.39%,33.68亿,105.20%,0.5900,6.88,1.42,4.03,0.28,7.80%,22.46%,8.41%,8.37%,118.07,2.26,79.67,38.40,1.19,0.67,0.60,0.94,47.80%
2021-03-31,1.39亿,189.47%,1.35亿,122.72%,17.52亿,78.88%,0.3100,6.87,1.41,4.02,0.42,8.05%,22.82%,4.59%,4.52%,100.77,1.47,61.07,39.70,1.35,0.96,0.90,0.84,45.10%
2020-12-31,3.14亿,4.07%,1.70亿,-38.91%,35.21亿,-2.40%,0.7100,6.56,1.41,3.71,2.05,8.96%,25.17%,11.28%,10.73%,180.66,2.62,137.27,43.39,1.47,0.89,0.83,0.72,41.20%
2020-09-30,2.39亿,-5.59%,1.79亿,-31.78%,25.59亿,-12.25%,0.5400,6.38,1.40,3.62,1.73,9.44%,26.38%,8.68%,8.39%,167.77,2.22,121.43,46.34,1.99,1.42,1.37,0.53,34.21%
2020-06-30,8374.04万,-56.30%,9740.60万,-39.71%,16.42亿,-20.01%,0.1900,6.05,1.38,3.28,0.71,5.22%,26.63%,3.11%,3.11%,170.02,1.46,122.93,47.09,2.16,1.49,1.47,0.47,31.48%
2020-03-31,4789.40万,-59.33%,6064.13万,-14.90%,9.80亿,-13.74%,0.1100,6.11,1.38,3.34,-0.04,5.18%,26.28%,1.79%,1.76%,154.47,0.84,106.53,47.94,2.03,1.39,1.35,0.52,33.51%
2019-12-31,3.01亿,-33.64%,2.79亿,-36.78%,36.08亿,-13.09%,0.6800,5.96,1.38,3.23,0.56,8.47%,29.05%,11.86%,11.34%,177.21,2.66,135.21,41.99,1.97,1.08,1.04,0.55,34.80%
2019-09-30,2.53亿,-31.86%,2.63亿,-32.91%,29.16亿,-9.63%,0.5700,5.83,1.39,3.18,0.54,8.78%,27.71%,9.97%,9.73%,158.42,2.41,112.02,46.40,1.81,1.17,1.17,0.63,38.06%
2019-06-30,1.92亿,-12.91%,1.62亿,-22.19%,20.52亿,0.08%,0.4300,5.68,1.38,3.04,0.58,9.44%,26.92%,7.55%,7.57%,143.45,1.81,99.23,44.22,1.81,1.25,1.22,0.66,39.30%
2019-03-31,1.18亿,0.88%,7126.05万,-32.05%,11.36亿,6.13%,0.2600,8.47,2.44,4.69,0.29,10.52%,26.03%,4.62%,4.52%,127.71,1.06,85.22,42.49,2.07,0.79,0.79,0.58,36.11%
2018-12-31,4.54亿,40.18%,4.41亿,42.33%,41.52亿,48.98%,1.0200,8.10,2.42,4.30,-0.07,10.97%,28.08%,19.81%,18.24%,123.90,3.81,94.39,29.52,2.06,0.61,0.61,0.58,36.21%
2018-09-30,3.71亿,58.26%,3.92亿,74.90%,32.27亿,52.53%,0.8400,7.86,2.34,4.19,0.14,11.49%,28.25%,16.40%,15.43%,115.98,3.18,84.86,31.12,1.94,0.58,0.58,0.64,38.85%
2018-06-30,2.20亿,57.34%,2.08亿,55.59%,20.51亿,48.38%,0.5000,7.35,2.34,3.69,0.29,10.73%,27.43%,9.97%,9.79%,109.14,2.17,82.78,26.36,1.92,0.55,0.55,0.66,39.86%
2018-03-31,1.17亿,43.42%,1.05亿,37.32%,10.70亿,48.97%,0.3800,10.87,3.95,5.45,0.58,10.91%,26.71%,5.33%,5.19%,94.08,1.31,68.59,25.49,1.98,0.52,0.52,0.63,38.66%
2017-12-31,3.24亿,47.02%,3.10亿,48.29%,27.87亿,50.05%,1.0700,10.31,3.95,4.88,3.02,11.62%,30.73%,16.84%,15.21%,123.08,3.74,96.34,26.73,1.88,0.36,0.36,0.69,40.70%
2017-09-30,2.34亿,46.57%,2.24亿,39.73%,21.15亿,48.49%,0.7900,9.88,3.95,4.55,2.13,11.07%,29.79%,12.55%,11.48%,100.46,3.75,71.91,28.55,1.92,0.89,0.89,0.66,39.88%
2017-06-30,1.40亿,43.27%,1.33亿,34.28%,13.82亿,42.84%,0.4800,9.42,3.95,4.09,1.64,10.11%,29.68%,7.82%,7.18%,99.20,2.68,67.12,32.09,1.90,1.00,1.00,0.70,41.28%
2017-03-31,8138.09万,53.46%,7637.28万,59.09%,7.18亿,37.50%,0.3900,9.46,3.95,4.14,0.59,11.33%,30.19%,5.49%,4.16%,89.71,1.50,59.99,29.73,2.17,1.15,1.15,0.55,35.40%
2016-12-31,2.20亿,29.61%,2.09亿,31.04%,18.57亿,16.68%,1.4200,6.50,0.02,4.99,1.81,11.89%,31.33%,24.14%,21.86%,135.14,3.56,100.99,34.16,1.28,0.61,0.61,0.97,49.31%
2016-09-30,1.60亿,22.09%,1.60亿,35.72%,14.25亿,12.34%,1.0300,6.12,0.02,4.71,1.50,11.24%,30.92%,17.81%,16.86%,124.83,3.21,84.15,40.68,1.34,0.79,0.79,0.77,43.46%
2016-06-30,9760.19万,False,9938.34万,False,9.68亿,False,0.6300,5.72,0.02,4.31,1.03,10.12%,30.53%,11.26%,11.02%,123.17,2.23,80.58,42.59,1.18,0.79,0.79,0.86,46.16%
2016-03-31,5303.02万,False,4800.46万,False,5.22亿,False,0.3400,False,False,False,-0.11,10.15%,28.74%,6.22%,False,False,False,False,False,False,False,False,False,False
2015-12-31,1.70亿,-12.59%,1.59亿,-2.13%,15.92亿,-7.63%,1.1000,5.37,0.02,3.97,1.75,10.64%,29.98%,22.49%,20.42%,156.48,2.99,120.59,35.89,1.22,0.59,0.59,0.87,46.67%
2015-09-30,1.31亿,-11.01%,1.18亿,-12.35%,12.68亿,-7.14%,0.8400,False,False,False,1.05,10.28%,29.03%,17.24%,False,False,False,False,False,False,False,False,False,False
2014-12-31,1.95亿,13.80%,1.63亿,12.03%,17.23亿,11.52%,1.2600,4.44,0.02,3.08,1.51,11.35%,28.34%,32.20%,28.28%,161.47,2.87,125.43,36.04,1.01,0.43,0.43,1.14,53.28%
2014-09-30,1.47亿,False,1.35亿,False,13.66亿,False,0.9500,4.19,0.02,2.92,0.94,10.87%,28.32%,24.75%,22.63%,157.31,2.40,112.58,44.73,1.04,0.52,0.52,1.19,54.27%
2013-12-31,1.71亿,239.17%,1.45亿,218.28%,15.45亿,49.61%,1.1000,3.31,0.0100,2.05,1.72,11.28%,29.07%,38.79%,33.27%,163.24,2.97,121.11,42.13,1.06,0.46,0.46,1.63,61.61%
2012-12-31,5040.76万,-29.50%,4565.03万,-33.53%,10.33亿,-23.38%,0.3300,2.41,0.0100,1.23,0.97,5.01%,25.86%,14.36%,13.49%,202.08,2.60,138.50,63.57,1.03,0.52,0.52,1.63,61.76%
2011-12-31,7150.15万,False,6867.87万,False,13.48亿,False,0.4600,2.11,0.03,0.93,0.24,5.17%,23.16%,24.34%,21.89%,158.03,3.39,106.13,51.90,1.02,0.55,0.55,2.37,70.18%
