报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,25.19亿,66.26%,23.88亿,60.19%,246.48亿,39.49%,0.7260,7.92,3.08,3.63,0.79,12.00%,15.28%,9.47%,9.17%,39.58,4.79,37.57,2.01,2.22,1.33,1.30,0.35,23.35%
2024-03-31,11.64亿,31.53%,10.35亿,17.66%,113.58亿,20.28%,0.3360,7.76,3.08,3.47,0.27,11.84%,14.34%,4.42%,4.32%,41.53,2.32,38.71,2.82,2.10,1.27,1.21,0.35,23.51%
2023-12-31,39.56亿,-13.41%,39.30亿,-9.57%,426.69亿,-11.96%,1.1400,7.42,3.08,3.13,1.69,11.06%,15.81%,16.46%,15.37%,44.66,9.02,39.93,4.73,1.62,0.93,0.90,0.39,25.60%
2023-09-30,25.05亿,-33.44%,24.74亿,-33.51%,297.61亿,-20.74%,0.7220,7.01,3.08,2.73,1.31,10.01%,15.04%,10.61%,10.30%,50.79,6.03,44.80,5.99,1.25,0.63,0.59,0.48,29.45%
2023-06-30,15.15亿,-43.16%,14.91亿,-43.69%,176.70亿,-28.71%,0.4370,6.72,3.08,2.45,0.60,10.17%,15.47%,6.55%,6.50%,53.86,3.75,47.98,5.88,1.07,0.37,0.34,0.44,27.74%
2023-03-31,8.85亿,-21.32%,8.80亿,-21.21%,94.43亿,-13.35%,0.2550,6.70,3.08,2.43,0.41,10.98%,15.75%,3.88%,3.81%,50.22,2.02,44.47,5.76,1.02,0.49,0.47,0.53,31.82%
2022-12-31,45.68亿,37.06%,43.46亿,31.24%,484.63亿,16.08%,1.3200,6.45,3.08,2.17,1.99,10.87%,14.94%,22.32%,20.44%,34.08,11.85,30.39,3.69,0.91,0.45,0.45,0.62,35.29%
2022-09-30,37.64亿,15.95%,37.22亿,15.79%,375.49亿,16.59%,1.0850,6.22,3.08,1.98,1.36,11.71%,16.29%,18.74%,17.43%,34.03,8.27,32.66,1.38,0.72,0.25,0.24,0.64,35.53%
2022-06-30,26.65亿,32.44%,26.47亿,33.19%,247.86亿,13.11%,0.7700,5.91,3.08,1.67,0.91,12.68%,17.58%,13.63%,13.00%,33.12,5.57,32.31,0.81,0.74,0.25,0.23,0.72,38.31%
2022-03-31,11.24亿,64.86%,11.16亿,65.52%,108.97亿,7.78%,0.3200,5.57,3.08,1.33,0.48,12.64%,18.27%,5.99%,5.82%,37.58,2.51,35.84,1.74,0.73,0.34,0.31,0.91,44.07%
2021-12-31,33.33亿,269.29%,33.12亿,329.63%,417.51亿,40.90%,1.0700,5.25,3.08,1.01,2.01,10.11%,20.37%,24.56%,18.25%,36.58,10.08,35.73,0.85,0.55,0.20,0.18,0.93,44.74%
2021-09-30,32.46亿,469.15%,32.14亿,648.51%,322.05亿,61.47%,1.0400,4.83,2.57,1.13,1.71,12.27%,24.52%,24.01%,21.39%,42.29,6.74,40.06,2.23,0.40,0.11,0.09,1.40,54.30%
2021-06-30,20.13亿,727.24%,19.88亿,1753.02%,219.12亿,80.89%,0.6400,4.43,2.57,0.73,1.32,11.11%,22.03%,15.58%,14.43%,38.57,4.84,37.15,1.42,0.37,0.12,0.10,1.74,59.70%
2021-03-31,6.82亿,276.86%,6.74亿,476.66%,101.10亿,68.69%,0.2200,4.00,2.57,0.31,0.47,8.18%,16.65%,5.61%,5.45%,42.78,2.20,41.00,1.78,0.41,0.11,0.09,2.13,64.60%
2020-12-31,9.03亿,82.25%,7.71亿,128.31%,295.73亿,21.78%,0.2900,3.77,2.57,0.10,1.59,4.17%,14.20%,7.94%,7.65%,51.52,7.33,49.09,2.44,0.35,0.10,0.08,2.31,66.46%
2020-09-30,5.70亿,95.19%,4.29亿,132.06%,198.93亿,10.89%,0.1800,3.67,2.56,-0.0100,1.23,4.05%,14.81%,5.09%,4.97%,62.68,4.54,59.47,3.21,0.37,0.13,0.11,2.50,68.19%
2020-06-30,2.43亿,51.38%,1.07亿,14.69%,120.68亿,11.28%,0.0800,3.56,2.56,-0.12,0.69,2.93%,12.62%,2.21%,2.18%,63.85,2.96,60.75,3.10,0.34,0.11,0.10,2.49,68.21%
2020-03-31,1.81亿,257.77%,1.17亿,1429.03%,59.93亿,18.14%,0.0600,3.53,2.56,-0.14,0.12,4.03%,14.16%,1.65%,1.64%,65.03,1.47,61.03,4.00,0.36,0.16,0.13,2.45,67.95%
2019-12-31,4.95亿,133.78%,3.38亿,122.61%,242.84亿,11.96%,0.1900,3.49,2.56,-0.19,1.18,2.25%,13.36%,5.81%,4.54%,67.20,5.70,63.15,4.05,0.44,0.24,0.22,2.47,68.23%
2019-09-30,2.92亿,164.37%,1.85亿,100.47%,179.39亿,12.80%,0.1100,3.29,2.47,-0.32,0.98,1.82%,11.59%,3.47%,3.40%,71.29,4.04,66.79,4.50,0.41,0.18,0.18,3.37,75.54%
2019-06-30,1.61亿,232.98%,9352.37万,151.22%,108.45亿,3.44%,0.0600,3.24,2.47,-0.38,0.63,1.67%,11.88%,1.92%,1.90%,82.07,2.35,76.48,5.59,0.44,0.20,0.20,3.52,76.09%
2019-03-31,5058.07万,148.32%,764.96万,106.88%,50.73亿,-0.98%,0.0200,3.20,2.47,-0.42,0.27,1.29%,11.07%,0.61%,0.61%,83.75,1.17,77.23,6.51,0.50,0.28,0.28,3.51,75.79%
2018-12-31,-14.66亿,-323.14%,-14.93亿,-337.47%,216.89亿,-1.99%,-0.5600,3.17,2.47,-0.44,0.13,-8.05%,7.12%,-16.19%,-17.74%,80.29,4.76,75.70,4.60,0.46,0.24,0.24,3.43,75.44%
2018-09-30,1.11亿,-73.86%,9229.76万,-78.25%,159.04亿,-3.06%,0.0400,3.78,2.47,0.17,0.92,0.76%,11.23%,1.11%,1.12%,96.78,2.97,90.81,5.97,0.55,0.26,0.26,2.80,71.33%
2018-06-30,4826.44万,-67.52%,3722.80万,-74.29%,104.85亿,3.70%,0.0200,3.76,2.47,0.14,0.66,0.51%,10.77%,0.49%,0.49%,87.67,2.20,81.90,5.76,0.52,0.26,0.26,2.66,70.33%
2018-03-31,-1.05亿,-188.80%,-1.11亿,-195.65%,51.24亿,8.32%,-0.0400,3.74,2.44,0.16,0.18,-2.50%,8.05%,-1.07%,-1.07%,88.65,1.08,83.23,5.42,0.53,0.27,0.27,2.59,69.83%
2017-12-31,6.57亿,491.20%,6.29亿,523.61%,221.30亿,42.23%,0.2500,3.79,2.44,0.20,0.78,3.24%,13.03%,6.86%,6.66%,76.85,4.99,72.15,4.70,0.55,0.28,0.28,2.53,69.53%
2017-09-30,4.23亿,132.48%,4.24亿,189.96%,164.06亿,47.69%,0.1600,3.71,2.46,0.11,0.75,3.11%,12.13%,4.48%,4.38%,74.24,4.11,65.76,8.48,0.57,0.33,0.33,2.48,69.27%
2017-06-30,1.49亿,190.78%,1.45亿,730.23%,101.10亿,42.22%,0.0600,3.60,2.46,0.0029,0.33,1.70%,11.00%,1.58%,1.56%,77.25,2.64,68.10,9.14,0.56,0.30,0.30,2.32,67.96%
2017-03-31,1.18亿,383.43%,1.16亿,281.59%,47.30亿,57.47%,0.0500,3.59,2.46,-0.0085,0.16,2.75%,12.44%,1.26%,1.25%,79.72,1.26,71.45,8.27,0.56,0.29,0.29,2.29,67.81%
2016-12-31,1.11亿,278.07%,1.01亿,127.18%,155.59亿,-1.95%,0.0500,3.54,2.46,-0.05,0.35,1.33%,14.17%,1.76%,1.20%,82.75,4.75,75.71,7.03,0.57,0.32,0.32,2.39,69.10%
2016-09-30,1.82亿,291.10%,1.46亿,257.10%,111.07亿,-6.95%,0.0700,3.07,1.92,-0.04,1.41,2.58%,14.01%,3.17%,3.12%,80.51,3.73,72.39,8.12,0.50,0.28,0.28,4.00,76.82%
2016-06-30,5110.26万,160.82%,1743.86万,122.60%,71.07亿,-7.13%,0.0200,2.99,1.92,-0.10,0.32,1.41%,12.33%,0.90%,0.90%,86.37,2.32,77.54,8.82,0.49,0.21,0.21,3.88,76.52%
2016-03-31,-4159.11万,46.47%,-6398.72万,19.51%,30.04亿,-3.51%,-0.0200,2.95,1.92,-0.15,0.03,-1.10%,10.38%,-0.01%,-0.75%,96.90,1.02,88.49,8.41,0.47,0.18,0.18,3.89,76.62%
2015-12-31,2939.35万,105.93%,-3.71亿,27.53%,158.52亿,-18.72%,0.0200,2.96,1.92,-0.13,1.62,-2.77%,7.05%,0.57%,0.52%,67.61,5.74,62.77,4.85,0.49,0.27,0.27,4.03,77.31%
2015-09-30,-9516.59万,70.35%,-9315.62万,71.10%,119.27亿,-13.51%,-0.0540,2.96,1.98,-0.19,0.67,-2.43%,9.45%,-1.61%,-1.69%,80.66,3.64,74.15,6.51,0.53,0.20,0.20,3.80,75.83%
2015-06-30,-8402.89万,71.53%,-7716.66万,75.70%,76.47亿,-19.58%,-0.0490,2.97,1.98,-0.18,0.17,-2.02%,10.12%,-1.79%,-1.33%,85.88,2.25,80.06,5.82,0.58,0.25,0.25,3.86,76.09%
2015-03-31,-7769.01万,56.49%,-7949.52万,57.67%,31.12亿,-27.61%,-0.0400,2.18,1.20,-0.23,-0.36,-4.15%,8.44%,-1.68%,-2.33%,103.76,0.91,98.79,4.96,0.48,0.14,0.14,5.90,81.20%
2014-12-31,-4.96亿,-3181.75%,-5.12亿,-107.97%,195.04亿,27.90%,-0.2900,2.23,1.20,-0.18,0.19,-3.78%,4.26%,-12.75%,-13.62%,54.66,6.95,51.77,2.89,0.52,0.19,0.19,5.75,80.75%
2014-09-30,-3.21亿,-138.44%,-3.22亿,-72.60%,137.89亿,46.32%,-0.1890,2.34,1.19,-0.06,0.52,-3.17%,4.55%,-7.77%,-8.09%,60.54,4.65,58.13,2.41,0.54,0.14,0.14,5.18,78.96%
2014-06-30,-2.95亿,-129.37%,-3.18亿,-79.12%,93.14亿,62.38%,-0.1810,2.34,1.19,-0.07,0.88,-4.74%,2.96%,-7.87%,-8.19%,51.65,3.65,49.27,2.37,0.54,0.22,0.22,5.24,79.15%
2014-03-31,-1.79亿,-139.54%,-1.88亿,-90.89%,41.35亿,72.47%,-0.1200,2.42,1.19,0.0100,0.39,-6.82%,1.40%,-4.69%,-4.80%,59.51,1.57,57.20,2.30,0.51,0.17,0.17,4.92,78.07%
2013-12-31,1609.27万,18.87%,-2.46亿,-100.33%,149.28亿,39.61%,0.0100,2.53,1.20,0.13,1.51,-0.74%,4.55%,0.41%,0.41%,58.19,6.79,53.04,5.16,0.50,0.18,0.18,4.50,76.42%
2013-09-30,-1.35亿,-513.30%,-1.87亿,-81.80%,94.91亿,43.80%,-0.0870,2.43,1.18,0.03,0.32,-1.52%,5.13%,-3.50%,-3.59%,72.04,4.01,67.38,4.65,0.49,0.15,0.15,4.37,77.14%
2013-06-30,-1.29亿,-378.20%,-1.77亿,-98.59%,57.57亿,43.94%,-0.0840,2.44,1.19,0.04,0.0011,-2.28%,4.40%,-3.33%,-3.43%,76.74,2.80,64.34,12.40,0.53,0.26,0.26,4.27,76.70%
2013-03-31,-7453.33万,-213.30%,-9839.22万,-49.89%,23.97亿,35.64%,-0.0480,2.50,1.19,0.10,-0.05,-3.23%,4.89%,-1.92%,-1.94%,84.77,1.19,75.95,8.82,0.52,0.26,0.26,3.88,75.04%
2012-12-31,1353.76万,-86.48%,-1.23亿,-292.21%,106.93亿,33.01%,0.0090,2.55,1.19,0.15,0.62,0.27%,5.77%,0.34%,0.35%,55.34,7.10,50.69,4.64,0.51,0.26,0.26,3.52,73.42%
2012-09-30,-2194.57万,-124.30%,-1.03亿,-256.28%,66.00亿,11.40%,-0.0140,2.52,1.18,0.13,0.55,-0.18%,6.71%,-0.54%,-0.57%,63.52,4.29,62.95,0.57,0.76,0.24,0.24,3.36,72.48%
2012-06-30,-2690.96万,-185.82%,-8927.48万,-1200.08%,40.00亿,0.36%,-0.0170,2.56,1.23,0.12,0.52,-0.53%,6.74%,-0.63%,-0.64%,62.66,2.89,62.37,0.29,0.82,0.29,0.29,2.97,70.05%
2012-03-31,-2378.95万,-914.17%,-6564.31万,-461.83%,17.67亿,-9.21%,-0.0150,2.59,1.23,0.15,0.21,-1.11%,6.10%,-0.61%,-0.61%,65.12,1.39,64.96,0.16,0.92,0.51,0.51,2.78,68.82%
2011-12-31,1.00亿,228.50%,6392.59万,551.49%,80.39亿,9.29%,0.0650,2.60,1.23,0.17,0.57,1.50%,10.23%,2.44%,2.42%,59.46,6.06,59.39,0.07,0.88,0.50,0.50,2.47,66.54%
2011-09-30,9031.31万,561.83%,6574.32万,342.00%,59.25亿,21.86%,0.0590,2.58,1.21,0.17,0.16,1.91%,10.97%,2.21%,2.21%,66.77,4.08,66.24,0.52,1.04,0.43,0.43,2.11,63.42%
2011-06-30,3135.51万,177.49%,811.53万,150.48%,39.91亿,24.14%,0.0200,3.33,1.90,0.17,-0.04,0.98%,9.55%,0.79%,0.80%,62.93,2.96,60.77,2.16,1.20,0.58,0.58,2.02,62.71%
2011-03-31,292.19万,-85.22%,-1168.38万,-163.58%,19.50亿,27.88%,0.0020,3.33,1.90,0.17,-0.12,0.06%,8.43%,0.07%,0.07%,64.66,1.40,64.41,0.24,1.35,0.65,0.65,1.89,61.41%
