报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,8869.34万,-47.80%,5749.21万,0.79%,19.55亿,-10.04%,0.0900,3.34,2.19,0.02,-0.84,4.67%,13.52%,2.60%,2.57%,205.28,2.12,84.96,120.32,1.25,0.93,0.86,1.33,56.70%
2024-03-31,2303.53万,-79.39%,1244.85万,11.18%,8.34亿,3.28%,0.0200,3.28,2.19,-0.04,-0.46,2.84%,11.84%,2.73%,0.68%,214.96,0.88,102.60,112.36,1.27,0.88,0.83,1.29,55.97%
2023-12-31,2.91亿,27.33%,1.59亿,550.56%,42.56亿,0.0018%,0.2900,3.25,2.19,-0.06,0.59,6.87%,14.62%,10.38%,8.66%,150.93,4.29,83.82,67.11,1.32,0.94,0.87,1.29,55.93%
2023-09-30,1.91亿,-10.66%,6586.00万,521.86%,31.61亿,4.97%,0.1900,3.16,2.19,-0.16,-0.03,6.08%,10.89%,6.98%,5.84%,174.96,2.95,91.64,83.32,1.15,0.89,0.85,1.68,62.37%
2023-06-30,1.70亿,31.31%,5704.18万,537.27%,21.73亿,2.01%,0.1700,3.14,2.19,-0.18,-0.50,7.83%,11.92%,6.78%,5.24%,176.00,2.06,87.51,88.49,1.22,0.92,0.88,1.63,61.63%
2023-03-31,1.12亿,85.45%,1119.70万,6870.55%,8.07亿,-8.25%,0.1200,2.32,1.45,-0.26,-0.27,13.76%,12.47%,5.08%,5.08%,195.10,0.78,115.10,80.00,1.01,0.68,0.63,2.10,67.38%
2022-12-31,2.29亿,-22.14%,-3535.81万,-438.29%,42.56亿,-6.02%,0.2400,2.20,1.45,-0.38,-0.57,5.38%,14.33%,11.60%,10.95%,90.30,6.98,51.54,38.76,0.98,0.70,0.66,2.39,70.11%
2022-09-30,2.14亿,2750.76%,-1561.17万,-9.82%,30.12亿,-7.17%,0.2300,2.73,1.88,-0.23,0.14,-1.54%,16.09%,-0.94%,-0.95%,214.06,2.47,109.26,104.81,1.34,0.87,0.70,0.57,36.46%
2022-06-30,1.29亿,2007.73%,-1304.51万,-26.10%,21.31亿,-11.97%,0.1400,2.72,1.88,-0.24,0.15,-3.00%,15.79%,-1.26%,-1.27%,202.51,1.73,104.12,98.39,1.37,0.88,0.75,0.54,35.11%
2022-03-31,6027.49万,4063.01%,16.06万,104.68%,8.80亿,-2.14%,0.0600,2.76,1.88,-0.20,-0.02,0.31%,17.94%,0.07%,0.07%,186.04,0.95,95.22,90.82,1.40,0.85,0.73,0.55,35.36%
