报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,4404.26万,44.35%,3916.49万,50.29%,10.05亿,16.64%,0.2500,7.60,2.07,4.06,0.65,5.38%,14.77%,3.21%,3.26%,99.67,4.10,43.85,55.81,1.15,0.85,0.84,0.70,37.17%
2024-03-31,2048.43万,98.70%,1657.17万,105.41%,4.37亿,9.95%,0.1200,7.77,2.07,4.22,0.25,5.52%,15.04%,1.50%,1.49%,109.67,1.71,52.60,57.07,1.38,1.03,1.03,0.65,35.75%
2023-12-31,8264.49万,119.07%,7106.62万,188.30%,19.15亿,20.48%,0.4600,7.65,2.07,4.11,0.99,5.19%,16.16%,6.23%,6.08%,94.77,8.69,41.41,53.36,1.34,1.09,1.09,0.65,35.58%
2023-09-30,5425.74万,78.24%,4837.40万,206.22%,13.50亿,22.68%,0.3100,7.49,2.07,3.99,0.72,5.42%,17.02%,4.13%,4.08%,106.43,5.49,49.22,57.21,1.32,1.00,1.00,0.60,33.63%
2023-06-30,3051.13万,41.93%,2605.92万,158.73%,8.62亿,19.88%,0.1700,7.30,2.16,3.83,0.25,4.61%,15.77%,2.33%,2.34%,107.50,3.76,47.93,59.57,1.28,0.96,0.96,0.57,32.77%
2023-03-31,1030.94万,35.58%,806.77万,27.47%,3.98亿,18.66%,0.0600,7.28,2.16,3.81,0.30,3.69%,16.33%,0.79%,0.79%,112.45,1.70,53.09,59.36,1.26,0.94,0.94,0.59,33.19%
2022-12-31,3772.50万,-60.95%,2465.05万,-71.16%,15.89亿,4.60%,0.2100,7.23,2.16,3.76,1.26,3.26%,13.84%,2.98%,2.92%,111.46,5.90,61.01,50.45,1.23,0.92,0.92,0.58,32.86%
2022-09-30,3044.01万,-68.59%,1579.70万,-82.50%,11.00亿,-3.75%,0.1700,7.25,2.22,3.74,1.03,4.02%,13.56%,2.41%,2.35%,121.86,3.60,74.95,46.91,1.20,0.80,0.80,0.55,31.97%
2022-06-30,2149.75万,-71.02%,1007.19万,-85.39%,7.19亿,-10.23%,0.1200,7.07,2.21,3.69,0.51,4.13%,13.56%,1.71%,1.70%,128.49,2.33,77.15,51.34,1.12,0.74,0.73,0.62,34.58%
2022-03-31,760.41万,-85.00%,632.90万,-87.02%,3.35亿,-27.58%,0.0400,7.03,2.19,3.67,0.19,3.49%,16.28%,0.61%,0.60%,137.48,1.03,87.31,50.17,1.12,0.71,0.71,0.62,34.39%
2021-12-31,9661.42万,-63.79%,8546.49万,-67.03%,15.19亿,-24.40%,0.5500,6.97,2.17,3.63,1.09,7.29%,23.56%,8.12%,7.74%,125.55,4.65,77.40,48.15,1.11,0.66,0.66,0.59,33.33%
2021-09-30,9691.20万,-54.96%,9025.45万,-56.79%,11.43亿,-23.29%,0.5500,6.94,2.13,3.67,0.86,10.54%,26.60%,8.20%,7.80%,126.85,3.56,75.75,51.09,1.08,0.72,0.72,0.66,35.78%
2021-06-30,7416.81万,-39.26%,6892.33万,-41.80%,8.01亿,-9.23%,0.4200,9.58,3.47,5.14,0.90,11.54%,27.75%,6.28%,6.27%,116.51,2.54,70.85,45.67,1.03,0.70,0.70,0.77,39.20%
2021-03-31,5070.01万,3.34%,4874.56万,3.41%,4.63亿,36.67%,0.2800,9.74,3.40,5.39,0.61,13.69%,28.82%,4.34%,4.21%,107.72,1.42,63.30,44.42,1.12,0.76,0.76,0.76,39.07%
2020-12-31,2.67亿,223.30%,2.59亿,238.63%,20.10亿,83.05%,1.5300,9.25,3.33,4.98,4.47,18.84%,34.86%,26.50%,23.33%,86.48,6.69,53.85,32.63,1.12,0.79,0.78,0.81,40.47%
2020-09-30,2.15亿,218.77%,2.09亿,230.27%,14.90亿,87.21%,1.2300,8.74,3.23,4.71,3.55,20.52%,39.56%,21.92%,19.92%,80.80,5.51,48.99,31.81,1.11,0.83,0.83,0.76,39.17%
2020-06-30,1.22亿,209.71%,1.18亿,227.00%,8.82亿,72.83%,0.7000,8.19,2.73,4.08,1.35,19.62%,38.70%,12.96%,12.42%,94.66,3.15,57.13,37.53,1.07,0.62,0.62,0.77,39.72%
