报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1233.73万,116.82%,1393.21万,121.44%,525.96亿,11.09%,0.0020,2.05,0.50,0.76,0.13,0.70%,4.82%,0.08%,0.08%,61.26,3.22,55.94,5.32,1.20,0.30,0.29,2.10,64.14%
2024-03-31,-8447.21万,-23.70%,-1.01亿,-12.43%,221.97亿,5.66%,-0.0114,2.01,0.51,0.74,0.04,0.12%,3.83%,-0.56%,-0.57%,67.11,1.46,61.67,5.45,1.28,0.34,0.33,2.06,63.39%
2023-12-31,8306.44万,149.37%,1.50亿,987.70%,869.71亿,-0.98%,0.0110,2.02,0.51,0.75,0.33,0.77%,4.23%,0.55%,0.56%,68.57,5.70,63.20,5.37,1.19,0.32,0.32,2.03,63.30%
2023-09-30,-5128.55万,81.45%,-5765.03万,82.49%,695.63亿,9.63%,-0.0070,2.05,0.51,0.74,0.18,0.56%,3.67%,-0.34%,-0.34%,62.50,4.77,56.63,5.87,1.22,0.37,0.36,2.03,63.02%
2023-06-30,-7334.99万,-244.72%,-6496.77万,-466.23%,473.47亿,10.45%,-0.0100,2.05,0.51,0.73,0.0100,0.50%,4.14%,-0.48%,-0.48%,62.97,3.06,58.87,4.10,1.21,0.35,0.34,2.08,63.37%
2023-03-31,-6828.76万,-262.83%,-8958.13万,-396.78%,210.07亿,2.13%,-0.0092,1.99,0.51,0.74,-0.05,0.24%,5.43%,-0.45%,-0.46%,76.44,1.26,71.37,5.07,1.17,0.29,0.28,2.22,64.99%
2022-12-31,3330.92万,-59.25%,1379.43万,-36.63%,878.35亿,21.52%,0.0040,2.05,0.51,0.74,0.23,0.63%,4.96%,0.23%,0.22%,61.28,6.28,57.37,3.91,1.20,0.27,0.27,1.90,61.76%
2022-09-30,-2.76亿,-1345.41%,-3.29亿,-1972.56%,634.54亿,22.25%,-0.0370,2.03,0.50,0.74,0.10,0.32%,5.23%,-1.87%,-1.84%,62.37,4.62,58.44,3.93,1.18,0.28,0.28,2.00,62.94%
2022-06-30,5068.27万,174.90%,1773.97万,118.01%,428.65亿,29.91%,0.0070,2.02,0.50,0.79,-0.03,0.85%,5.52%,0.35%,0.34%,60.33,3.21,56.06,4.27,1.29,0.41,0.40,2.01,62.74%
2022-03-31,4193.70万,943.70%,3018.46万,199.09%,205.68亿,55.71%,0.0057,2.04,0.51,0.78,-0.18,0.95%,5.44%,0.29%,0.28%,63.85,1.51,59.56,4.29,1.31,0.37,0.36,2.04,63.25%
2021-12-31,8174.05万,12.02%,2176.94万,167.32%,722.80亿,17.68%,0.0110,1.92,0.51,0.66,0.20,0.65%,4.35%,0.53%,0.57%,66.91,5.79,62.16,4.75,1.26,0.33,0.33,2.03,63.23%
2021-09-30,2219.90万,0.12%,1758.27万,258.98%,519.05亿,10.42%,0.0030,2.00,0.53,0.75,0.12,0.82%,4.51%,0.15%,0.15%,71.55,4.13,65.38,6.17,1.30,0.36,0.36,1.98,63.36%
2021-06-30,-6767.09万,85.14%,-9851.87万,78.95%,329.97亿,29.66%,-0.0090,2.06,0.53,0.66,0.02,0.55%,4.46%,-0.44%,-0.44%,75.52,2.59,69.49,6.03,1.29,0.34,0.34,1.95,62.90%
2021-03-31,401.81万,101.12%,-3046.21万,91.48%,132.09亿,36.20%,0.0005,2.04,0.53,0.68,-0.08,0.75%,5.05%,0.03%,0.03%,95.90,1.02,88.64,7.26,1.22,0.31,0.31,2.01,63.44%
2020-12-31,7296.65万,25.71%,-3233.73万,95.88%,614.23亿,-0.45%,0.0100,2.06,0.53,0.65,0.30,0.32%,3.95%,0.50%,0.48%,72.00,5.39,66.73,5.27,1.16,0.26,0.26,1.88,61.83%
2020-09-30,2217.16万,-94.41%,489.80万,121.89%,470.07亿,12.86%,0.0030,1.90,0.53,0.41,0.33,0.03%,3.18%,0.16%,0.16%,65.43,4.45,60.74,4.69,1.11,0.31,0.30,2.07,63.89%
2020-06-30,-4.55亿,-252.36%,-4.68亿,-1906.45%,254.49亿,-4.64%,-0.0620,1.69,0.53,0.31,0.25,-2.02%,1.72%,-3.39%,-3.64%,75.06,2.57,69.98,5.08,1.00,0.25,0.24,2.32,65.97%
2020-03-31,-3.59亿,-216.76%,-3.58亿,-910.58%,96.98亿,-17.89%,-0.0480,1.50,0.53,0.30,0.09,-3.87%,3.42%,-2.81%,-3.23%,102.50,0.94,95.38,7.12,0.95,0.24,0.22,2.68,68.61%
2019-12-31,5804.35万,124.10%,-7.84亿,-716.47%,617.00亿,-0.40%,0.0080,1.90,0.53,0.35,0.34,0.40%,3.89%,0.48%,0.41%,64.51,5.93,60.74,3.77,0.95,0.29,0.28,2.27,65.79%
2019-09-30,3.97亿,261.40%,-2237.42万,91.91%,416.52亿,2.18%,0.0560,1.63,0.48,0.39,0.27,0.17%,5.43%,0.07%,0.07%,76.09,3.74,72.20,3.88,0.96,0.23,0.22,2.72,69.20%
2019-06-30,2.99亿,408.16%,-2332.21万,82.58%,266.88亿,19.31%,0.0430,1.56,0.48,0.39,0.13,0.15%,4.97%,0.05%,0.04%,77.72,2.49,72.27,5.45,0.91,0.24,0.22,2.80,69.63%
2019-03-31,3.07亿,796.06%,4411.60万,158.70%,118.11亿,12.84%,0.0440,1.52,0.49,0.42,0.13,0.59%,5.57%,0.62%,0.59%,82.60,1.15,78.17,4.44,0.89,0.25,0.23,3.05,70.15%
2018-12-31,2590.07万,-89.18%,-9605.81万,-229.31%,619.47亿,9.38%,0.0040,1.39,0.49,0.41,0.43,0.36%,5.23%,0.26%,0.27%,68.39,5.51,65.29,3.10,0.89,0.26,0.23,3.41,71.99%
2018-09-30,-2.46亿,-207.27%,-2.77亿,-321.24%,407.64亿,-16.63%,-0.0350,1.32,0.49,0.37,0.19,-0.25%,5.61%,-2.48%,-2.68%,84.65,3.32,81.22,3.43,1.05,0.25,0.21,3.62,72.49%
2018-06-30,-9699.84万,-171.92%,-1.34亿,-290.75%,223.68亿,-16.78%,-0.0140,1.31,0.49,0.40,-0.09,-0.04%,6.57%,-0.99%,-1.06%,106.09,1.78,100.90,5.19,1.01,0.22,0.18,3.63,72.24%
2018-03-31,3431.06万,45.88%,1705.33万,60.62%,104.68亿,87.17%,0.0049,1.45,0.49,0.42,0.07,0.56%,5.68%,0.33%,0.34%,109.20,0.86,104.34,4.86,1.06,0.28,0.26,3.29,70.79%
2017-12-31,2.39亿,-4.85%,7428.32万,-65.83%,566.34亿,1.22%,0.0350,1.49,0.49,0.42,-0.18,0.67%,3.95%,2.13%,2.31%,72.37,5.72,62.97,9.40,1.01,0.28,0.27,3.20,70.56%
2017-09-30,2.29亿,1.71%,1.25亿,-30.53%,488.94亿,1.94%,0.0340,1.44,0.53,0.42,-0.02,0.70%,3.26%,1.89%,2.28%,59.52,5.29,51.00,8.51,0.95,0.28,0.27,3.17,70.84%
2017-06-30,1.35亿,6.98%,7018.39万,-30.33%,268.79亿,-6.44%,0.0200,1.74,0.53,0.42,0.06,0.79%,3.84%,1.13%,1.11%,76.26,2.95,61.04,15.21,0.97,0.30,0.30,2.75,68.55%
2017-03-31,2351.99万,-45.35%,1061.70万,35.83%,55.92亿,17.40%,0.0069,1.69,0.53,0.40,-0.03,1.58%,8.01%,0.20%,0.20%,176.95,0.60,149.80,27.15,0.95,0.25,0.24,2.91,69.94%
2016-12-31,2.52亿,127.23%,2.17亿,861.70%,559.50亿,1.90%,0.0400,1.77,0.52,0.44,0.07,0.87%,3.06%,2.22%,2.26%,77.70,7.00,51.42,26.28,0.99,0.36,0.35,2.73,68.40%
2016-09-30,2.25亿,817.37%,1.80亿,452.76%,479.63亿,12.72%,0.0360,1.83,0.52,0.45,0.41,0.68%,2.37%,1.99%,1.96%,64.74,6.02,44.81,19.93,0.89,0.26,0.26,2.29,65.09%
2016-06-30,1.26亿,False,1.01亿,False,287.30亿,False,0.0200,1.78,0.52,0.43,-0.07,0.57%,2.44%,1.12%,1.13%,76.56,3.94,45.73,30.83,0.90,0.40,0.40,2.52,67.17%
2016-03-31,4304.04万,False,781.61万,False,47.64亿,False,0.0069,False,False,False,-0.17,1.22%,6.77%,0.38%,False,False,False,False,False,False,False,False,False,False
2015-12-31,1.11亿,-8.46%,2260.41万,5.86%,549.04亿,18.66%,0.0180,1.79,0.52,0.41,0.22,0.29%,3.05%,0.95%,0.99%,82.23,6.60,54.56,27.67,0.92,0.48,0.48,2.95,73.37%
2015-09-30,-3142.42万,False,-5102.77万,False,425.52亿,False,-0.0050,False,False,False,0.46,0.02%,2.78%,-0.27%,False,False,False,False,False,False,False,False,False,False
2014-12-31,1.21亿,-62.62%,2135.38万,-85.89%,462.69亿,35.42%,0.0190,1.84,0.52,0.41,0.15,0.74%,2.92%,1.01%,1.04%,89.13,4.72,76.20,12.94,0.93,0.36,0.36,1.84,62.49%
2013-12-31,3.24亿,-40.14%,1.51亿,-4.61%,341.67亿,-7.49%,0.0520,1.90,0.52,0.37,0.56,0.91%,4.15%,2.68%,2.71%,125.17,3.05,117.89,7.28,1.05,0.32,0.32,1.82,61.68%
2012-12-31,5.40亿,-12.25%,1.59亿,-58.19%,369.34亿,69.00%,0.0900,1.90,0.53,0.32,0.06,1.81%,5.23%,5.12%,4.53%,114.89,3.29,109.44,5.45,1.12,0.40,0.40,1.95,63.04%
2011-12-31,6.16亿,False,3.79亿,False,218.54亿,False,0.1100,1.73,0.44,0.24,-0.26,3.36%,7.06%,7.27%,5.99%,190.77,1.95,184.66,6.11,1.20,0.39,0.39,1.77,61.19%
