报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,16.91亿,-15.52%,16.34亿,-10.16%,334.57亿,11.84%,0.5400,12.01,3.71,6.91,1.30,5.49%,15.36%,4.44%,4.52%,176.77,1.60,112.56,64.21,1.04,0.71,0.45,2.41,68.49%
2024-03-31,9.06亿,-11.12%,10.56亿,10.61%,150.53亿,2.28%,0.2900,12.23,3.71,7.13,0.40,6.66%,18.69%,2.40%,2.37%,208.29,0.66,136.22,72.08,1.04,0.67,0.42,2.26,67.09%
2023-12-31,35.50亿,24.23%,25.76亿,8.15%,606.77亿,9.60%,1.1400,11.94,3.71,6.84,-1.12,6.12%,17.31%,9.82%,9.53%,196.60,2.69,133.73,62.87,1.06,0.67,0.42,2.15,65.96%
2023-09-30,29.12亿,16.47%,26.89亿,25.96%,447.66亿,10.41%,0.9300,11.77,3.72,6.69,-0.98,6.92%,17.40%,8.13%,7.93%,214.79,1.87,144.26,70.53,1.08,0.70,0.43,2.36,68.05%
2023-06-30,20.02亿,12.85%,18.19亿,26.50%,299.15亿,7.19%,0.6400,11.49,3.71,6.40,-0.71,7.14%,17.43%,5.66%,5.59%,211.33,1.29,139.16,72.17,1.05,0.69,0.44,2.42,68.53%
2023-03-31,10.19亿,10.04%,9.54亿,43.94%,147.17亿,4.32%,0.3270,11.55,3.73,6.42,-0.82,7.49%,17.83%,2.87%,2.83%,210.03,0.63,141.98,68.05,1.03,0.66,0.44,2.19,66.48%
2022-12-31,28.58亿,24.85%,23.82亿,35.09%,553.64亿,15.76%,0.9200,11.22,3.73,6.09,2.70,5.56%,16.49%,8.43%,8.16%,209.32,2.41,149.26,60.06,1.00,0.62,0.41,2.19,66.49%
2022-09-30,25.00亿,33.96%,21.35亿,37.99%,405.47亿,21.33%,0.8000,11.03,3.66,6.02,1.19,6.58%,16.24%,7.49%,7.27%,216.16,1.78,151.87,64.29,1.05,0.69,0.44,2.22,67.09%
2022-06-30,17.74亿,31.59%,14.38亿,17.14%,279.09亿,22.75%,0.5700,10.79,3.66,5.78,0.77,6.83%,16.42%,5.38%,5.27%,207.67,1.25,143.80,63.86,1.05,0.70,0.46,2.18,66.65%
2022-03-31,9.26亿,46.31%,6.63亿,4.02%,141.07亿,29.77%,0.2970,10.75,3.70,5.74,-1.15,7.06%,16.66%,2.81%,2.76%,210.61,0.60,150.35,60.26,1.23,0.81,0.54,2.00,64.80%
2021-12-31,22.89亿,22.93%,17.63亿,15.31%,478.19亿,28.26%,0.7300,10.42,3.67,5.44,-1.42,5.20%,17.29%,7.20%,7.04%,221.11,2.23,161.39,59.72,1.20,0.80,0.55,2.08,65.68%
