报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2.60亿,-84.70%,6352.06万,-96.09%,13.66亿,-67.19%,0.2100,9.90,2.63,5.86,0.10,19.30%,73.17%,2.05%,2.08%,795.14,0.42,426.74,368.40,4.48,3.81,3.80,0.18,14.88%
2024-03-31,1.26亿,-89.90%,4927.04万,-95.90%,7.53亿,-73.93%,0.1000,10.11,2.61,6.07,0.0073,17.25%,73.05%,0.99%,0.98%,740.38,0.23,390.46,349.92,4.20,3.67,3.66,0.20,16.41%
2023-12-31,12.48亿,-73.65%,10.78亿,-76.12%,55.11亿,-50.73%,0.9900,10.01,2.61,5.97,1.21,22.62%,85.63%,9.97%,9.82%,629.64,0.89,403.27,226.37,3.86,3.33,3.33,0.22,18.02%
2023-09-30,18.08亿,-54.15%,16.72亿,-56.54%,49.69亿,-42.56%,1.4300,10.49,2.62,6.51,0.70,36.46%,88.09%,13.70%,13.59%,669.22,0.59,454.24,214.99,3.99,3.52,3.52,0.22,18.04%
2023-06-30,17.02亿,-36.78%,16.23亿,-38.75%,41.64亿,-29.78%,1.3400,10.41,2.62,6.43,0.13,41.05%,90.25%,12.70%,12.90%,618.17,0.42,432.59,185.59,4.14,3.68,3.67,0.23,18.74%
2023-03-31,12.45亿,-6.46%,12.02亿,-8.59%,28.87亿,-8.98%,0.9900,14.99,4.12,9.49,-0.35,43.40%,91.61%,9.60%,9.16%,489.56,0.26,347.89,141.67,3.94,3.56,3.55,0.26,20.15%
2022-12-31,47.36亿,134.28%,45.14亿,132.03%,111.85亿,94.51%,3.7900,13.62,4.12,8.12,4.56,43.48%,89.54%,56.19%,38.37%,324.59,1.60,224.89,99.70,3.49,3.21,3.20,0.30,22.58%
2022-09-30,39.44亿,231.91%,38.48亿,233.25%,86.51亿,140.56%,3.1700,12.75,4.11,7.56,3.44,46.69%,89.57%,59.41%,34.13%,296.86,1.38,196.24,100.62,3.51,3.27,3.27,0.30,22.81%
2022-06-30,26.93亿,273.24%,26.50亿,282.68%,59.30亿,201.93%,2.1900,11.59,4.11,6.18,1.90,46.87%,89.20%,44.69%,25.65%,275.13,1.01,179.02,96.11,3.40,3.10,3.10,0.32,23.96%
2022-03-31,13.31亿,360.18%,13.15亿,367.75%,31.71亿,284.85%,1.5100,9.55,0.73,7.38,0.74,43.73%,89.70%,25.93%,22.96%,253.72,0.54,167.57,86.16,2.15,1.83,1.82,0.55,34.76%
2021-12-31,20.21亿,198.59%,19.46亿,215.32%,57.50亿,144.25%,2.3000,7.36,0.73,5.19,2.77,36.16%,85.78%,55.15%,45.26%,310.89,1.65,218.63,92.26,1.96,1.58,1.58,0.56,35.25%
2021-09-30,11.88亿,154.59%,11.55亿,158.08%,35.96亿,124.86%,1.3500,5.98,0.73,3.88,1.04,33.75%,86.11%,35.78%,32.71%,350.84,1.06,253.78,97.06,2.10,1.58,1.58,0.50,32.79%
2021-06-30,7.22亿,195.92%,6.92亿,202.45%,19.64亿,132.78%,0.8200,5.22,0.74,3.11,0.62,37.07%,85.22%,25.23%,22.78%,367.86,0.64,282.04,85.82,2.30,1.77,1.76,0.38,27.37%
2021-03-31,2.89亿,310.61%,2.81亿,395.73%,8.24亿,165.05%,0.4800,6.56,1.03,4.00,0.18,35.22%,84.39%,10.72%,10.17%,384.70,0.31,294.99,89.71,2.41,1.77,1.76,0.36,26.48%
2020-12-31,6.77亿,224.13%,6.17亿,273.71%,23.54亿,98.88%,1.1500,5.89,1.03,3.34,1.08,28.96%,81.22%,32.10%,26.51%,331.19,1.39,259.10,72.09,2.39,1.79,1.78,0.36,26.35%
2020-09-30,4.67亿,273.23%,4.47亿,337.80%,15.99亿,92.61%,0.7900,5.40,1.03,2.92,0.49,29.42%,80.28%,26.04%,19.92%,332.98,1.04,259.17,73.81,2.36,1.82,1.82,0.35,25.62%
2020-06-30,2.44亿,186.73%,2.29亿,234.62%,8.44亿,61.13%,0.6000,4.89,1.03,2.41,0.28,29.31%,78.71%,13.25%,11.50%,351.50,0.63,286.76,64.74,2.41,1.83,1.83,0.32,24.13%
2020-03-31,7043.66万,75.02%,5670.91万,58.97%,3.11亿,24.09%,0.1800,4.18,0.44,2.23,-0.09,22.76%,71.60%,4.38%,4.32%,339.54,0.34,266.43,73.11,2.02,1.16,1.16,0.33,24.74%
2019-12-31,2.09亿,-28.73%,1.65亿,38.96%,11.84亿,20.46%,0.5400,4.00,0.44,2.05,0.70,17.77%,72.05%,14.36%,13.40%,313.94,1.45,247.58,66.36,1.80,1.24,1.24,0.37,26.98%
2019-09-30,1.25亿,False,1.02亿,False,8.30亿,False,0.3200,False,False,False,0.28,15.09%,71.24%,8.85%,False,False,False,False,False,False,False,False,False,False
2019-06-30,8503.50万,-22.06%,6842.54万,66.50%,5.24亿,15.83%,0.2200,False,False,False,0.09,16.35%,70.92%,6.11%,False,False,False,False,False,False,False,False,False,False
2019-03-31,4024.59万,False,3567.21万,False,2.51亿,False,0.1000,False,False,False,-0.04,15.88%,69.41%,2.89%,False,False,False,False,False,False,False,False,False,False
2018-12-31,2.93亿,94.85%,1.19亿,6.58%,9.83亿,3.49%,0.7800,3.46,0.44,1.57,0.53,29.80%,72.62%,26.30%,21.71%,334.69,1.35,265.80,68.89,2.53,1.83,1.83,0.33,24.48%
2018-06-30,1.09亿,False,4109.62万,False,4.52亿,False,0.2800,2.99,0.44,1.18,0.15,24.27%,71.33%,11.69%,9.36%,262.35,0.69,262.35,False,2.13,1.58,1.58,0.54,34.61%
