报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,568.68万,-45.59%,239.40万,-73.83%,5.97亿,-6.19%,0.0146,2.41,0.93,0.42,-0.02,0.95%,24.66%,0.58%,0.59%,158.07,3.93,45.80,112.27,0.86,0.70,0.66,1.33,57.08%
2024-03-31,-981.40万,-1388.13%,-1132.23万,-42727.45%,2.28亿,-11.45%,-0.0253,2.44,0.93,0.43,0.03,-4.31%,24.07%,-0.97%,-1.01%,183.95,1.48,60.69,123.25,0.93,0.76,0.73,1.26,55.71%
2023-12-31,1024.07万,0.49%,714.14万,154.41%,13.32亿,-8.13%,0.0270,2.29,0.66,0.48,0.49,0.77%,25.08%,1.19%,1.20%,130.46,9.40,38.32,92.14,0.87,0.71,0.66,1.31,56.66%
2023-09-30,1688.24万,144.97%,1458.22万,662.64%,10.01亿,-10.14%,0.0454,2.30,0.65,0.51,0.15,1.68%,25.62%,1.97%,1.97%,146.65,6.73,40.12,106.53,0.89,0.74,0.65,1.37,57.84%
2023-06-30,1045.25万,699.38%,914.65万,583.68%,6.36亿,-13.25%,0.0268,2.28,0.65,0.49,0.19,1.64%,26.14%,1.22%,1.23%,155.04,4.30,41.84,113.20,0.92,0.75,0.72,1.31,56.77%
2023-03-31,76.19万,37.31%,-2.64万,96.57%,2.57亿,-23.28%,0.0020,2.30,0.65,0.51,-0.05,0.30%,25.49%,0.09%,0.09%,184.51,1.73,52.15,132.35,0.90,0.71,0.67,1.16,53.62%
2022-12-31,1019.09万,-79.90%,280.71万,-93.51%,14.50亿,-13.44%,0.0270,2.29,0.64,0.51,-0.0082,0.70%,21.49%,1.20%,1.19%,134.12,10.55,34.14,99.99,0.94,0.78,0.76,1.21,54.78%
2022-09-30,689.18万,-73.28%,191.21万,-90.63%,11.14亿,-9.83%,0.0190,2.16,0.64,0.51,-0.10,0.62%,20.62%,0.81%,0.85%,148.81,7.46,36.18,112.62,0.97,0.81,0.78,1.39,58.15%
2022-06-30,130.76万,-91.85%,-189.10万,-114.43%,7.33亿,-8.99%,0.0035,2.15,0.64,0.50,-0.23,0.17%,19.30%,0.16%,0.16%,152.36,5.09,35.33,117.03,0.99,0.84,0.83,1.40,58.25%
2022-03-31,55.49万,-83.67%,-77.04万,-134.94%,3.35亿,13.57%,0.0015,2.24,0.63,0.55,-0.17,0.16%,19.78%,0.07%,0.07%,167.73,1.88,47.87,119.86,1.08,0.85,0.85,1.27,56.01%
2021-12-31,5068.92万,-54.64%,4322.84万,-60.29%,16.76亿,33.12%,0.1360,2.26,0.64,0.54,-0.0081,3.03%,21.04%,5.85%,6.02%,108.36,13.10,27.49,80.87,1.21,1.07,1.05,1.24,55.28%
