报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,6.27亿,34.71%,6.16亿,157.01%,49.49亿,-10.16%,0.3042,5.99,3.50,1.51,-0.59,12.90%,28.05%,4.96%,5.08%,305.94,122.00,1.48,304.47,1.54,1.44,1.34,1.17,53.31%
2024-03-31,9199.21万,42.38%,8673.00万,751.86%,21.40亿,-22.08%,0.0446,6.09,3.49,1.61,-0.48,4.56%,15.99%,0.74%,0.73%,330.13,47.28,1.90,328.23,1.58,1.47,1.37,1.11,52.04%
2023-12-31,17.66亿,4.18%,17.83亿,135.66%,135.11亿,2.16%,1.3081,6.04,3.49,1.57,0.0049,13.28%,27.17%,16.76%,14.17%,122.25,24.78,14.53,107.72,1.53,1.44,1.34,1.18,53.45%
2023-09-30,5.43亿,-35.52%,5.44亿,-35.54%,56.80亿,-12.06%,0.6995,11.90,1.73,8.17,2.43,11.12%,24.82%,6.07%,5.88%,64.07,6.14,43.98,20.09,1.28,1.07,0.92,0.40,27.01%
2023-06-30,4.66亿,-7.31%,2.40亿,-53.21%,55.08亿,-15.35%,0.3622,11.49,1.73,7.78,1.34,8.02%,22.03%,2.71%,2.67%,70.56,3.80,47.37,23.19,1.21,0.95,0.85,0.34,23.68%
2023-03-31,6460.90万,2204.33%,1018.12万,52.70%,27.47亿,-12.57%,0.0503,11.18,1.73,7.49,0.39,0.09%,17.29%,0.12%,0.12%,152.39,0.84,107.41,44.98,1.23,0.80,0.65,0.30,21.84%
2022-12-31,16.95亿,78.90%,7.57亿,-21.29%,132.26亿,3.93%,1.3187,11.16,1.73,7.48,1.57,10.26%,25.81%,8.97%,8.75%,67.76,7.44,48.42,19.34,1.42,0.96,0.83,0.26,19.24%
2022-09-30,8.42亿,-11.68%,8.44亿,-10.95%,64.60亿,10.96%,1.0848,11.27,1.73,7.58,3.19,14.11%,27.73%,9.85%,9.62%,64.56,6.05,44.65,19.91,1.27,1.04,0.90,0.47,29.89%
2022-06-30,5.02亿,-16.43%,5.13亿,-14.53%,39.51亿,19.67%,0.6471,10.83,1.73,7.15,2.40,14.05%,27.86%,5.91%,5.98%,69.00,3.81,47.19,21.81,1.18,0.92,0.82,0.44,28.64%
2022-03-31,280.38万,-94.01%,666.73万,-82.35%,9.29亿,19.37%,0.0036,10.62,1.73,6.95,0.65,0.15%,16.37%,0.03%,0.03%,131.40,1.01,88.75,42.65,1.19,0.81,0.66,0.40,26.62%
2021-12-31,9.48亿,-34.07%,9.61亿,-36.65%,76.73亿,-1.78%,1.2206,10.62,1.73,6.95,1.86,13.40%,27.61%,11.87%,11.50%,61.45,8.47,42.51,18.93,1.39,0.84,0.70,0.31,21.95%
2021-09-30,9.54亿,-34.13%,9.47亿,-35.16%,58.22亿,-3.24%,1.2283,10.62,1.73,7.07,1.95,17.87%,29.89%,11.83%,11.57%,58.43,7.36,36.68,21.75,1.28,0.97,0.84,0.40,26.67%
2021-06-30,6.01亿,-17.92%,6.00亿,-19.63%,33.01亿,-2.66%,0.7743,10.17,1.73,6.62,1.22,19.71%,33.23%,7.49%,7.62%,71.35,3.88,46.38,24.98,1.27,0.93,0.77,0.42,27.79%
2021-03-31,4682.99万,273.09%,3776.78万,81.04%,7.78亿,35.06%,0.0603,10.13,1.73,6.58,0.31,6.29%,25.35%,0.60%,0.60%,122.06,1.17,76.77,45.30,1.39,1.01,0.85,0.37,25.04%
2020-12-31,14.37亿,16.44%,15.18亿,40.37%,78.12亿,12.70%,1.8512,10.07,1.73,6.52,2.93,19.82%,35.36%,19.76%,18.39%,52.22,10.38,34.69,17.53,1.49,1.11,0.98,0.31,21.93%
