报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,7344.54万,11.12%,7255.24万,14.74%,15.75亿,48.51%,0.8800,17.11,9.14,7.88,-2.74,4.46%,21.81%,5.22%,5.02%,155.34,4.41,40.83,114.51,1.11,0.93,0.90,1.75,63.01%
2024-03-31,3451.77万,19.57%,3325.91万,21.51%,7.36亿,67.10%,0.4100,16.67,9.02,7.43,-2.16,4.78%,21.82%,2.43%,2.42%,160.19,1.97,45.72,114.47,1.12,0.90,0.84,1.67,61.72%
2023-12-31,1.35亿,-9.27%,1.36亿,1.06%,25.64亿,50.01%,1.6300,16.61,8.92,7.02,1.40,5.28%,22.91%,9.85%,9.54%,151.63,9.39,38.34,113.29,1.14,0.97,0.96,1.48,58.22%
2023-09-30,1.01亿,-11.02%,9780.57万,-3.49%,17.05亿,41.02%,1.2200,16.08,8.74,6.61,-1.33,5.96%,24.09%,7.46%,7.36%,159.98,5.93,45.50,114.48,1.22,1.03,0.92,1.37,56.46%
2023-06-30,6609.40万,-9.62%,6323.26万,-8.84%,10.60亿,34.59%,0.8000,15.68,8.99,6.20,-1.69,6.38%,24.84%,4.84%,4.93%,159.75,4.11,43.83,115.92,1.24,1.05,0.98,1.19,52.83%
2023-03-31,2886.91万,-18.44%,2737.25万,-14.16%,4.40亿,22.75%,0.3500,16.08,8.93,6.12,-1.81,6.62%,28.51%,2.14%,2.10%,184.74,1.60,56.24,128.50,1.32,1.13,1.06,1.13,51.48%
2022-12-31,1.49亿,6.79%,1.34亿,4.04%,17.09亿,15.70%,1.8400,15.64,8.87,5.79,0.43,8.71%,24.67%,12.20%,11.16%,154.80,8.83,40.77,114.03,1.47,1.27,1.25,0.84,44.52%
2022-09-30,1.14亿,14.06%,1.01亿,7.80%,12.09亿,15.15%,1.4300,15.07,8.79,5.51,-1.61,9.28%,25.69%,9.67%,8.83%,153.62,6.54,41.27,112.35,1.78,1.55,1.45,0.73,41.79%
2022-06-30,7312.78万,2.28%,6936.23万,4.91%,7.88亿,13.15%,0.9200,15.03,8.62,5.18,-1.57,9.24%,25.28%,6.48%,5.86%,144.56,4.34,41.45,103.11,1.71,1.51,1.45,0.74,42.57%
2022-03-31,3539.55万,12.50%,3188.77万,False,3.59亿,12.46%,0.4700,15.09,8.62,5.24,-1.74,9.85%,28.20%,3.61%,2.83%,165.69,1.82,49.38,116.31,1.73,1.52,1.51,0.78,43.80%
2021-12-31,1.40亿,5.27%,1.29亿,0.23%,14.77亿,21.56%,2.2500,10.33,2.62,6.42,0.53,9.46%,26.81%,23.73%,21.76%,134.79,9.96,36.13,98.65,1.13,0.98,0.98,1.59,61.17%
2021-09-30,9966.02万,-3.50%,9401.24万,-6.59%,10.50亿,23.32%,1.6000,9.69,2.62,5.81,0.27,9.50%,26.92%,16.66%,16.53%,130.58,6.76,39.95,90.63,1.12,0.95,0.95,1.61,61.54%
2021-06-30,7149.95万,False,6611.76万,False,6.96亿,False,1.1500,9.32,2.62,5.35,-0.82,10.32%,27.62%,12.60%,12.32%,129.75,4.80,37.53,92.23,1.11,0.95,0.95,1.62,61.61%
2021-03-31,3146.22万,False,False,False,3.19亿,False,0.5100,False,False,False,False,9.90%,29.54%,False,False,False,False,False,False,False,False,False,False,False
2020-12-31,1.33亿,45.38%,1.29亿,46.81%,12.15亿,25.63%,2.1300,8.90,2.62,4.81,-1.98,10.94%,30.06%,26.21%,23.96%,119.07,10.35,34.79,84.28,1.12,0.97,0.97,1.65,62.02%
2020-09-30,1.03亿,False,1.01亿,False,8.51亿,False,1.6600,False,False,False,-2.35,12.18%,31.32%,20.82%,False,False,False,False,False,False,False,False,False,False
2019-12-31,9136.12万,40.51%,8776.57万,50.95%,9.67亿,22.43%,1.4700,7.48,2.62,3.43,-2.26,9.50%,32.29%,21.98%,19.63%,108.20,10.68,33.70,74.50,1.12,0.99,0.99,1.52,59.98%
2018-12-31,6502.10万,False,5814.12万,False,7.90亿,False,1.0900,5.88,2.62,2.04,-0.73,8.28%,30.70%,19.25%,17.77%,117.62,9.94,36.22,81.40,0.98,0.84,0.84,1.52,60.18%
2017-06-30,4144.53万,False,4003.69万,False,4.28亿,False,0.6908,4.49,2.25,1.19,0.18,9.73%,26.61%,16.73%,15.39%,102.61,3.80,47.35,55.25,1.11,0.78,0.78,1.16,53.51%
2016-12-31,6102.39万,13.81%,6341.28万,105.43%,7.38亿,26.62%,1.4532,3.77,2.25,0.50,0.95,8.31%,28.07%,27.00%,26.97%,92.07,8.25,43.64,48.43,1.10,0.81,0.81,1.45,59.08%
2015-12-31,5361.90万,75.20%,3086.84万,115.87%,5.83亿,22.04%,False,7.84,1.88,4.80,6.23,9.20%,29.39%,28.51%,28.52%,100.31,7.91,45.49,54.82,1.08,0.93,0.93,1.91,65.58%
2014-12-31,3060.38万,False,1429.92万,False,4.78亿,False,False,9.32,5.38,2.85,1.11,6.41%,28.04%,18.04%,14.45%,130.74,6.10,59.06,71.68,1.25,0.98,0.98,1.51,60.20%
