报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,4257.96万,143.56%,4055.06万,1809.90%,1.92亿,47.53%,0.0940,4.75,1.25,2.28,-1.28,37.78%,65.77%,1.99%,1.97%,185.36,1.06,169.49,15.87,2.29,0.77,0.77,0.82,38.54%
2024-03-31,2120.51万,6.70%,2116.02万,282.91%,9347.82万,15.20%,0.0470,4.71,1.25,2.24,-0.75,39.76%,61.09%,1.00%,0.99%,169.20,0.58,154.77,14.43,2.66,1.03,1.03,0.80,37.97%
2023-12-31,2219.80万,149.31%,1362.21万,194.11%,2.63亿,2.90%,0.0490,4.67,1.25,2.20,-1.82,20.36%,65.48%,1.05%,1.05%,167.52,2.39,150.46,17.07,3.03,1.24,1.24,0.55,29.56%
2023-09-30,2365.19万,19.87%,1189.31万,17.35%,1.94亿,-0.75%,0.0520,4.67,1.25,2.20,-0.98,23.37%,70.58%,1.12%,1.11%,167.35,1.71,158.31,9.04,2.66,1.72,1.72,0.41,23.79%
2023-06-30,1748.19万,48.65%,212.32万,192.92%,1.30亿,4.12%,0.0380,4.66,1.25,2.19,0.29,24.57%,72.96%,0.83%,0.83%,173.22,1.08,166.84,6.39,4.08,2.86,2.86,0.32,19.86%
2023-03-31,1987.29万,65.58%,552.61万,-65.87%,8114.33万,9.03%,0.0440,4.67,1.25,2.20,0.62,40.31%,77.49%,0.94%,0.94%,45.03,2.35,38.36,6.67,5.30,3.86,3.86,0.27,17.33%
2022-12-31,890.39万,-46.42%,463.16万,13.24%,2.55亿,-2.18%,0.0200,4.63,1.25,2.16,0.10,13.63%,63.48%,0.42%,0.42%,33.48,18.21,19.77,13.71,3.67,2.62,2.62,0.40,23.66%
2022-09-30,1973.10万,-46.69%,1013.49万,-61.50%,1.96亿,0.93%,0.0430,4.65,1.25,2.19,-0.17,30.46%,64.02%,0.94%,0.93%,23.85,30.05,8.98,14.87,3.12,2.45,2.45,0.46,26.23%
2022-06-30,1176.07万,-29.74%,72.48万,-89.60%,1.25亿,-2.13%,0.0260,4.63,1.25,2.17,-0.71,24.19%,62.39%,0.56%,0.56%,24.75,18.60,9.68,15.07,2.67,2.04,2.04,0.48,26.84%
2022-03-31,1200.20万,-38.85%,1619.36万,-19.98%,7442.03万,23.67%,0.0260,4.65,1.25,2.18,-0.78,42.57%,69.41%,0.57%,0.57%,22.94,8.92,10.09,12.85,2.74,2.17,2.17,0.48,26.97%
2021-12-31,1661.83万,174.43%,409.00万,110.92%,2.61亿,41.94%,0.0370,4.62,1.25,2.15,-1.33,20.07%,75.76%,0.80%,0.79%,39.84,33.21,10.84,29.00,3.02,2.55,2.55,0.39,23.01%
2021-09-30,3700.92万,867.78%,2632.22万,1932.81%,1.94亿,46.73%,0.0810,4.66,1.24,2.20,-1.50,40.33%,76.86%,1.76%,1.75%,39.71,21.80,12.39,27.32,2.49,2.22,2.22,0.41,23.77%
2021-06-30,1673.88万,210.97%,697.09万,142.06%,1.28亿,53.52%,0.0370,4.62,1.24,2.15,-1.29,25.61%,85.20%,0.80%,0.80%,40.41,12.90,13.96,26.46,2.33,2.05,2.05,0.34,20.52%
