报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,499.38万,55.30%,236.94万,274.00%,9.74亿,9.13%,0.0119,3.39,1.75,0.58,0.12,0.42%,11.05%,0.35%,0.35%,121.72,2.71,66.33,55.40,0.73,0.41,0.40,1.34,56.65%
2024-03-31,134.10万,135.87%,-35.68万,94.57%,4.60亿,9.55%,0.0032,3.44,1.75,0.59,0.11,0.17%,11.85%,0.09%,0.09%,126.00,1.28,70.58,55.42,0.73,0.42,0.39,1.23,54.53%
2023-12-31,1421.19万,132.94%,325.20万,105.60%,17.47亿,-9.67%,0.0403,3.43,1.75,0.59,0.32,0.66%,11.88%,1.41%,0.99%,135.26,4.60,78.22,57.04,0.76,0.45,0.42,1.10,51.90%
2023-09-30,389.09万,148.98%,-494.64万,57.99%,13.21亿,-8.32%,0.0118,3.41,1.75,0.57,0.14,0.22%,12.77%,0.45%,0.27%,138.22,3.30,81.75,56.47,0.85,0.52,0.48,1.04,50.68%
2023-06-30,321.57万,151.08%,-136.17万,-5.15%,8.93亿,-5.77%,0.0101,2.37,0.50,0.74,0.21,0.24%,13.38%,0.41%,0.40%,146.02,2.11,85.49,60.53,0.68,0.37,0.37,2.48,70.88%
2023-03-31,-373.86万,29.65%,-657.67万,-2.24%,4.20亿,-6.46%,-0.0117,2.34,0.50,0.72,-0.0059,-1.01%,11.24%,-0.47%,-0.47%,146.04,1.04,86.76,59.29,0.64,0.33,0.31,2.40,70.28%
2022-12-31,-4313.86万,-221.73%,-5807.87万,-239.25%,19.35亿,5.74%,-0.1355,2.35,0.50,0.73,0.31,-2.35%,9.06%,-5.31%,-5.45%,128.35,4.70,76.60,51.75,0.69,0.38,0.37,2.43,70.67%
2022-09-30,-794.42万,-114.81%,-1177.42万,-124.06%,14.41亿,8.01%,-0.0250,2.46,0.50,0.84,0.20,-0.65%,10.66%,-0.96%,-0.96%,138.56,3.01,89.59,48.97,0.78,0.32,0.30,2.07,67.20%
2022-06-30,128.08万,-96.09%,-129.50万,-104.42%,9.47亿,11.99%,0.0040,2.49,0.50,0.87,-0.17,0.04%,11.79%,0.15%,0.15%,149.31,1.86,96.58,52.73,0.85,0.32,0.31,2.07,67.13%
2022-03-31,-531.40万,-133.25%,-643.27万,-143.25%,4.49亿,12.80%,-0.0167,2.47,0.50,0.85,-0.03,-1.21%,11.06%,-0.64%,-0.64%,142.60,1.01,89.06,53.54,0.95,0.38,0.37,1.93,65.63%
2021-12-31,3543.88万,-54.34%,4170.69万,-41.04%,18.30亿,37.33%,0.1114,2.49,0.50,0.87,0.43,1.92%,13.59%,4.04%,4.25%,120.44,5.01,71.91,48.53,0.99,0.41,0.41,1.77,63.59%
2021-09-30,5364.46万,-20.69%,4894.03万,-21.93%,13.34亿,39.24%,0.1686,2.54,0.49,0.93,0.26,4.16%,14.13%,6.45%,6.31%,131.83,3.46,78.13,53.71,1.18,0.52,0.50,1.72,61.78%
2021-06-30,3272.40万,-29.98%,2932.51万,-30.82%,8.46亿,62.26%,0.1029,2.47,0.49,0.86,0.17,3.95%,14.78%,3.97%,3.95%,126.13,2.56,70.42,55.71,1.21,0.62,0.61,1.56,59.47%
