报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,12.41亿,0.15%,11.29亿,-6.03%,42.52亿,9.02%,0.1870,4.63,2.08,1.41,-0.0072,29.19%,40.88%,4.10%,4.04%,295.60,0.68,263.20,32.41,5.19,2.84,2.75,0.05,4.98%
2024-03-31,7.57亿,5.32%,5.90亿,-16.64%,20.56亿,-0.33%,0.1140,4.58,2.08,1.37,0.11,36.82%,39.63%,2.52%,2.49%,287.58,0.34,261.02,26.55,4.05,2.49,2.44,0.08,7.07%
2023-12-31,17.79亿,-5.35%,18.15亿,-0.58%,79.64亿,21.27%,0.2700,4.46,2.08,1.25,0.34,22.32%,40.79%,6.06%,6.00%,293.88,1.36,264.76,29.12,3.86,2.22,2.13,0.08,7.14%
2023-09-30,17.88亿,11.46%,18.05亿,12.73%,59.35亿,19.87%,0.2660,4.42,2.14,1.25,0.29,30.08%,41.92%,6.01%,6.00%,290.87,1.04,259.89,30.98,4.07,2.42,2.37,0.07,6.55%
2023-06-30,12.39亿,16.77%,12.01亿,13.43%,39.01亿,18.43%,0.1840,4.51,2.16,1.17,0.21,31.73%,42.55%,4.17%,4.07%,286.88,0.70,258.32,28.56,5.03,3.19,3.09,0.06,5.46%
2023-03-31,7.19亿,31.12%,7.08亿,20.77%,20.63亿,22.40%,0.1070,4.35,2.16,1.12,0.16,34.82%,43.73%,2.47%,2.45%,272.33,0.37,245.50,26.83,5.25,3.36,3.24,0.06,5.38%
2022-12-31,18.80亿,45.24%,18.26亿,33.40%,65.67亿,53.16%,0.2800,4.28,2.16,1.01,0.26,28.52%,44.16%,6.87%,6.52%,348.38,1.14,316.18,32.20,5.22,3.16,3.03,0.06,5.40%
2022-09-30,16.04亿,14.87%,16.01亿,12.97%,49.52亿,62.53%,0.2380,4.27,2.16,0.99,0.18,32.30%,45.13%,5.86%,5.57%,344.99,0.87,310.59,34.39,5.58,3.10,2.94,0.05,4.78%
2022-06-30,10.61亿,16.55%,10.59亿,14.60%,32.94亿,87.59%,0.1570,4.07,2.16,0.91,0.11,32.12%,44.63%,3.96%,3.86%,339.56,0.59,306.64,32.92,5.28,2.98,2.82,0.06,5.31%
2022-03-31,5.48亿,28.63%,5.87亿,27.06%,16.85亿,97.32%,0.0810,3.91,2.16,0.86,0.06,32.39%,45.69%,2.10%,2.08%,336.37,0.30,304.98,31.39,5.57,3.19,3.03,0.05,4.75%
2021-12-31,12.95亿,-2.21%,13.69亿,3.96%,42.88亿,55.26%,0.1900,3.84,2.16,0.78,0.19,30.06%,51.83%,5.08%,5.00%,501.63,0.77,465.06,36.58,5.26,2.77,2.63,0.05,4.89%
2021-09-30,13.96亿,27.44%,14.17亿,30.40%,30.47亿,49.48%,0.2070,3.90,2.16,0.80,0.18,45.72%,53.79%,5.43%,5.32%,530.08,0.56,485.70,44.39,4.98,2.82,2.70,0.05,5.09%
2021-06-30,9.10亿,30.67%,9.24亿,30.09%,17.56亿,34.10%,0.1350,3.82,2.16,0.73,0.08,51.74%,57.19%,3.57%,3.54%,613.58,0.32,568.36,45.22,7.74,4.22,3.97,0.03,2.99%
2021-03-31,4.26亿,37.14%,4.62亿,41.36%,8.54亿,16.71%,0.0630,3.80,2.16,0.68,0.04,49.71%,58.28%,1.68%,1.66%,581.68,0.17,539.89,41.79,20.49,11.80,10.82,0.01,1.10%
2020-12-31,13.24亿,117.75%,13.17亿,120.13%,27.62亿,6.84%,0.2100,3.73,2.16,0.62,0.17,47.75%,61.98%,5.83%,5.27%,769.37,0.52,698.76,70.61,15.18,8.47,7.94,0.01,1.43%
2020-09-30,10.96亿,80.80%,10.87亿,80.07%,20.38亿,6.38%,0.1730,3.83,2.16,0.60,0.11,53.60%,63.06%,4.91%,4.24%,804.11,0.38,717.32,86.79,21.72,12.87,12.11,0.01,1.07%
2020-06-30,6.97亿,68.70%,7.10亿,74.52%,13.09亿,0.94%,0.1130,3.76,2.16,0.54,0.08,53.00%,65.87%,3.37%,2.75%,883.07,0.23,796.81,86.26,16.99,9.96,9.41,0.01,1.32%
2020-03-31,3.11亿,41.97%,3.27亿,60.21%,7.32亿,25.18%,0.0560,3.72,2.16,0.49,0.08,42.23%,65.90%,1.94%,1.24%,760.65,0.13,682.85,77.79,16.68,10.09,9.65,0.01,1.33%
2019-12-31,6.08亿,140.04%,5.98亿,286.63%,25.85亿,43.27%,0.1200,2.31,0.62,0.61,0.18,23.44%,64.15%,5.43%,5.30%,804.06,0.52,698.35,105.71,14.64,8.40,7.81,0.03,3.05%
2019-09-30,6.06亿,146.87%,6.04亿,47.92%,19.16亿,35.96%,0.1220,2.31,0.62,0.62,0.13,31.57%,64.53%,5.42%,5.28%,809.73,0.39,699.12,110.61,16.14,9.32,9.32,0.03,2.79%
2019-06-30,4.13亿,148.75%,4.07亿,32.74%,12.97亿,35.01%,0.0830,2.27,0.62,0.58,0.07,31.74%,63.92%,3.73%,3.66%,776.36,0.27,660.55,115.81,14.78,8.60,8.60,0.03,3.00%
2019-03-31,2.19亿,131.74%,2.04亿,188.90%,5.85亿,84.15%,0.0440,2.23,0.62,0.54,0.02,37.25%,65.26%,1.99%,1.97%,885.91,0.12,757.58,128.33,15.78,8.81,8.81,0.03,2.80%
2018-12-31,-15.18亿,-281.66%,1.55亿,-74.86%,18.04亿,-6.41%,-0.3100,2.19,0.62,0.49,0.05,-84.42%,66.74%,-12.99%,-13.96%,1029.79,0.42,850.66,179.13,9.21,5.23,5.23,0.05,4.35%
2018-09-30,-12.93亿,-237.51%,4.08亿,-16.76%,14.09亿,-3.99%,-0.2600,2.24,0.62,0.54,0.04,-91.93%,66.44%,-10.95%,-11.63%,952.71,0.35,763.79,188.92,11.47,6.92,6.92,0.04,3.60%
2018-06-30,-8.47亿,-219.51%,3.07亿,12.82%,9.61亿,10.77%,-0.1700,2.33,0.62,0.63,0.02,-88.52%,66.78%,-7.03%,-7.32%,898.25,0.25,715.99,182.26,8.80,6.63,6.63,0.16,13.68%
2018-03-31,-6.89亿,-410.19%,7055.48万,-54.03%,3.17亿,-20.97%,-0.1400,2.37,0.62,0.68,-0.0100,-217.64%,67.69%,-5.68%,-5.84%,1358.14,0.08,1088.27,269.87,9.99,7.75,7.75,0.15,13.11%
2017-12-31,8.36亿,-48.19%,6.15亿,-31.55%,19.28亿,-17.13%,0.1700,2.51,0.61,0.82,0.05,43.16%,63.69%,6.93%,6.71%,626.90,0.72,503.43,123.47,10.45,8.67,8.67,0.16,13.66%
2017-09-30,9.40亿,-23.78%,4.90亿,-24.20%,14.68亿,-9.23%,0.1900,2.52,0.61,0.85,0.04,63.96%,63.62%,7.79%,7.49%,583.60,0.59,461.14,122.45,9.64,8.15,8.15,0.13,11.48%
2017-06-30,7.09亿,9.30%,2.72亿,-36.05%,8.67亿,-16.49%,0.1400,2.48,0.61,0.81,0.0100,81.54%,62.21%,5.88%,5.76%,589.93,0.37,483.22,106.70,8.71,7.24,7.24,0.14,12.04%
2017-03-31,2.22亿,-28.85%,1.53亿,-32.13%,4.02亿,-17.48%,0.0450,2.41,0.61,0.74,-0.03,55.01%,64.44%,1.88%,1.86%,615.95,0.17,535.71,80.24,9.65,8.27,8.27,0.16,14.06%
2016-12-31,16.13亿,11.84%,8.99亿,31.76%,23.26亿,15.54%,0.3300,2.36,0.60,0.69,0.13,70.95%,63.74%,14.16%,13.78%,361.67,1.11,324.12,37.55,6.97,6.03,6.03,0.13,11.31%
2016-09-30,12.33亿,5.63%,6.47亿,17.34%,16.17亿,8.36%,0.2490,2.37,0.70,0.63,0.10,78.29%,64.33%,10.99%,10.48%,380.54,0.78,346.87,33.67,12.73,11.15,11.15,0.10,9.12%
2016-06-30,6.49亿,-22.01%,4.25亿,55.99%,10.39亿,27.19%,0.1300,4.05,2.05,0.92,0.11,64.54%,65.31%,5.91%,5.80%,386.43,0.49,363.86,22.57,11.21,9.70,9.70,0.10,9.18%
2016-03-31,3.12亿,-17.52%,2.26亿,116.13%,4.87亿,36.70%,0.0630,3.98,2.05,0.85,0.05,66.14%,70.97%,2.89%,2.85%,492.38,0.19,468.75,23.63,30.01,25.47,25.47,0.07,6.57%
2015-12-31,14.42亿,182.35%,6.82亿,41.61%,20.13亿,52.56%,0.2910,3.86,2.05,0.74,0.28,73.53%,61.38%,14.88%,13.53%,347.57,1.10,326.65,20.93,19.46,16.51,16.51,0.08,7.30%
2015-09-30,11.68亿,265.90%,5.51亿,85.93%,14.92亿,80.59%,0.2370,3.74,2.02,0.68,0.19,80.18%,61.94%,12.31%,11.32%,358.80,0.80,336.28,22.52,24.76,20.64,20.64,0.08,7.29%
2015-06-30,8.32亿,379.03%,2.72亿,57.02%,8.17亿,50.63%,0.3030,7.23,5.02,1.11,0.21,103.98%,61.50%,8.99%,8.34%,446.73,0.43,415.42,31.31,24.01,19.47,19.47,0.08,7.30%
2015-03-31,3.79亿,473.25%,1.05亿,59.58%,3.56亿,40.10%,0.1400,6.59,4.60,0.89,0.05,107.96%,58.57%,4.30%,4.21%,463.91,0.21,434.99,28.92,18.45,13.86,13.86,0.08,7.12%
2014-12-31,5.11亿,255.27%,4.82亿,238.26%,13.20亿,165.88%,0.2200,6.31,4.59,0.61,0.34,38.68%,62.56%,15.76%,5.93%,392.63,1.00,358.96,33.67,9.77,7.16,7.10,0.09,8.05%
2014-09-30,3.19亿,115.09%,2.96亿,102.49%,8.26亿,78.44%,0.1370,3.00,1.36,0.55,0.32,38.49%,61.68%,10.56%,8.72%,345.44,0.88,306.05,39.39,10.44,4.67,4.67,0.16,13.49%
2014-06-30,1.74亿,102.06%,1.74亿,104.39%,5.42亿,84.07%,0.1500,5.66,3.61,0.87,0.52,31.90%,59.14%,6.41%,5.03%,318.37,0.65,278.98,39.39,15.94,10.69,10.69,0.14,12.42%
2014-03-31,6605.47万,194.49%,6555.87万,192.99%,2.54亿,171.31%,0.0600,5.09,3.07,0.82,0.23,25.89%,54.88%,2.85%,2.23%,315.07,0.34,265.72,49.34,7.13,3.64,3.64,0.19,15.79%
2013-12-31,1.44亿,-36.10%,1.42亿,-35.69%,4.96亿,-25.10%,0.2900,2.22,0.15,0.84,-0.18,28.71%,64.69%,13.55%,13.23%,562.58,0.74,487.54,75.04,9.94,5.15,5.15,0.44,30.05%
