报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.12亿,29.86%,1.12亿,70.74%,18.14亿,5.23%,0.0900,1.73,0.25,0.25,-0.05,6.14%,17.31%,5.37%,5.41%,227.63,1.02,175.73,51.90,1.44,0.68,0.55,1.38,57.97%
2024-03-31,2720.65万,-22.42%,2412.45万,-12.03%,8.74亿,6.23%,0.0200,1.72,0.25,0.24,-0.15,3.06%,16.26%,1.33%,1.32%,226.75,0.52,173.78,52.97,1.36,0.65,0.56,1.31,56.66%
2023-12-31,1.44亿,-29.21%,1.35亿,-20.40%,34.00亿,6.15%,0.1200,1.70,0.25,0.21,0.16,4.20%,15.03%,7.16%,7.07%,213.66,1.99,180.92,32.74,1.28,0.57,0.48,1.39,58.10%
2023-09-30,1.10亿,-38.03%,8112.33万,-45.22%,25.18亿,0.49%,0.0900,1.67,0.25,0.20,-0.12,4.35%,14.62%,5.48%,5.50%,230.68,1.48,182.85,47.82,1.31,0.57,0.47,1.40,58.24%
2023-06-30,8644.21万,-38.99%,6543.12万,-47.66%,17.24亿,2.87%,0.0700,1.65,0.25,0.18,-0.0100,5.00%,14.77%,4.30%,4.36%,214.03,1.05,171.95,42.08,1.42,0.70,0.55,1.47,59.45%
2023-03-31,3507.09万,-46.62%,2742.24万,-51.30%,8.23亿,-5.75%,0.0300,2.21,0.63,0.30,-0.16,4.27%,15.90%,1.74%,1.72%,228.07,0.49,183.67,44.40,1.50,0.69,0.58,1.37,57.68%
2022-12-31,2.03亿,23.24%,1.70亿,29.69%,32.03亿,20.23%,0.1700,2.17,0.63,0.26,0.23,6.34%,15.58%,10.58%,10.16%,196.46,2.09,171.99,24.47,1.40,0.59,0.44,1.39,58.14%
2022-09-30,1.78亿,90.55%,1.48亿,109.43%,25.06亿,23.04%,0.1480,2.13,0.64,0.26,-0.14,7.09%,16.11%,9.04%,9.04%,201.06,1.69,159.89,41.18,1.36,0.64,0.60,1.44,58.95%
2022-06-30,1.42亿,280.48%,1.25亿,448.77%,16.76亿,33.55%,0.1179,2.09,0.63,0.22,-0.13,8.45%,17.97%,7.27%,7.34%,190.13,1.16,155.11,35.02,1.43,0.76,0.65,1.49,59.82%
2022-03-31,6569.52万,876.86%,5630.61万,4208.03%,8.73亿,51.59%,0.0711,2.10,0.63,0.24,-0.20,7.52%,17.26%,3.44%,3.38%,176.81,0.63,143.77,33.04,1.23,0.64,0.53,1.38,57.88%
2021-12-31,1.65亿,343.84%,1.31亿,703.90%,26.64亿,37.97%,0.1785,2.03,0.63,0.17,0.19,6.14%,15.10%,9.31%,8.80%,183.84,2.23,161.41,22.44,1.14,0.57,0.43,1.44,58.93%
2021-09-30,9332.30万,3189.93%,7070.38万,282.98%,20.37亿,50.71%,0.1010,1.94,0.64,0.11,0.04,4.61%,14.12%,5.37%,5.21%,195.38,1.78,151.42,43.96,1.11,0.56,0.52,1.51,60.05%
2021-06-30,3723.65万,160.44%,2277.98万,126.94%,12.55亿,55.25%,0.0400,1.87,0.63,0.05,-0.07,3.00%,13.47%,2.18%,2.15%,200.59,1.11,161.97,38.62,1.15,0.53,0.49,1.53,60.31%
2021-03-31,672.52万,113.75%,-137.06万,97.54%,5.76亿,65.76%,0.0073,1.84,0.63,0.0100,-0.19,1.23%,10.50%,0.40%,0.40%,210.28,0.54,168.07,42.21,1.17,0.54,0.48,1.48,59.54%
2020-12-31,3717.59万,112.89%,-2173.67万,93.37%,19.31亿,5.66%,0.0400,1.82,0.63,0.0049,0.75,1.94%,13.93%,2.20%,2.21%,214.61,1.99,181.23,33.37,1.16,0.56,0.46,1.31,56.67%
2020-09-30,-302.02万,97.35%,-3864.04万,75.74%,13.52亿,-2.27%,-0.0033,1.78,0.62,-0.03,0.39,-0.16%,13.66%,-0.18%,-0.18%,255.98,1.40,192.36,63.62,1.20,0.58,0.54,1.43,58.65%
2020-06-30,-6160.96万,-106.49%,-8456.70万,-43.63%,8.08亿,-5.74%,-0.0700,1.74,0.62,-0.09,0.32,-7.55%,9.15%,-3.69%,-3.83%,265.26,0.88,203.64,61.62,1.22,0.60,0.53,1.30,56.50%
2020-03-31,-4889.27万,-784.71%,-5571.23万,-239.31%,3.47亿,-23.14%,-0.0500,1.76,0.62,-0.07,0.0004,-14.00%,4.60%,-2.94%,-3.01%,308.29,0.38,236.41,71.88,1.26,0.53,0.49,1.25,55.39%
2019-12-31,-2.88亿,-723.17%,-3.28亿,-1351.71%,18.28亿,-2.22%,-0.3100,1.82,0.62,-0.02,0.12,-16.10%,6.74%,-15.70%,-17.12%,243.11,1.82,198.01,45.10,1.31,0.68,0.45,1.19,54.15%
