报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,6.38亿,38.73%,6.07亿,26.84%,88.72亿,14.56%,0.8200,9.19,3.51,4.63,-0.17,7.19%,15.28%,8.67%,8.75%,157.04,1.52,118.74,38.30,1.52,0.66,0.62,1.28,56.22%
2024-03-31,2.63亿,38.51%,2.51亿,44.33%,44.89亿,32.67%,0.3400,9.19,3.50,4.60,-0.0014,5.85%,15.28%,3.65%,3.60%,144.52,0.81,110.95,33.57,1.77,0.78,0.73,1.09,52.23%
2023-12-31,11.24亿,109.14%,11.40亿,106.27%,177.56亿,32.03%,1.4300,8.95,3.49,4.26,1.85,6.33%,17.25%,17.31%,15.81%,148.81,3.07,117.15,31.67,1.66,0.82,0.78,1.30,56.52%
2023-09-30,7.91亿,87.64%,7.95亿,98.07%,125.24亿,28.34%,1.0000,8.58,3.48,3.89,0.44,6.31%,14.36%,12.44%,11.79%,162.24,2.07,130.54,31.70,1.45,0.52,0.48,1.35,57.48%
2023-06-30,4.60亿,65.77%,4.79亿,84.52%,77.44亿,16.53%,0.5800,8.16,3.40,3.42,0.82,5.93%,14.24%,7.36%,7.11%,169.81,1.31,137.80,32.00,1.51,0.52,0.49,1.33,57.16%
2023-03-31,1.90亿,39.59%,1.74亿,36.10%,33.84亿,1.72%,0.2400,7.83,3.36,3.30,0.24,5.60%,15.15%,3.11%,3.07%,185.70,0.60,150.60,35.09,1.57,0.54,0.50,1.30,56.43%
2022-12-31,5.37亿,73.16%,5.53亿,122.54%,134.48亿,33.89%,0.6800,7.62,3.36,3.06,False,3.99%,12.94%,9.41%,False,158.61,2.89,124.70,33.91,1.51,0.54,0.51,1.41,58.46%
2022-09-30,4.21亿,60.56%,4.01亿,81.97%,97.59亿,32.32%,0.5300,7.46,3.35,2.92,0.75,4.32%,12.38%,7.43%,7.15%,148.85,2.31,116.96,31.89,1.41,0.55,0.52,1.27,56.03%
2022-06-30,2.77亿,70.24%,2.59亿,110.39%,66.46亿,33.66%,0.3500,7.18,3.34,2.74,-0.43,4.17%,12.13%,4.94%,4.89%,152.80,1.57,114.84,37.96,1.32,0.55,0.53,1.38,58.01%
2022-03-31,1.36亿,15.47%,1.28亿,13.74%,33.26亿,58.40%,0.1700,7.03,3.34,2.68,-0.87,4.08%,11.75%,2.48%,2.45%,141.65,0.83,108.93,32.72,1.19,0.41,0.38,1.24,55.30%
2021-12-31,3.10亿,-27.66%,2.48亿,-37.91%,100.44亿,32.36%,0.3900,6.86,3.33,2.51,0.16,3.09%,12.27%,5.83%,5.73%,146.57,3.31,108.64,37.93,1.17,0.48,0.46,1.18,54.17%
2021-09-30,2.62亿,-25.65%,2.20亿,-33.75%,73.75亿,30.95%,0.3300,6.86,3.33,2.46,-0.83,3.56%,14.67%,4.95%,4.84%,151.25,2.49,108.43,42.81,1.18,0.48,0.43,1.09,52.26%
