报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,9.74亿,177.37%,6.24亿,48.48%,127.94亿,4.01%,0.6891,7.20,6.51,-0.19,0.35,9.19%,33.22%,9.89%,9.56%,180.35,1.45,124.24,56.10,1.72,1.07,1.02,2.61,71.62%
2024-03-31,2.78亿,31.34%,2.65亿,30.48%,62.92亿,-3.49%,0.1965,6.80,6.52,-0.68,0.14,4.81%,31.22%,2.90%,2.89%,176.40,0.75,120.16,56.24,1.82,1.17,1.12,2.92,74.08%
2023-12-31,-61.85亿,-432.02%,-62.97亿,-476.88%,240.62亿,-6.94%,-4.3950,6.70,6.53,-0.87,2.03,-36.99%,31.66%,-48.99%,-65.19%,185.37,2.79,129.00,56.37,1.70,1.05,1.01,3.01,74.60%
2023-09-30,2.12亿,-86.31%,2.70亿,-82.61%,179.45亿,-5.43%,0.1497,11.29,6.58,3.64,1.02,0.69%,31.88%,1.33%,1.33%,177.67,2.21,122.05,55.62,1.68,1.09,1.05,1.71,59.29%
2023-06-30,3.51亿,-67.07%,4.20亿,-55.31%,123.00亿,0.03%,0.2476,11.45,6.58,3.74,0.54,2.71%,32.48%,2.17%,2.16%,177.77,1.47,122.11,55.66,1.73,1.18,1.15,1.84,60.93%
2023-03-31,2.12亿,-52.01%,2.03亿,-48.56%,65.19亿,11.75%,0.1494,11.33,6.55,3.76,-0.18,3.36%,34.88%,1.32%,1.32%,170.88,0.75,120.45,50.43,1.70,1.09,1.05,1.67,58.65%
2022-12-31,18.63亿,60.15%,16.71亿,154.04%,258.55亿,13.44%,1.3227,11.21,6.58,3.61,0.80,7.94%,32.61%,12.28%,11.74%,150.16,3.49,103.12,47.04,1.53,0.96,0.94,1.72,59.27%
2022-09-30,15.52亿,86.89%,15.52亿,254.26%,189.76亿,12.08%,1.0997,11.31,6.56,False,-0.06,9.38%,32.99%,10.23%,9.69%,150.51,2.66,101.38,49.13,1.61,1.02,0.99,1.69,59.38%
2022-06-30,10.66亿,102.49%,9.40亿,311.87%,122.96亿,10.03%,0.7555,10.80,6.36,3.47,0.05,10.46%,33.82%,7.14%,6.97%,148.68,1.81,99.20,49.48,1.37,0.94,0.91,1.71,57.92%
2022-03-31,4.41亿,77.68%,3.95亿,100.03%,58.34亿,6.74%,0.3125,10.42,6.37,3.14,-0.20,8.72%,36.14%,3.04%,3.00%,150.30,0.89,101.43,48.87,1.53,1.08,1.06,1.72,58.22%
2021-12-31,11.63亿,701.23%,6.58亿,1164.14%,227.92亿,7.94%,0.9812,10.13,6.28,2.83,2.02,7.00%,34.12%,12.08%,8.14%,126.32,4.35,82.76,43.56,1.46,1.06,1.04,1.76,57.84%
2021-09-30,8.30亿,100.04%,4.38亿,32.48%,169.31亿,0.83%,0.7264,8.60,4.15,3.44,0.96,6.11%,34.61%,7.57%,7.24%,129.99,3.34,80.72,49.26,1.11,0.71,0.68,2.65,64.49%
2021-06-30,5.26亿,46.68%,2.28亿,-20.48%,111.75亿,0.19%,0.4610,8.25,3.99,3.24,0.43,5.71%,34.65%,4.87%,4.79%,126.78,2.26,79.67,47.11,1.07,0.71,0.68,2.78,65.35%
2021-03-31,2.48亿,718.82%,1.98亿,3404.67%,54.66亿,-7.31%,0.2173,8.17,3.93,3.17,-0.08,5.76%,33.61%,2.57%,2.45%,127.40,1.12,80.11,47.29,1.01,0.68,0.65,2.80,65.43%
2020-12-31,1.45亿,-80.50%,5202.91万,-91.67%,211.16亿,-15.93%,0.1272,7.58,3.54,2.97,1.87,-0.77%,32.42%,1.47%,1.08%,128.33,4.51,79.85,48.48,0.97,0.65,0.62,3.20,68.15%
2020-09-30,4.15亿,-41.01%,3.31亿,-47.21%,149.02亿,-11.43%,0.3903,5.89,1.50,3.34,0.35,3.19%,36.62%,6.77%,6.62%,135.16,3.05,88.63,46.54,0.92,0.51,0.48,4.13,71.71%
2020-06-30,3.59亿,-3.72%,2.87亿,-10.41%,98.89亿,-8.26%,0.3375,5.91,1.46,3.28,-0.28,4.48%,36.68%,5.81%,5.71%,136.04,1.97,91.25,44.79,0.92,0.50,0.47,4.33,72.44%
2020-03-31,3030.74万,-66.68%,-598.15万,-111.49%,52.40亿,2.17%,0.0285,5.66,1.43,3.08,-0.72,0.32%,37.51%,0.50%,0.50%,131.15,1.05,85.55,45.60,0.90,0.53,0.50,4.60,73.47%
2019-12-31,7.44亿,-21.71%,6.24亿,-1.48%,232.96亿,6.25%,0.7000,5.43,1.39,2.84,2.49,3.72%,35.53%,13.85%,12.90%,109.27,5.31,67.81,41.47,0.78,0.47,0.47,4.89,74.64%
2019-09-30,7.04亿,41.85%,6.26亿,-3.26%,168.25亿,5.86%,0.6651,5.25,1.35,2.83,0.85,5.06%,35.93%,13.19%,12.60%,115.45,3.80,71.14,44.31,0.77,0.43,0.43,5.05,75.36%
