报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,8182.05万,488.19%,7372.91万,606.80%,30.76亿,20.07%,0.3100,12.07,7.25,3.51,0.95,2.66%,15.23%,2.54%,2.54%,117.62,3.79,47.52,70.10,0.73,0.47,0.47,1.53,60.50%
2024-03-31,6206.25万,2344.25%,6066.49万,2331.66%,14.80亿,16.33%,0.2400,12.22,7.25,3.44,0.24,4.19%,16.63%,1.91%,1.90%,118.69,1.82,49.54,69.15,0.77,0.50,0.50,1.45,59.20%
2023-12-31,5043.27万,-78.77%,4484.23万,-82.55%,51.01亿,-2.45%,0.1900,12.09,7.25,3.20,2.95,0.99%,14.97%,1.60%,1.56%,142.14,6.18,58.27,83.87,0.81,0.51,0.51,1.40,58.33%
2023-09-30,4970.00万,-80.78%,4022.14万,-83.58%,38.20亿,-1.75%,0.1885,11.90,7.25,3.24,1.63,1.30%,14.69%,1.59%,1.57%,145.06,4.81,56.11,88.95,0.91,0.60,0.59,1.35,57.44%
2023-06-30,1391.06万,-89.79%,1043.14万,-91.93%,25.62亿,4.90%,0.0500,11.92,7.24,3.11,1.61,0.54%,13.22%,0.44%,0.44%,145.67,3.27,55.01,90.67,0.86,0.60,0.59,1.40,58.38%
2023-03-31,253.91万,-96.80%,249.48万,-96.77%,12.72亿,2.31%,0.0100,11.66,7.24,3.22,0.45,0.20%,14.33%,0.08%,0.08%,146.37,1.59,56.54,89.84,0.84,0.55,0.55,1.33,57.13%
2022-12-31,2.38亿,144.50%,2.57亿,196.85%,52.30亿,27.18%,0.9200,11.44,7.24,3.21,2.20,4.54%,18.47%,8.29%,7.80%,131.95,6.89,52.24,79.71,0.87,0.58,0.56,1.41,58.55%
2022-09-30,2.59亿,275.80%,2.45亿,281.06%,38.88亿,31.13%,0.9904,11.36,7.24,3.27,1.29,6.65%,19.37%,9.13%,8.55%,135.32,5.37,50.33,84.99,0.96,0.68,0.68,1.26,55.68%
2022-06-30,1.36亿,85.82%,1.29亿,84.28%,24.42亿,20.15%,0.5300,10.61,7.05,2.82,0.94,5.58%,18.34%,4.94%,4.83%,133.36,3.49,51.61,81.76,1.03,0.73,0.72,1.27,55.89%
2022-03-31,7940.43万,58.32%,7724.48万,58.20%,12.43亿,18.35%,0.3100,10.51,6.97,2.94,0.0018,6.39%,19.42%,2.88%,2.85%,127.45,1.86,48.41,79.04,1.09,0.74,0.74,1.23,55.15%
2021-12-31,9716.82万,15.95%,8658.54万,2.99%,41.12亿,58.00%,0.3800,10.23,6.99,2.63,1.58,2.36%,18.50%,3.70%,3.57%,128.65,7.26,49.58,79.07,1.20,0.85,0.84,1.18,54.18%
2021-09-30,6882.60万,-7.17%,6427.58万,-0.95%,29.65亿,103.60%,0.2676,10.01,6.82,2.53,1.41,2.32%,18.35%,2.64%,2.59%,126.95,5.11,52.88,74.08,1.20,0.79,0.78,1.13,53.12%
2021-06-30,7328.73万,112.95%,7017.53万,187.85%,20.33亿,215.37%,0.2900,10.08,6.76,2.55,0.87,3.61%,19.48%,2.81%,2.74%,119.01,3.77,47.81,71.20,1.22,0.84,0.82,1.10,52.30%
2021-03-31,5015.44万,389.15%,4882.73万,1515.36%,10.51亿,307.41%,0.1900,9.93,6.61,2.64,0.65,4.77%,21.05%,1.92%,1.91%,119.59,1.89,47.61,71.98,1.21,0.85,0.84,1.14,53.34%
2020-12-31,8380.48万,17.98%,8407.45万,40.34%,26.03亿,69.25%,0.3600,9.78,6.51,2.46,3.03,3.46%,23.56%,3.48%,3.25%,134.81,6.49,55.50,79.31,1.18,0.87,0.86,1.17,53.92%
2020-09-30,7414.33万,56.80%,6489.55万,70.45%,14.56亿,34.28%,0.3300,9.73,6.47,2.58,1.88,5.36%,24.83%,3.09%,2.97%,182.97,3.45,78.25,104.71,1.72,1.33,1.32,1.29,51.07%
2020-06-30,3441.47万,-8.48%,2437.94万,-26.41%,6.44亿,-12.85%,0.1500,9.85,6.20,2.53,1.21,5.34%,26.43%,1.51%,1.42%,166.65,2.37,75.83,90.82,2.28,1.92,1.91,0.64,38.91%
2020-03-31,1025.34万,-70.28%,302.27万,-89.53%,2.58亿,-33.10%,0.0464,9.90,6.20,2.58,0.55,3.98%,25.95%,0.45%,0.42%,209.58,0.85,106.06,103.52,2.25,1.84,1.74,0.65,39.22%
2019-12-31,7103.45万,-43.28%,5990.87万,-49.58%,15.38亿,-5.09%,0.3200,9.35,5.56,2.66,1.06,4.62%,23.89%,3.49%,3.13%,142.09,6.11,58.97,83.13,2.37,1.97,1.89,0.73,42.31%
2019-09-30,4728.53万,-55.00%,3807.21万,-61.48%,10.85亿,-9.14%,0.2100,9.19,5.50,2.56,0.72,4.36%,23.27%,2.32%,2.12%,145.68,4.19,64.45,81.23,2.62,2.09,2.09,0.69,40.71%
2019-06-30,3760.54万,-37.41%,3313.02万,-41.82%,7.39亿,-3.40%,0.1700,9.14,5.50,2.52,0.37,5.09%,23.46%,1.84%,1.69%,136.82,3.15,57.21,79.61,2.83,2.32,2.32,0.68,40.33%
2019-03-31,3449.86万,-17.39%,2888.03万,-27.74%,3.85亿,10.48%,0.1568,9.43,5.50,2.81,0.45,8.95%,25.95%,1.68%,1.66%,134.83,1.62,55.60,79.23,1.81,1.28,1.28,0.42,29.46%
2018-12-31,1.25亿,-19.36%,1.19亿,-18.63%,16.20亿,4.05%,0.6200,9.27,5.50,2.66,0.83,7.73%,27.53%,7.30%,6.14%,131.39,6.87,52.38,79.01,1.93,1.35,1.35,0.41,29.19%
2018-09-30,1.05亿,10.20%,9883.41万,13.40%,11.94亿,12.03%,0.5400,9.18,5.50,2.58,0.33,8.80%,28.38%,6.50%,5.20%,137.48,4.49,60.19,77.29,2.01,1.41,1.41,0.45,30.85%
2018-06-30,6008.19万,-14.61%,5694.45万,-10.85%,7.66亿,5.94%,0.3300,8.98,5.50,2.38,0.24,7.85%,27.49%,4.23%,3.04%,135.85,3.17,56.87,78.98,1.89,1.42,1.42,0.52,34.06%
2018-03-31,4176.28万,23.31%,3996.95万,20.20%,3.49亿,13.34%,0.2531,7.08,2.88,3.06,0.31,11.97%,29.12%,3.64%,3.58%,149.42,1.33,67.79,81.63,1.02,0.61,0.61,1.07,51.69%
2017-12-31,1.55亿,0.39%,1.46亿,4.38%,15.57亿,27.98%,0.9400,6.82,2.88,2.82,1.38,9.97%,26.63%,14.66%,13.79%,126.39,7.39,48.73,77.66,1.02,0.69,0.69,1.08,51.83%
2017-09-30,9535.79万,False,8715.57万,False,10.65亿,False,0.5800,False,False,False,1.05,8.95%,25.38%,9.07%,False,False,False,False,False,False,False,False,False,False
2017-06-30,7036.55万,22.86%,6387.79万,13.48%,7.23亿,38.70%,0.4300,False,2.88,2.32,0.58,9.74%,26.51%,6.85%,False,127.81,3.70,48.66,79.14,0.96,0.62,0.62,0.94,48.53%
2017-03-31,3386.95万,False,3325.17万,False,3.08亿,False,0.2053,False,False,False,0.27,11.00%,28.76%,3.32%,False,False,False,False,False,False,False,False,False,False
2016-12-31,1.55亿,2.76%,1.40亿,-4.97%,12.17亿,4.26%,0.9400,6.08,2.88,2.11,1.95,12.72%,29.78%,16.59%,15.41%,139.31,7.20,50.01,89.30,0.78,0.52,0.52,0.93,48.06%
2016-06-30,5727.26万,-9.21%,5628.96万,-10.41%,5.21亿,-7.54%,0.3500,False,2.88,1.56,False,10.99%,28.44%,6.44%,False,135.25,3.59,50.16,85.09,1.04,0.74,0.74,0.62,38.24%
2015-12-31,1.51亿,90.94%,1.47亿,105.37%,11.67亿,19.59%,0.9600,5.29,2.88,1.37,1.19,12.90%,31.91%,23.12%,17.23%,130.00,8.93,40.33,89.67,1.68,1.35,1.35,0.46,31.35%
2015-06-30,6308.57万,150.01%,6283.07万,165.63%,5.63亿,31.74%,0.4200,False,1.31,0.94,False,11.20%,30.19%,13.70%,False,132.34,4.51,39.90,92.44,0.84,0.71,0.71,1.84,64.73%
2014-12-31,7884.21万,16.33%,7167.64万,6.32%,9.76亿,2.52%,0.5500,2.86,1.31,0.53,0.92,8.08%,25.33%,20.76%,18.38%,144.69,9.33,38.59,106.10,0.72,0.58,0.58,1.62,61.84%
2014-07-31,2896.83万,False,2744.84万,False,5.02亿,False,False,False,False,False,0.17,False,False,8.29%,False,False,False,False,False,False,False,False,False,False
2014-06-30,2523.36万,False,2365.33万,False,4.28亿,False,0.1800,False,False,False,False,5.90%,23.61%,6.24%,False,False,False,False,False,False,False,False,False,False
2013-12-31,6777.22万,120.80%,6741.78万,140.18%,9.52亿,22.86%,0.5000,6.32,False,4.69,2.34,7.92%,24.01%,22.52%,20.24%,133.35,9.88,36.42,96.93,0.73,0.60,0.60,2.10,64.26%
2012-12-31,3069.40万,False,2807.01万,False,7.75亿,False,False,False,False,3.46,0.68,3.82%,19.93%,12.19%,False,150.02,7.99,45.08,104.95,0.59,0.42,0.42,2.60,68.75%
