报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.71亿,-11.84%,1.60亿,-18.76%,31.67亿,18.50%,0.3966,8.74,0.50,6.07,0.22,5.50%,14.69%,4.63%,4.54%,70.32,3.58,50.30,20.02,1.69,1.31,1.27,0.81,43.92%
2024-03-31,8223.64万,-33.49%,7989.07万,-33.47%,15.85亿,17.18%,0.1910,8.32,0.97,5.63,-0.15,5.36%,14.45%,2.26%,2.23%,72.47,1.72,52.38,20.10,1.56,1.18,1.15,0.77,42.63%
2023-12-31,2.83亿,-84.66%,2.82亿,-84.87%,50.86亿,-39.08%,0.6542,8.10,0.93,5.44,1.74,5.59%,13.43%,8.14%,7.88%,117.39,4.82,74.75,42.64,1.51,1.14,1.12,0.83,44.59%
2023-09-30,2.57亿,-84.81%,2.54亿,-85.36%,36.03亿,-49.26%,0.5864,8.11,1.01,5.40,1.08,7.12%,15.27%,7.43%,7.13%,126.86,3.24,83.29,43.57,2.04,1.51,1.48,0.76,42.44%
2023-06-30,1.94亿,-84.03%,1.97亿,-84.08%,26.73亿,-48.91%,0.4499,7.90,0.94,5.26,0.72,7.25%,15.59%,5.65%,5.53%,110.40,2.53,71.10,39.30,2.36,1.79,1.76,0.67,39.71%
2023-03-31,1.24亿,-80.86%,1.20亿,-81.17%,13.53亿,-50.25%,0.2871,11.34,1.23,8.05,0.32,9.14%,18.49%,3.66%,3.57%,131.36,1.09,82.68,48.68,2.05,1.46,1.44,0.77,43.57%
2022-12-31,18.44亿,125.91%,18.65亿,133.10%,83.49亿,28.76%,4.2246,10.84,1.13,7.65,5.81,22.32%,32.03%,60.85%,55.73%,101.06,5.55,64.91,36.15,1.77,1.30,1.29,0.97,49.14%
2022-09-30,16.89亿,221.86%,17.36亿,238.78%,71.00亿,48.12%,3.9216,10.08,0.97,7.67,4.54,23.79%,34.50%,53.09%,54.85%,89.74,5.35,50.48,39.26,1.63,1.33,1.30,1.03,50.82%
2022-06-30,12.13亿,295.10%,12.37亿,314.41%,52.31亿,65.87%,2.8163,11.69,1.14,9.11,3.51,23.45%,34.75%,41.06%,33.96%,79.38,4.09,44.06,35.32,1.64,1.40,1.37,0.95,48.33%
2022-03-31,6.46亿,452.22%,6.38亿,454.83%,27.19亿,74.97%,2.1745,10.08,0.49,7.46,1.17,23.97%,35.08%,24.18%,21.56%,80.26,1.85,48.68,31.58,1.44,1.09,1.05,1.06,51.03%
2021-12-31,8.16亿,143.76%,8.00亿,139.93%,64.84亿,26.60%,2.7490,7.91,0.49,5.28,3.35,12.75%,24.05%,36.68%,34.78%,98.94,6.32,57.00,41.94,1.21,0.79,0.77,1.40,57.71%
2021-09-30,5.25亿,101.10%,5.13亿,97.17%,47.93亿,27.22%,1.7667,6.92,0.49,4.53,1.78,11.18%,21.36%,24.13%,25.52%,84.76,6.90,39.11,45.65,1.14,0.80,0.77,1.39,57.46%
2021-06-30,3.07亿,45.15%,2.98亿,40.22%,31.53亿,16.33%,1.0336,7.19,0.49,4.80,0.54,10.19%,19.73%,14.57%,14.37%,77.68,5.28,34.09,43.60,1.25,0.88,0.85,1.08,51.29%
2021-03-31,1.17亿,19.55%,1.15亿,16.46%,15.54亿,24.93%,0.3938,7.07,0.49,4.68,-0.26,7.82%,15.30%,5.87%,5.57%,77.63,2.69,33.47,44.17,1.28,0.90,0.87,1.12,52.20%
2020-12-31,3.35亿,11.62%,3.33亿,10.16%,51.21亿,7.11%,1.1277,6.66,0.49,4.27,2.38,6.72%,16.60%,16.30%,16.93%,93.41,7.24,49.72,43.70,1.05,0.74,0.71,1.30,55.77%
2020-09-30,2.61亿,3.10%,2.60亿,2.19%,37.68亿,2.54%,0.8785,6.28,0.43,4.06,1.10,7.18%,17.53%,12.43%,13.98%,88.18,5.51,48.98,39.20,1.06,0.68,0.66,1.17,52.87%
2020-06-30,2.11亿,14.42%,2.13亿,13.89%,27.11亿,5.55%,0.7121,7.19,0.43,4.96,0.86,8.17%,18.05%,9.97%,9.91%,80.80,4.12,43.73,37.07,1.22,0.84,0.79,0.99,49.02%
