报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,6620.93万,212.54%,8739.75万,247.87%,29.76亿,21.95%,0.0721,4.86,3.02,0.70,-0.26,2.23%,10.08%,1.50%,1.49%,76.18,3.90,46.11,30.07,2.78,1.45,1.40,0.60,37.35%
2024-03-31,3211.37万,155.98%,4812.78万,197.23%,14.28亿,49.81%,0.0350,4.79,3.03,0.65,0.25,2.25%,11.07%,0.73%,0.73%,72.45,2.26,39.87,32.58,2.13,1.43,1.42,0.47,31.91%
2023-12-31,-2.74亿,-254.39%,-2.52亿,-375.09%,44.68亿,-0.67%,-0.2985,4.75,3.03,0.62,-0.10,-6.13%,5.03%,-5.89%,-6.25%,83.21,7.76,46.40,36.81,1.79,1.12,1.10,0.54,35.00%
2023-09-30,-6392.47万,-196.89%,-5307.89万,29.63%,32.23亿,-0.51%,-0.0697,5.04,2.89,1.04,-0.06,-1.98%,7.85%,-1.35%,-1.37%,90.02,6.01,44.92,45.10,1.79,1.23,1.23,0.37,26.93%
2023-06-30,-5882.96万,-199.86%,-5910.58万,-16.15%,24.41亿,51.57%,-0.0641,5.03,2.89,1.03,-0.19,-3.02%,5.69%,-1.52%,-1.55%,63.73,4.89,36.78,26.95,1.66,1.12,1.11,0.40,28.43%
2023-03-31,-5736.17万,-27360.57%,-4949.90万,3.44%,9.53亿,140.71%,-0.0625,5.09,2.89,1.10,-0.25,-6.68%,4.33%,-1.30%,-1.31%,91.22,1.62,55.44,35.79,1.72,1.16,1.13,0.37,27.22%
2022-12-31,1.77亿,-51.72%,9151.54万,1543.05%,44.98亿,-20.38%,0.2187,5.15,2.88,1.16,0.39,5.48%,17.23%,4.91%,3.71%,56.27,8.97,40.11,16.16,1.96,1.39,1.37,0.31,23.42%
2022-09-30,6597.85万,-52.78%,-7542.42万,-90.60%,32.40亿,-26.52%,0.0834,4.79,2.71,0.99,-0.34,4.11%,13.45%,2.00%,1.56%,59.74,5.22,51.72,8.02,1.34,0.78,0.74,0.51,33.91%
2022-06-30,5891.38万,218.19%,-5088.60万,11.44%,15.67亿,-65.19%,0.0755,2.74,0.87,0.81,-0.77,-4.44%,8.78%,-2.14%,-2.19%,85.76,2.11,85.20,0.55,1.06,0.31,0.24,0.66,39.90%
2022-03-31,-20.89万,99.09%,-5126.28万,-6.35%,3.83亿,-86.60%,-0.0003,2.75,0.86,0.84,-0.18,-32.91%,9.30%,-3.00%,-3.04%,209.31,0.43,208.00,1.32,1.10,0.59,0.56,0.50,33.16%
2021-12-31,3.68亿,374.31%,556.99万,-94.98%,55.36亿,-25.15%,0.4712,2.83,0.86,0.92,0.16,1.77%,7.47%,4.09%,4.04%,30.34,11.99,30.03,0.31,1.16,0.72,0.60,0.51,33.67%
2021-09-30,1.40亿,333.11%,-3957.30万,-161.85%,44.09亿,-7.49%,0.1791,2.72,0.86,0.79,-0.61,-0.56%,5.13%,-1.10%,-1.12%,40.77,7.50,36.02,4.75,1.06,0.49,0.42,0.73,42.09%
2021-06-30,-4984.59万,-808.62%,-5745.62万,-251.00%,24.96亿,0.56%,-0.0784,2.67,0.80,0.74,-0.82,-2.00%,3.37%,-2.89%,-2.93%,39.88,4.58,39.28,0.60,1.04,0.28,0.21,0.71,41.56%
