报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.04亿,-34.95%,7129.33万,-46.77%,10.43亿,20.29%,0.1401,2.44,0.03,1.17,0.22,10.02%,13.05%,5.11%,5.58%,141.82,2.35,76.61,65.21,3.11,1.94,1.92,0.68,40.33%
2024-03-31,6321.99万,-24.56%,4245.09万,-28.65%,4.78亿,14.60%,0.0933,2.96,0.13,1.53,0.23,13.23%,15.30%,3.12%,3.07%,153.77,1.04,86.44,67.34,3.12,2.14,2.09,0.64,38.99%
2023-12-31,2.78亿,-28.83%,2.45亿,-27.08%,19.06亿,-15.44%,0.4109,2.87,0.13,1.43,0.38,14.61%,20.38%,14.56%,13.96%,158.36,4.70,76.60,81.76,3.14,2.14,2.14,0.66,39.83%
2023-09-30,2.45亿,-25.10%,2.13亿,-21.72%,14.20亿,-14.41%,0.3616,2.82,0.13,1.42,0.27,17.26%,22.53%,12.71%,12.50%,157.06,3.91,69.11,87.95,3.21,2.45,2.44,0.68,40.62%
2023-06-30,1.61亿,-33.03%,1.34亿,-27.42%,8.67亿,-24.20%,0.2154,2.69,0.13,1.30,0.33,18.53%,22.46%,8.37%,8.80%,152.83,2.66,67.76,85.07,2.43,1.73,1.68,0.39,28.08%
2023-03-31,8380.20万,-12.61%,5949.71万,-36.51%,4.17亿,-32.50%,0.1237,3.75,0.46,1.94,0.40,20.10%,22.89%,4.38%,4.28%,155.05,1.34,66.95,88.10,3.12,2.44,2.38,0.30,23.16%
2022-12-31,3.91亿,33.43%,3.36亿,16.99%,22.54亿,16.74%,0.5773,3.59,0.46,1.78,1.19,17.36%,22.80%,22.23%,20.89%,141.68,6.07,59.30,82.38,2.83,2.16,2.16,0.30,23.04%
2022-09-30,3.27亿,48.31%,2.72亿,26.64%,16.59亿,24.37%,0.4828,3.47,0.46,1.72,0.83,19.73%,23.21%,18.63%,18.09%,150.89,4.12,65.54,85.35,3.94,2.81,2.74,0.22,18.04%
2022-06-30,2.40亿,87.24%,1.85亿,49.07%,11.43亿,47.24%,0.3538,3.30,0.46,1.55,0.69,20.97%,23.47%,13.56%,13.93%,146.17,2.86,63.03,83.14,5.06,3.71,3.58,0.22,17.91%
2022-03-31,9589.21万,32.14%,9370.74万,33.18%,6.18亿,46.28%,0.1839,4.35,0.90,2.08,-0.0090,15.52%,23.73%,5.65%,5.50%,144.18,1.47,61.20,82.98,5.71,4.11,3.54,0.20,16.52%
2021-12-31,2.93亿,-7.70%,2.87亿,-6.98%,19.31亿,16.71%,0.5625,4.11,0.90,1.84,0.54,15.19%,23.60%,18.96%,17.80%,157.71,5.21,69.16,88.55,8.56,5.99,5.80,0.09,8.30%
2021-09-30,2.21亿,-13.25%,2.15亿,-13.32%,13.34亿,10.48%,0.4232,3.93,0.90,1.74,0.32,16.54%,24.38%,14.45%,14.01%,157.51,3.71,72.68,84.83,9.56,6.44,5.41,0.08,7.08%
2021-06-30,1.28亿,-11.58%,1.24亿,-12.01%,7.76亿,20.83%,0.2456,3.69,0.90,1.50,0.64,16.49%,24.00%,8.47%,8.65%,153.07,2.43,74.00,79.08,6.21,4.64,4.01,0.12,10.44%
2021-03-31,7256.62万,-16.55%,7036.30万,-16.39%,4.22亿,29.53%,0.1810,3.91,0.90,1.73,0.47,17.18%,23.98%,4.74%,4.63%,134.94,1.46,61.71,73.24,6.32,5.21,4.05,0.13,11.70%
2020-12-31,3.18亿,20.77%,3.08亿,20.83%,16.54亿,27.30%,0.7922,3.73,0.90,1.54,0.39,19.20%,29.78%,23.10%,21.26%,138.95,5.48,65.73,73.22,5.60,4.30,3.56,0.16,13.76%
2020-09-30,2.54亿,20.29%,2.48亿,19.45%,12.07亿,28.24%,0.6341,3.56,0.90,1.47,0.14,21.07%,32.36%,18.75%,17.79%,143.89,4.06,66.49,77.40,4.88,3.55,2.91,0.15,13.02%
2020-06-30,1.45亿,21.05%,1.41亿,19.22%,6.43亿,18.15%,0.3612,3.29,0.90,1.19,0.24,22.53%,33.10%,10.90%,10.98%,148.30,2.28,79.09,69.22,6.64,4.98,3.79,0.10,9.13%
2020-03-31,8696.14万,28.61%,8415.18万,24.64%,3.26亿,13.09%,0.2169,3.39,0.90,1.30,0.25,26.68%,36.60%,6.61%,6.39%,141.23,1.15,78.28,62.95,4.41,3.59,2.93,0.18,14.92%
2019-12-31,2.63亿,65.11%,2.55亿,69.80%,12.99亿,32.03%,0.6927,3.17,0.90,1.08,0.56,20.24%,34.45%,26.43%,20.68%,128.55,5.30,67.90,60.65,3.21,2.31,2.00,0.26,20.70%
2019-09-30,2.11亿,70.77%,2.08亿,78.09%,9.41亿,25.41%,0.5672,3.04,0.90,1.02,0.33,22.46%,36.21%,22.94%,17.32%,130.91,3.74,72.27,58.64,3.37,2.16,2.16,0.24,19.62%
2019-06-30,1.20亿,63.66%,1.18亿,80.95%,5.44亿,18.39%,0.3337,2.81,0.90,0.79,0.35,21.99%,36.43%,15.35%,10.61%,129.09,2.28,79.07,50.02,2.77,2.25,2.25,0.31,23.54%
2019-03-31,6761.52万,50.31%,6751.55万,57.55%,2.88亿,4.03%,0.1932,1.98,0.09,0.76,0.14,23.46%,38.51%,9.41%,9.74%,69.78,1.29,69.78,False,1.38,1.05,1.05,0.68,40.63%
2018-12-31,1.59亿,17.26%,1.50亿,12.49%,9.84亿,-7.64%,0.4552,1.95,0.09,0.73,0.35,16.19%,30.59%,26.03%,23.28%,140.07,4.62,77.86,62.20,1.42,1.06,1.06,0.66,39.81%
2018-09-30,1.24亿,False,1.17亿,False,7.51亿,False,0.3537,False,False,False,False,16.49%,30.44%,21.27%,False,False,False,False,False,False,False,False,False,False
2018-06-30,7310.12万,96.30%,6521.36万,81.96%,4.59亿,13.39%,0.2089,False,0.09,0.53,0.17,15.66%,29.20%,12.43%,12.07%,144.54,2.01,89.65,54.89,1.21,0.80,0.80,0.89,47.05%
2018-03-31,4498.24万,False,4285.46万,False,2.77亿,False,0.1285,False,False,False,-0.13,16.23%,32.79%,7.85%,False,False,False,False,False,False,False,False,False,False
2017-12-31,1.36亿,193.83%,1.34亿,208.80%,10.66亿,36.38%,0.3882,1.57,0.09,0.41,0.46,12.75%,27.88%,28.13%,24.70%,148.51,4.65,77.47,71.04,1.13,0.81,0.81,1.06,51.51%
2017-06-30,3723.94万,False,3583.91万,False,4.05亿,False,0.1100,False,0.09,0.17,0.52,9.19%,23.91%,8.53%,False,191.43,1.70,105.74,85.69,1.03,0.57,0.57,1.08,51.93%
2016-12-31,4623.61万,60.48%,4325.86万,65.63%,7.81亿,23.94%,0.1321,1.19,0.09,0.08,-0.48,5.92%,21.87%,11.79%,11.09%,174.95,3.95,91.20,83.74,1.00,0.67,0.67,1.54,60.67%
2015-12-31,2881.15万,388.70%,2611.73万,506.34%,6.30亿,11.73%,0.1400,1.19,0.16,0.0092,-0.12,4.57%,15.75%,14.84%,7.84%,153.14,4.48,80.41,72.72,0.97,0.59,0.59,1.71,63.17%
2014-12-31,589.55万,False,430.74万,False,5.64亿,False,0.0300,False,False,-0.12,-0.19,1.04%,8.93%,3.33%,False,158.36,4.85,74.27,84.09,0.59,0.35,0.35,3.03,75.19%
