报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,4744.81万,22.99%,3218.63万,45.69%,8.86亿,-2.16%,0.1900,7.71,2.41,4.73,-0.25,5.36%,93.63%,2.30%,2.36%,275.96,0.80,224.47,51.49,1.90,1.50,1.45,0.78,43.76%
2024-03-31,2799.47万,4764.41%,1737.72万,343.16%,3.43亿,3.13%,0.1100,7.84,2.35,4.81,-0.59,8.15%,94.07%,1.34%,1.37%,370.56,0.29,307.90,62.65,1.91,1.52,1.47,0.80,44.32%
2023-12-31,1.79亿,-19.99%,1.48亿,20.32%,23.93亿,2.65%,0.6900,7.98,2.34,4.70,0.92,7.47%,93.94%,8.67%,8.59%,200.51,2.20,163.88,36.63,1.82,1.50,1.46,0.88,46.73%
2023-09-30,1138.00万,-90.79%,-1303.57万,-127.26%,13.98亿,3.95%,0.0400,8.01,2.42,4.06,0.0018,0.81%,93.84%,0.57%,0.55%,263.70,1.21,222.44,41.26,1.96,1.54,1.50,0.76,43.04%
2023-06-30,3857.95万,-45.53%,2209.27万,-47.97%,9.05亿,14.72%,0.1500,7.72,2.25,4.16,-0.21,4.26%,93.77%,2.00%,1.92%,261.09,0.83,217.76,43.33,1.93,1.51,1.47,0.77,43.42%
2023-03-31,57.55万,-96.20%,-714.65万,-482.81%,3.33亿,13.62%,0.0000,7.34,2.24,4.16,-0.55,0.17%,94.21%,0.03%,0.03%,377.71,0.28,322.58,55.13,1.91,1.48,1.44,0.77,43.38%
2022-12-31,2.23亿,-27.65%,1.23亿,-40.65%,23.31亿,16.41%,0.8600,7.33,2.23,4.16,0.89,9.57%,93.23%,11.78%,11.68%,167.52,2.64,136.56,30.96,1.83,1.48,1.44,0.85,46.04%
2022-09-30,1.24亿,-26.13%,4781.50万,-42.77%,13.44亿,18.66%,0.4800,6.95,2.22,3.87,0.13,9.19%,91.83%,6.59%,6.82%,184.14,1.81,149.34,34.80,1.84,1.39,1.36,0.85,45.97%
2022-06-30,7083.08万,-38.46%,4245.89万,-24.65%,7.89亿,13.01%,0.2700,6.95,2.21,3.82,-0.31,8.98%,94.59%,3.73%,3.91%,279.81,0.75,238.82,40.99,1.92,1.47,1.43,0.78,43.69%
2022-03-31,1513.07万,-41.95%,186.69万,-87.82%,2.93亿,17.26%,0.0600,7.29,2.24,3.61,-0.53,5.16%,94.58%,0.80%,0.80%,383.01,0.27,332.72,50.29,2.00,1.55,1.51,0.73,42.06%
2021-12-31,3.09亿,34.48%,2.07亿,49.35%,20.03亿,35.11%,1.2000,7.21,2.23,3.55,1.43,15.41%,95.47%,18.69%,16.42%,170.13,2.48,145.32,24.81,1.91,1.55,1.51,0.80,44.34%
2021-09-30,1.67亿,113.17%,8354.50万,58.25%,11.33亿,30.84%,0.6500,6.53,2.21,3.11,0.48,14.77%,95.55%,10.71%,9.83%,140.88,2.36,114.34,26.53,1.87,1.46,1.42,0.82,45.03%
2021-06-30,1.15亿,128.79%,5634.51万,68.77%,6.98亿,30.96%,0.4500,6.32,2.20,2.91,0.12,16.49%,96.08%,7.63%,6.99%,161.53,1.34,134.24,27.29,1.92,1.52,1.48,0.76,43.24%
2021-03-31,2606.41万,37.90%,1532.50万,53.01%,2.50亿,24.10%,0.1200,7.09,2.60,3.24,-0.38,10.43%,96.69%,1.84%,1.69%,247.72,0.42,212.16,35.56,1.92,1.50,1.45,0.75,42.73%
2020-12-31,2.30亿,64.28%,1.39亿,25.27%,14.82亿,15.27%,0.9200,6.05,1.63,3.17,1.43,15.48%,95.38%,21.38%,17.04%,102.42,4.73,76.18,26.24,1.85,1.51,1.47,1.01,50.35%
2020-09-30,7849.44万,9.65%,5279.16万,2.50%,8.66亿,10.33%,0.3800,4.54,0.93,2.56,0.40,9.06%,95.38%,8.17%,7.54%,134.92,2.84,95.08,39.84,1.74,1.34,1.34,1.26,55.80%
2020-06-30,5030.73万,2.26%,3338.67万,-6.48%,5.33亿,5.59%,0.2400,4.41,0.92,2.44,-0.06,9.42%,95.69%,5.44%,4.97%,138.52,1.88,95.50,43.01,1.83,1.46,1.46,1.18,53.54%
2020-03-31,1890.02万,-2.22%,1001.59万,-15.15%,2.01亿,-1.98%,0.1300,6.08,1.66,3.36,-0.65,9.35%,96.27%,2.07%,2.05%,195.36,0.63,142.83,52.52,1.56,1.13,1.13,0.94,47.82%
2019-12-31,1.40亿,22.05%,1.11亿,17.13%,12.86亿,28.14%,0.6800,5.94,1.64,3.24,1.57,10.83%,96.26%,17.39%,15.52%,118.59,3.92,91.84,26.75,1.46,1.10,1.10,1.11,51.84%
2019-09-30,7158.65万,20.91%,5150.26万,4.76%,7.85亿,26.11%,0.4900,5.26,1.62,2.87,0.54,8.97%,96.05%,9.45%,8.97%,142.52,2.43,111.30,31.22,1.41,1.05,1.05,1.17,53.16%
2019-06-30,4919.37万,35.70%,3570.02万,16.36%,5.05亿,25.96%,0.3300,5.07,1.58,2.72,0.20,9.60%,96.05%,6.54%,6.39%,141.21,1.63,110.40,30.82,1.42,1.06,1.06,1.12,52.10%
2019-03-31,1932.97万,37.79%,1180.48万,-1.12%,2.05亿,30.95%,0.2000,7.31,2.76,3.89,-0.28,9.40%,96.49%,2.59%,2.58%,207.88,0.52,172.98,34.91,1.42,0.99,0.99,1.10,51.54%
2018-12-31,1.14亿,31.64%,9440.01万,42.99%,10.04亿,42.51%,0.7800,7.06,2.71,3.70,1.95,10.78%,95.80%,17.42%,15.81%,128.49,3.38,106.39,22.10,1.43,1.04,1.04,1.19,53.49%
2018-09-30,5920.85万,21.34%,4916.31万,27.70%,6.22亿,38.82%,0.6000,6.45,2.64,3.28,0.88,9.38%,95.32%,9.43%,8.95%,139.73,2.36,114.21,25.52,1.57,1.10,1.10,1.19,53.23%
2018-06-30,3625.06万,29.81%,3068.02万,56.05%,4.01亿,41.66%,0.3500,6.16,2.57,3.06,0.42,8.86%,94.89%,5.89%,5.74%,131.20,1.71,105.13,26.07,1.58,1.12,1.12,1.15,52.41%
2018-03-31,1402.89万,21.18%,1193.88万,34.97%,1.57亿,46.29%,0.2000,8.87,4.19,4.37,-0.40,8.85%,95.48%,2.33%,2.28%,180.34,0.59,152.36,27.98,1.65,1.14,1.14,1.05,50.08%
2017-12-31,8697.06万,33.35%,6601.66万,28.21%,7.04亿,52.66%,1.3300,8.55,4.10,4.15,2.26,12.20%,95.41%,16.44%,14.68%,118.83,3.61,99.60,19.23,1.76,1.29,1.29,1.16,52.48%
2017-09-30,4879.70万,30.30%,3849.78万,31.54%,4.48亿,52.97%,0.7300,9.06,3.96,3.72,1.09,10.80%,94.97%,10.58%,7.78%,116.62,2.90,93.18,23.44,1.96,0.20,0.20,0.84,44.51%
2017-06-30,2792.62万,30.74%,1966.04万,31.77%,2.83亿,50.09%,0.4200,7.87,2.93,3.56,0.37,9.70%,94.80%,6.81%,5.32%,103.38,2.26,79.52,23.86,1.92,1.37,1.37,0.86,44.70%
2017-03-31,1157.66万,38.50%,884.58万,27.55%,1.07亿,46.22%,0.1700,7.77,2.93,3.46,-0.33,10.40%,92.68%,2.85%,2.23%,98.47,1.24,72.42,26.05,2.02,0.34,0.34,0.77,42.07%
2016-12-31,6521.94万,29.41%,5149.11万,19.17%,4.61亿,45.56%,1.3000,5.90,False,4.38,2.46,13.97%,95.93%,24.86%,22.11%,134.14,3.28,109.75,24.38,1.44,0.95,0.95,1.42,56.28%
