报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,7787.31万,41.23%,6468.23万,37.18%,2.24亿,9.98%,0.0781,3.56,1.40,1.08,-0.09,35.09%,61.91%,2.16%,2.17%,2769.69,0.07,2650.96,118.73,5.85,2.23,2.18,0.18,15.29%
2024-03-31,5864.50万,36.90%,3495.36万,14.11%,1.15亿,11.25%,0.0585,3.58,1.40,1.11,-0.05,50.72%,64.71%,1.61%,1.63%,2887.23,0.03,2769.23,118.00,4.96,2.17,2.12,0.22,18.08%
2023-12-31,1.04亿,45.92%,8712.42万,13.91%,5.33亿,3.52%,0.1037,3.62,1.40,1.05,0.08,19.99%,47.22%,2.90%,2.86%,1882.70,0.20,1766.44,116.26,3.23,1.25,1.21,0.22,17.95%
2023-09-30,8869.39万,91.74%,7644.40万,26.09%,3.18亿,8.39%,0.0880,3.60,1.40,1.05,0.12,28.28%,60.63%,2.47%,2.44%,3225.04,0.09,3071.67,153.37,3.69,1.59,1.56,0.22,17.93%
2023-06-30,5513.76万,64.35%,4715.31万,25.93%,2.03亿,2.55%,0.0547,3.57,1.40,1.01,-0.15,26.63%,60.11%,1.54%,1.53%,3315.46,0.06,3146.85,168.60,4.88,1.83,1.78,0.16,13.93%
2023-03-31,4283.71万,198.44%,3063.04万,18.03%,1.03亿,-11.00%,0.0425,3.57,1.40,1.01,-0.06,40.64%,71.00%,1.20%,1.19%,4398.40,0.02,4225.35,173.04,3.96,1.59,1.55,0.19,16.36%
2022-12-31,7158.63万,-26.81%,7648.33万,-5.99%,5.15亿,7.09%,0.0711,3.53,1.40,0.97,0.14,14.42%,52.06%,2.03%,2.01%,2331.23,0.16,2207.23,123.99,3.87,1.48,1.44,0.22,18.23%
2022-09-30,4625.65万,-28.89%,6062.70万,-4.32%,2.93亿,-17.21%,0.0459,3.50,1.40,0.95,0.12,16.01%,73.29%,1.32%,1.31%,5392.49,0.05,5232.56,159.93,3.83,1.43,1.43,0.22,18.42%
2022-06-30,3354.84万,-11.04%,3744.51万,2.56%,1.98亿,-8.61%,0.0333,3.50,1.40,0.95,-0.07,16.71%,68.30%,0.96%,0.95%,4505.17,0.04,4347.83,157.34,4.78,1.60,1.59,0.18,15.23%
2022-03-31,1435.36万,17.72%,2595.19万,7.70%,1.16亿,8.50%,0.0142,3.48,1.40,0.93,-0.06,12.00%,61.58%,0.41%,0.41%,3187.05,0.03,3050.85,136.20,4.58,1.59,1.58,0.19,16.02%
