报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1838.81万,-7.61%,1005.94万,-39.54%,3.81亿,4.44%,0.0700,5.04,1.48,2.37,0.16,4.86%,25.51%,1.36%,1.36%,137.37,2.15,83.81,53.55,3.21,2.36,2.28,0.48,32.13%
2024-03-31,275.61万,-65.44%,84.19万,-75.87%,1.49亿,-1.00%,0.0100,6.53,2.23,3.05,0.05,2.15%,24.72%,0.20%,0.20%,160.73,0.87,103.64,57.09,3.79,2.71,2.64,0.46,31.06%
2023-12-31,1859.46万,74.47%,883.78万,104.59%,7.93亿,2.59%,0.0900,6.51,2.23,3.04,0.55,2.56%,21.57%,1.39%,1.38%,120.74,4.95,72.68,48.06,2.85,1.97,1.92,0.50,32.73%
2023-09-30,3580.94万,416.43%,2616.09万,1153.28%,5.74亿,-2.15%,0.1700,6.60,2.23,3.12,0.32,6.56%,23.34%,2.65%,2.62%,129.62,3.43,78.69,50.93,3.16,2.14,2.08,0.49,32.39%
2023-06-30,1990.17万,1238.53%,1663.68万,5300.14%,3.65亿,-7.97%,0.0700,6.53,2.23,3.05,0.26,5.83%,23.39%,1.48%,1.47%,131.26,2.25,79.94,51.32,2.93,2.07,1.94,0.49,32.37%
2023-03-31,797.54万,635.82%,348.92万,683.52%,1.50亿,-17.62%,0.0400,6.49,2.23,3.02,-0.09,5.74%,21.67%,0.60%,0.59%,151.95,0.89,101.00,50.95,3.12,2.04,1.87,0.48,31.86%
2022-12-31,1065.79万,-50.64%,431.98万,144.32%,7.73亿,-33.33%,0.0500,6.46,2.23,2.98,0.78,1.49%,18.48%,0.80%,0.80%,118.41,5.18,69.47,48.93,2.44,1.73,1.67,0.51,33.24%
2022-09-30,693.40万,-78.54%,208.74万,-72.76%,5.87亿,-30.37%,0.0300,6.45,2.23,2.97,0.09,1.39%,16.63%,0.52%,0.52%,121.53,3.79,71.32,50.21,3.57,2.17,2.05,0.40,28.04%
2022-06-30,148.68万,-93.09%,-31.99万,-102.99%,3.96亿,-31.26%,0.0100,6.40,2.23,2.94,-0.04,0.48%,15.24%,0.11%,0.11%,117.49,2.71,66.30,51.18,2.93,1.78,1.72,0.39,27.57%
2022-03-31,-148.84万,-115.99%,44.53万,-94.37%,1.82亿,-26.12%,-0.0100,6.45,2.23,3.00,-0.09,-0.82%,15.34%,-0.11%,-0.11%,126.64,1.16,77.69,48.95,2.36,1.43,1.40,0.46,31.23%
2021-12-31,2159.01万,-36.46%,-974.76万,-125.84%,11.59亿,33.87%,0.1100,6.45,2.23,3.00,-0.05,1.83%,10.52%,1.83%,1.62%,68.38,9.58,37.57,30.80,2.08,1.48,1.46,0.51,33.37%
2021-09-30,3230.88万,240.43%,766.34万,-58.68%,8.43亿,46.54%,0.1700,6.46,2.17,3.06,-0.32,3.83%,11.06%,2.94%,2.42%,74.06,5.83,46.30,27.77,2.41,1.40,1.38,0.43,29.61%
2021-06-30,2150.77万,240.98%,1071.60万,444.24%,5.76亿,90.83%,0.1200,5.88,1.26,3.38,-0.33,3.72%,11.63%,1.97%,1.99%,69.58,4.23,42.51,27.08,1.64,0.87,0.85,0.57,35.92%
