报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,102.65万,-87.01%,244.12万,-69.98%,3.02亿,-14.45%,0.0040,1.61,0.42,0.11,0.0100,0.46%,14.69%,0.22%,0.22%,279.80,0.94,191.98,87.82,0.80,0.42,0.41,1.81,64.10%
2024-03-31,174.51万,-74.82%,55.33万,-91.48%,1.39亿,-38.45%,0.0060,1.61,0.41,0.12,-0.03,1.26%,12.50%,0.37%,0.37%,293.21,0.45,198.63,94.58,0.71,0.34,0.31,1.67,62.26%
2023-12-31,-1.47亿,-906.35%,-1.47亿,-662.86%,6.00亿,10.03%,-0.5100,1.60,0.41,0.11,0.05,-24.54%,9.28%,-27.15%,-31.41%,264.62,1.96,184.05,80.57,0.72,0.36,0.33,1.71,62.87%
2023-09-30,726.26万,17.87%,730.33万,8.78%,4.70亿,19.64%,0.0250,2.13,0.41,0.64,-0.38,1.58%,15.32%,1.17%,1.16%,291.50,1.35,200.51,90.99,0.81,0.40,0.38,1.36,57.36%
2023-06-30,790.04万,26.67%,813.07万,21.80%,3.53亿,37.99%,0.0300,2.14,0.41,0.64,-0.29,2.26%,15.71%,1.27%,1.26%,253.88,1.04,173.09,80.78,0.84,0.43,0.39,1.25,55.31%
2023-03-31,693.07万,3.03%,649.70万,-1.04%,2.26亿,58.09%,0.0240,2.16,0.41,0.66,0.07,3.06%,11.83%,1.06%,1.10%,190.32,0.68,131.87,58.46,0.85,0.45,0.42,1.36,57.45%
2022-12-31,-1464.87万,35.64%,-1926.38万,12.92%,5.45亿,3.40%,-0.0500,2.11,0.41,0.62,0.11,-2.74%,13.24%,-2.30%,-2.38%,271.32,1.87,192.45,78.87,0.84,0.46,0.41,1.36,57.35%
2022-09-30,616.15万,-58.19%,671.38万,-33.54%,3.93亿,-3.00%,0.0210,2.18,0.41,0.69,0.04,1.48%,16.64%,1.22%,0.97%,306.01,1.22,221.11,84.90,0.94,0.51,0.47,1.32,56.69%
2022-06-30,623.69万,-44.40%,667.57万,-0.97%,2.56亿,-2.54%,0.0200,2.18,0.41,0.69,0.07,2.34%,18.82%,0.96%,0.98%,304.19,0.82,220.72,83.47,0.92,0.49,0.45,1.15,53.34%
2022-03-31,672.68万,-26.31%,656.53万,-27.10%,1.43亿,0.96%,0.0230,2.16,0.41,0.67,-0.02,4.62%,19.85%,1.03%,1.06%,257.76,0.49,182.89,74.87,0.86,0.44,0.40,1.10,52.11%
2021-12-31,-2276.20万,-123.21%,-2212.25万,-125.52%,5.27亿,-50.82%,-0.0800,2.16,0.41,0.67,-0.29,-4.37%,20.71%,-3.42%,-3.61%,213.16,2.50,144.28,68.88,1.00,0.56,0.50,0.95,48.49%
2021-09-30,1473.86万,-83.96%,1010.20万,-88.75%,4.05亿,-55.49%,0.0500,2.28,0.42,0.79,-0.11,3.58%,21.41%,2.09%,2.20%,196.07,2.24,120.74,75.33,1.04,0.69,0.61,0.88,46.56%
2021-06-30,1121.65万,-86.52%,674.13万,-91.76%,2.62亿,-64.01%,0.0380,2.27,0.42,0.78,-0.10,4.23%,22.78%,1.60%,1.69%,192.51,1.51,119.48,73.03,1.22,0.85,0.78,0.82,44.90%
2021-03-31,912.80万,-3.23%,900.62万,3.06%,1.42亿,41.07%,0.0310,3.07,0.82,1.16,-0.24,6.34%,23.85%,1.30%,1.32%,179.80,0.81,111.03,68.78,1.58,1.13,1.07,0.63,38.34%
2020-12-31,9806.76万,249.60%,8670.15万,275.58%,10.72亿,118.11%,0.3426,3.09,0.79,1.11,0.68,9.16%,33.87%,16.01%,14.07%,98.16,5.99,60.14,38.01,1.79,1.35,1.22,0.53,34.67%
2020-09-30,9189.47万,176.71%,8981.43万,184.94%,9.11亿,158.91%,0.3100,2.94,0.64,1.15,0.64,10.17%,33.40%,15.06%,14.21%,90.51,4.93,54.81,35.69,1.63,1.26,1.22,0.68,40.32%
2020-06-30,8321.60万,260.57%,8182.77万,273.08%,7.29亿,226.62%,0.2840,2.90,0.64,1.11,0.65,11.45%,36.04%,13.85%,13.04%,76.60,3.90,46.13,30.47,1.64,1.29,1.26,0.70,40.87%
2020-03-31,943.29万,1.41%,873.90万,1.26%,1.00亿,-0.08%,0.0419,3.39,1.13,1.06,-0.04,9.25%,25.07%,1.66%,1.65%,258.55,0.60,150.48,108.07,1.69,1.11,1.11,0.56,35.72%
2019-12-31,2805.16万,-28.53%,2308.47万,7.45%,4.92亿,2.47%,0.1700,3.34,1.13,1.00,0.20,5.12%,21.56%,5.02%,4.97%,203.43,3.52,102.33,101.10,1.71,1.29,1.25,0.54,34.74%
2019-09-30,3321.03万,-36.75%,3152.06万,-8.44%,3.52亿,0.37%,0.1470,3.37,1.13,1.05,0.04,9.16%,23.21%,5.79%,5.84%,219.07,2.37,113.78,105.29,2.20,1.08,1.08,0.40,28.27%
2019-06-30,2307.93万,-39.97%,2193.32万,-2.83%,2.23亿,-3.28%,0.1100,3.31,1.13,0.99,-0.07,10.17%,23.05%,4.06%,4.13%,232.28,1.51,119.07,113.21,2.19,1.48,1.48,0.48,32.39%
2019-03-31,930.18万,-23.78%,863.03万,-23.06%,1.01亿,-15.62%,0.0550,4.35,1.77,1.35,0.09,9.37%,22.39%,1.66%,1.64%,243.11,0.74,121.74,121.38,2.21,1.67,1.67,0.50,33.16%
2018-12-31,3925.01万,-17.54%,2148.39万,-52.66%,4.80亿,-1.82%,0.2300,4.28,1.77,1.28,0.41,7.67%,23.46%,7.21%,7.05%,201.82,3.56,101.05,100.77,2.22,1.62,1.62,0.51,33.79%
2018-09-30,5250.48万,27.70%,3442.48万,-13.22%,3.50亿,-2.79%,0.3100,4.38,1.77,1.40,0.22,14.61%,25.35%,9.41%,9.21%,208.44,2.51,107.54,100.90,2.42,1.77,1.77,0.47,31.87%
2018-06-30,3844.56万,38.16%,2257.31万,-17.64%,2.31亿,-3.91%,0.2300,4.28,1.77,1.30,0.23,16.57%,24.97%,6.98%,6.92%,207.27,1.62,111.09,96.18,2.37,1.65,1.65,0.51,33.45%
2018-03-31,1220.44万,5.39%,1121.66万,0.49%,1.19亿,12.65%,0.1200,5.44,2.61,1.57,0.09,10.12%,25.61%,2.27%,2.24%,203.54,0.87,103.81,99.73,2.33,1.55,1.55,0.46,31.31%
2017-12-31,4760.14万,-8.42%,4538.04万,-11.00%,4.89亿,10.01%,0.4400,5.32,2.61,1.44,0.49,9.50%,26.43%,13.14%,8.95%,184.87,3.91,92.19,92.68,2.13,1.50,1.50,0.54,34.68%
2017-09-30,4111.71万,11.20%,3967.08万,9.74%,3.60亿,8.59%,0.5100,5.25,2.61,1.43,0.46,11.31%,27.34%,14.41%,7.83%,188.43,2.85,94.69,93.74,2.32,1.57,1.57,0.51,33.44%
2017-06-30,2782.65万,6.91%,2740.87万,5.31%,2.40亿,7.36%,0.3700,3.41,False,False,0.47,11.58%,27.59%,False,10.88%,False,False,False,False,False,False,False,1.14,52.53%
2017-03-31,1157.98万,False,1116.20万,False,1.06亿,False,0.1500,False,False,False,0.23,10.96%,26.55%,4.48%,False,False,False,False,False,False,False,False,False,False
2016-12-31,5198.04万,1.44%,5098.72万,1.30%,4.44亿,2.59%,0.6900,3.37,0.39,1.69,1.32,11.71%,29.60%,21.06%,20.55%,185.75,4.49,80.10,105.65,1.33,0.98,0.98,1.03,50.31%
2016-09-30,3697.69万,False,3614.83万,False,3.32亿,False,0.4800,False,False,False,0.75,11.15%,30.00%,15.10%,False,False,False,False,False,False,False,False,False,False
2016-06-30,2602.81万,8.83%,2602.55万,11.61%,2.24亿,4.81%,False,False,False,False,False,11.62%,False,False,False,False,False,False,False,False,False,False,False,False
2015-12-31,5124.27万,-4.00%,5033.39万,-2.51%,4.33亿,-7.83%,0.6800,2.94,0.39,1.32,1.21,11.89%,31.17%,21.80%,23.20%,192.27,4.58,78.59,113.68,1.33,1.07,1.07,1.14,52.99%
2015-06-30,2391.67万,False,2331.91万,False,2.13亿,False,0.3200,2.58,0.39,1.03,0.53,11.23%,30.25%,10.80%,12.37%,206.05,2.21,81.28,124.77,1.38,1.07,1.07,1.14,53.01%
2014-12-31,5338.02万,11.11%,5162.82万,8.93%,4.70亿,-8.03%,0.7100,2.79,0.39,1.24,0.98,11.35%,28.74%,27.34%,25.48%,173.92,5.12,70.34,103.58,1.46,1.14,1.14,1.08,51.74%
2013-12-31,4804.46万,34.33%,4739.48万,17.86%,5.11亿,20.30%,0.6400,2.25,0.39,0.77,0.27,9.41%,25.81%,33.04%,28.50%,137.13,6.62,54.35,82.78,1.31,1.00,1.00,1.21,54.85%
2012-12-31,3576.71万,False,4021.41万,False,4.25亿,False,0.4800,1.62,0.40,0.20,1.01,8.42%,24.49%,21.85%,29.47%,148.36,6.02,59.78,88.58,1.14,0.90,0.90,2.13,68.04%
