报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,5.00亿,36.52%,4.76亿,41.72%,29.86亿,7.69%,0.2258,4.61,2.04,1.45,0.33,17.10%,49.03%,4.89%,4.90%,217.83,0.83,216.32,1.51,2.46,1.98,1.98,0.48,32.20%
2024-03-31,1.21亿,39.37%,1.04亿,45.79%,11.08亿,7.05%,0.0546,4.56,2.04,1.40,0.03,11.37%,42.13%,1.21%,1.20%,257.47,0.35,255.61,1.86,2.91,2.27,2.27,0.39,27.71%
2023-12-31,6.24亿,4.22%,5.57亿,4.63%,53.78亿,9.13%,0.2800,4.51,2.04,1.35,0.37,11.97%,42.82%,6.39%,6.25%,212.49,1.71,211.12,1.37,2.58,2.06,2.06,0.45,30.84%
2023-09-30,6.43亿,12.78%,6.04亿,14.79%,45.51亿,10.71%,0.2900,4.52,2.04,1.37,0.48,14.52%,45.57%,6.57%,6.44%,197.32,1.38,195.82,1.50,2.35,1.92,1.92,0.52,34.03%
2023-06-30,3.66亿,16.66%,3.36亿,17.36%,27.73亿,14.01%,0.1654,4.39,2.04,1.24,0.31,13.64%,45.46%,3.77%,3.77%,217.07,0.83,215.67,1.39,2.47,1.97,1.97,0.48,32.36%
2023-03-31,8678.55万,22.15%,7154.06万,21.29%,10.35亿,18.75%,0.0392,4.38,2.04,1.23,0.04,8.87%,40.79%,0.90%,0.89%,265.77,0.34,263.70,2.07,2.59,2.07,2.07,0.46,31.56%
2022-12-31,5.98亿,-2.11%,5.32亿,6.62%,49.28亿,8.60%,0.2700,4.35,2.04,1.19,0.27,12.29%,42.44%,6.36%,6.22%,221.00,1.64,219.66,1.34,2.69,2.12,2.12,0.44,30.67%
2022-09-30,5.71亿,-4.05%,5.26亿,5.37%,41.11亿,10.56%,0.2600,4.33,2.04,1.19,0.43,14.12%,43.89%,6.06%,5.95%,198.27,1.37,196.71,1.57,3.01,2.44,2.44,0.47,32.03%
2022-06-30,3.14亿,1.06%,2.86亿,6.42%,24.32亿,9.68%,0.1418,4.22,2.04,1.08,0.25,13.28%,43.16%,3.36%,3.36%,224.71,0.81,222.74,1.97,3.05,2.43,2.43,0.47,31.97%
2022-03-31,7104.58万,1.45%,5898.11万,11.25%,8.72亿,12.77%,0.0321,4.23,2.04,1.09,0.0035,8.74%,40.39%,0.76%,0.76%,289.84,0.31,287.54,2.30,3.31,2.65,2.65,0.44,30.32%
2021-12-31,6.11亿,7.36%,4.99亿,-4.61%,45.38亿,6.79%,0.2800,4.19,2.04,1.05,0.27,13.83%,44.95%,6.75%,6.58%,271.84,1.33,270.11,1.74,3.23,2.59,2.59,0.45,30.88%
2021-09-30,5.95亿,17.69%,4.99亿,13.01%,37.18亿,6.02%,0.2700,4.19,2.04,1.05,0.42,16.32%,49.14%,6.55%,6.42%,306.74,0.89,304.95,1.79,3.19,2.45,2.45,0.49,32.63%
2021-06-30,3.11亿,26.30%,2.69亿,43.80%,22.18亿,10.51%,0.1403,4.06,2.04,0.92,0.26,14.40%,47.61%,3.45%,3.46%,333.34,0.54,331.31,2.04,3.13,2.28,2.28,0.50,33.10%
