报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.01亿,101.03%,1.02亿,101.05%,12.22亿,25.46%,0.0560,0.91,0.60,-0.71,0.13,8.39%,23.31%,6.35%,6.15%,38.10,7.89,22.82,15.28,1.63,1.38,1.38,0.92,51.33%
2024-03-31,4922.33万,134.54%,4865.23万,130.03%,5.76亿,26.45%,0.0274,0.89,0.60,-0.74,0.10,8.78%,24.49%,3.15%,3.10%,40.51,3.80,23.69,16.82,1.69,1.35,1.35,0.80,47.97%
2023-12-31,1.30亿,181.26%,1.18亿,89.12%,21.01亿,24.23%,0.0700,0.86,0.60,-0.77,0.04,6.22%,17.15%,8.79%,8.45%,39.74,16.32,22.06,17.68,1.53,1.28,1.28,0.72,45.47%
2023-09-30,9459.28万,93.80%,9347.21万,88.60%,16.14亿,22.77%,0.0527,0.83,0.60,-0.79,0.04,6.00%,16.76%,6.43%,6.32%,39.18,12.93,20.89,18.30,1.51,1.30,1.26,0.80,48.67%
2023-06-30,5015.96万,57.23%,5063.67万,58.90%,9.74亿,13.15%,0.0280,0.81,0.60,-0.81,0.02,5.35%,16.33%,3.50%,3.45%,40.04,8.98,20.05,19.99,1.48,1.29,1.26,0.83,49.75%
2023-03-31,2098.72万,43.23%,2115.07万,43.75%,4.56亿,9.18%,0.0117,0.79,0.60,-0.83,0.0100,4.84%,15.75%,1.48%,1.47%,39.51,4.84,18.59,20.92,1.41,1.23,1.20,0.87,51.07%
2022-12-31,4619.47万,4.13%,6236.30万,37.82%,16.91亿,-6.83%,0.0300,0.79,0.60,-0.84,0.03,2.78%,14.11%,3.22%,3.27%,42.84,17.42,20.66,22.18,1.39,1.24,1.21,0.88,51.49%
2022-09-30,4880.87万,32.98%,4955.99万,35.16%,13.15亿,-1.09%,0.0272,0.79,0.60,-0.84,0.08,3.87%,13.29%,3.45%,3.44%,39.44,15.57,17.34,22.10,1.41,1.27,1.26,0.81,49.12%
2022-06-30,3190.23万,11.67%,3186.68万,14.06%,8.60亿,1.16%,0.0180,0.80,0.60,-0.85,0.04,3.88%,12.78%,2.24%,2.22%,39.85,10.23,17.60,22.26,1.50,1.34,1.33,0.69,45.15%
2022-03-31,1465.30万,32.80%,1471.39万,16.17%,4.17亿,0.72%,0.0082,0.79,0.60,-0.86,0.03,3.75%,12.65%,1.04%,1.03%,40.14,5.04,17.87,22.27,1.46,1.30,1.28,0.73,46.51%
2021-12-31,4436.44万,-40.28%,4525.12万,-33.72%,18.15亿,9.69%,0.0300,0.78,0.60,-0.87,0.04,2.37%,12.31%,5.45%,3.16%,45.42,15.06,23.90,21.52,1.41,1.23,1.23,0.78,48.31%
2021-09-30,3670.39万,-29.86%,3666.74万,-23.60%,13.29亿,9.92%,0.0252,0.78,0.60,-0.87,0.05,2.84%,13.32%,4.12%,2.63%,44.95,11.92,22.65,22.30,1.52,1.30,1.29,0.78,48.32%
2021-06-30,2856.79万,-8.23%,2793.86万,0.78%,8.51亿,8.70%,0.0207,0.30,0.38,-1.14,0.04,3.46%,14.66%,7.15%,6.90%,47.05,7.67,23.47,23.58,0.70,0.51,0.51,3.24,88.14%
2021-03-31,1103.38万,-11.25%,1266.56万,29.94%,4.14亿,40.19%,0.0080,0.29,0.38,-1.15,0.0100,2.91%,15.89%,2.82%,2.78%,52.92,3.01,29.89,23.02,0.67,0.49,0.49,3.52,89.53%
2020-12-31,7428.61万,7.30%,6827.20万,126.07%,16.55亿,-2.81%,0.0500,0.28,0.38,-1.16,-0.58,4.65%,17.82%,21.34%,19.28%,51.31,13.75,26.19,25.12,0.63,0.45,0.44,3.51,89.96%
2020-09-30,5233.31万,-44.03%,4799.16万,140.44%,12.10亿,-7.78%,0.0379,0.26,0.38,-1.17,-0.54,4.52%,20.15%,15.52%,14.41%,45.79,13.58,19.88,25.91,0.65,0.43,0.43,3.42,90.61%
2020-06-30,3113.13万,-76.01%,2772.29万,131.14%,7.83亿,-6.06%,0.0226,0.25,0.38,-1.19,-0.60,4.31%,20.12%,10.51%,9.10%,49.75,8.23,21.86,27.89,0.61,0.43,0.43,3.49,91.76%
2020-03-31,1243.30万,130.01%,974.72万,123.31%,2.96亿,-21.59%,0.0090,0.23,0.38,-1.20,-0.54,3.99%,20.10%,3.92%,3.84%,67.67,3.14,28.62,39.05,0.58,0.41,0.41,3.65,93.26%
2019-12-31,6923.06万,120.82%,-2.62亿,18.12%,17.03亿,-1.52%,0.0500,0.23,0.38,-1.21,-0.07,1.65%,10.16%,False,22.27%,50.33,15.93,22.60,27.73,0.76,0.66,0.66,6.69,96.58%
2019-09-30,9349.45万,194.02%,-1.19亿,-12.19%,13.12亿,1.11%,0.0880,-0.19,0.28,-1.55,-0.08,5.65%,11.27%,False,False,53.89,11.56,23.36,30.54,0.27,0.12,0.12,False,128.58%
2019-06-30,1.30亿,319.80%,-8901.42万,-39.07%,8.33亿,-1.88%,0.1222,-0.16,0.28,-1.52,-0.06,13.99%,11.08%,False,False,59.99,6.41,28.09,31.91,0.33,0.16,0.16,False,123.18%
2019-03-31,-4143.52万,-36.71%,-4180.70万,-41.51%,3.77亿,-12.11%,-0.0390,-0.32,0.28,-1.68,-0.07,-13.22%,11.00%,False,False,29.54,3.05,29.54,False,0.28,0.13,0.13,False,132.40%
2018-12-31,-3.33亿,-221.49%,-3.20亿,-83.06%,17.29亿,-6.70%,-0.2400,-0.28,0.28,-1.64,-0.02,-22.22%,9.70%,False,False,59.10,14.32,25.14,33.96,0.28,0.15,0.15,False,128.97%
2018-09-30,-9944.59万,8.91%,-1.06亿,10.05%,12.97亿,-6.20%,-0.0936,-0.06,0.28,-1.42,-0.02,-9.52%,11.02%,False,False,62.04,11.50,23.49,38.55,0.29,0.15,0.15,False,112.60%
2018-06-30,-5903.85万,2.09%,-6400.48万,9.73%,8.49亿,-4.28%,-0.0556,-0.02,0.28,-1.38,-0.02,-8.64%,12.29%,False,False,62.92,7.72,23.31,39.61,0.31,0.16,0.16,False,109.67%
2018-03-31,-3030.79万,25.83%,-2954.39万,33.55%,4.29亿,-0.62%,-0.0285,0.0036,0.28,-1.36,-0.03,-8.18%,12.50%,-159.61%,-790.41%,61.53,3.89,23.12,38.41,0.29,0.15,0.15,524.58,107.82%
2017-12-31,-1.03亿,-258.52%,-1.75亿,-12.85%,18.53亿,4.88%,-0.1000,0.03,0.28,-1.33,-0.03,-7.59%,10.83%,-120.47%,-302.95%,62.67,13.86,25.98,36.69,0.29,0.15,0.15,58.58,105.86%
2017-09-30,-1.09亿,-143.29%,-1.18亿,-58.06%,13.83亿,6.28%,-0.1028,0.03,0.28,-1.33,0.0100,-9.15%,10.55%,-131.55%,-384.34%,64.38,11.07,24.38,40.00,0.32,0.17,0.17,77.09,104.62%
2017-06-30,-6029.93万,-980.18%,-7090.39万,-90.74%,8.87亿,1.67%,-0.0568,0.07,0.28,-1.29,-0.02,-8.32%,10.04%,-56.13%,-78.03%,69.10,6.32,28.49,40.61,0.31,0.15,0.15,27.42,102.12%
2017-03-31,-4086.05万,-475.59%,-4445.93万,-1219.02%,4.32亿,-0.81%,-0.0385,0.09,0.28,-1.27,-0.0031,-11.09%,9.03%,-34.88%,-42.25%,69.46,3.33,27.03,42.43,0.31,0.15,0.15,21.54,100.87%
